name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Searing Blaze,plst,WWK-90,0.44,,,,,,,
Siren's Call,ced,78,2.13,,0.73,,-1.40,-65.73,,
Mystical Tutor,dmr,421,15.43,17.43,10.59,15.47,-4.84,-31.37,-1.96,-11.24
Essence Warden,prm,95481,,,,,,,,
Blood Operative,grn,63,0.20,0.53,0.24,0.34,0.04,20.00,-0.19,-35.85
Selvala's Enforcer,cns,40,0.15,0.60,0.13,0.36,-0.02,-13.33,-0.24,-40.00
Coalstoke Gearhulk,pdft,198s,,1.33,,0.89,,,-0.44,-33.08
Fresh Meat,nph,109,0.25,0.93,0.20,1.39,-0.05,-20.00,0.46,49.46
Orzhov Guildgate,gtc,244,0.23,0.69,0.07,0.83,-0.16,-69.57,0.14,20.29
Mortify,ltc,269,0.35,,0.17,,-0.18,-51.43,,
Bird,totj,7,,,,,,,,
"Narset, Parter of Veils",sld,1141,18.54,20.52,18.31,20.41,-0.23,-1.24,-0.11,-0.54
Paradise Druid,woc,129,0.33,,0.20,,-0.13,-39.39,,
Run Away Together,woc,108,0.16,,0.10,,-0.06,-37.50,,
Sinew Sliver,tsr,44,0.42,2.84,0.20,1.10,-0.22,-52.38,-1.74,-61.27
Charge,dom,10,0.05,0.35,0.07,0.20,0.02,40.00,-0.15,-42.86
Island,eld,255,0.11,0.14,0.05,0.17,-0.06,-54.55,0.03,21.43
Novice Knight,m19,30,0.10,0.52,0.18,0.31,0.08,80.00,-0.21,-40.38
Fallen Askari,vis,59,0.14,,0.07,,-0.07,-50.00,,
Altar's Reap,plst,DDR-37,0.15,,0.36,,0.21,140.00,,
"Lavinia, Azorius Renegade",rvr,370,0.36,0.39,0.62,1.57,0.26,72.22,1.18,302.56
"Odric, Master Tactician",c20,96,0.36,,0.39,,0.03,8.33,,
Afflict,ody,115,0.06,0.55,0.07,0.54,0.01,16.67,-0.01,-1.82
Crown of Gondor,ltc,75,0.39,,0.39,,0.00,0.00,,
Invisible Stalker,isd,60,1.08,10.42,0.87,2.02,-0.21,-19.44,-8.40,-80.61
"Dakkon, Shadow Slayer",mh2,192,0.64,1.41,0.54,1.34,-0.10,-15.62,-0.07,-4.96
Shahrazad,arn,10,455.33,,315.83,,-139.50,-30.64,,
Destructive Tampering,aer,78,0.02,0.23,0.06,0.16,0.04,200.00,-0.07,-30.43
Mox Jet,30a,556,,,,,,,,
Harmonize,c20,173,0.31,,0.26,,-0.05,-16.13,,
Nocturnal Raid,mir,132,0.21,,0.16,,-0.05,-23.81,,
Temporal Manipulation,sld,1169,16.82,17.23,14.78,15.29,-2.04,-12.13,-1.94,-11.26
The Convincing General,unk,MZ05a,,,,,,,,
Archon of the Wild Rose,woe,1,0.26,0.31,0.23,0.38,-0.03,-11.54,0.07,22.58
Vaevictis Asmadi,bchr,89,,,,,,,,
Flensermite,mbs,41,0.20,1.18,0.27,1.59,0.07,35.00,0.41,34.75
Triskelion,plst,M11-218,,0.49,,0.28,,,-0.21,-42.86
Rite of the Raging Storm,ncc,274,1.38,,0.27,,-1.11,-80.43,,
Lonely Sandbar,sld,2161,1.00,,0.49,,-0.51,-51.00,,
"Gorion, Wise Mentor",clb,276,0.20,0.19,0.15,0.30,-0.05,-25.00,0.11,57.89
Wolf,tvow,11,,,,,,,,
Gate Smasher,dtk,239,0.17,0.06,0.10,0.17,-0.07,-41.18,0.11,183.33
"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",fin,272,0.32,0.74,0.22,0.83,-0.10,-31.25,0.09,12.16
Island,fbb,297,4.40,,,,,,,
Kemba's Outfitter,yone,2,,,,,,,,
World Breaker,ogw,126,0.77,6.63,1.43,6.84,0.66,85.71,0.21,3.17
Rogue Kavu,9ed,213★,,0.21,,,,,,
Ornery Tumblewagg,otj,171,0.29,0.36,0.21,0.43,-0.08,-27.59,0.07,19.44
Harbinger of the Seas,mh3,63,1.92,2.61,3.66,5.49,1.74,90.63,2.88,110.34
Mad Auntie,mma,90,0.63,0.88,0.63,1.29,0.00,0.00,0.41,46.59
Coral Eel,9ed,S3,0.16,,0.58,,0.42,262.50,,
Midnight Clock,m3c,189,0.36,,0.24,0.82,-0.12,-33.33,,
Invasion of Tolvada // The Broken Sky,mom,241,0.26,0.38,0.31,0.49,0.05,19.23,0.11,28.95
The Great Juggernaut,unk,RR04b,,,,,,,,
Lurking Nightstalker,p02,77,0.22,,0.34,,0.12,54.55,,
Spark Spray,vma,188,,,,,,,,
Remand,ddm,26,0.31,,0.54,,0.23,74.19,,
Eumidian Hatchery,eoc,40,0.77,,1.60,,0.83,107.79,,
"Lazav, Familiar Stranger",otj,216,0.14,0.27,0.16,0.20,0.02,14.29,-0.07,-25.93
Plains,cma,292,0.25,,0.15,,-0.10,-40.00,,
Plains,brb,128,0.80,,1.59,,0.79,98.75,,
"Edric, Spymaster of Trest",cns,187,3.08,9.17,1.15,5.68,-1.93,-62.66,-3.49,-38.06
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,0.47,,,,,,
Bubbling Beebles,uds,29,0.15,7.28,0.15,3.54,0.00,0.00,-3.74,-51.37
Second Breakfast,ltr,29,0.18,0.18,0.06,0.08,-0.12,-66.67,-0.10,-55.56
"Ulasht, the Hate Seed",2x2,289,0.20,0.32,0.15,0.50,-0.05,-25.00,0.18,56.25
Unholy Strength,7ed,168,0.11,,0.15,,0.04,36.36,,
Forest,wc02,rl349,1.99,,,,,,,
Consecrate // Consume,rna,224,0.14,0.21,0.15,0.51,0.01,7.14,0.30,142.86
Thornwood Falls,ema,246,0.10,0.32,0.07,0.26,-0.03,-30.00,-0.06,-18.75
Goblin Bowling Team,ugl,44,0.33,,0.25,,-0.08,-24.24,,
Improvised Arsenal,tmt,92,0.49,0.96,0.50,0.60,0.01,2.04,-0.36,-37.50
Elvish Aberration,pal03,7,,1.83,,0.78,,,-1.05,-57.38
"Farid, Enterprising Salvager",brc,13,0.31,,0.21,,-0.10,-32.26,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.21,0.82,0.22,0.89,0.01,4.76,0.07,8.54
Return to Dust,khc,32,0.14,,0.14,,0.00,0.00,,
Emberheart Challenger,blb,133,0.76,2.12,1.96,3.10,1.20,157.89,0.98,46.23
Royal Assassin,dmr,310,0.49,0.92,0.48,1.00,-0.01,-2.04,0.08,8.70
Shock,aer,98,0.13,0.18,0.11,0.70,-0.02,-15.38,0.52,288.89
Eldrazi Temple,sld,1154,48.19,46.52,44.21,66.42,-3.98,-8.26,19.90,42.78
Voyager Glidecar,pdft,36p,0.40,,0.16,0.30,-0.24,-60.00,,
Walk the Plank,xln,130,0.15,0.50,0.14,0.44,-0.01,-6.67,-0.06,-12.00
Heated Argument,sos,118,,,,,,,,
Sphinx's Revelation,mm3,187,1.15,1.52,0.91,0.89,-0.24,-20.87,-0.63,-41.45
Mise,unh,38,0.24,6.00,0.22,1.70,-0.02,-8.33,-4.30,-71.67
Kor Entanglers,bfz,36,0.10,0.48,0.11,0.26,0.01,10.00,-0.22,-45.83
Tail Swipe,j25,721,0.28,,0.26,,-0.02,-7.14,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.12,0.41,0.15,0.35,0.03,25.00,-0.06,-14.63
"Izoni, Thousand-Eyed",gk1,50,,0.79,,1.08,,,0.29,36.71
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.76,3.75,2.01,2.84,-0.75,-27.17,-0.91,-24.27
Duelist's Heritage,c16,1,1.86,,1.34,,-0.52,-27.96,,
"Lazav, Dimir Mastermind",znc,92,0.69,,0.64,,-0.05,-7.25,,
Celestial Kirin,sok,3,0.65,12.84,0.71,6.38,0.06,9.23,-6.46,-50.31
Courage in Crisis,plst,WAR-158,0.21,,0.11,,-0.10,-47.62,,
Green Sun's Twilight,pone,169p,0.27,0.39,0.22,0.43,-0.05,-18.52,0.04,10.26
Talisman of Curiosity,m3c,309,0.38,,0.27,2.54,-0.11,-28.95,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,1.05,1.39,1.98,0.70,101.45,0.93,88.57
Ornithopter,5ed,393,0.56,,0.61,,0.05,8.93,,
"Kamahl, Pit Fighter",p15a,2,,0.92,,1.09,,,0.17,18.48
Saheeli's Directive,pz2,70675,,,,,,,,
"Armaggon, Future Shark",tmt,264,1.53,1.80,1.40,1.62,-0.13,-8.50,-0.18,-10.00
Festering Goblin,9ed,130,0.11,,0.10,,-0.01,-9.09,,
Reality Smasher,sld,1153,10.14,9.54,5.52,8.57,-4.62,-45.56,-0.97,-10.17
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,6.55,7.00,4.01,4.44,-2.54,-38.78,-2.56,-36.57
Orzhov Advokist,c16,3,0.24,,0.21,,-0.03,-12.50,,
Initiate's Companion,akh,174,0.12,0.34,0.11,0.24,-0.01,-8.33,-0.10,-29.41
Tsabo's Assassin,inv,128,0.63,7.86,0.42,8.09,-0.21,-33.33,0.23,2.93
Mana Clash,9ed,203★,,14.75,,,,,,
Darksteel Splicer,moc,100,1.86,,1.10,,-0.76,-40.86,,
"Hogaak, Arisen Necropolis",mh1,202,1.30,7.88,1.29,13.81,-0.01,-0.77,5.93,75.25
Survival of the Fittest,wc98,bs129,58.32,,67.20,,8.88,15.23,,
Keen-Eyed Curator,blb,322,1.48,4.44,3.29,6.25,1.81,122.30,1.81,40.77
Jasmine Boreal,tsb,93,0.49,10.83,0.30,2.53,-0.19,-38.78,-8.30,-76.64
Bone Dragon,pm19,88s,,3.29,,2.54,,,-0.75,-22.80
Psychic Venom,5ed,113,0.18,,0.12,,-0.06,-33.33,,
Birthing Ritual,mh3,337,8.86,15.75,9.53,15.35,0.67,7.56,-0.40,-2.54
Sokka's Haiku,tla,71,0.22,0.30,0.10,0.25,-0.12,-54.55,-0.05,-16.67
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.38,,-5.82,-80.83,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.98,,,,,,,
Ancient Spring,inv,319,0.21,4.92,0.20,4.63,-0.01,-4.76,-0.29,-5.89
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.10,,0.12,,0.02,20.00,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.66,14.26,8.22,17.70,-0.44,-5.08,3.44,24.12
Digsite Engineer,c21,342,1.46,,1.11,,-0.35,-23.97,,
Security Rhox,snc,220,0.04,0.03,0.03,0.09,-0.01,-25.00,0.06,200.00
Biogenic Upgrade,j25,144,0.19,,0.14,,-0.05,-26.32,,
Belbe's Armor,nem,126,0.29,3.73,0.10,2.66,-0.19,-65.52,-1.07,-28.69
Slinking Skirge,uds,71,0.10,0.90,0.08,1.05,-0.02,-20.00,0.15,16.67
Thalakos Lowlands,brb,88,0.53,,0.73,,0.20,37.74,,
Scoured Barrens,neo,274,0.12,0.25,0.11,0.09,-0.01,-8.33,-0.16,-64.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.13,,-0.06,-31.58,,
Behemoth Sledge,pip,211,0.19,2.16,0.16,0.29,-0.03,-15.79,-1.87,-86.57
"Cadric, Soul Kindler",dmc,86,5.81,,4.49,,-1.32,-22.72,,
Summon: Choco/Mog,fin,35,0.14,0.20,0.05,0.10,-0.09,-64.29,-0.10,-50.00
Grim Captain's Call,xln,108,0.17,0.62,0.11,0.30,-0.06,-35.29,-0.32,-51.61
"Boseiju, Who Endures",neo,412,67.18,153.78,40.03,82.63,-27.15,-40.41,-71.15,-46.27
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.22,0.36,0.16,0.35,-0.06,-27.27,-0.01,-2.78
Catastrophe,brb,12,4.06,,2.68,,-1.38,-33.99,,
Vandalblast,sld,404,,13.76,,15.05,,,1.29,9.38
Beledros Witherbloom,pstx,163p,7.19,9.03,17.00,14.75,9.81,136.44,5.72,63.34
Enchanted Carriage,eld,218,0.06,0.27,0.12,0.14,0.06,100.00,-0.13,-48.15
Insect,tsoi,7,0.18,,,,,,,
Workshop Elders,moc,245,0.24,,0.22,,-0.02,-8.33,,
Floodbringer,bok,34,0.16,5.14,0.12,0.76,-0.04,-25.00,-4.38,-85.21
Phyresis,mbs,49,1.88,12.23,0.85,5.48,-1.03,-54.79,-6.75,-55.19
Banewhip Punisher,hou,59,0.26,0.93,0.23,0.82,-0.03,-11.54,-0.11,-11.83
Mountain,2ed,298,2.79,,3.74,,0.95,34.05,,
"Nin, the Pain Artist",c17,183,0.52,,0.21,,-0.31,-59.62,,
Corpse Traders,ddm,58,0.22,,0.11,,-0.11,-50.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.25,0.06,0.18,0.01,20.00,-0.07,-28.00
Scourge of Fleets,pjou,51★,,1.05,,1.79,,,0.74,70.48
Maro's Gone Nuts,cmb1,81,0.61,,0.33,,-0.28,-45.90,,
Skullclamp,c14,268,4.91,,4.83,,-0.08,-1.63,,
Skullmane Baku,bok,83,0.12,0.25,0.03,0.32,-0.09,-75.00,0.07,28.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,18.46,7.05,7.29,7.17,-11.17,-60.51,0.12,1.70
Pia Nalaar,pkld,124s,,0.82,,0.76,,,-0.06,-7.32
Shatterskull Charger,pznr,159s,,0.30,,0.41,,,0.11,36.67
Infected Vermin,ody,144,0.40,1.58,0.20,2.16,-0.20,-50.00,0.58,36.71
Venerable Warsinger,stx,246,0.30,0.26,0.28,0.29,-0.02,-6.67,0.03,11.54
Thousand-Faced Shadow,neo,451,2.99,1.54,2.46,2.68,-0.53,-17.73,1.14,74.03
"Delney, Streetwise Lookout",mkm,378,,64.12,,39.02,,,-25.10,-39.15
Murderous Betrayal,8ed,147,0.38,,0.17,,-0.21,-55.26,,
Eyeblight Massacre,khc,49,0.13,,0.14,,0.01,7.69,,
Raise Dead,leb,123,10.31,,7.22,,-3.09,-29.97,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.52,44.25,2.13,37.41,-0.39,-15.48,-6.84,-15.46
Elder Gargaroth,pm21,179p,5.89,8.88,7.31,10.55,1.42,24.11,1.67,18.81
Bloodline Culling,mid,343,0.36,0.33,0.26,0.51,-0.10,-27.78,0.18,54.55
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.30,1.54,0.18,0.97,-0.12,-40.00,-0.57,-37.01
Blessing of Frost,pkhm,161s,,0.62,,0.49,,,-0.13,-20.97
Heartbeat of Spring,tle,42,1.56,2.57,1.26,1.78,-0.30,-19.23,-0.79,-30.74
Saproling,tddj,1,0.15,,,,,,,
Worship,8ed,57,0.83,,0.72,,-0.11,-13.25,,
Duress,xln,105,0.13,0.75,0.07,0.35,-0.06,-46.15,-0.40,-53.33
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.37,14.75,0.29,13.12,-0.08,-21.62,-1.63,-11.05
Forest,ddr,35,0.17,,0.04,,-0.13,-76.47,,
Touch of the Void,bfz,134,0.05,0.25,0.07,0.13,0.02,40.00,-0.12,-48.00
"Danitha, New Benalia's Light",mat,79,0.97,1.18,1.26,1.55,0.29,29.90,0.37,31.36
Rite of Replication,plst,C14-122,0.39,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,1.00,,1.33,,0.33,33.00,,
Warrant // Warden,rna,230,0.15,0.29,0.19,0.13,0.04,26.67,-0.16,-55.17
Sparkspitter,plst,UMA-149,0.03,,0.13,,0.10,333.33,,
Hold the Perimeter,cn2,6,0.15,0.68,0.11,0.55,-0.04,-26.67,-0.13,-19.12
Lightning Shrieker,frf,106,0.04,0.41,0.15,0.33,0.11,275.00,-0.08,-19.51
"Atris, Oracle of Half-Truths",pthb,209s,,0.34,,0.29,,,-0.05,-14.71
Pteramander,otc,109,0.09,,0.16,,0.07,77.78,,
Diamond Faerie,csp,128,0.71,7.50,0.36,4.66,-0.35,-49.30,-2.84,-37.87
Beast Within,who,819,,23.04,,12.95,,,-10.09,-43.79
"Titania, Nature's Force",brc,25,2.24,7.82,2.59,9.33,0.35,15.62,1.51,19.31
Blighted Burgeoning,mom,177,0.08,0.11,0.09,0.15,0.01,12.50,0.04,36.36
Archmage of Runes,pfdn,30s,,3.37,,1.80,,,-1.57,-46.59
Finale of Promise,pwar,127s,,8.61,,3.99,,,-4.62,-53.66
Rootcast Apprenticeship,blc,32,0.34,,0.63,,0.29,85.29,,
"Laelia, the Blade Reforged",c21,380,1.84,,2.33,,0.49,26.63,,
Predatory Impetus,clb,249,0.05,0.09,0.03,0.18,-0.02,-40.00,0.09,100.00
Cyclopean Tomb,leb,241,,,218.68,,,,,
Grove of the Guardian,gk1,124,0.29,,0.36,,0.07,24.14,,
Deadly Alliance,znr,96,0.14,0.26,0.09,0.19,-0.05,-35.71,-0.07,-26.92
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.07,0.23,0.06,0.18,-0.01,-14.29,-0.05,-21.74
Cryptic Command,sld,905,,4.75,,6.55,,,1.80,37.89
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.82,8.81,3.84,4.26,0.02,0.52,-4.55,-51.65
Steamflogger Boss,fut,121,0.21,6.99,0.25,4.05,0.04,19.05,-2.94,-42.06
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,0.55,13.19,0.11,0.74,-0.44,-80.00,-12.45,-94.39
Soul of Eternity,cmr,626,0.75,0.97,0.39,1.22,-0.36,-48.00,0.25,25.77
Jaya Ballard,pdom,132s,,0.69,,2.60,,,1.91,276.81
Starfield Vocalist,peoe,78s,,3.21,,2.94,,,-0.27,-8.41
Noggle Robber,ecl,237,0.17,0.23,0.17,0.14,0.00,0.00,-0.09,-39.13
Llanowar,opca,48,5.30,,3.80,,-1.50,-28.30,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.96,,2.06,,0.10,5.10,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.08,0.67,0.05,0.74,-0.03,-37.50,0.07,10.45
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.39,4.57,0.26,1.31,-0.13,-33.33,-3.26,-71.33
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.28,2.00,0.67,1.50,-0.61,-47.66,-0.50,-25.00
Manaform Hellkite,dbl,437,2.29,6.69,2.08,0.02,-0.21,-9.17,-6.67,-99.70
Bind // Liberate,cmb2,88,0.28,,1.79,,1.51,539.29,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.21,,0.22,,0.01,4.76,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,45.09,,38.94,,,-6.15,-13.64
"Faramir, Field Commander",ltr,303,0.18,0.17,0.06,0.18,-0.12,-66.67,0.01,5.88
Enlarge,plst,M14-170,0.08,,,,,,,
Spurnmage Advocate,jud,27,0.27,2.00,0.20,3.22,-0.07,-25.93,1.22,61.00
"Linvala, Shield of Sea Gate",pznr,226p,0.40,0.41,0.29,0.52,-0.11,-27.50,0.11,26.83
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.23,,,,,,
Consuming Vapors,roe,101,0.31,1.37,0.25,1.15,-0.06,-19.35,-0.22,-16.06
Spell Blast,4ed,103,0.09,,0.07,,-0.02,-22.22,,
Slivdrazi Monstrosity,cmb2,102,16.14,,5.91,,-10.23,-63.38,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.10,,0.08,,-0.02,-20.00,,
Pelakka Wurm,m19,192,0.17,0.43,0.22,0.33,0.05,29.41,-0.10,-23.26
Ripscale Predator,cmr,196,0.08,0.03,0.02,0.08,-0.06,-75.00,0.05,166.67
Twinblade Slasher,eve,79,0.34,1.24,0.36,0.79,0.02,5.88,-0.45,-36.29
Bladegriff Prototype,otc,253,0.35,,0.32,,-0.03,-8.57,,
Beastmaster Ascension,c14,186,4.06,,3.47,,-0.59,-14.53,,
Plains,prwk,A08,,0.94,,1.42,,,0.48,51.06
Gemrazer,iko,155,0.40,1.76,0.47,0.90,0.07,17.50,-0.86,-48.86
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.30,,0.18,,-0.12,-40.00,,
"Lady Zhurong, Warrior Queen",ptk,139,127.41,,39.29,,-88.12,-69.16,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.54,,0.30,,-0.24,-44.44,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.52,0.43,0.61,0.40,0.09,17.31,-0.03,-6.98
Manabarbs,10e,218,4.63,19.42,2.70,21.49,-1.93,-41.68,2.07,10.66
Incandescent Aria,psnc,192p,0.24,0.18,0.14,0.18,-0.10,-41.67,0.00,0.00
Goblin Gardener,7ed,188★,,15.72,,,,,,
Temur Charm,c20,230,0.37,,0.18,,-0.19,-51.35,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.07,0.07,0.03,0.05,-0.04,-57.14,-0.02,-28.57
Necrotic Hex,cmr,137,0.37,0.41,0.40,0.54,0.03,8.11,0.13,31.71
Reconnaissance Mission,40k,193,1.57,,1.98,,0.41,26.11,,
Overflowing Insight,j25,341,0.28,,0.26,,-0.02,-7.14,,
Wasteful Harvest,bro,196,0.10,0.15,0.11,0.12,0.01,10.00,-0.03,-20.00
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.12,0.25,0.05,0.23,-0.07,-58.33,-0.02,-8.00
Blockbuster,rav,115,0.09,0.18,0.05,0.27,-0.04,-44.44,0.09,50.00
"Padeem, Consul of Innovation",cmm,109,2.25,3.50,0.54,0.95,-1.71,-76.00,-2.55,-72.86
Nature's Lore,5ed,316,3.06,,2.22,,-0.84,-27.45,,
Eron the Relentless,ptc,mj73sb,0.45,,0.43,,-0.02,-4.44,,
Sungrass Prairie,pip,1041,,1.46,,0.57,,,-0.89,-60.96
Colossus of Sardia,10e,317★,,1.73,,1.35,,,-0.38,-21.97
Krosan Verge,c18,263,0.20,,0.19,,-0.01,-5.00,,
Otepec Huntmaster,lcc,229,0.30,,0.66,,0.36,120.00,,
Krosan Verge,mic,175,0.17,,0.21,,0.04,23.53,,
Monk Idealist,c15,76,0.20,,0.18,,-0.02,-10.00,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.07,0.11,0.07,0.07,0.00,0.00,-0.04,-36.36
Mercadian Atlas,mmq,305,0.62,14.99,0.58,9.44,-0.04,-6.45,-5.55,-37.02
Drannith Magistrate,piko,11s,,22.89,,21.56,,,-1.33,-5.81
Thermokarst,ice,268,5.56,,6.81,,1.25,22.48,,
Knight of the White Orchid,c21,95,3.30,,1.41,,-1.89,-57.27,,
"Marchesa, Dealer of Death",potj,220p,0.21,0.36,0.09,0.17,-0.12,-57.14,-0.19,-52.78
Nomads' Assembly,c14,82,0.62,,0.12,,-0.50,-80.65,,
"Ulamog, the Infinite Gyre",2x2,577,,88.02,,99.56,,,11.54,13.11
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,5.95,7.14,7.98,5.59,2.03,34.12,-1.55,-21.71
"Ajani, the Greathearted",sld,520,,1.96,,0.92,,,-1.04,-53.06
Gift of Paradise,cmr,229,0.16,0.17,0.07,0.16,-0.09,-56.25,-0.01,-5.88
Endless One,cmm,804,3.14,,0.45,,-2.69,-85.67,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,3.69,3.45,0.80,1.53,-2.89,-78.32,-1.92,-55.65
Polygoyf,m3c,65,0.31,,0.49,5.94,0.18,58.06,,
Tip the Scales,tdc,29,0.23,,0.37,,0.14,60.87,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.77,,0.79,,0.02,2.60,,
Telepathy,7ed,102,2.05,,0.20,,-1.85,-90.24,,
Gleaming Geardrake,mkm,424,0.24,0.37,0.24,0.18,0.00,0.00,-0.19,-51.35
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.73,,2.43,,,-1.30,-34.85
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.22,,0.21,,-0.01,-4.55,,
"Nikara, Lair Scavenger",c20,3,0.71,0.46,0.82,0.53,0.11,15.49,0.07,15.22
Resurgent Belief,pmh2,26s,,1.65,,1.27,,,-0.38,-23.03
Rescuer Sphinx,war,65,0.09,0.40,0.10,0.21,0.01,11.11,-0.19,-47.50
