name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Shock,aer,98,0.04,0.18,0.02,0.81,-0.02,-50.00,0.63,350.00
Eldrazi Temple,sld,1154,48.37,45.61,45.37,66.42,-3.00,-6.20,20.81,45.63
Voyager Glidecar,pdft,36p,0.50,,0.11,0.30,-0.39,-78.00,,
Walk the Plank,xln,130,0.15,0.51,0.12,0.28,-0.03,-20.00,-0.23,-45.10
Sphinx's Revelation,mm3,187,1.18,1.86,1.02,0.87,-0.16,-13.56,-0.99,-53.23
Mise,unh,38,0.24,6.00,0.13,1.63,-0.11,-45.83,-4.37,-72.83
Kor Entanglers,bfz,36,0.11,0.51,0.07,0.28,-0.04,-36.36,-0.23,-45.10
Tail Swipe,j25,721,0.33,,0.27,,-0.06,-18.18,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.14,0.48,0.20,0.38,0.06,42.86,-0.10,-20.83
"Izoni, Thousand-Eyed",gk1,50,,0.79,,1.16,,,0.37,46.84
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.76,3.16,2.30,2.87,-0.46,-16.67,-0.29,-9.18
Duelist's Heritage,c16,1,1.71,,1.49,,-0.22,-12.87,,
"Lazav, Dimir Mastermind",znc,92,0.56,,0.75,,0.19,33.93,,
Celestial Kirin,sok,3,0.65,12.84,0.65,7.27,0.00,0.00,-5.57,-43.38
Courage in Crisis,plst,WAR-158,0.18,,,,,,,
Green Sun's Twilight,pone,169p,0.27,0.37,0.17,0.44,-0.10,-37.04,0.07,18.92
Talisman of Curiosity,m3c,309,0.39,,0.26,2.54,-0.13,-33.33,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.76,1.25,2.06,0.56,81.16,1.30,171.05
Ornithopter,5ed,393,0.57,,0.74,,0.17,29.82,,
"Kamahl, Pit Fighter",p15a,2,,0.94,,1.23,,,0.29,30.85
Saheeli's Directive,pz2,70675,,,,,,,,
"Armaggon, Future Shark",tmt,264,,,,,,,,
Festering Goblin,9ed,130,0.13,,0.09,,-0.04,-30.77,,
Reality Smasher,sld,1153,10.38,9.60,6.76,8.20,-3.62,-34.87,-1.40,-14.58
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,6.29,6.15,3.90,4.77,-2.39,-38.00,-1.38,-22.44
Orzhov Advokist,c16,3,0.19,,0.24,,0.05,26.32,,
Initiate's Companion,akh,174,0.07,0.41,0.10,0.27,0.03,42.86,-0.14,-34.15
Tsabo's Assassin,inv,128,0.53,6.93,0.45,8.66,-0.08,-15.09,1.73,24.96
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,1.94,,1.11,,-0.83,-42.78,,
"Hogaak, Arisen Necropolis",mh1,202,1.18,7.66,1.19,10.58,0.01,0.85,2.92,38.12
Survival of the Fittest,wc98,bs129,55.63,,62.37,,6.74,12.12,,
Keen-Eyed Curator,blb,322,2.01,3.88,2.42,5.17,0.41,20.40,1.29,33.25
Jasmine Boreal,tsb,93,0.52,4.96,0.18,2.17,-0.34,-65.38,-2.79,-56.25
Bone Dragon,pm19,88s,,3.16,,2.80,,,-0.36,-11.39
Psychic Venom,5ed,113,0.17,,0.11,,-0.06,-35.29,,
Birthing Ritual,mh3,337,9.17,16.40,9.08,14.35,-0.09,-0.98,-2.05,-12.50
Sokka's Haiku,tla,71,0.20,0.22,0.09,0.17,-0.11,-55.00,-0.05,-22.73
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.34,,-5.86,-81.39,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.92,,,,,,,
Ancient Spring,inv,319,0.20,4.92,0.17,4.62,-0.03,-15.00,-0.30,-6.10
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.09,,0.12,,0.03,33.33,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.47,13.06,8.44,16.95,-0.03,-0.35,3.89,29.79
Digsite Engineer,c21,342,1.29,,1.33,,0.04,3.10,,
Security Rhox,snc,220,0.05,0.03,0.04,0.08,-0.01,-20.00,0.05,166.67
Biogenic Upgrade,j25,144,0.13,,0.15,,0.02,15.38,,
Belbe's Armor,nem,126,0.26,3.73,0.20,2.90,-0.06,-23.08,-0.83,-22.25
Slinking Skirge,uds,71,0.13,0.89,0.06,1.05,-0.07,-53.85,0.16,17.98
Thalakos Lowlands,brb,88,0.43,,0.67,,0.24,55.81,,
Scoured Barrens,neo,274,0.10,0.20,0.11,0.16,0.01,10.00,-0.04,-20.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.20,,0.01,5.26,,
Behemoth Sledge,pip,211,0.15,2.20,0.20,0.28,0.05,33.33,-1.92,-87.27
"Cadric, Soul Kindler",dmc,86,4.68,,3.37,,-1.31,-27.99,,
Summon: Choco/Mog,fin,35,0.11,0.13,0.09,0.20,-0.02,-18.18,0.07,53.85
Grim Captain's Call,xln,108,0.15,0.50,0.15,0.35,0.00,0.00,-0.15,-30.00
"Boseiju, Who Endures",neo,412,56.64,133.26,39.27,75.60,-17.37,-30.67,-57.66,-43.27
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.19,0.37,0.16,0.41,-0.03,-15.79,0.04,10.81
Catastrophe,brb,12,3.83,,2.54,,-1.29,-33.68,,
Vandalblast,sld,404,,12.76,,15.83,,,3.07,24.06
Beledros Witherbloom,pstx,163p,7.37,9.03,17.00,14.72,9.63,130.66,5.69,63.01
Enchanted Carriage,eld,218,0.12,0.21,0.08,0.18,-0.04,-33.33,-0.03,-14.29
Insect,tsoi,7,0.12,,,,,,,
Workshop Elders,moc,245,0.19,,0.14,,-0.05,-26.32,,
Floodbringer,bok,34,0.16,3.41,0.03,0.97,-0.13,-81.25,-2.44,-71.55
Phyresis,mbs,49,3.16,11.83,1.00,5.74,-2.16,-68.35,-6.09,-51.48
Banewhip Punisher,hou,59,0.22,0.90,0.22,0.83,0.00,0.00,-0.07,-7.78
Mountain,2ed,298,2.76,,2.96,,0.20,7.25,,
"Nin, the Pain Artist",c17,183,0.49,,0.42,,-0.07,-14.29,,
Corpse Traders,ddm,58,0.04,,0.09,,0.05,125.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.27,0.02,0.21,-0.03,-60.00,-0.06,-22.22
Scourge of Fleets,pjou,51★,,1.05,,0.80,,,-0.25,-23.81
Maro's Gone Nuts,cmb1,81,0.60,,0.33,,-0.27,-45.00,,
Skullclamp,c14,268,4.44,,4.67,,0.23,5.18,,
Skullmane Baku,bok,83,0.13,0.25,0.02,0.31,-0.11,-84.62,0.06,24.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,18.57,7.00,6.71,7.66,-11.86,-63.87,0.66,9.43
Pia Nalaar,pkld,124s,,0.82,,0.89,,,0.07,8.54
Shatterskull Charger,pznr,159s,,0.31,,0.41,,,0.10,32.26
Infected Vermin,ody,144,0.40,2.94,0.29,1.49,-0.11,-27.50,-1.45,-49.32
Venerable Warsinger,stx,246,0.17,0.24,0.11,0.46,-0.06,-35.29,0.22,91.67
Thousand-Faced Shadow,neo,451,1.06,1.33,2.13,2.89,1.07,100.94,1.56,117.29
"Delney, Streetwise Lookout",mkm,378,,51.82,,35.79,,,-16.03,-30.93
Murderous Betrayal,8ed,147,0.38,,0.24,,-0.14,-36.84,,
Eyeblight Massacre,khc,49,0.13,,0.21,,0.08,61.54,,
Raise Dead,leb,123,10.40,,7.25,,-3.15,-30.29,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.05,44.25,1.85,37.30,-0.20,-9.76,-6.95,-15.71
Elder Gargaroth,pm21,179p,5.78,11.28,8.47,10.55,2.69,46.54,-0.73,-6.47
Bloodline Culling,mid,343,0.33,0.28,0.26,0.35,-0.07,-21.21,0.07,25.00
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.29,1.54,0.21,0.93,-0.08,-27.59,-0.61,-39.61
Blessing of Frost,pkhm,161s,,0.54,,0.48,,,-0.06,-11.11
Heartbeat of Spring,tle,42,1.37,2.30,1.09,2.37,-0.28,-20.44,0.07,3.04
Saproling,tddj,1,0.17,,,,,,,
Worship,8ed,57,0.75,,0.56,,-0.19,-25.33,,
Duress,xln,105,0.10,0.76,0.11,0.32,0.01,10.00,-0.44,-57.89
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.31,12.92,0.51,10.39,0.20,64.52,-2.53,-19.58
Forest,ddr,35,0.14,,0.02,,-0.12,-85.71,,
Touch of the Void,bfz,134,0.03,,0.04,0.12,0.01,33.33,,
"Danitha, New Benalia's Light",mat,79,0.79,1.10,1.38,1.60,0.59,74.68,0.50,45.45
Rite of Replication,plst,C14-122,0.35,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,0.70,,1.40,,0.70,100.00,,
Warrant // Warden,rna,230,0.11,0.32,0.10,0.09,-0.01,-9.09,-0.23,-71.88
Sparkspitter,plst,UMA-149,0.03,,0.08,,0.05,166.67,,
Hold the Perimeter,cn2,6,0.18,0.65,0.20,0.55,0.02,11.11,-0.10,-15.38
Lightning Shrieker,frf,106,0.05,0.40,0.12,0.35,0.07,140.00,-0.05,-12.50
"Atris, Oracle of Half-Truths",pthb,209s,,0.35,,0.29,,,-0.06,-17.14
Pteramander,otc,109,0.07,,0.13,,0.06,85.71,,
Diamond Faerie,csp,128,0.73,7.50,0.39,3.74,-0.34,-46.58,-3.76,-50.13
Beast Within,who,819,,22.52,,12.95,,,-9.57,-42.50
"Titania, Nature's Force",brc,25,2.24,7.94,2.81,9.67,0.57,25.45,1.73,21.79
Blighted Burgeoning,mom,177,0.10,0.10,0.04,0.18,-0.06,-60.00,0.08,80.00
Archmage of Runes,pfdn,30s,,3.06,,2.04,,,-1.02,-33.33
Finale of Promise,pwar,127s,,8.30,,3.57,,,-4.73,-56.99
Rootcast Apprenticeship,blc,32,0.26,,0.48,,0.22,84.62,,
"Laelia, the Blade Reforged",c21,380,1.74,,1.88,,0.14,8.05,,
Predatory Impetus,clb,249,0.04,0.08,0.10,0.16,0.06,150.00,0.08,100.00
Cyclopean Tomb,leb,241,,,228.72,,,,,
Grove of the Guardian,gk1,124,0.31,,0.30,,-0.01,-3.23,,
Deadly Alliance,znr,96,0.10,0.23,0.12,0.17,0.02,20.00,-0.06,-26.09
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.04,0.23,0.03,0.18,-0.01,-25.00,-0.05,-21.74
Cryptic Command,sld,905,,4.27,,5.59,,,1.32,30.91
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.68,8.81,4.03,3.96,0.35,9.51,-4.85,-55.05
Steamflogger Boss,fut,121,0.15,6.99,0.24,3.74,0.09,60.00,-3.25,-46.49
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,2.19,17.09,,,,,,
Soul of Eternity,cmr,626,0.72,0.99,0.48,1.16,-0.24,-33.33,0.17,17.17
Jaya Ballard,pdom,132s,,0.69,,2.59,,,1.90,275.36
Starfield Vocalist,peoe,78s,,3.11,,3.36,,,0.25,8.04
Noggle Robber,ecl,237,0.14,0.19,0.07,0.09,-0.07,-50.00,-0.10,-52.63
Llanowar,opca,48,5.30,,4.04,,-1.26,-23.77,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.84,,1.86,,0.02,1.09,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.08,0.67,0.07,0.73,-0.01,-12.50,0.06,8.96
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.35,2.48,0.20,0.89,-0.15,-42.86,-1.59,-64.11
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.10,1.83,0.85,1.85,-0.25,-22.73,0.02,1.09
Manaform Hellkite,dbl,437,2.28,8.99,1.52,0.02,-0.76,-33.33,-8.97,-99.78
Bind // Liberate,cmb2,88,0.27,,1.79,,1.52,562.96,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.20,,0.17,,-0.03,-15.00,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,44.85,,36.16,,,-8.69,-19.38
"Faramir, Field Commander",ltr,303,0.09,0.16,0.05,0.22,-0.04,-44.44,0.06,37.50
Enlarge,plst,M14-170,0.08,,,,,,,
Spurnmage Advocate,jud,27,0.27,1.81,0.10,3.07,-0.17,-62.96,1.26,69.61
"Linvala, Shield of Sea Gate",pznr,226p,0.39,0.49,0.26,0.58,-0.13,-33.33,0.09,18.37
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.16,0.15,,,,,,
Consuming Vapors,roe,101,0.27,1.32,0.19,1.18,-0.08,-29.63,-0.14,-10.61
Spell Blast,4ed,103,0.10,,0.08,,-0.02,-20.00,,
Slivdrazi Monstrosity,cmb2,102,15.75,,9.89,,-5.86,-37.21,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.07,,0.10,,0.03,42.86,,
Pelakka Wurm,m19,192,0.13,0.68,0.17,0.36,0.04,30.77,-0.32,-47.06
Ripscale Predator,cmr,196,0.04,0.04,0.02,0.08,-0.02,-50.00,0.04,100.00
Twinblade Slasher,eve,79,0.28,1.24,0.29,0.79,0.01,3.57,-0.45,-36.29
Bladegriff Prototype,otc,253,0.26,,0.24,,-0.02,-7.69,,
Beastmaster Ascension,c14,186,4.14,,3.52,,-0.62,-14.98,,
Plains,prwk,A08,,0.79,,1.23,,,0.44,55.70
Gemrazer,iko,155,0.48,1.17,0.57,0.97,0.09,18.75,-0.20,-17.09
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.19,,0.19,,0.00,0.00,,
"Lady Zhurong, Warrior Queen",ptk,139,123.60,,38.77,,-84.83,-68.63,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.53,,0.35,,-0.18,-33.96,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.52,0.47,0.70,0.33,0.18,34.62,-0.14,-29.79
Manabarbs,10e,218,4.50,20.53,3.32,17.12,-1.18,-26.22,-3.41,-16.61
Incandescent Aria,psnc,192p,0.22,0.18,0.13,0.18,-0.09,-40.91,0.00,0.00
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.28,,0.18,,-0.10,-35.71,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.07,0.09,0.02,0.06,-0.05,-71.43,-0.03,-33.33
Necrotic Hex,cmr,137,0.43,0.42,0.46,0.65,0.03,6.98,0.23,54.76
Reconnaissance Mission,40k,193,1.76,,1.85,,0.09,5.11,,
Overflowing Insight,j25,341,0.26,,0.29,,0.03,11.54,,
Wasteful Harvest,bro,196,0.08,0.16,0.12,0.22,0.04,50.00,0.06,37.50
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.09,0.30,0.06,0.23,-0.03,-33.33,-0.07,-23.33
Blockbuster,rav,115,0.10,0.18,0.06,0.29,-0.04,-40.00,0.11,61.11
"Padeem, Consul of Innovation",cmm,109,2.74,2.08,0.48,1.34,-2.26,-82.48,-0.74,-35.58
Nature's Lore,5ed,316,3.48,,2.38,,-1.10,-31.61,,
Eron the Relentless,ptc,mj73sb,,,0.43,,,,,
Sungrass Prairie,pip,1041,,1.49,,0.60,,,-0.89,-59.73
Colossus of Sardia,10e,317★,,0.90,,1.28,,,0.38,42.22
Krosan Verge,c18,263,0.21,,0.21,,0.00,0.00,,
Otepec Huntmaster,lcc,229,0.31,,0.77,,0.46,148.39,,
Krosan Verge,mic,175,0.14,,0.26,,0.12,85.71,,
Monk Idealist,c15,76,0.17,,0.20,,0.03,17.65,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.04,0.10,0.07,0.07,0.03,75.00,-0.03,-30.00
Mercadian Atlas,mmq,305,0.61,14.99,0.62,8.73,0.01,1.64,-6.26,-41.76
Drannith Magistrate,piko,11s,,23.47,,22.61,,,-0.86,-3.66
Thermokarst,ice,268,5.21,,7.23,,2.02,38.77,,
Knight of the White Orchid,c21,95,2.57,,1.67,,-0.90,-35.02,,
"Marchesa, Dealer of Death",potj,220p,0.19,0.34,0.12,0.21,-0.07,-36.84,-0.13,-38.24
Nomads' Assembly,c14,82,0.61,,0.49,,-0.12,-19.67,,
"Ulamog, the Infinite Gyre",2x2,577,,86.38,,99.47,,,13.09,15.15
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,6.22,7.58,8.12,5.98,1.90,30.55,-1.60,-21.11
"Ajani, the Greathearted",sld,520,,2.53,,1.13,,,-1.40,-55.34
Gift of Paradise,cmr,229,0.04,0.15,0.04,0.21,0.00,0.00,0.06,40.00
Endless One,cmm,804,0.87,,0.48,,-0.39,-44.83,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,1.93,3.03,,,,,,
Polygoyf,m3c,65,0.30,,0.42,5.94,0.12,40.00,,
Tip the Scales,tdc,29,0.18,,0.29,,0.11,61.11,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.79,,0.87,,0.08,10.13,,
Telepathy,7ed,102,2.09,,0.69,,-1.40,-66.99,,
Gleaming Geardrake,mkm,424,0.32,0.43,0.14,0.28,-0.18,-56.25,-0.15,-34.88
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.19,,2.56,,,-0.63,-19.75
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.21,,0.18,,-0.03,-14.29,,
"Nikara, Lair Scavenger",c20,3,0.65,0.42,0.55,0.49,-0.10,-15.38,0.07,16.67
Resurgent Belief,pmh2,26s,,1.79,,1.27,,,-0.52,-29.05
Rescuer Sphinx,war,65,0.04,0.31,0.08,0.20,0.04,100.00,-0.11,-35.48
Forest,gk2,106,0.36,,0.20,,-0.16,-44.44,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.20,,0.30,,0.10,50.00,,
Homing Lightning,rvr,112,0.03,0.05,0.03,0.11,0.00,0.00,0.06,120.00
Elvish Healer,ice,22,0.11,,0.10,,-0.01,-9.09,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
