name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Keen-Eyed Curator,blb,322,1.66,4.39,2.70,7.23,1.04,62.65,2.84,64.69
Jasmine Boreal,tsb,93,0.49,5.03,0.16,2.53,-0.33,-67.35,-2.50,-49.70
Bone Dragon,pm19,88s,,3.34,,2.54,,,-0.80,-23.95
Psychic Venom,5ed,113,0.17,,0.12,,-0.05,-29.41,,
Birthing Ritual,mh3,337,8.04,16.09,10.45,14.09,2.41,29.98,-2.00,-12.43
Sokka's Haiku,tla,71,0.20,0.30,0.11,0.21,-0.09,-45.00,-0.09,-30.00
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.38,,-5.82,-80.83,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.98,,,,,,,
Ancient Spring,inv,319,0.20,4.92,0.15,4.63,-0.05,-25.00,-0.29,-5.89
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.09,,0.13,,0.04,44.44,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.83,13.91,8.47,17.66,-0.36,-4.08,3.75,26.96
Digsite Engineer,c21,342,1.34,,1.29,,-0.05,-3.73,,
Security Rhox,snc,220,0.05,0.03,0.02,0.08,-0.03,-60.00,0.05,166.67
Biogenic Upgrade,j25,144,0.14,,0.14,,0.00,0.00,,
Belbe's Armor,nem,126,0.28,3.73,0.12,2.66,-0.16,-57.14,-1.07,-28.69
Slinking Skirge,uds,71,0.10,0.90,0.08,1.05,-0.02,-20.00,0.15,16.67
Thalakos Lowlands,brb,88,0.53,,0.67,,0.14,26.42,,
Scoured Barrens,neo,274,0.10,0.22,0.10,0.18,0.00,0.00,-0.04,-18.18
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.19,,0.00,0.00,,
Behemoth Sledge,pip,211,0.22,1.88,0.20,0.29,-0.02,-9.09,-1.59,-84.57
"Cadric, Soul Kindler",dmc,86,5.76,,4.13,,-1.63,-28.30,,
Summon: Choco/Mog,fin,35,0.11,0.22,0.13,0.19,0.02,18.18,-0.03,-13.64
Grim Captain's Call,xln,108,0.16,0.54,0.11,0.31,-0.05,-31.25,-0.23,-42.59
"Boseiju, Who Endures",neo,412,63.61,151.28,41.83,82.70,-21.78,-34.24,-68.58,-45.33
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.21,0.35,0.12,0.39,-0.09,-42.86,0.04,11.43
Catastrophe,brb,12,4.09,,2.68,,-1.41,-34.47,,
Vandalblast,sld,404,,13.07,,15.33,,,2.26,17.29
Beledros Witherbloom,pstx,163p,8.89,9.03,17.00,14.75,8.11,91.23,5.72,63.34
Enchanted Carriage,eld,218,0.07,0.23,0.12,0.14,0.05,71.43,-0.09,-39.13
Insect,tsoi,7,0.18,,,,,,,
Workshop Elders,moc,245,0.24,,0.14,,-0.10,-41.67,,
Floodbringer,bok,34,0.16,4.82,0.10,0.85,-0.06,-37.50,-3.97,-82.37
Phyresis,mbs,49,2.06,12.05,1.06,5.55,-1.00,-48.54,-6.50,-53.94
Banewhip Punisher,hou,59,0.30,0.93,0.25,0.82,-0.05,-16.67,-0.11,-11.83
Mountain,2ed,298,2.77,,3.27,,0.50,18.05,,
"Nin, the Pain Artist",c17,183,0.52,,0.27,,-0.25,-48.08,,
Corpse Traders,ddm,58,0.18,,0.11,,-0.07,-38.89,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.25,0.06,0.18,0.01,20.00,-0.07,-28.00
Scourge of Fleets,pjou,51★,,1.06,,1.35,,,0.29,27.36
Maro's Gone Nuts,cmb1,81,0.61,,0.33,,-0.28,-45.90,,
Skullclamp,c14,268,4.85,,4.88,,0.03,0.62,,
Skullmane Baku,bok,83,0.12,0.25,0.04,0.33,-0.08,-66.67,0.08,32.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,18.46,7.11,7.34,7.66,-11.12,-60.24,0.55,7.74
Pia Nalaar,pkld,124s,,0.82,,0.76,,,-0.06,-7.32
Shatterskull Charger,pznr,159s,,0.30,,0.41,,,0.11,36.67
Infected Vermin,ody,144,0.41,2.94,0.28,2.16,-0.13,-31.71,-0.78,-26.53
Venerable Warsinger,stx,246,0.29,0.27,0.31,0.35,0.02,6.90,0.08,29.63
Thousand-Faced Shadow,neo,451,2.57,1.54,2.56,2.53,-0.01,-0.39,0.99,64.29
"Delney, Streetwise Lookout",mkm,378,,63.25,,36.80,,,-26.45,-41.82
Murderous Betrayal,8ed,147,0.38,,0.21,,-0.17,-44.74,,
Eyeblight Massacre,khc,49,0.13,,0.15,,0.02,15.38,,
Raise Dead,leb,123,10.39,,6.77,,-3.62,-34.84,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.62,44.25,2.06,37.09,-0.56,-21.37,-7.16,-16.18
Elder Gargaroth,pm21,179p,5.89,8.88,6.98,10.55,1.09,18.51,1.67,18.81
Bloodline Culling,mid,343,0.34,0.31,0.26,0.46,-0.08,-23.53,0.15,48.39
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.30,1.54,0.22,1.02,-0.08,-26.67,-0.52,-33.77
Blessing of Frost,pkhm,161s,,0.54,,0.49,,,-0.05,-9.26
Heartbeat of Spring,tle,42,1.42,2.46,1.09,2.23,-0.33,-23.24,-0.23,-9.35
Saproling,tddj,1,0.14,,,,,,,
Worship,8ed,57,0.73,,0.75,,0.02,2.74,,
Duress,xln,105,0.12,0.74,0.11,0.28,-0.01,-8.33,-0.46,-62.16
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.36,14.75,0.43,12.61,0.07,19.44,-2.14,-14.51
Forest,ddr,35,0.14,,0.04,,-0.10,-71.43,,
Touch of the Void,bfz,134,0.05,0.25,0.05,0.13,0.00,0.00,-0.12,-48.00
"Danitha, New Benalia's Light",mat,79,0.89,1.10,1.13,1.17,0.24,26.97,0.07,6.36
Rite of Replication,plst,C14-122,0.37,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,1.00,,1.33,,0.33,33.00,,
Warrant // Warden,rna,230,0.15,0.32,0.11,0.13,-0.04,-26.67,-0.19,-59.38
Sparkspitter,plst,UMA-149,0.03,,0.08,,0.05,166.67,,
Hold the Perimeter,cn2,6,0.15,0.68,0.12,0.55,-0.03,-20.00,-0.13,-19.12
Lightning Shrieker,frf,106,0.04,0.40,0.11,0.33,0.07,175.00,-0.07,-17.50
"Atris, Oracle of Half-Truths",pthb,209s,,0.34,,0.26,,,-0.08,-23.53
Pteramander,otc,109,0.09,,0.14,,0.05,55.56,,
Diamond Faerie,csp,128,0.72,7.50,0.38,4.28,-0.34,-47.22,-3.22,-42.93
Beast Within,who,819,,23.04,,12.95,,,-10.09,-43.79
"Titania, Nature's Force",brc,25,2.31,7.81,2.71,9.33,0.40,17.32,1.52,19.46
Blighted Burgeoning,mom,177,0.11,0.10,0.14,0.15,0.03,27.27,0.05,50.00
Archmage of Runes,pfdn,30s,,3.34,,1.90,,,-1.44,-43.11
Finale of Promise,pwar,127s,,8.37,,4.07,,,-4.30,-51.37
Rootcast Apprenticeship,blc,32,0.29,,0.57,,0.28,96.55,,
"Laelia, the Blade Reforged",c21,380,1.83,,2.41,,0.58,31.69,,
Predatory Impetus,clb,249,0.04,0.08,0.07,0.18,0.03,75.00,0.10,125.00
Cyclopean Tomb,leb,241,,,218.68,,,,,
Grove of the Guardian,gk1,124,0.28,,0.36,,0.08,28.57,,
Deadly Alliance,znr,96,0.13,0.25,0.05,0.20,-0.08,-61.54,-0.05,-20.00
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.07,0.23,0.06,0.18,-0.01,-14.29,-0.05,-21.74
Cryptic Command,sld,905,,5.07,,6.47,,,1.40,27.61
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.68,8.81,3.84,4.15,0.16,4.35,-4.66,-52.89
Steamflogger Boss,fut,121,0.21,6.99,0.26,4.05,0.05,23.81,-2.94,-42.06
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,0.55,13.93,,,,,,
Soul of Eternity,cmr,626,0.75,1.02,0.44,1.10,-0.31,-41.33,0.08,7.84
Jaya Ballard,pdom,132s,,0.69,,2.60,,,1.91,276.81
Starfield Vocalist,peoe,78s,,3.21,,3.02,,,-0.19,-5.92
Noggle Robber,ecl,237,0.21,0.21,0.08,0.05,-0.13,-61.90,-0.16,-76.19
Llanowar,opca,48,5.30,,3.80,,-1.50,-28.30,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.85,,1.92,,0.07,3.78,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.08,0.67,0.07,0.74,-0.01,-12.50,0.07,10.45
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.39,3.97,0.25,0.93,-0.14,-35.90,-3.04,-76.57
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.24,1.77,0.92,1.61,-0.32,-25.81,-0.16,-9.04
Manaform Hellkite,dbl,437,2.29,6.69,2.08,0.02,-0.21,-9.17,-6.67,-99.70
Bind // Liberate,cmb2,88,0.27,,1.79,,1.52,562.96,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.22,,0.21,,-0.01,-4.55,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,45.21,,38.94,,,-6.27,-13.87
"Faramir, Field Commander",ltr,303,0.22,0.17,0.06,0.18,-0.16,-72.73,0.01,5.88
Enlarge,plst,M14-170,0.08,,,,,,,
Spurnmage Advocate,jud,27,0.27,2.00,0.25,3.18,-0.02,-7.41,1.18,59.00
"Linvala, Shield of Sea Gate",pznr,226p,0.38,0.42,0.26,0.58,-0.12,-31.58,0.16,38.10
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.21,,,,,,
Consuming Vapors,roe,101,0.31,1.37,0.21,1.10,-0.10,-32.26,-0.27,-19.71
Spell Blast,4ed,103,0.09,,0.09,,0.00,0.00,,
Slivdrazi Monstrosity,cmb2,102,16.06,,5.91,,-10.15,-63.20,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.08,,0.08,,0.00,0.00,,
Pelakka Wurm,m19,192,0.17,0.43,0.20,0.34,0.03,17.65,-0.09,-20.93
Ripscale Predator,cmr,196,0.08,0.03,0.02,0.08,-0.06,-75.00,0.05,166.67
Twinblade Slasher,eve,79,0.34,1.24,0.28,0.79,-0.06,-17.65,-0.45,-36.29
Bladegriff Prototype,otc,253,0.36,,0.25,,-0.11,-30.56,,
Beastmaster Ascension,c14,186,4.03,,3.25,,-0.78,-19.35,,
Plains,prwk,A08,,0.85,,1.42,,,0.57,67.06
Gemrazer,iko,155,0.45,1.35,0.47,0.97,0.02,4.44,-0.38,-28.15
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.20,,0.18,,-0.02,-10.00,,
"Lady Zhurong, Warrior Queen",ptk,139,123.60,,35.63,,-87.97,-71.17,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.55,,0.35,,-0.20,-36.36,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.52,0.43,0.75,0.39,0.23,44.23,-0.04,-9.30
Manabarbs,10e,218,4.66,20.53,2.95,21.49,-1.71,-36.70,0.96,4.68
Incandescent Aria,psnc,192p,0.24,0.18,0.14,0.18,-0.10,-41.67,0.00,0.00
Goblin Gardener,7ed,188★,,15.72,,,,,,
Temur Charm,c20,230,0.34,,0.21,,-0.13,-38.24,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.07,0.07,0.03,0.05,-0.04,-57.14,-0.02,-28.57
Necrotic Hex,cmr,137,0.36,0.42,0.40,0.56,0.04,11.11,0.14,33.33
Reconnaissance Mission,40k,193,1.75,,1.78,,0.03,1.71,,
Overflowing Insight,j25,341,0.30,,0.32,,0.02,6.67,,
Wasteful Harvest,bro,196,0.09,0.15,0.08,0.12,-0.01,-11.11,-0.03,-20.00
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.07,0.30,0.06,0.23,-0.01,-14.29,-0.07,-23.33
Blockbuster,rav,115,0.10,0.18,0.05,0.27,-0.05,-50.00,0.09,50.00
"Padeem, Consul of Innovation",cmm,109,2.57,2.17,0.59,1.03,-1.98,-77.04,-1.14,-52.53
Nature's Lore,5ed,316,3.02,,2.58,,-0.44,-14.57,,
Eron the Relentless,ptc,mj73sb,0.45,,0.43,,-0.02,-4.44,,
Sungrass Prairie,pip,1041,,1.58,,0.62,,,-0.96,-60.76
Colossus of Sardia,10e,317★,,1.73,,1.33,,,-0.40,-23.12
Krosan Verge,c18,263,0.20,,0.19,,-0.01,-5.00,,
Otepec Huntmaster,lcc,229,0.29,,0.80,,0.51,175.86,,
Krosan Verge,mic,175,0.16,,0.20,,0.04,25.00,,
Monk Idealist,c15,76,0.18,,0.18,,0.00,0.00,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.09,0.12,0.07,0.05,-0.02,-22.22,-0.07,-58.33
Mercadian Atlas,mmq,305,0.61,14.99,0.52,9.68,-0.09,-14.75,-5.31,-35.42
Drannith Magistrate,piko,11s,,23.19,,21.56,,,-1.63,-7.03
Thermokarst,ice,268,5.70,,7.40,,1.70,29.82,,
Knight of the White Orchid,c21,95,3.60,,1.20,,-2.40,-66.67,,
"Marchesa, Dealer of Death",potj,220p,0.20,0.36,0.09,0.17,-0.11,-55.00,-0.19,-52.78
Nomads' Assembly,c14,82,0.61,,0.18,,-0.43,-70.49,,
"Ulamog, the Infinite Gyre",2x2,577,,87.55,,97.62,,,10.07,11.50
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,6.14,7.34,7.98,5.97,1.84,29.97,-1.37,-18.66
"Ajani, the Greathearted",sld,520,,2.35,,1.07,,,-1.28,-54.47
Gift of Paradise,cmr,229,0.24,0.18,0.09,0.17,-0.15,-62.50,-0.01,-5.56
Endless One,cmm,804,2.33,,0.48,,-1.85,-79.40,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,2.28,3.89,0.61,1.45,-1.67,-73.25,-2.44,-62.72
Polygoyf,m3c,65,0.31,,0.49,5.94,0.18,58.06,,
Tip the Scales,tdc,29,0.24,,0.33,,0.09,37.50,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.78,,0.70,,-0.08,-10.26,,
Telepathy,7ed,102,2.05,,0.51,,-1.54,-75.12,,
Gleaming Geardrake,mkm,424,0.28,0.43,0.15,0.19,-0.13,-46.43,-0.24,-55.81
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.56,,2.47,,,-1.09,-30.62
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.22,,0.16,,-0.06,-27.27,,
"Nikara, Lair Scavenger",c20,3,0.69,0.47,0.85,0.43,0.16,23.19,-0.04,-8.51
Resurgent Belief,pmh2,26s,,1.73,,1.27,,,-0.46,-26.59
Rescuer Sphinx,war,65,0.07,0.40,0.10,0.20,0.03,42.86,-0.20,-50.00
Forest,gk2,106,0.34,,0.30,,-0.04,-11.76,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.30,,0.32,,0.02,6.67,,
