name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Security Rhox,snc,220,0.05,0.03,0.05,0.08,0.00,0.00,0.05,166.67
Biogenic Upgrade,j25,144,0.11,,0.19,,0.08,72.73,,
Belbe's Armor,nem,126,0.21,3.73,0.14,2.81,-0.07,-33.33,-0.92,-24.66
Slinking Skirge,uds,71,0.14,0.90,0.09,1.22,-0.05,-35.71,0.32,35.56
Thalakos Lowlands,brb,88,0.43,,0.52,,0.09,20.93,,
Scoured Barrens,neo,274,0.07,0.21,0.08,0.32,0.01,14.29,0.11,52.38
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.18,,0.12,,-0.06,-33.33,,
Behemoth Sledge,pip,211,0.13,2.05,0.10,0.31,-0.03,-23.08,-1.74,-84.88
"Cadric, Soul Kindler",dmc,86,4.56,,4.17,,-0.39,-8.55,,
Summon: Choco/Mog,fin,35,0.05,0.11,0.08,0.18,0.03,60.00,0.07,63.64
Grim Captain's Call,xln,108,0.13,0.47,0.03,0.24,-0.10,-76.92,-0.23,-48.94
"Boseiju, Who Endures",neo,412,46.10,95.49,40.26,72.31,-5.84,-12.67,-23.18,-24.27
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.17,0.42,0.13,0.47,-0.04,-23.53,0.05,11.90
Catastrophe,brb,12,3.84,,2.18,,-1.66,-43.23,,
Vandalblast,sld,404,,11.88,,16.27,,,4.39,36.95
Beledros Witherbloom,pstx,163p,6.89,9.05,17.00,15.50,10.11,146.73,6.45,71.27
Enchanted Carriage,eld,218,0.15,0.22,0.14,0.21,-0.01,-6.67,-0.01,-4.55
Insect,tsoi,7,0.15,,,,,,,
Workshop Elders,moc,245,0.17,,0.11,,-0.06,-35.29,,
Floodbringer,bok,34,0.15,2.75,0.30,0.88,0.15,100.00,-1.87,-68.00
Phyresis,mbs,49,1.66,11.43,1.08,6.56,-0.58,-34.94,-4.87,-42.61
Banewhip Punisher,hou,59,0.16,0.84,0.30,0.62,0.14,87.50,-0.22,-26.19
Mountain,2ed,298,2.95,,1.63,,-1.32,-44.75,,
"Nin, the Pain Artist",c17,183,0.45,,0.49,,0.04,8.89,,
Corpse Traders,ddm,58,0.04,,0.10,,0.06,150.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.04,0.30,0.02,0.30,-0.02,-50.00,0.00,0.00
Scourge of Fleets,pjou,51★,,1.08,,1.75,,,0.67,62.04
Maro's Gone Nuts,cmb1,81,0.57,,0.77,,0.20,35.09,,
Skullclamp,c14,268,4.19,,4.32,,0.13,3.10,,
Skullmane Baku,bok,83,0.05,0.25,0.09,0.25,0.04,80.00,0.00,0.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,7.96,7.15,6.75,8.13,-1.21,-15.20,0.98,13.71
Pia Nalaar,pkld,124s,,0.71,,0.93,,,0.22,30.99
Shatterskull Charger,pznr,159s,,0.36,,0.38,,,0.02,5.56
Infected Vermin,ody,144,0.41,3.35,0.23,1.54,-0.18,-43.90,-1.81,-54.03
Venerable Warsinger,stx,246,0.16,0.29,0.20,0.29,0.04,25.00,0.00,0.00
Thousand-Faced Shadow,neo,451,1.09,1.40,1.90,2.27,0.81,74.31,0.87,62.14
"Delney, Streetwise Lookout",mkm,378,,48.38,,37.87,,,-10.51,-21.72
Murderous Betrayal,8ed,147,0.35,,0.12,,-0.23,-65.71,,
Eyeblight Massacre,khc,49,0.11,,0.23,,0.12,109.09,,
Raise Dead,leb,123,9.51,,8.64,,-0.87,-9.15,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,1.88,43.77,1.52,26.74,-0.36,-19.15,-17.03,-38.91
Elder Gargaroth,pm21,179p,5.94,11.30,8.70,10.55,2.76,46.46,-0.75,-6.64
Bloodline Culling,mid,343,0.33,0.25,0.23,0.36,-0.10,-30.30,0.11,44.00
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.26,1.54,0.19,1.24,-0.07,-26.92,-0.30,-19.48
Blessing of Frost,pkhm,161s,,0.38,,0.54,,,0.16,42.11
Heartbeat of Spring,tle,42,1.32,3.09,1.02,4.01,-0.30,-22.73,0.92,29.77
Saproling,tddj,1,0.19,,,,,,,
Worship,8ed,57,0.77,,0.78,,0.01,1.30,,
Duress,xln,105,0.11,0.82,0.16,0.44,0.05,45.45,-0.38,-46.34
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.31,12.62,0.41,9.73,0.10,32.26,-2.89,-22.90
Forest,ddr,35,0.20,,0.02,,-0.18,-90.00,,
Touch of the Void,bfz,134,0.03,0.24,0.03,0.09,0.00,0.00,-0.15,-62.50
"Danitha, New Benalia's Light",mat,79,0.65,1.03,,,,,,
Rite of Replication,plst,C14-122,0.38,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,2.47,,1.40,,-1.07,-43.32,,
Warrant // Warden,rna,230,0.09,0.34,0.13,0.14,0.04,44.44,-0.20,-58.82
Sparkspitter,plst,UMA-149,0.02,,0.06,,0.04,200.00,,
Hold the Perimeter,cn2,6,0.18,0.63,0.06,0.55,-0.12,-66.67,-0.08,-12.70
Lightning Shrieker,frf,106,0.03,0.39,0.08,0.37,0.05,166.67,-0.02,-5.13
"Atris, Oracle of Half-Truths",pthb,209s,,0.35,,0.19,,,-0.16,-45.71
Pteramander,otc,109,0.06,,0.11,,0.05,83.33,,
Diamond Faerie,csp,128,0.63,4.39,0.38,3.46,-0.25,-39.68,-0.93,-21.18
Beast Within,who,819,,25.87,,12.95,,,-12.92,-49.94
"Titania, Nature's Force",brc,25,1.82,7.96,,,,,,
Blighted Burgeoning,mom,177,0.11,0.12,0.10,0.13,-0.01,-9.09,0.01,8.33
Archmage of Runes,pfdn,30s,,2.64,,1.68,,,-0.96,-36.36
Finale of Promise,pwar,127s,,7.73,,3.92,,,-3.81,-49.29
Rootcast Apprenticeship,blc,32,0.18,,0.51,,0.33,183.33,,
"Laelia, the Blade Reforged",c21,380,1.65,,1.99,,0.34,20.61,,
Predatory Impetus,clb,249,0.05,0.10,0.06,0.11,0.01,20.00,0.01,10.00
Cyclopean Tomb,leb,241,,,294.23,,,,,
Grove of the Guardian,gk1,124,0.34,,0.29,,-0.05,-14.71,,
Deadly Alliance,znr,96,0.14,0.16,0.08,0.15,-0.06,-42.86,-0.01,-6.25
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.03,0.35,0.05,0.18,0.02,66.67,-0.17,-48.57
Cryptic Command,sld,905,,3.82,,19.31,,,15.49,405.50
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,4.04,8.81,3.57,3.96,-0.47,-11.63,-4.85,-55.05
Steamflogger Boss,fut,121,0.19,7.94,0.29,3.74,0.10,52.63,-4.20,-52.90
Immaculate Magistrate,ps11,143,,,,,,,,
Soul of Eternity,cmr,626,0.69,0.99,0.40,1.15,-0.29,-42.03,0.16,16.16
Jaya Ballard,pdom,132s,,0.63,,2.79,,,2.16,342.86
Starfield Vocalist,peoe,78s,,3.25,,3.14,,,-0.11,-3.38
Llanowar,opca,48,5.30,,4.29,,-1.01,-19.06,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.70,,2.01,,0.31,18.24,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.10,0.58,0.08,0.74,-0.02,-20.00,0.16,27.59
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.32,2.39,0.18,0.92,-0.14,-43.75,-1.47,-61.51
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,0.73,1.52,0.81,2.12,0.08,10.96,0.60,39.47
Manaform Hellkite,dbl,437,2.22,8.99,0.65,0.02,-1.57,-70.72,-8.97,-99.78
Bind // Liberate,cmb2,88,0.22,,1.79,,1.57,713.64,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.22,,0.24,,0.02,9.09,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,48.16,,32.97,,,-15.19,-31.54
"Faramir, Field Commander",ltr,303,0.11,0.15,0.10,0.26,-0.01,-9.09,0.11,73.33
Enlarge,plst,M14-170,0.11,,,,,,,
Spurnmage Advocate,jud,27,0.31,8.13,0.14,2.77,-0.17,-54.84,-5.36,-65.93
"Linvala, Shield of Sea Gate",pznr,226p,0.51,0.49,0.21,0.67,-0.30,-58.82,0.18,36.73
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.18,,,,,,
Consuming Vapors,roe,101,0.26,1.32,0.28,1.47,0.02,7.69,0.15,11.36
Spell Blast,4ed,103,0.10,,0.13,,0.03,30.00,,
Slivdrazi Monstrosity,cmb2,102,14.05,,9.89,,-4.16,-29.61,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.08,,0.10,,0.02,25.00,,
Pelakka Wurm,m19,192,0.18,0.91,0.23,0.43,0.05,27.78,-0.48,-52.75
Ripscale Predator,cmr,196,0.07,0.16,0.02,0.09,-0.05,-71.43,-0.07,-43.75
Twinblade Slasher,eve,79,0.19,1.32,0.27,0.74,0.08,42.11,-0.58,-43.94
Bladegriff Prototype,otc,253,0.23,,0.28,,0.05,21.74,,
Beastmaster Ascension,c14,186,4.49,,3.98,,-0.51,-11.36,,
Plains,prwk,A08,,0.84,,1.25,,,0.41,48.81
Gemrazer,iko,155,0.46,0.68,0.66,0.88,0.20,43.48,0.20,29.41
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.24,,0.16,,-0.08,-33.33,,
"Lady Zhurong, Warrior Queen",ptk,139,118.19,,41.76,,-76.43,-64.67,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.84,,0.38,,-0.46,-54.76,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.46,0.43,,,,,,
Manabarbs,10e,218,4.70,19.43,3.69,17.93,-1.01,-21.49,-1.50,-7.72
Incandescent Aria,psnc,192p,0.23,0.18,0.14,0.22,-0.09,-39.13,0.04,22.22
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.22,,0.26,,0.04,18.18,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.03,0.10,0.05,0.06,0.02,66.67,-0.04,-40.00
Necrotic Hex,cmr,137,0.32,0.41,0.45,0.51,0.13,40.62,0.10,24.39
Reconnaissance Mission,40k,193,1.44,,1.81,,0.37,25.69,,
Overflowing Insight,j25,341,0.29,,0.21,,-0.08,-27.59,,
Wasteful Harvest,bro,196,0.06,0.19,0.12,0.09,0.06,100.00,-0.10,-52.63
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.09,0.30,0.06,0.29,-0.03,-33.33,-0.01,-3.33
Blockbuster,rav,115,0.09,,0.05,0.27,-0.04,-44.44,,
"Padeem, Consul of Innovation",cmm,109,0.89,1.27,0.46,1.11,-0.43,-48.31,-0.16,-12.60
Nature's Lore,5ed,316,4.09,,2.03,,-2.06,-50.37,,
Eron the Relentless,ptc,mj73sb,0.41,,0.47,,0.06,14.63,,
Sungrass Prairie,pip,1041,,1.39,,0.74,,,-0.65,-46.76
Colossus of Sardia,10e,317★,,0.90,,1.42,,,0.52,57.78
Krosan Verge,c18,263,0.20,,0.18,,-0.02,-10.00,,
Otepec Huntmaster,lcc,229,0.25,,0.60,,0.35,140.00,,
Krosan Verge,mic,175,0.12,,0.09,,-0.03,-25.00,,
Monk Idealist,c15,76,0.15,,0.17,,0.02,13.33,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.05,0.07,0.04,0.09,-0.01,-20.00,0.02,28.57
Mercadian Atlas,mmq,305,0.62,6.62,0.68,10.23,0.06,9.68,3.61,54.53
Drannith Magistrate,piko,11s,,22.18,,22.81,,,0.63,2.84
Thermokarst,ice,268,4.76,,7.89,,3.13,65.76,,
Knight of the White Orchid,c21,95,2.24,,1.47,,-0.77,-34.38,,
"Marchesa, Dealer of Death",potj,220p,0.17,0.43,0.09,0.20,-0.08,-47.06,-0.23,-53.49
Nomads' Assembly,c14,82,0.60,,0.44,,-0.16,-26.67,,
"Ulamog, the Infinite Gyre",2x2,577,,85.52,,111.15,,,25.63,29.97
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,7.61,8.03,7.38,7.54,-0.23,-3.02,-0.49,-6.10
"Ajani, the Greathearted",sld,520,,1.91,,1.30,,,-0.61,-31.94
Gift of Paradise,cmr,229,0.05,0.17,0.07,0.13,0.02,40.00,-0.04,-23.53
Endless One,cmm,804,0.91,,0.62,,-0.29,-31.87,,
Meteorite,totj,17,,,,,,,,
Polygoyf,m3c,65,0.31,,0.33,5.94,0.02,6.45,,
Tip the Scales,tdc,29,0.07,,0.49,,0.42,600.00,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,1.03,,0.78,,-0.25,-24.27,,
Telepathy,7ed,102,2.26,,0.56,,-1.70,-75.22,,
Gleaming Geardrake,mkm,424,0.29,0.42,0.14,0.25,-0.15,-51.72,-0.17,-40.48
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.15,,2.19,,,-0.96,-30.48
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.20,,0.19,,-0.01,-5.00,,
"Nikara, Lair Scavenger",c20,3,0.63,0.43,0.53,0.55,-0.10,-15.87,0.12,27.91
Resurgent Belief,pmh2,26s,,1.91,,1.16,,,-0.75,-39.27
Rescuer Sphinx,war,65,0.06,0.36,0.09,0.17,0.03,50.00,-0.19,-52.78
Forest,gk2,106,0.43,,0.27,,-0.16,-37.21,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.12,,0.21,,0.09,75.00,,
Homing Lightning,rvr,112,0.03,0.02,0.04,0.11,0.01,33.33,0.09,450.00
Elvish Healer,ice,22,0.09,,0.07,,-0.02,-22.22,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,17.83,67.14,5.17,17.70,-12.66,-71.00,-49.44,-73.64
Plains,mom,277,0.10,0.11,0.07,0.10,-0.03,-30.00,-0.01,-9.09
Phantom Interference,otj,61,0.07,0.19,0.12,0.13,0.05,71.43,-0.06,-31.58
Tempt with Discovery,c13,174,3.87,,1.53,,-2.34,-60.47,,
Underworld Dreams,prm,35970,,,,,,,,
Loxodon Convert,nph,14,0.04,0.25,0.06,0.23,0.02,50.00,-0.02,-8.00
Excavating Anurid,j21,568,,,,,,,,
