name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
"Edric, Spymaster of Trest",cns,187,1.15,8.83,0.97,5.67,-0.18,-15.65,-3.16,-35.79
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,1.05,,,,,,
Bubbling Beebles,uds,29,0.13,5.98,0.10,3.49,-0.03,-23.08,-2.49,-41.64
Second Breakfast,ltr,29,0.06,0.12,0.05,0.29,-0.01,-16.67,0.17,141.67
"Ulasht, the Hate Seed",2x2,289,0.15,0.29,0.19,0.52,0.04,26.67,0.23,79.31
Unholy Strength,7ed,168,0.10,,0.08,,-0.02,-20.00,,
Forest,wc02,rl349,1.99,,,,,,,
Consecrate // Consume,rna,224,0.10,0.12,0.09,0.46,-0.01,-10.00,0.34,283.33
Thornwood Falls,ema,246,0.08,0.30,0.06,0.31,-0.02,-25.00,0.01,3.33
Goblin Bowling Team,ugl,44,0.32,,0.26,,-0.06,-18.75,,
Elvish Aberration,pal03,7,,2.10,,0.82,,,-1.28,-60.95
"Farid, Enterprising Salvager",brc,13,0.13,,0.27,,0.14,107.69,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.24,1.19,0.18,0.85,-0.06,-25.00,-0.34,-28.57
Return to Dust,khc,32,0.09,,0.15,,0.06,66.67,,
Emberheart Challenger,blb,133,1.52,2.02,2.82,3.16,1.30,85.53,1.14,56.44
Royal Assassin,dmr,310,0.43,0.63,0.54,1.06,0.11,25.58,0.43,68.25
Shock,aer,98,0.07,0.19,0.14,0.92,0.07,100.00,0.73,384.21
Eldrazi Temple,sld,1154,61.80,64.73,51.15,68.61,-10.65,-17.23,3.88,5.99
Voyager Glidecar,pdft,36p,0.39,0.36,0.09,0.30,-0.30,-76.92,-0.06,-16.67
Walk the Plank,xln,130,0.13,0.52,0.18,0.31,0.05,38.46,-0.21,-40.38
Sphinx's Revelation,mm3,187,1.11,1.55,0.76,0.87,-0.35,-31.53,-0.68,-43.87
Mise,unh,38,0.26,6.00,0.16,1.66,-0.10,-38.46,-4.34,-72.33
Kor Entanglers,bfz,36,0.19,0.48,0.13,0.06,-0.06,-31.58,-0.42,-87.50
Tail Swipe,j25,721,0.29,,0.30,,0.01,3.45,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.16,0.48,0.30,0.31,0.14,87.50,-0.17,-35.42
"Izoni, Thousand-Eyed",gk1,50,,0.83,,0.85,,,0.02,2.41
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.64,3.02,2.00,2.91,-0.64,-24.24,-0.11,-3.64
Duelist's Heritage,c16,1,1.65,,1.09,,-0.56,-33.94,,
"Lazav, Dimir Mastermind",znc,92,0.69,,0.62,,-0.07,-10.14,,
Celestial Kirin,sok,3,0.76,11.82,0.58,8.54,-0.18,-23.68,-3.28,-27.75
Courage in Crisis,plst,WAR-158,0.17,,,,,,,
Green Sun's Twilight,pone,169p,0.27,0.28,0.15,0.49,-0.12,-44.44,0.21,75.00
Talisman of Curiosity,m3c,309,0.27,,0.30,2.54,0.03,11.11,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.75,1.25,2.04,0.56,81.16,1.29,172.00
Ornithopter,5ed,393,0.56,,0.40,,-0.16,-28.57,,
"Kamahl, Pit Fighter",p15a,2,,0.86,,1.15,,,0.29,33.72
Saheeli's Directive,pz2,70675,,,,,,,,
Festering Goblin,9ed,130,0.11,,0.06,,-0.05,-45.45,,
Reality Smasher,sld,1153,11.40,9.91,7.55,8.87,-3.85,-33.77,-1.04,-10.49
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,3.48,4.77,3.42,4.02,-0.06,-1.72,-0.75,-15.72
Orzhov Advokist,c16,3,0.16,,0.25,,0.09,56.25,,
Initiate's Companion,akh,174,0.05,0.47,0.07,0.22,0.02,40.00,-0.25,-53.19
Tsabo's Assassin,inv,128,0.48,7.90,0.48,9.11,0.00,0.00,1.21,15.32
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,1.57,,,,,,,
"Hogaak, Arisen Necropolis",mh1,202,1.20,7.54,1.10,10.79,-0.10,-8.33,3.25,43.10
Survival of the Fittest,wc98,bs129,51.61,,61.14,,9.53,18.47,,
Keen-Eyed Curator,blb,322,2.10,3.10,2.82,4.44,0.72,34.29,1.34,43.23
Jasmine Boreal,tsb,93,0.45,7.32,0.19,1.99,-0.26,-57.78,-5.33,-72.81
Bone Dragon,pm19,88s,,2.88,,2.73,,,-0.15,-5.21
Psychic Venom,5ed,113,0.18,,0.10,,-0.08,-44.44,,
Birthing Ritual,mh3,337,7.53,15.50,8.52,11.66,0.99,13.15,-3.84,-24.77
Sokka's Haiku,tla,71,0.08,0.23,0.11,0.20,0.03,37.50,-0.03,-13.04
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.34,,-5.86,-81.39,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.92,,,,,,,
Ancient Spring,inv,319,0.16,4.86,0.16,4.76,0.00,0.00,-0.10,-2.06
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.08,,0.12,,0.04,50.00,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.16,12.47,8.34,18.19,0.18,2.21,5.72,45.87
Digsite Engineer,c21,342,1.34,,0.84,,-0.50,-37.31,,
Security Rhox,snc,220,0.05,0.03,0.05,0.08,0.00,0.00,0.05,166.67
Biogenic Upgrade,j25,144,0.11,,0.19,,0.08,72.73,,
Belbe's Armor,nem,126,0.21,3.73,0.12,2.81,-0.09,-42.86,-0.92,-24.66
Slinking Skirge,uds,71,0.14,0.90,0.09,1.22,-0.05,-35.71,0.32,35.56
Thalakos Lowlands,brb,88,0.43,,0.52,,0.09,20.93,,
Scoured Barrens,neo,274,0.07,0.21,0.09,0.30,0.02,28.57,0.09,42.86
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.18,,0.12,,-0.06,-33.33,,
Behemoth Sledge,pip,211,0.12,2.05,0.12,0.31,0.00,0.00,-1.74,-84.88
"Cadric, Soul Kindler",dmc,86,4.50,,4.36,,-0.14,-3.11,,
Summon: Choco/Mog,fin,35,0.07,0.12,0.11,0.17,0.04,57.14,0.05,41.67
Grim Captain's Call,xln,108,0.13,0.47,0.03,0.24,-0.10,-76.92,-0.23,-48.94
"Boseiju, Who Endures",neo,412,45.62,98.93,39.88,74.42,-5.74,-12.58,-24.51,-24.78
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.17,0.42,0.14,0.47,-0.03,-17.65,0.05,11.90
Catastrophe,brb,12,3.84,,2.11,,-1.73,-45.05,,
Vandalblast,sld,404,,11.91,,16.27,,,4.36,36.61
Beledros Witherbloom,pstx,163p,6.89,9.05,17.00,15.50,10.11,146.73,6.45,71.27
Enchanted Carriage,eld,218,0.15,0.22,0.14,0.21,-0.01,-6.67,-0.01,-4.55
Insect,tsoi,7,0.12,,,,,,,
Workshop Elders,moc,245,0.17,,0.11,,-0.06,-35.29,,
Floodbringer,bok,34,0.15,2.75,0.30,0.88,0.15,100.00,-1.87,-68.00
Phyresis,mbs,49,1.64,11.43,1.19,6.64,-0.45,-27.44,-4.79,-41.91
Banewhip Punisher,hou,59,0.17,0.86,0.24,0.62,0.07,41.18,-0.24,-27.91
Mountain,2ed,298,2.95,,1.65,,-1.30,-44.07,,
"Nin, the Pain Artist",c17,183,0.45,,0.49,,0.04,8.89,,
Corpse Traders,ddm,58,0.04,,0.10,,0.06,150.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.04,0.30,0.02,0.30,-0.02,-50.00,0.00,0.00
Scourge of Fleets,pjou,51★,,1.08,,1.68,,,0.60,55.56
Maro's Gone Nuts,cmb1,81,0.58,,0.77,,0.19,32.76,,
Skullclamp,c14,268,4.11,,4.27,,0.16,3.89,,
Skullmane Baku,bok,83,0.05,0.25,0.10,0.25,0.05,100.00,0.00,0.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,7.96,7.15,6.79,8.43,-1.17,-14.70,1.28,17.90
Pia Nalaar,pkld,124s,,0.69,,0.93,,,0.24,34.78
Shatterskull Charger,pznr,159s,,0.40,,0.38,,,-0.02,-5.00
Infected Vermin,ody,144,0.41,3.35,0.21,1.54,-0.20,-48.78,-1.81,-54.03
Venerable Warsinger,stx,246,0.16,0.29,0.20,0.43,0.04,25.00,0.14,48.28
Thousand-Faced Shadow,neo,451,1.06,1.40,1.96,2.35,0.90,84.91,0.95,67.86
"Delney, Streetwise Lookout",mkm,378,,48.37,,37.56,,,-10.81,-22.35
Murderous Betrayal,8ed,147,0.35,,0.13,,-0.22,-62.86,,
Eyeblight Massacre,khc,49,0.11,,0.23,,0.12,109.09,,
Raise Dead,leb,123,9.76,,8.64,,-1.12,-11.48,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,1.82,43.77,1.68,26.74,-0.14,-7.69,-17.03,-38.91
Elder Gargaroth,pm21,179p,5.74,11.30,8.70,10.55,2.96,51.57,-0.75,-6.64
Bloodline Culling,mid,343,0.33,0.25,0.23,0.36,-0.10,-30.30,0.11,44.00
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.25,1.54,0.19,1.24,-0.06,-24.00,-0.30,-19.48
Blessing of Frost,pkhm,161s,,0.33,,0.54,,,0.21,63.64
Heartbeat of Spring,tle,42,1.07,3.07,0.98,4.18,-0.09,-8.41,1.11,36.16
Saproling,tddj,1,0.19,,,,,,,
Worship,8ed,57,0.77,,0.74,,-0.03,-3.90,,
Duress,xln,105,0.11,0.82,0.15,0.44,0.04,36.36,-0.38,-46.34
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.35,12.62,0.44,9.73,0.09,25.71,-2.89,-22.90
Forest,ddr,35,0.21,,0.02,,-0.19,-90.48,,
Touch of the Void,bfz,134,0.03,0.24,0.03,0.09,0.00,0.00,-0.15,-62.50
"Danitha, New Benalia's Light",mat,79,0.64,1.06,,,,,,
Rite of Replication,plst,C14-122,0.37,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,2.47,,1.40,,-1.07,-43.32,,
Warrant // Warden,rna,230,0.09,0.34,0.13,0.14,0.04,44.44,-0.20,-58.82
Sparkspitter,plst,UMA-149,0.02,,0.06,,0.04,200.00,,
Hold the Perimeter,cn2,6,0.18,0.69,0.06,0.55,-0.12,-66.67,-0.14,-20.29
Lightning Shrieker,frf,106,0.03,0.39,0.07,0.36,0.04,133.33,-0.03,-7.69
"Atris, Oracle of Half-Truths",pthb,209s,,0.23,,0.19,,,-0.04,-17.39
Pteramander,otc,109,0.06,,0.11,,0.05,83.33,,
Diamond Faerie,csp,128,0.65,4.39,0.35,3.36,-0.30,-46.15,-1.03,-23.46
Beast Within,who,819,,25.87,,12.95,,,-12.92,-49.94
"Titania, Nature's Force",brc,25,1.82,7.96,,,,,,
Blighted Burgeoning,mom,177,0.11,0.11,0.10,0.11,-0.01,-9.09,0.00,0.00
Archmage of Runes,pfdn,30s,,2.63,,1.62,,,-1.01,-38.40
Finale of Promise,pwar,127s,,7.79,,3.92,,,-3.87,-49.68
Rootcast Apprenticeship,blc,32,0.17,,0.49,,0.32,188.24,,
"Laelia, the Blade Reforged",c21,380,1.65,,1.99,,0.34,20.61,,
Predatory Impetus,clb,249,0.05,0.10,0.06,0.11,0.01,20.00,0.01,10.00
Cyclopean Tomb,leb,241,,,294.23,,,,,
Grove of the Guardian,gk1,124,0.34,,0.29,,-0.05,-14.71,,
Deadly Alliance,znr,96,0.15,0.16,0.08,0.18,-0.07,-46.67,0.02,12.50
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.05,0.35,0.04,0.18,-0.01,-20.00,-0.17,-48.57
Cryptic Command,sld,905,,3.75,,13.42,,,9.67,257.87
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,4.04,8.81,3.57,3.96,-0.47,-11.63,-4.85,-55.05
Steamflogger Boss,fut,121,0.19,7.94,0.29,3.74,0.10,52.63,-4.20,-52.90
Immaculate Magistrate,ps11,143,,,,,,,,
Soul of Eternity,cmr,626,0.69,0.95,0.40,1.15,-0.29,-42.03,0.20,21.05
Jaya Ballard,pdom,132s,,0.63,,2.79,,,2.16,342.86
Starfield Vocalist,peoe,78s,,3.31,,3.33,,,0.02,0.60
Llanowar,opca,48,5.30,,4.29,,-1.01,-19.06,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.69,,2.15,,0.46,27.22,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.10,0.58,0.07,0.72,-0.03,-30.00,0.14,24.14
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.32,2.39,0.18,0.92,-0.14,-43.75,-1.47,-61.51
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,0.69,1.56,0.78,1.90,0.09,13.04,0.34,21.79
Manaform Hellkite,dbl,437,2.22,8.99,0.83,0.02,-1.39,-62.61,-8.97,-99.78
Bind // Liberate,cmb2,88,0.22,,1.79,,1.57,713.64,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.19,,0.24,,0.05,26.32,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,48.16,,32.97,,,-15.19,-31.54
"Faramir, Field Commander",ltr,303,0.11,0.16,0.13,0.21,0.02,18.18,0.05,31.25
Enlarge,plst,M14-170,0.12,,,,,,,
Spurnmage Advocate,jud,27,0.31,8.13,0.14,2.77,-0.17,-54.84,-5.36,-65.93
"Linvala, Shield of Sea Gate",pznr,226p,0.51,0.49,0.22,0.63,-0.29,-56.86,0.14,28.57
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.18,,,,,,
Consuming Vapors,roe,101,0.26,1.32,0.30,1.47,0.04,15.38,0.15,11.36
Spell Blast,4ed,103,0.10,,0.15,,0.05,50.00,,
Slivdrazi Monstrosity,cmb2,102,14.30,,9.89,,-4.41,-30.84,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.08,,0.10,,0.02,25.00,,
Pelakka Wurm,m19,192,0.15,0.91,0.27,0.43,0.12,80.00,-0.48,-52.75
Ripscale Predator,cmr,196,0.07,0.16,0.02,0.09,-0.05,-71.43,-0.07,-43.75
Twinblade Slasher,eve,79,0.19,1.32,0.27,0.74,0.08,42.11,-0.58,-43.94
Bladegriff Prototype,otc,253,0.22,,0.28,,0.06,27.27,,
Beastmaster Ascension,c14,186,4.49,,4.05,,-0.44,-9.80,,
Plains,prwk,A08,,0.84,,1.25,,,0.41,48.81
Gemrazer,iko,155,0.46,0.68,0.63,0.88,0.17,36.96,0.20,29.41
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.24,,0.16,,-0.08,-33.33,,
"Lady Zhurong, Warrior Queen",ptk,139,125.41,,42.92,,-82.49,-65.78,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.84,,0.31,,-0.53,-63.10,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.46,0.41,,,,,,
Manabarbs,10e,218,4.70,19.43,3.84,17.12,-0.86,-18.30,-2.31,-11.89
Incandescent Aria,psnc,192p,0.23,0.18,0.14,0.22,-0.09,-39.13,0.04,22.22
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.23,,0.25,,0.02,8.70,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.03,0.10,0.05,0.06,0.02,66.67,-0.04,-40.00
Necrotic Hex,cmr,137,0.32,0.41,0.45,0.52,0.13,40.62,0.11,26.83
Reconnaissance Mission,40k,193,1.46,,1.88,,0.42,28.77,,
Overflowing Insight,j25,341,0.26,,0.27,,0.01,3.85,,
Wasteful Harvest,bro,196,0.06,0.19,0.10,0.12,0.04,66.67,-0.07,-36.84
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.09,0.30,0.06,0.29,-0.03,-33.33,-0.01,-3.33
Blockbuster,rav,115,0.09,,0.05,0.27,-0.04,-44.44,,
"Padeem, Consul of Innovation",cmm,109,0.90,1.25,0.58,1.02,-0.32,-35.56,-0.23,-18.40
Nature's Lore,5ed,316,4.02,,2.11,,-1.91,-47.51,,
Eron the Relentless,ptc,mj73sb,0.41,,0.47,,0.06,14.63,,
Sungrass Prairie,pip,1041,,1.34,,0.72,,,-0.62,-46.27
Colossus of Sardia,10e,317★,,0.90,,1.35,,,0.45,50.00
Krosan Verge,c18,263,0.21,,0.18,,-0.03,-14.29,,
Otepec Huntmaster,lcc,229,0.26,,0.62,,0.36,138.46,,
Krosan Verge,mic,175,0.12,,0.16,,0.04,33.33,,
Monk Idealist,c15,76,0.15,,0.18,,0.03,20.00,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.05,0.07,0.07,0.09,0.02,40.00,0.02,28.57
Mercadian Atlas,mmq,305,0.62,6.62,0.66,10.23,0.04,6.45,3.61,54.53
Drannith Magistrate,piko,11s,,22.18,,22.81,,,0.63,2.84
Thermokarst,ice,268,4.61,,7.38,,2.77,60.09,,
Knight of the White Orchid,c21,95,2.07,,1.37,,-0.70,-33.82,,
"Marchesa, Dealer of Death",potj,220p,0.17,0.41,0.08,0.18,-0.09,-52.94,-0.23,-56.10
Nomads' Assembly,c14,82,0.60,,0.41,,-0.19,-31.67,,
"Ulamog, the Infinite Gyre",2x2,577,,85.52,,110.49,,,24.97,29.20
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,7.68,7.94,7.38,7.54,-0.30,-3.91,-0.40,-5.04
"Ajani, the Greathearted",sld,520,,1.91,,1.35,,,-0.56,-29.32
Gift of Paradise,cmr,229,0.06,0.17,0.05,0.13,-0.01,-16.67,-0.04,-23.53
Endless One,cmm,804,0.92,,0.65,,-0.27,-29.35,,
Meteorite,totj,17,,,,,,,,
Polygoyf,m3c,65,0.31,,0.34,5.94,0.03,9.68,,
Tip the Scales,tdc,29,0.10,,0.44,,0.34,340.00,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,1.04,,0.69,,-0.35,-33.65,,
Telepathy,7ed,102,2.26,,0.53,,-1.73,-76.55,,
Gleaming Geardrake,mkm,424,0.29,0.42,0.11,0.31,-0.18,-62.07,-0.11,-26.19
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.17,,2.19,,,-0.98,-30.91
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.20,,0.20,,0.00,0.00,,
"Nikara, Lair Scavenger",c20,3,0.62,0.42,0.45,0.49,-0.17,-27.42,0.07,16.67
Resurgent Belief,pmh2,26s,,1.91,,1.16,,,-0.75,-39.27
Rescuer Sphinx,war,65,0.06,0.36,0.09,0.17,0.03,50.00,-0.19,-52.78
Forest,gk2,106,0.42,,0.29,,-0.13,-30.95,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.13,,0.21,,0.08,61.54,,
Homing Lightning,rvr,112,0.03,0.02,0.04,0.11,0.01,33.33,0.09,450.00
Elvish Healer,ice,22,0.08,,0.07,,-0.01,-12.50,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,17.83,67.14,4.55,17.70,-13.28,-74.48,-49.44,-73.64
Plains,mom,277,0.10,0.12,0.07,0.06,-0.03,-30.00,-0.06,-50.00
Phantom Interference,otj,61,0.06,0.19,0.14,0.13,0.08,133.33,-0.06,-31.58
Tempt with Discovery,c13,174,3.87,,1.53,,-2.34,-60.47,,
Underworld Dreams,prm,35970,,,,,,,,
Loxodon Convert,nph,14,0.03,0.25,0.06,0.23,0.03,100.00,-0.02,-8.00
Excavating Anurid,j21,568,,,,,,,,
