name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
"Dakkon, Shadow Slayer",mh2,192,0.60,1.62,0.51,1.37,-0.09,-15.00,-0.25,-15.43
Shahrazad,arn,10,460.99,,336.96,,-124.03,-26.91,,
Destructive Tampering,aer,78,0.05,0.31,0.03,0.16,-0.02,-40.00,-0.15,-48.39
Mox Jet,30a,556,,,,,,,,
Harmonize,c20,173,0.29,,0.17,,-0.12,-41.38,,
Nocturnal Raid,mir,132,0.21,,0.14,,-0.07,-33.33,,
Temporal Manipulation,sld,1169,16.75,16.75,13.51,14.31,-3.24,-19.34,-2.44,-14.57
The Convincing General,unk,MZ05a,,,,,,,,
Archon of the Wild Rose,woe,1,0.31,0.37,0.18,0.26,-0.13,-41.94,-0.11,-29.73
Vaevictis Asmadi,bchr,89,,,2.21,,,,,
Flensermite,mbs,41,0.24,1.44,0.15,1.31,-0.09,-37.50,-0.13,-9.03
Triskelion,plst,M11-218,,0.70,,0.44,,,-0.26,-37.14
Rite of the Raging Storm,ncc,274,1.02,,0.25,,-0.77,-75.49,,
Lonely Sandbar,sld,2161,0.44,,0.38,,-0.06,-13.64,,
"Gorion, Wise Mentor",clb,276,0.18,0.23,0.13,0.27,-0.05,-27.78,0.04,17.39
Wolf,tvow,11,,,,,,,,
Gate Smasher,dtk,239,0.15,0.48,0.10,0.18,-0.05,-33.33,-0.30,-62.50
"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",fin,272,0.35,0.53,0.25,0.75,-0.10,-28.57,0.22,41.51
Island,fbb,297,6.67,,,,,,,
Kemba's Outfitter,yone,2,,,,,,,,
World Breaker,ogw,126,0.59,5.63,1.00,5.92,0.41,69.49,0.29,5.15
Rogue Kavu,9ed,213★,,0.21,,,,,,
Ornery Tumblewagg,otj,171,0.34,0.44,0.30,0.50,-0.04,-11.76,0.06,13.64
Harbinger of the Seas,mh3,63,1.52,2.22,3.11,4.50,1.59,104.61,2.28,102.70
Mad Auntie,mma,90,0.79,0.90,0.66,1.01,-0.13,-16.46,0.11,12.22
Coral Eel,9ed,S3,0.08,,0.50,,0.42,525.00,,
Midnight Clock,m3c,189,0.39,,0.21,0.82,-0.18,-46.15,,
Invasion of Tolvada // The Broken Sky,mom,241,0.40,0.38,0.23,0.53,-0.17,-42.50,0.15,39.47
The Great Juggernaut,unk,RR04b,,,,,,,,
Lurking Nightstalker,p02,77,0.25,,0.33,,0.08,32.00,,
Spark Spray,vma,188,,,,,,,,
Remand,ddm,26,0.38,,0.91,,0.53,139.47,,
Eumidian Hatchery,eoc,40,0.92,,1.83,,0.91,98.91,,
"Lazav, Familiar Stranger",otj,216,0.21,0.35,0.14,0.21,-0.07,-33.33,-0.14,-40.00
Plains,cma,292,,,0.15,,,,,
Plains,brb,128,0.73,,1.55,,0.82,112.33,,
"Edric, Spymaster of Trest",cns,187,2.82,12.06,1.00,5.85,-1.82,-64.54,-6.21,-51.49
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,0.47,,,,,,
Bubbling Beebles,uds,29,0.19,7.21,0.12,3.13,-0.07,-36.84,-4.08,-56.59
Second Breakfast,ltr,29,0.12,0.17,0.06,0.14,-0.06,-50.00,-0.03,-17.65
"Ulasht, the Hate Seed",2x2,289,0.23,0.38,0.20,0.45,-0.03,-13.04,0.07,18.42
Unholy Strength,7ed,168,0.16,,0.08,,-0.08,-50.00,,
Forest,wc02,rl349,,,,,,,,
Consecrate // Consume,rna,224,0.21,0.26,0.09,0.59,-0.12,-57.14,0.33,126.92
Thornwood Falls,ema,246,0.12,0.26,0.07,0.26,-0.05,-41.67,0.00,0.00
Goblin Bowling Team,ugl,44,0.37,,0.33,,-0.04,-10.81,,
Improvised Arsenal,tmt,92,0.62,0.78,0.43,0.59,-0.19,-30.65,-0.19,-24.36
Elvish Aberration,pal03,7,,1.78,,0.82,,,-0.96,-53.93
"Farid, Enterprising Salvager",brc,13,0.29,,0.18,,-0.11,-37.93,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.28,0.89,0.15,0.76,-0.13,-46.43,-0.13,-14.61
Return to Dust,khc,32,0.25,,0.13,,-0.12,-48.00,,
Emberheart Challenger,blb,133,0.60,1.17,1.47,2.11,0.87,145.00,0.94,80.34
Royal Assassin,dmr,310,0.45,1.01,0.44,0.92,-0.01,-2.22,-0.09,-8.91
Shock,aer,98,0.16,0.13,0.08,0.61,-0.08,-50.00,0.48,369.23
Eldrazi Temple,sld,1154,47.34,46.87,41.46,62.54,-5.88,-12.42,15.67,33.43
Voyager Glidecar,pdft,36p,0.40,0.35,0.16,0.30,-0.24,-60.00,-0.05,-14.29
Walk the Plank,xln,130,0.21,0.59,0.09,0.45,-0.12,-57.14,-0.14,-23.73
Heated Argument,sos,118,0.07,0.23,0.02,0.04,-0.05,-71.43,-0.19,-82.61
Sphinx's Revelation,mm3,187,1.13,1.58,0.87,0.89,-0.26,-23.01,-0.69,-43.67
Mise,unh,38,0.24,,0.25,1.58,0.01,4.17,,
Kor Entanglers,bfz,36,0.11,0.42,0.09,0.27,-0.02,-18.18,-0.15,-35.71
Tail Swipe,j25,721,0.30,,0.24,,-0.06,-20.00,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.14,0.38,0.11,0.35,-0.03,-21.43,-0.03,-7.89
"Izoni, Thousand-Eyed",gk1,50,,0.86,,0.91,,,0.05,5.81
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.52,3.86,2.36,2.91,-0.16,-6.35,-0.95,-24.61
Duelist's Heritage,c16,1,2.09,,1.77,,-0.32,-15.31,,
"Lazav, Dimir Mastermind",znc,92,0.86,,0.70,,-0.16,-18.60,,
Celestial Kirin,sok,3,0.91,14.59,0.43,3.79,-0.48,-52.75,-10.80,-74.02
Courage in Crisis,plst,WAR-158,0.21,,0.15,,-0.06,-28.57,,
Green Sun's Twilight,pone,169p,0.32,0.81,0.24,0.51,-0.08,-25.00,-0.30,-37.04
Talisman of Curiosity,m3c,309,0.36,,0.32,2.54,-0.04,-11.11,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,1.11,1.42,2.03,0.73,105.80,0.92,82.88
Ornithopter,5ed,393,0.43,,0.55,,0.12,27.91,,
"Kamahl, Pit Fighter",p15a,2,,0.94,,1.07,,,0.13,13.83
Saheeli's Directive,pz2,70675,,,,,,,,
"Armaggon, Future Shark",tmt,264,1.65,1.45,1.38,2.00,-0.27,-16.36,0.55,37.93
Festering Goblin,9ed,130,0.21,,0.09,,-0.12,-57.14,,
Reality Smasher,sld,1153,9.04,9.35,3.91,7.24,-5.13,-56.75,-2.11,-22.57
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,8.61,8.09,4.97,5.78,-3.64,-42.28,-2.31,-28.55
Orzhov Advokist,c16,3,0.25,,0.20,,-0.05,-20.00,,
Initiate's Companion,akh,174,0.21,0.35,0.05,0.36,-0.16,-76.19,0.01,2.86
Tsabo's Assassin,inv,128,0.70,6.91,0.59,7.86,-0.11,-15.71,0.95,13.75
Mana Clash,9ed,203★,,14.89,,,,,,
Darksteel Splicer,moc,100,1.93,,1.64,,-0.29,-15.03,,
"Hogaak, Arisen Necropolis",mh1,202,1.41,8.46,1.51,17.26,0.10,7.09,8.80,104.02
Survival of the Fittest,wc98,bs129,72.33,,96.44,,24.11,33.33,,
Keen-Eyed Curator,blb,322,2.50,3.54,2.52,4.58,0.02,0.80,1.04,29.38
Jasmine Boreal,tsb,93,0.48,8.71,0.29,4.09,-0.19,-39.58,-4.62,-53.04
Bone Dragon,pm19,88s,,3.64,,2.32,,,-1.32,-36.26
Psychic Venom,5ed,113,0.19,,0.13,,-0.06,-31.58,,
Birthing Ritual,mh3,337,6.49,15.53,8.80,14.26,2.31,35.59,-1.27,-8.18
Sokka's Haiku,tla,71,0.22,0.37,0.15,0.26,-0.07,-31.82,-0.11,-29.73
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,,,1.26,,,,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,8.03,,,,,,,
Ancient Spring,inv,319,0.21,4.91,0.17,3.90,-0.04,-19.05,-1.01,-20.57
Spirit,tfic,3,,,,,,,,
Suspend Aggression,sos,357,0.29,0.35,0.31,0.31,0.02,6.90,-0.04,-11.43
Howlgeist,j22,673,0.13,,0.15,,0.02,15.38,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.23,16.82,7.61,15.99,-0.62,-7.53,-0.83,-4.93
Digsite Engineer,c21,342,1.69,,1.02,,-0.67,-39.64,,
Security Rhox,snc,220,0.05,0.04,0.07,0.11,0.02,40.00,0.07,175.00
Biogenic Upgrade,j25,144,0.21,,0.19,,-0.02,-9.52,,
Belbe's Armor,nem,126,0.24,1.30,0.15,2.35,-0.09,-37.50,1.05,80.77
Slinking Skirge,uds,71,0.10,2.20,0.15,1.31,0.05,50.00,-0.89,-40.45
Thalakos Lowlands,brb,88,0.50,,0.75,,0.25,50.00,,
Scoured Barrens,neo,274,0.24,0.32,0.13,0.24,-0.11,-45.83,-0.08,-25.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.20,,0.22,,0.02,10.00,,
Behemoth Sledge,pip,211,0.24,2.42,0.23,0.29,-0.01,-4.17,-2.13,-88.02
"Cadric, Soul Kindler",dmc,86,5.22,,4.69,,-0.53,-10.15,,
Summon: Choco/Mog,fin,35,0.18,0.26,0.10,0.17,-0.08,-44.44,-0.09,-34.62
Grim Captain's Call,xln,108,0.22,0.54,0.05,0.29,-0.17,-77.27,-0.25,-46.30
"Boseiju, Who Endures",neo,412,70.06,143.30,44.84,87.68,-25.22,-36.00,-55.62,-38.81
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.21,0.53,0.15,0.33,-0.06,-28.57,-0.20,-37.74
Catastrophe,brb,12,3.84,,2.99,,-0.85,-22.14,,
Vandalblast,sld,404,,14.70,,13.97,,,-0.73,-4.97
Beledros Witherbloom,pstx,163p,7.94,9.00,5.75,10.07,-2.19,-27.58,1.07,11.89
Enchanted Carriage,eld,218,0.15,0.34,0.07,0.18,-0.08,-53.33,-0.16,-47.06
Insect,tsoi,7,0.20,,0.13,,-0.07,-35.00,,
Workshop Elders,moc,245,0.29,,0.23,,-0.06,-20.69,,
Floodbringer,bok,34,0.16,5.15,0.09,0.94,-0.07,-43.75,-4.21,-81.75
Phyresis,mbs,49,2.92,17.22,0.89,7.72,-2.03,-69.52,-9.50,-55.17
Banewhip Punisher,hou,59,0.34,0.97,0.18,0.61,-0.16,-47.06,-0.36,-37.11
Mountain,2ed,298,2.93,,3.23,,0.30,10.24,,
"Nin, the Pain Artist",c17,183,0.49,,0.46,,-0.03,-6.12,,
Corpse Traders,ddm,58,0.26,,0.10,,-0.16,-61.54,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.06,0.23,0.05,0.14,-0.01,-16.67,-0.09,-39.13
Scourge of Fleets,pjou,51★,,1.05,,0.40,,,-0.65,-61.90
Maro's Gone Nuts,cmb1,81,0.61,,0.33,,-0.28,-45.90,,
Skullclamp,c14,268,5.65,,5.17,,-0.48,-8.50,,
Skullmane Baku,bok,83,0.13,0.49,0.05,0.40,-0.08,-61.54,-0.09,-18.37
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,16.76,7.19,6.48,7.49,-10.28,-61.34,0.30,4.17
Pia Nalaar,pkld,124s,,0.99,,0.80,,,-0.19,-19.19
Shatterskull Charger,pznr,159s,,0.30,,0.39,,,0.09,30.00
Infected Vermin,ody,144,0.44,0.30,0.33,1.80,-0.11,-25.00,1.50,500.00
Venerable Warsinger,stx,246,0.35,0.28,0.23,0.51,-0.12,-34.29,0.23,82.14
Thousand-Faced Shadow,neo,451,3.03,2.26,1.52,3.02,-1.51,-49.83,0.76,33.63
"Delney, Streetwise Lookout",mkm,378,,70.25,,40.00,,,-30.25,-43.06
Murderous Betrayal,8ed,147,0.34,,0.20,,-0.14,-41.18,,
Eyeblight Massacre,khc,49,0.16,,0.06,,-0.10,-62.50,,
Raise Dead,leb,123,11.49,,7.04,,-4.45,-38.73,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,3.15,48.19,2.11,40.48,-1.04,-33.02,-7.71,-16.00
Elder Gargaroth,pm21,179p,5.68,8.88,6.86,10.55,1.18,20.77,1.67,18.81
Bloodline Culling,mid,343,0.32,0.44,0.24,0.54,-0.08,-25.00,0.10,22.73
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.36,1.50,0.23,0.90,-0.13,-36.11,-0.60,-40.00
Blessing of Frost,pkhm,161s,,0.62,,0.55,,,-0.07,-11.29
Heartbeat of Spring,tle,42,2.60,3.42,1.14,2.31,-1.46,-56.15,-1.11,-32.46
Saproling,tddj,1,0.13,,0.15,,0.02,15.38,,
Worship,8ed,57,0.81,,0.71,,-0.10,-12.35,,
Duress,xln,105,0.23,0.65,0.10,0.28,-0.13,-56.52,-0.37,-56.92
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.41,0.35,0.51,9.86,0.10,24.39,9.51,2717.14
Forest,ddr,35,0.23,,0.05,,-0.18,-78.26,,
Touch of the Void,bfz,134,0.05,0.28,0.06,0.11,0.01,20.00,-0.17,-60.71
"Danitha, New Benalia's Light",mat,79,2.32,1.72,1.46,1.03,-0.86,-37.07,-0.69,-40.12
Rite of Replication,plst,C14-122,0.31,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,1.00,,1.22,,0.22,22.00,,
Warrant // Warden,rna,230,0.18,0.25,0.09,0.13,-0.09,-50.00,-0.12,-48.00
Sparkspitter,plst,UMA-149,0.04,,0.12,,0.08,200.00,,
Hold the Perimeter,cn2,6,0.16,0.72,0.11,0.48,-0.05,-31.25,-0.24,-33.33
Lightning Shrieker,frf,106,0.05,0.45,0.05,0.31,0.00,0.00,-0.14,-31.11
"Atris, Oracle of Half-Truths",pthb,209s,,0.35,,0.40,,,0.05,14.29
Pteramander,otc,109,0.18,,0.20,,0.02,11.11,,
Diamond Faerie,csp,128,0.77,7.50,0.23,4.66,-0.54,-70.13,-2.84,-37.87
Beast Within,who,819,,23.66,,12.95,,,-10.71,-45.27
"Titania, Nature's Force",brc,25,4.02,7.35,2.75,9.54,-1.27,-31.59,2.19,29.80
Blighted Burgeoning,mom,177,0.11,0.10,0.08,0.20,-0.03,-27.27,0.10,100.00
Archmage of Runes,pfdn,30s,,4.21,,1.77,,,-2.44,-57.96
Finale of Promise,pwar,127s,,8.75,,3.81,,,-4.94,-56.46
Rootcast Apprenticeship,blc,32,0.34,,0.42,,0.08,23.53,,
"Laelia, the Blade Reforged",c21,380,2.77,,2.06,,-0.71,-25.63,,
Predatory Impetus,clb,249,0.28,0.17,0.08,0.21,-0.20,-71.43,0.04,23.53
Cyclopean Tomb,leb,241,,,199.52,,,,,
Grove of the Guardian,gk1,124,0.30,,0.31,,0.01,3.33,,
Deadly Alliance,znr,96,0.11,0.26,0.07,0.19,-0.04,-36.36,-0.07,-26.92
Hushwood Verge // Hushwood Verge,adsk,26,,,0.48,,,,,
Deep-Sea Terror,ori,52,0.14,0.23,0.06,0.18,-0.08,-57.14,-0.05,-21.74
Cryptic Command,sld,905,,5.05,,6.18,,,1.13,22.38
Rhino,tmh1,13,,,0.13,0.20,,,,
Season of Weaving,pblb,68p,3.86,5.60,3.86,4.18,0.00,0.00,-1.42,-25.36
Steamflogger Boss,fut,121,0.48,9.17,0.28,3.62,-0.20,-41.67,-5.55,-60.52
Immaculate Magistrate,ps11,143,,,,,,,,
Spinerock Knoll,plst,DSC-300,,,,,,,,
Farhaven Elf,pw26,2,0.41,9.72,0.24,1.00,-0.17,-41.46,-8.72,-89.71
Soul of Eternity,cmr,626,1.11,1.03,0.56,1.16,-0.55,-49.55,0.13,12.62
Jaya Ballard,pdom,132s,,3.08,,2.55,,,-0.53,-17.21
Starfield Vocalist,peoe,78s,,3.23,,2.44,,,-0.79,-24.46
Noggle Robber,ecl,237,0.13,0.21,0.05,0.12,-0.08,-61.54,-0.09,-42.86
Llanowar,opca,48,4.10,,3.52,,-0.58,-14.15,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.68,,1.66,,-0.02,-1.19,,
Bat,tlci,6,,,0.13,,,,,
Refresh,ody,264,0.09,0.74,0.10,0.71,0.01,11.11,-0.03,-4.05
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.42,10.08,0.32,1.73,-0.10,-23.81,-8.35,-82.84
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.28,2.11,0.93,1.88,-0.35,-27.34,-0.23,-10.90
Manaform Hellkite,dbl,437,2.32,6.55,2.30,0.02,-0.02,-0.86,-6.53,-99.69
Bind // Liberate,cmb2,88,0.34,,1.93,,1.59,467.65,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.27,,0.21,,-0.06,-22.22,,
Thorn of Amethyst,ltc,386z,,,,1240.46,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,45.64,,38.68,,,-6.96,-15.25
"Faramir, Field Commander",ltr,303,0.19,0.34,0.09,0.27,-0.10,-52.63,-0.07,-20.59
Enlarge,plst,M14-170,0.06,,0.03,,-0.03,-50.00,,
Spurnmage Advocate,jud,27,0.27,2.24,0.19,3.00,-0.08,-29.63,0.76,33.93
"Linvala, Shield of Sea Gate",pznr,226p,0.42,0.41,0.21,0.49,-0.21,-50.00,0.08,19.51
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.14,0.30,0.25,0.51,0.11,78.57,0.21,70.00
Consuming Vapors,roe,101,0.33,1.46,0.17,1.10,-0.16,-48.48,-0.36,-24.66
Spell Blast,4ed,103,0.10,,0.11,,0.01,10.00,,
Slivdrazi Monstrosity,cmb2,102,12.85,,3.07,,-9.78,-76.11,,
Clue,twho,21,,,1.21,2.51,,,,
Crusader of Odric,fdn,569,0.19,,0.09,,-0.10,-52.63,,
Pelakka Wurm,m19,192,0.23,0.40,0.16,0.31,-0.07,-30.43,-0.09,-22.50
Ripscale Predator,cmr,196,0.10,0.03,0.03,0.07,-0.07,-70.00,0.04,133.33
Twinblade Slasher,eve,79,0.38,1.30,0.23,0.85,-0.15,-39.47,-0.45,-34.62
Bladegriff Prototype,otc,253,0.39,,0.30,,-0.09,-23.08,,
Beastmaster Ascension,c14,186,3.45,,2.93,,-0.52,-15.07,,
Plains,prwk,A08,,0.96,,1.41,,,0.45,46.87
Gemrazer,iko,155,0.46,4.03,0.54,0.81,0.08,17.39,-3.22,-79.90
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.31,,0.21,,-0.10,-32.26,,
"Lady Zhurong, Warrior Queen",ptk,139,120.85,,41.37,,-79.48,-65.77,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.58,,0.43,,-0.15,-25.86,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.60,0.43,0.48,0.42,-0.12,-20.00,-0.01,-2.33
Manabarbs,10e,218,4.83,23.12,3.19,19.40,-1.64,-33.95,-3.72,-16.09
Incandescent Aria,psnc,192p,0.24,0.26,0.12,0.18,-0.12,-50.00,-0.08,-30.77
Royal Treatment,soa,56,0.32,0.38,0.15,0.25,-0.17,-53.12,-0.13,-34.21
Goblin Gardener,7ed,188★,,15.93,,,,,,
Temur Charm,c20,230,0.34,,0.18,,-0.16,-47.06,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.13,0.17,0.11,0.04,-0.02,-15.38,-0.13,-76.47
Necrotic Hex,cmr,137,0.42,0.46,0.44,0.71,0.02,4.76,0.25,54.35
Reconnaissance Mission,40k,193,1.83,,1.93,,0.10,5.46,,
Overflowing Insight,j25,341,0.33,,0.33,,0.00,0.00,,
Wasteful Harvest,bro,196,0.12,0.14,0.10,0.11,-0.02,-16.67,-0.03,-21.43
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.12,0.25,0.07,0.23,-0.05,-41.67,-0.02,-8.00
Blockbuster,rav,115,0.09,0.18,0.04,0.33,-0.05,-55.56,0.15,83.33
"Padeem, Consul of Innovation",cmm,109,2.01,3.07,0.48,1.07,-1.53,-76.12,-2.00,-65.15
Nature's Lore,5ed,316,4.55,,2.33,,-2.22,-48.79,,
Eron the Relentless,ptc,mj73sb,0.45,,0.40,,-0.05,-11.11,,
Sungrass Prairie,pip,1041,,1.45,,0.70,,,-0.75,-51.72
Colossus of Sardia,10e,317★,,1.73,,1.37,,,-0.36,-20.81
Krosan Verge,c18,263,0.25,,0.21,,-0.04,-16.00,,
Otepec Huntmaster,lcc,229,0.38,,0.89,,0.51,134.21,,
Krosan Verge,mic,175,0.21,,0.11,,-0.10,-47.62,,
Monk Idealist,c15,76,0.20,,0.17,,-0.03,-15.00,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.14,0.12,0.03,0.05,-0.11,-78.57,-0.07,-58.33
Mercadian Atlas,mmq,305,0.62,14.99,0.65,9.27,0.03,4.84,-5.72,-38.16
Drannith Magistrate,piko,11s,,24.10,,14.86,,,-9.24,-38.34
Thermokarst,ice,268,6.11,,7.49,,1.38,22.59,,
Knight of the White Orchid,c21,95,3.68,,1.91,,-1.77,-48.10,,
"Marchesa, Dealer of Death",potj,220p,0.27,0.40,0.13,0.13,-0.14,-51.85,-0.27,-67.50
Nomads' Assembly,c14,82,0.69,,0.42,,-0.27,-39.13,,
"Ulamog, the Infinite Gyre",2x2,577,,90.83,,92.80,,,1.97,2.17
Disintegrate,sum,142,,,575.00,,,,,
Inspiring Vantage,sld,1375,5.81,6.62,7.22,5.06,1.41,24.27,-1.56,-23.56
"Ajani, the Greathearted",sld,520,,1.86,,0.91,,,-0.95,-51.08
Gift of Paradise,cmr,229,0.31,0.17,0.11,0.10,-0.20,-64.52,-0.07,-41.18
Endless One,cmm,804,0.49,,0.65,,0.16,32.65,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,1.98,3.22,0.71,1.15,-1.27,-64.14,-2.07,-64.29
Polygoyf,m3c,65,0.36,,0.34,6.65,-0.02,-5.56,,
Tip the Scales,tdc,29,0.20,,0.27,,0.07,35.00,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.80,,0.80,,0.00,0.00,,
Telepathy,7ed,102,1.93,,0.30,,-1.63,-84.46,,
Gleaming Geardrake,mkm,424,0.25,0.34,0.27,0.29,0.02,8.00,-0.05,-14.71
