name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Pugnacious Hammerskull,plci,208p,0.39,0.88,0.47,0.73,0.08,20.51,-0.15,-17.05
War Historian,mom,214,0.02,0.02,0.02,0.05,0.00,0.00,0.03,150.00
Searing Blaze,plst,WWK-90,0.52,,,,,,,
Siren's Call,ced,78,2.19,,0.63,,-1.56,-71.23,,
Mystical Tutor,dmr,421,12.81,17.96,9.96,12.75,-2.85,-22.25,-5.21,-29.01
Essence Warden,prm,95481,,,,,,,,
Blood Operative,grn,63,0.23,0.47,0.24,0.34,0.01,4.35,-0.13,-27.66
Selvala's Enforcer,cns,40,0.17,0.60,0.09,0.32,-0.08,-47.06,-0.28,-46.67
Coalstoke Gearhulk,pdft,198s,,1.39,,0.97,,,-0.42,-30.22
Fresh Meat,nph,109,0.23,0.95,0.21,1.39,-0.02,-8.70,0.44,46.32
Orzhov Guildgate,gtc,244,0.13,0.69,0.21,0.74,0.08,61.54,0.05,7.25
Mortify,ltc,269,0.50,,0.15,,-0.35,-70.00,,
Bird,totj,7,,,,,,,,
"Narset, Parter of Veils",sld,1141,18.94,20.19,16.52,18.20,-2.42,-12.78,-1.99,-9.86
Paradise Druid,woc,129,0.21,,0.15,,-0.06,-28.57,,
Run Away Together,woc,108,0.10,,0.08,,-0.02,-20.00,,
Sinew Sliver,tsr,44,0.40,2.32,0.26,0.79,-0.14,-35.00,-1.53,-65.95
Charge,dom,10,0.04,0.26,0.07,0.20,0.03,75.00,-0.06,-23.08
Island,eld,255,0.09,0.13,0.03,0.16,-0.06,-66.67,0.03,23.08
Novice Knight,m19,30,0.09,0.58,0.07,0.35,-0.02,-22.22,-0.23,-39.66
Fallen Askari,vis,59,0.16,,0.10,,-0.06,-37.50,,
Altar's Reap,plst,DDR-37,0.15,,0.15,,0.00,0.00,,
"Lavinia, Azorius Renegade",rvr,370,0.33,0.37,0.56,0.98,0.23,69.70,0.61,164.86
"Odric, Master Tactician",c20,96,0.39,,0.32,,-0.07,-17.95,,
Afflict,ody,115,0.07,0.55,0.12,0.47,0.05,71.43,-0.08,-14.55
Crown of Gondor,ltc,75,1.09,,0.34,,-0.75,-68.81,,
Invisible Stalker,isd,60,0.79,10.19,0.97,3.65,0.18,22.78,-6.54,-64.18
"Dakkon, Shadow Slayer",mh2,192,0.53,1.24,0.53,1.64,0.00,0.00,0.40,32.26
Shahrazad,arn,10,453.33,,324.11,,-129.22,-28.50,,
Destructive Tampering,aer,78,0.02,0.21,0.05,0.15,0.03,150.00,-0.06,-28.57
Mox Jet,30a,556,,,,,,,,
Harmonize,c20,173,0.27,,0.25,,-0.02,-7.41,,
Nocturnal Raid,mir,132,0.22,,0.19,,-0.03,-13.64,,
Temporal Manipulation,sld,1169,16.82,17.04,16.02,16.28,-0.80,-4.76,-0.76,-4.46
The Convincing General,unk,MZ05a,,,,,,,,
Archon of the Wild Rose,woe,1,0.19,0.31,0.20,0.41,0.01,5.26,0.10,32.26
Vaevictis Asmadi,bchr,89,,,,,,,,
Flensermite,mbs,41,0.20,1.11,0.25,1.41,0.05,25.00,0.30,27.03
Triskelion,plst,M11-218,,0.43,,0.22,,,-0.21,-48.84
Rite of the Raging Storm,ncc,274,3.35,,0.38,,-2.97,-88.66,,
Lonely Sandbar,sld,2161,,,,,,,,
"Gorion, Wise Mentor",clb,276,0.11,0.12,0.11,0.20,0.00,0.00,0.08,66.67
Wolf,tvow,11,,,,,,,,
Gate Smasher,dtk,239,0.16,0.28,0.07,0.18,-0.09,-56.25,-0.10,-35.71
"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",fin,272,0.40,0.55,0.21,0.47,-0.19,-47.50,-0.08,-14.55
Island,fbb,297,4.40,,,,,,,
Kemba's Outfitter,yone,2,,,,,,,,
World Breaker,ogw,126,0.88,8.18,1.61,8.27,0.73,82.95,0.09,1.10
Rogue Kavu,9ed,213★,,0.21,,,,,,
Ornery Tumblewagg,otj,171,0.16,0.25,0.29,0.38,0.13,81.25,0.13,52.00
Harbinger of the Seas,mh3,63,1.57,3.33,3.53,5.24,1.96,124.84,1.91,57.36
Mad Auntie,mma,90,0.51,1.13,0.65,1.16,0.14,27.45,0.03,2.65
Coral Eel,9ed,S3,0.16,,0.58,,0.42,262.50,,
Midnight Clock,m3c,189,0.33,,0.27,0.82,-0.06,-18.18,,
Invasion of Tolvada // The Broken Sky,mom,241,0.31,0.38,0.52,0.29,0.21,67.74,-0.09,-23.68
The Great Juggernaut,unk,RR04b,,,,,,,,
Lurking Nightstalker,p02,77,0.24,,0.32,,0.08,33.33,,
Spark Spray,vma,188,,,,,,,,
Remand,ddm,26,0.30,,0.77,,0.47,156.67,,
Eumidian Hatchery,eoc,40,1.11,,1.84,,0.73,65.77,,
"Lazav, Familiar Stranger",otj,216,0.11,0.15,0.13,0.13,0.02,18.18,-0.02,-13.33
Plains,cma,292,0.25,,0.14,,-0.11,-44.00,,
Plains,brb,128,0.87,,1.59,,0.72,82.76,,
"Edric, Spymaster of Trest",cns,187,1.31,8.38,1.03,5.53,-0.28,-21.37,-2.85,-34.01
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,1.05,,,,,,
Bubbling Beebles,uds,29,0.11,6.64,0.13,4.10,0.02,18.18,-2.54,-38.25
Second Breakfast,ltr,29,0.06,0.17,0.04,0.06,-0.02,-33.33,-0.11,-64.71
"Ulasht, the Hate Seed",2x2,289,0.16,0.31,0.14,0.51,-0.02,-12.50,0.20,64.52
Unholy Strength,7ed,168,0.10,,0.15,,0.05,50.00,,
Forest,wc02,rl349,1.99,,,,,,,
Consecrate // Consume,rna,224,0.10,0.17,0.12,0.48,0.02,20.00,0.31,182.35
Thornwood Falls,ema,246,0.09,0.32,0.05,0.27,-0.04,-44.44,-0.05,-15.62
Goblin Bowling Team,ugl,44,0.33,,0.28,,-0.05,-15.15,,
Improvised Arsenal,tmt,92,,,,,,,,
Elvish Aberration,pal03,7,,1.83,,0.79,,,-1.04,-56.83
"Farid, Enterprising Salvager",brc,13,0.15,,0.32,,0.17,113.33,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.20,1.19,0.18,0.86,-0.02,-10.00,-0.33,-27.73
Return to Dust,khc,32,0.10,,0.19,,0.09,90.00,,
Emberheart Challenger,blb,133,2.15,2.81,2.59,3.23,0.44,20.47,0.42,14.95
Royal Assassin,dmr,310,0.52,0.87,0.59,1.09,0.07,13.46,0.22,25.29
Shock,aer,98,0.04,0.22,0.02,0.81,-0.02,-50.00,0.59,268.18
Eldrazi Temple,sld,1154,49.29,51.27,45.37,68.61,-3.92,-7.95,17.34,33.82
Voyager Glidecar,pdft,36p,0.50,,0.11,0.30,-0.39,-78.00,,
Walk the Plank,xln,130,0.15,0.50,0.12,0.28,-0.03,-20.00,-0.22,-44.00
Sphinx's Revelation,mm3,187,1.15,1.86,1.09,0.48,-0.06,-5.22,-1.38,-74.19
Mise,unh,38,0.23,6.00,0.15,1.63,-0.08,-34.78,-4.37,-72.83
Kor Entanglers,bfz,36,0.11,0.49,0.09,0.28,-0.02,-18.18,-0.21,-42.86
Tail Swipe,j25,721,0.30,,0.21,,-0.09,-30.00,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.15,0.48,0.21,0.30,0.06,40.00,-0.18,-37.50
"Izoni, Thousand-Eyed",gk1,50,,0.79,,1.20,,,0.41,51.90
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.76,3.21,1.72,3.32,-1.04,-37.68,0.11,3.43
Duelist's Heritage,c16,1,1.76,,1.59,,-0.17,-9.66,,
"Lazav, Dimir Mastermind",znc,92,0.64,,0.70,,0.06,9.37,,
Celestial Kirin,sok,3,0.65,12.69,0.62,7.93,-0.03,-4.62,-4.76,-37.51
Courage in Crisis,plst,WAR-158,0.16,,,,,,,
Green Sun's Twilight,pone,169p,0.28,0.32,0.16,0.44,-0.12,-42.86,0.12,37.50
Talisman of Curiosity,m3c,309,0.31,,0.32,2.54,0.01,3.23,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.76,1.25,2.06,0.56,81.16,1.30,171.05
Ornithopter,5ed,393,0.57,,0.98,,0.41,71.93,,
"Kamahl, Pit Fighter",p15a,2,,0.81,,1.15,,,0.34,41.98
Saheeli's Directive,pz2,70675,,,,,,,,
Festering Goblin,9ed,130,0.13,,0.08,,-0.05,-38.46,,
Reality Smasher,sld,1153,10.57,9.64,6.86,8.20,-3.71,-35.10,-1.44,-14.94
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,5.69,6.32,3.95,3.99,-1.74,-30.58,-2.33,-36.87
Orzhov Advokist,c16,3,0.17,,0.27,,0.10,58.82,,
Initiate's Companion,akh,174,0.07,0.41,0.15,0.27,0.08,114.29,-0.14,-34.15
Tsabo's Assassin,inv,128,0.53,7.90,0.57,8.66,0.04,7.55,0.76,9.62
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,2.09,,1.00,,-1.09,-52.15,,
"Hogaak, Arisen Necropolis",mh1,202,1.02,7.60,1.19,10.86,0.17,16.67,3.26,42.89
Survival of the Fittest,wc98,bs129,55.04,,57.61,,2.57,4.67,,
Keen-Eyed Curator,blb,322,2.18,4.00,2.67,4.69,0.49,22.48,0.69,17.25
Jasmine Boreal,tsb,93,0.51,7.97,0.23,2.17,-0.28,-54.90,-5.80,-72.77
Bone Dragon,pm19,88s,,3.16,,2.80,,,-0.36,-11.39
Psychic Venom,5ed,113,0.17,,0.04,,-0.13,-76.47,,
Birthing Ritual,mh3,337,8.43,16.32,8.97,13.01,0.54,6.41,-3.31,-20.28
Sokka's Haiku,tla,71,0.07,0.24,0.11,0.14,0.04,57.14,-0.10,-41.67
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.34,,-5.86,-81.39,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.92,,,,,,,
Ancient Spring,inv,319,0.19,4.54,0.25,4.39,0.06,31.58,-0.15,-3.30
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.08,,0.12,,0.04,50.00,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.47,12.24,8.44,17.62,-0.03,-0.35,5.38,43.95
Digsite Engineer,c21,342,1.25,,1.36,,0.11,8.80,,
Security Rhox,snc,220,0.05,0.03,0.04,0.09,-0.01,-20.00,0.06,200.00
Biogenic Upgrade,j25,144,0.13,,0.16,,0.03,23.08,,
Belbe's Armor,nem,126,0.27,3.73,0.29,2.90,0.02,7.41,-0.83,-22.25
Slinking Skirge,uds,71,0.13,0.89,0.07,1.11,-0.06,-46.15,0.22,24.72
Thalakos Lowlands,brb,88,0.43,,0.67,,0.24,55.81,,
Scoured Barrens,neo,274,0.12,0.20,0.16,0.21,0.04,33.33,0.01,5.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.18,,0.18,,0.00,0.00,,
Behemoth Sledge,pip,211,0.11,2.20,0.16,0.27,0.05,45.45,-1.93,-87.73
"Cadric, Soul Kindler",dmc,86,4.08,,3.15,,-0.93,-22.79,,
Summon: Choco/Mog,fin,35,0.09,0.12,0.08,0.15,-0.01,-11.11,0.03,25.00
Grim Captain's Call,xln,108,0.15,0.46,0.14,0.35,-0.01,-6.67,-0.11,-23.91
"Boseiju, Who Endures",neo,412,53.64,117.32,40.18,75.34,-13.46,-25.09,-41.98,-35.78
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.09,0.38,0.21,0.40,0.12,133.33,0.02,5.26
Catastrophe,brb,12,3.71,,2.54,,-1.17,-31.54,,
Vandalblast,sld,404,,12.27,,16.43,,,4.16,33.90
Beledros Witherbloom,pstx,163p,7.37,9.03,17.00,15.50,9.63,130.66,6.47,71.65
Enchanted Carriage,eld,218,0.12,0.19,0.06,0.17,-0.06,-50.00,-0.02,-10.53
Insect,tsoi,7,0.12,,,,,,,
Workshop Elders,moc,245,0.18,,0.10,,-0.08,-44.44,,
Floodbringer,bok,34,0.16,2.92,0.06,0.97,-0.10,-62.50,-1.95,-66.78
Phyresis,mbs,49,1.37,11.56,1.03,5.74,-0.34,-24.82,-5.82,-50.35
Banewhip Punisher,hou,59,0.29,0.88,0.17,0.75,-0.12,-41.38,-0.13,-14.77
Mountain,2ed,298,2.76,,3.05,,0.29,10.51,,
"Nin, the Pain Artist",c17,183,0.49,,0.53,,0.04,8.16,,
Corpse Traders,ddm,58,0.04,,0.09,,0.05,125.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.27,0.02,0.21,-0.03,-60.00,-0.06,-22.22
Scourge of Fleets,pjou,51★,,1.06,,1.12,,,0.06,5.66
Maro's Gone Nuts,cmb1,81,0.60,,0.33,,-0.27,-45.00,,
Skullclamp,c14,268,4.37,,4.85,,0.48,10.98,,
Skullmane Baku,bok,83,0.10,0.25,0.05,0.28,-0.05,-50.00,0.03,12.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,11.39,7.07,7.04,7.65,-4.35,-38.19,0.58,8.20
Pia Nalaar,pkld,124s,,0.75,,0.89,,,0.14,18.67
Shatterskull Charger,pznr,159s,,0.31,,0.41,,,0.10,32.26
Infected Vermin,ody,144,0.39,3.25,0.30,1.51,-0.09,-23.08,-1.74,-53.54
Venerable Warsinger,stx,246,0.15,0.27,0.27,0.51,0.12,80.00,0.24,88.89
Thousand-Faced Shadow,neo,451,1.01,1.41,2.09,2.85,1.08,106.93,1.44,102.13
"Delney, Streetwise Lookout",mkm,378,,51.32,,37.11,,,-14.21,-27.69
Murderous Betrayal,8ed,147,0.35,,0.17,,-0.18,-51.43,,
Eyeblight Massacre,khc,49,0.12,,0.20,,0.08,66.67,,
Raise Dead,leb,123,10.40,,8.27,,-2.13,-20.48,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.31,43.87,1.88,31.64,-0.43,-18.61,-12.23,-27.88
Elder Gargaroth,pm21,179p,5.74,11.30,8.47,10.55,2.73,47.56,-0.75,-6.64
Bloodline Culling,mid,343,0.33,0.28,0.24,0.32,-0.09,-27.27,0.04,14.29
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.28,1.54,0.19,1.11,-0.09,-32.14,-0.43,-27.92
Blessing of Frost,pkhm,161s,,0.54,,0.48,,,-0.06,-11.11
Heartbeat of Spring,tle,42,1.60,2.57,1.11,2.19,-0.49,-30.62,-0.38,-14.79
Saproling,tddj,1,0.18,,,,,,,
Worship,8ed,57,0.75,,0.43,,-0.32,-42.67,,
Duress,xln,105,0.13,0.76,0.07,0.38,-0.06,-46.15,-0.38,-50.00
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.29,12.92,0.75,9.75,0.46,158.62,-3.17,-24.54
Forest,ddr,35,0.17,,0.02,,-0.15,-88.24,,
Touch of the Void,bfz,134,0.03,,0.03,0.12,0.00,0.00,,
"Danitha, New Benalia's Light",mat,79,0.72,1.05,1.37,1.59,0.65,90.28,0.54,51.43
Rite of Replication,plst,C14-122,0.35,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,2.47,,1.40,,-1.07,-43.32,,
Warrant // Warden,rna,230,0.10,0.32,0.13,0.07,0.03,30.00,-0.25,-78.12
Sparkspitter,plst,UMA-149,0.04,,0.08,,0.04,100.00,,
Hold the Perimeter,cn2,6,0.18,0.65,0.22,0.55,0.04,22.22,-0.10,-15.38
Lightning Shrieker,frf,106,0.05,0.40,0.02,0.35,-0.03,-60.00,-0.05,-12.50
"Atris, Oracle of Half-Truths",pthb,209s,,0.23,,0.32,,,0.09,39.13
Pteramander,otc,109,0.07,,0.10,,0.03,42.86,,
Diamond Faerie,csp,128,0.72,7.50,0.49,3.74,-0.23,-31.94,-3.76,-50.13
Beast Within,who,819,,22.52,,12.95,,,-9.57,-42.50
"Titania, Nature's Force",brc,25,2.15,8.05,2.49,9.67,0.34,15.81,1.62,20.12
Blighted Burgeoning,mom,177,0.10,0.11,0.05,0.15,-0.05,-50.00,0.04,36.36
Archmage of Runes,pfdn,30s,,3.00,,2.18,,,-0.82,-27.33
Finale of Promise,pwar,127s,,8.08,,3.57,,,-4.51,-55.82
Rootcast Apprenticeship,blc,32,0.19,,0.55,,0.36,189.47,,
"Laelia, the Blade Reforged",c21,380,1.72,,1.91,,0.19,11.05,,
Predatory Impetus,clb,249,0.05,0.09,0.06,0.10,0.01,20.00,0.01,11.11
Cyclopean Tomb,leb,241,,,228.72,,,,,
Grove of the Guardian,gk1,124,0.31,,0.26,,-0.05,-16.13,,
Deadly Alliance,znr,96,0.04,0.25,0.11,0.19,0.07,175.00,-0.06,-24.00
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.04,,0.03,0.18,-0.01,-25.00,,
Cryptic Command,sld,905,,3.69,,5.15,,,1.46,39.57
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.66,8.81,3.87,3.96,0.21,5.74,-4.85,-55.05
Steamflogger Boss,fut,121,0.16,7.29,0.31,3.74,0.15,93.75,-3.55,-48.70
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,,,,,,,,
Soul of Eternity,cmr,626,0.72,0.96,0.45,1.17,-0.27,-37.50,0.21,21.87
Jaya Ballard,pdom,132s,,0.69,,2.70,,,2.01,291.30
Starfield Vocalist,peoe,78s,,3.10,,3.20,,,0.10,3.23
Noggle Robber,ecl,237,0.15,0.16,0.02,0.14,-0.13,-86.67,-0.02,-12.50
Llanowar,opca,48,5.30,,4.04,,-1.26,-23.77,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.75,,2.12,,0.37,21.14,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.10,0.74,0.08,0.73,-0.02,-20.00,-0.01,-1.35
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.34,2.48,0.19,0.89,-0.15,-44.12,-1.59,-64.11
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.36,1.63,0.78,1.85,-0.58,-42.65,0.22,13.50
Manaform Hellkite,dbl,437,2.22,8.99,1.29,0.02,-0.93,-41.89,-8.97,-99.78
Bind // Liberate,cmb2,88,0.26,,1.79,,1.53,588.46,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.21,,0.15,,-0.06,-28.57,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,45.54,,36.16,,,-9.38,-20.60
"Faramir, Field Commander",ltr,303,0.09,0.18,0.09,0.29,0.00,0.00,0.11,61.11
Enlarge,plst,M14-170,0.08,,,,,,,
Spurnmage Advocate,jud,27,0.29,1.81,0.14,3.07,-0.15,-51.72,1.26,69.61
"Linvala, Shield of Sea Gate",pznr,226p,0.38,0.49,0.23,0.64,-0.15,-39.47,0.15,30.61
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.16,0.15,,,,,,
Consuming Vapors,roe,101,0.27,1.32,0.24,1.18,-0.03,-11.11,-0.14,-10.61
Spell Blast,4ed,103,0.09,,0.09,,0.00,0.00,,
Slivdrazi Monstrosity,cmb2,102,15.46,,9.89,,-5.57,-36.03,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.07,,0.10,,0.03,42.86,,
Pelakka Wurm,m19,192,0.13,0.81,0.15,0.36,0.02,15.38,-0.45,-55.56
Ripscale Predator,cmr,196,0.04,0.03,0.02,0.08,-0.02,-50.00,0.05,166.67
Twinblade Slasher,eve,79,0.20,1.24,0.30,0.79,0.10,50.00,-0.45,-36.29
Bladegriff Prototype,otc,253,0.26,,0.25,,-0.01,-3.85,,
Beastmaster Ascension,c14,186,4.03,,3.37,,-0.66,-16.38,,
Plains,prwk,A08,,0.77,,1.21,,,0.44,57.14
Gemrazer,iko,155,0.45,1.07,0.53,0.99,0.08,17.78,-0.08,-7.48
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.21,,0.19,,-0.02,-9.52,,
"Lady Zhurong, Warrior Queen",ptk,139,125.41,,38.77,,-86.64,-69.09,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.53,,0.37,,-0.16,-30.19,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.51,0.41,0.64,0.30,0.13,25.49,-0.11,-26.83
Manabarbs,10e,218,4.36,20.53,3.58,17.12,-0.78,-17.89,-3.41,-16.61
Incandescent Aria,psnc,192p,0.22,0.18,0.14,0.18,-0.08,-36.36,0.00,0.00
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.29,,0.18,,-0.11,-37.93,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.05,0.07,0.03,0.06,-0.02,-40.00,-0.01,-14.29
Necrotic Hex,cmr,137,0.43,0.41,0.37,0.69,-0.06,-13.95,0.28,68.29
Reconnaissance Mission,40k,193,1.98,,1.72,,-0.26,-13.13,,
Overflowing Insight,j25,341,0.29,,0.35,,0.06,20.69,,
Wasteful Harvest,bro,196,0.05,0.18,0.12,0.18,0.07,140.00,0.00,0.00
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.08,0.30,0.07,0.22,-0.01,-12.50,-0.08,-26.67
Blockbuster,rav,115,0.10,,0.06,0.29,-0.04,-40.00,,
"Padeem, Consul of Innovation",cmm,109,2.11,1.74,0.58,1.83,-1.53,-72.51,0.09,5.17
Nature's Lore,5ed,316,2.98,,2.20,,-0.78,-26.17,,
Eron the Relentless,ptc,mj73sb,,,0.47,,,,,
Sungrass Prairie,pip,1041,,1.44,,0.55,,,-0.89,-61.81
Colossus of Sardia,10e,317★,,0.90,,1.28,,,0.38,42.22
Krosan Verge,c18,263,0.22,,0.21,,-0.01,-4.55,,
Otepec Huntmaster,lcc,229,0.25,,0.61,,0.36,144.00,,
Krosan Verge,mic,175,0.14,,0.20,,0.06,42.86,,
Monk Idealist,c15,76,0.17,,0.18,,0.01,5.88,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.04,0.10,0.04,0.09,0.00,0.00,-0.01,-10.00
Mercadian Atlas,mmq,305,0.60,4.94,0.63,9.56,0.03,5.00,4.62,93.52
Drannith Magistrate,piko,11s,,23.10,,22.61,,,-0.49,-2.12
Thermokarst,ice,268,4.72,,6.87,,2.15,45.55,,
Knight of the White Orchid,c21,95,1.66,,1.40,,-0.26,-15.66,,
"Marchesa, Dealer of Death",potj,220p,0.19,0.34,0.13,0.22,-0.06,-31.58,-0.12,-35.29
Nomads' Assembly,c14,82,0.60,,0.59,,-0.01,-1.67,,
"Ulamog, the Infinite Gyre",2x2,577,,86.38,,99.47,,,13.09,15.15
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,6.66,7.67,7.21,6.69,0.55,8.26,-0.98,-12.78
"Ajani, the Greathearted",sld,520,,2.25,,1.04,,,-1.21,-53.78
Gift of Paradise,cmr,229,0.04,0.16,0.05,0.20,0.01,25.00,0.04,25.00
Endless One,cmm,804,0.88,,0.59,,-0.29,-32.95,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,1.67,3.13,,,,,,
Polygoyf,m3c,65,0.27,,0.38,5.94,0.11,40.74,,
Tip the Scales,tdc,29,0.13,,0.46,,0.33,253.85,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.78,,0.89,,0.11,14.10,,
Telepathy,7ed,102,2.07,,0.70,,-1.37,-66.18,,
Gleaming Geardrake,mkm,424,0.32,0.44,0.13,0.28,-0.19,-59.38,-0.16,-36.36
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,2.95,,2.54,,,-0.41,-13.90
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.21,,0.27,,0.06,28.57,,
"Nikara, Lair Scavenger",c20,3,0.65,0.44,0.48,0.46,-0.17,-26.15,0.02,4.55
Resurgent Belief,pmh2,26s,,1.69,,1.32,,,-0.37,-21.89
Rescuer Sphinx,war,65,0.04,0.35,0.13,0.21,0.09,225.00,-0.14,-40.00
Forest,gk2,106,0.37,,0.21,,-0.16,-43.24,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.18,,0.22,,0.04,22.22,,
Homing Lightning,rvr,112,0.03,0.05,0.03,0.11,0.00,0.00,0.06,120.00
Elvish Healer,ice,22,0.11,,0.08,,-0.03,-27.27,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,15.16,63.39,5.67,21.41,-9.49,-62.60,-41.98,-66.22
