name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Blood Operative,grn,63,0.23,0.45,0.22,0.34,-0.01,-4.35,-0.11,-24.44
Selvala's Enforcer,cns,40,0.17,0.60,0.09,0.32,-0.08,-47.06,-0.28,-46.67
Coalstoke Gearhulk,pdft,198s,,1.39,,0.97,,,-0.42,-30.22
Fresh Meat,nph,109,0.23,0.95,0.22,1.39,-0.01,-4.35,0.44,46.32
Orzhov Guildgate,gtc,244,0.13,0.69,0.17,0.74,0.04,30.77,0.05,7.25
Mortify,ltc,269,0.55,,0.13,,-0.42,-76.36,,
Bird,totj,7,,,,,,,,
"Narset, Parter of Veils",sld,1141,18.93,20.19,16.94,18.20,-1.99,-10.51,-1.99,-9.86
Paradise Druid,woc,129,0.21,,0.16,,-0.05,-23.81,,
Run Away Together,woc,108,0.10,,0.10,,0.00,0.00,,
Sinew Sliver,tsr,44,0.43,2.32,0.21,0.92,-0.22,-51.16,-1.40,-60.34
Charge,dom,10,0.04,0.26,0.06,0.20,0.02,50.00,-0.06,-23.08
Island,eld,255,0.09,0.14,0.03,0.16,-0.06,-66.67,0.02,14.29
Novice Knight,m19,30,0.09,0.58,0.11,0.35,0.02,22.22,-0.23,-39.66
Fallen Askari,vis,59,0.16,,0.10,,-0.06,-37.50,,
Altar's Reap,plst,DDR-37,0.15,,0.15,,0.00,0.00,,
"Lavinia, Azorius Renegade",rvr,370,0.32,0.37,0.63,1.00,0.31,96.88,0.63,170.27
"Odric, Master Tactician",c20,96,0.41,,0.29,,-0.12,-29.27,,
Afflict,ody,115,0.05,0.55,0.09,0.49,0.04,80.00,-0.06,-10.91
Crown of Gondor,ltc,75,0.42,,0.39,,-0.03,-7.14,,
Invisible Stalker,isd,60,0.83,10.19,1.05,3.65,0.22,26.51,-6.54,-64.18
"Dakkon, Shadow Slayer",mh2,192,0.51,1.24,0.59,1.64,0.08,15.69,0.40,32.26
Shahrazad,arn,10,452.50,,328.15,,-124.35,-27.48,,
Destructive Tampering,aer,78,0.02,0.22,0.07,0.16,0.05,250.00,-0.06,-27.27
Mox Jet,30a,556,,,,,,,,
Harmonize,c20,173,0.27,,0.25,,-0.02,-7.41,,
Nocturnal Raid,mir,132,0.22,,0.17,,-0.05,-22.73,,
Temporal Manipulation,sld,1169,16.82,17.04,16.20,15.82,-0.62,-3.69,-1.22,-7.16
The Convincing General,unk,MZ05a,,,,,,,,
Archon of the Wild Rose,woe,1,0.17,0.32,0.21,0.35,0.04,23.53,0.03,9.37
Vaevictis Asmadi,bchr,89,,,,,,,,
Flensermite,mbs,41,0.20,1.11,0.24,1.41,0.04,20.00,0.30,27.03
Triskelion,plst,M11-218,,0.42,,0.24,,,-0.18,-42.86
Rite of the Raging Storm,ncc,274,2.94,,0.40,,-2.54,-86.39,,
Lonely Sandbar,sld,2161,,,,,,,,
"Gorion, Wise Mentor",clb,276,0.10,0.12,0.10,0.19,0.00,0.00,0.07,58.33
Wolf,tvow,11,,,,,,,,
Gate Smasher,dtk,239,0.17,0.28,0.07,0.18,-0.10,-58.82,-0.10,-35.71
"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",fin,272,0.37,0.55,0.23,0.50,-0.14,-37.84,-0.05,-9.09
Island,fbb,297,4.40,,,,,,,
Kemba's Outfitter,yone,2,,,,,,,,
World Breaker,ogw,126,0.88,8.18,1.49,8.27,0.61,69.32,0.09,1.10
Rogue Kavu,9ed,213★,,0.21,,,,,,
Ornery Tumblewagg,otj,171,0.16,0.25,0.32,0.38,0.16,100.00,0.13,52.00
Harbinger of the Seas,mh3,63,1.51,3.38,3.46,5.09,1.95,129.14,1.71,50.59
Mad Auntie,mma,90,0.48,1.03,0.68,1.15,0.20,41.67,0.12,11.65
Coral Eel,9ed,S3,0.16,,0.58,,0.42,262.50,,
Midnight Clock,m3c,189,0.36,,0.26,0.82,-0.10,-27.78,,
Invasion of Tolvada // The Broken Sky,mom,241,0.32,0.38,0.49,0.37,0.17,53.12,-0.01,-2.63
The Great Juggernaut,unk,RR04b,,,,,,,,
Lurking Nightstalker,p02,77,0.24,,0.32,,0.08,33.33,,
Spark Spray,vma,188,,,,,,,,
Remand,ddm,26,0.30,,0.77,,0.47,156.67,,
Eumidian Hatchery,eoc,40,1.13,,2.20,,1.07,94.69,,
"Lazav, Familiar Stranger",otj,216,0.09,0.15,0.11,0.11,0.02,22.22,-0.04,-26.67
Plains,cma,292,0.25,,0.14,,-0.11,-44.00,,
Plains,brb,128,0.87,,1.59,,0.72,82.76,,
"Edric, Spymaster of Trest",cns,187,1.36,8.38,0.99,5.53,-0.37,-27.21,-2.85,-34.01
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,1.05,,,,,,
Bubbling Beebles,uds,29,0.11,6.64,0.13,3.90,0.02,18.18,-2.74,-41.27
Second Breakfast,ltr,29,0.07,0.17,0.05,0.06,-0.02,-28.57,-0.11,-64.71
"Ulasht, the Hate Seed",2x2,289,0.16,0.31,0.12,0.51,-0.04,-25.00,0.20,64.52
Unholy Strength,7ed,168,0.10,,0.15,,0.05,50.00,,
Forest,wc02,rl349,1.99,,,,,,,
Consecrate // Consume,rna,224,0.10,0.17,0.10,0.48,0.00,0.00,0.31,182.35
Thornwood Falls,ema,246,0.09,0.32,0.09,0.27,0.00,0.00,-0.05,-15.62
Goblin Bowling Team,ugl,44,0.32,,0.28,,-0.04,-12.50,,
Improvised Arsenal,tmt,92,,,,,,,,
Elvish Aberration,pal03,7,,1.83,,0.86,,,-0.97,-53.01
"Farid, Enterprising Salvager",brc,13,0.13,,0.29,,0.16,123.08,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.21,1.19,0.18,0.86,-0.03,-14.29,-0.33,-27.73
Return to Dust,khc,32,0.10,,0.18,,0.08,80.00,,
Emberheart Challenger,blb,133,1.95,2.73,2.58,3.21,0.63,32.31,0.48,17.58
Royal Assassin,dmr,310,0.51,0.84,0.55,1.08,0.04,7.84,0.24,28.57
Shock,aer,98,0.04,0.22,0.02,0.81,-0.02,-50.00,0.59,268.18
Eldrazi Temple,sld,1154,48.52,51.27,45.37,66.68,-3.15,-6.49,15.41,30.06
Voyager Glidecar,pdft,36p,0.50,,0.11,0.30,-0.39,-78.00,,
Walk the Plank,xln,130,0.15,0.50,0.09,0.28,-0.06,-40.00,-0.22,-44.00
Sphinx's Revelation,mm3,187,1.15,1.86,1.02,0.82,-0.13,-11.30,-1.04,-55.91
Mise,unh,38,0.23,6.00,0.14,1.63,-0.09,-39.13,-4.37,-72.83
Kor Entanglers,bfz,36,0.11,0.49,0.06,0.28,-0.05,-45.45,-0.21,-42.86
Tail Swipe,j25,721,0.30,,0.23,,-0.07,-23.33,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.15,0.48,0.19,0.30,0.04,26.67,-0.18,-37.50
"Izoni, Thousand-Eyed",gk1,50,,0.79,,1.17,,,0.38,48.10
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.62,3.18,1.90,2.90,-0.72,-27.48,-0.28,-8.81
Duelist's Heritage,c16,1,1.79,,1.64,,-0.15,-8.38,,
"Lazav, Dimir Mastermind",znc,92,0.57,,0.65,,0.08,14.04,,
Celestial Kirin,sok,3,0.65,12.84,0.67,7.93,0.02,3.08,-4.91,-38.24
Courage in Crisis,plst,WAR-158,0.17,,,,,,,
Green Sun's Twilight,pone,169p,0.28,0.32,0.16,0.44,-0.12,-42.86,0.12,37.50
Talisman of Curiosity,m3c,309,0.34,,0.32,2.54,-0.02,-5.88,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.76,1.25,2.06,0.56,81.16,1.30,171.05
Ornithopter,5ed,393,0.57,,0.98,,0.41,71.93,,
"Kamahl, Pit Fighter",p15a,2,,0.81,,1.21,,,0.40,49.38
Saheeli's Directive,pz2,70675,,,,,,,,
Festering Goblin,9ed,130,0.13,,0.09,,-0.04,-30.77,,
Reality Smasher,sld,1153,10.57,9.60,6.86,8.20,-3.71,-35.10,-1.40,-14.58
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,6.33,6.50,3.85,4.18,-2.48,-39.18,-2.32,-35.69
Orzhov Advokist,c16,3,0.18,,0.26,,0.08,44.44,,
Initiate's Companion,akh,174,0.06,0.41,0.13,0.27,0.07,116.67,-0.14,-34.15
Tsabo's Assassin,inv,128,0.53,6.93,0.55,8.66,0.02,3.77,1.73,24.96
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,2.03,,1.21,,-0.82,-40.39,,
"Hogaak, Arisen Necropolis",mh1,202,1.04,7.64,1.25,10.86,0.21,20.19,3.22,42.15
Survival of the Fittest,wc98,bs129,55.04,,58.54,,3.50,6.36,,
Keen-Eyed Curator,blb,322,2.12,4.17,2.29,4.95,0.17,8.02,0.78,18.71
Jasmine Boreal,tsb,93,0.51,7.97,0.20,2.17,-0.31,-60.78,-5.80,-72.77
Bone Dragon,pm19,88s,,3.16,,2.80,,,-0.36,-11.39
Psychic Venom,5ed,113,0.17,,0.03,,-0.14,-82.35,,
Birthing Ritual,mh3,337,8.90,16.41,9.10,13.11,0.20,2.25,-3.30,-20.11
Sokka's Haiku,tla,71,0.09,0.22,0.12,0.13,0.03,33.33,-0.09,-40.91
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.34,,-5.86,-81.39,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.92,,,,,,,
Ancient Spring,inv,319,0.19,4.54,0.21,4.39,0.02,10.53,-0.15,-3.30
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.08,,0.12,,0.04,50.00,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.45,12.24,8.44,17.00,-0.01,-0.12,4.76,38.89
Digsite Engineer,c21,342,1.25,,1.43,,0.18,14.40,,
Security Rhox,snc,220,0.05,0.03,0.04,0.09,-0.01,-20.00,0.06,200.00
Biogenic Upgrade,j25,144,0.13,,0.14,,0.01,7.69,,
Belbe's Armor,nem,126,0.26,3.73,0.27,2.90,0.01,3.85,-0.83,-22.25
Slinking Skirge,uds,71,0.13,0.89,0.08,1.11,-0.05,-38.46,0.22,24.72
Thalakos Lowlands,brb,88,0.43,,0.67,,0.24,55.81,,
Scoured Barrens,neo,274,0.11,0.20,0.10,0.17,-0.01,-9.09,-0.03,-15.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.18,,-0.01,-5.26,,
Behemoth Sledge,pip,211,0.12,2.20,0.16,0.29,0.04,33.33,-1.91,-86.82
"Cadric, Soul Kindler",dmc,86,4.22,,3.05,,-1.17,-27.73,,
Summon: Choco/Mog,fin,35,0.06,0.12,0.09,0.18,0.03,50.00,0.06,50.00
Grim Captain's Call,xln,108,0.15,0.46,0.13,0.35,-0.02,-13.33,-0.11,-23.91
"Boseiju, Who Endures",neo,412,53.86,119.46,41.02,74.84,-12.84,-23.84,-44.62,-37.35
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.10,0.39,0.20,0.40,0.10,100.00,0.01,2.56
Catastrophe,brb,12,3.71,,2.54,,-1.17,-31.54,,
Vandalblast,sld,404,,12.38,,16.43,,,4.05,32.71
Beledros Witherbloom,pstx,163p,7.37,9.03,17.00,14.72,9.63,130.66,5.69,63.01
Enchanted Carriage,eld,218,0.12,0.19,0.06,0.17,-0.06,-50.00,-0.02,-10.53
Insect,tsoi,7,0.12,,,,,,,
Workshop Elders,moc,245,0.18,,0.15,,-0.03,-16.67,,
Floodbringer,bok,34,0.16,2.92,0.04,0.97,-0.12,-75.00,-1.95,-66.78
Phyresis,mbs,49,1.94,11.80,1.02,5.74,-0.92,-47.42,-6.06,-51.36
Banewhip Punisher,hou,59,0.25,0.88,0.19,0.77,-0.06,-24.00,-0.11,-12.50
Mountain,2ed,298,2.76,,3.05,,0.29,10.51,,
"Nin, the Pain Artist",c17,183,0.49,,0.44,,-0.05,-10.20,,
Corpse Traders,ddm,58,0.04,,0.09,,0.05,125.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.27,0.02,0.21,-0.03,-60.00,-0.06,-22.22
Scourge of Fleets,pjou,51★,,1.06,,0.89,,,-0.17,-16.04
Maro's Gone Nuts,cmb1,81,0.60,,0.33,,-0.27,-45.00,,
Skullclamp,c14,268,4.42,,5.03,,0.61,13.80,,
Skullmane Baku,bok,83,0.10,0.25,0.04,0.28,-0.06,-60.00,0.03,12.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,14.45,7.05,7.12,7.65,-7.33,-50.73,0.60,8.51
Pia Nalaar,pkld,124s,,0.78,,0.89,,,0.11,14.10
Shatterskull Charger,pznr,159s,,0.31,,0.41,,,0.10,32.26
Infected Vermin,ody,144,0.39,2.94,0.31,1.49,-0.08,-20.51,-1.45,-49.32
Venerable Warsinger,stx,246,0.16,0.25,0.24,0.51,0.08,50.00,0.26,104.00
Thousand-Faced Shadow,neo,451,1.02,1.41,2.09,2.76,1.07,104.90,1.35,95.74
"Delney, Streetwise Lookout",mkm,378,,51.25,,36.63,,,-14.62,-28.53
Murderous Betrayal,8ed,147,0.35,,0.24,,-0.11,-31.43,,
Eyeblight Massacre,khc,49,0.12,,0.23,,0.11,91.67,,
Raise Dead,leb,123,10.40,,7.77,,-2.63,-25.29,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.15,43.87,1.83,32.43,-0.32,-14.88,-11.44,-26.08
Elder Gargaroth,pm21,179p,5.74,11.28,8.47,10.55,2.73,47.56,-0.73,-6.47
Bloodline Culling,mid,343,0.33,0.28,0.24,0.31,-0.09,-27.27,0.03,10.71
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.29,1.54,0.22,1.11,-0.07,-24.14,-0.43,-27.92
Blessing of Frost,pkhm,161s,,0.54,,0.48,,,-0.06,-11.11
Heartbeat of Spring,tle,42,1.56,2.52,1.13,2.22,-0.43,-27.56,-0.30,-11.90
Saproling,tddj,1,0.18,,,,,,,
Worship,8ed,57,0.75,,0.49,,-0.26,-34.67,,
Duress,xln,105,0.10,0.76,0.06,0.33,-0.04,-40.00,-0.43,-56.58
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.30,12.92,0.65,9.78,0.35,116.67,-3.14,-24.30
Forest,ddr,35,0.17,,0.02,,-0.15,-88.24,,
Touch of the Void,bfz,134,0.03,,0.04,0.12,0.01,33.33,,
"Danitha, New Benalia's Light",mat,79,0.72,1.05,1.34,1.59,0.62,86.11,0.54,51.43
Rite of Replication,plst,C14-122,0.36,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,0.70,,1.40,,0.70,100.00,,
Warrant // Warden,rna,230,0.10,0.32,0.11,0.07,0.01,10.00,-0.25,-78.12
Sparkspitter,plst,UMA-149,0.04,,0.08,,0.04,100.00,,
Hold the Perimeter,cn2,6,0.18,0.65,0.21,0.55,0.03,16.67,-0.10,-15.38
Lightning Shrieker,frf,106,0.05,0.40,0.03,0.35,-0.02,-40.00,-0.05,-12.50
"Atris, Oracle of Half-Truths",pthb,209s,,0.23,,0.32,,,0.09,39.13
Pteramander,otc,109,0.07,,0.14,,0.07,100.00,,
Diamond Faerie,csp,128,0.73,7.50,0.45,3.74,-0.28,-38.36,-3.76,-50.13
Beast Within,who,819,,22.52,,12.95,,,-9.57,-42.50
"Titania, Nature's Force",brc,25,2.29,7.94,2.60,9.67,0.31,13.54,1.73,21.79
Blighted Burgeoning,mom,177,0.10,0.10,0.06,0.16,-0.04,-40.00,0.06,60.00
Archmage of Runes,pfdn,30s,,3.00,,2.09,,,-0.91,-30.33
Finale of Promise,pwar,127s,,8.08,,3.57,,,-4.51,-55.82
Rootcast Apprenticeship,blc,32,0.18,,0.46,,0.28,155.56,,
"Laelia, the Blade Reforged",c21,380,1.74,,1.94,,0.20,11.49,,
Predatory Impetus,clb,249,0.05,0.09,0.07,0.10,0.02,40.00,0.01,11.11
Cyclopean Tomb,leb,241,,,228.72,,,,,
Grove of the Guardian,gk1,124,0.31,,0.26,,-0.05,-16.13,,
Deadly Alliance,znr,96,0.03,0.25,0.16,0.19,0.13,433.33,-0.06,-24.00
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.04,0.23,0.03,0.18,-0.01,-25.00,-0.05,-21.74
Cryptic Command,sld,905,,3.74,,5.63,,,1.89,50.53
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.66,8.81,3.87,3.96,0.21,5.74,-4.85,-55.05
Steamflogger Boss,fut,121,0.15,6.99,0.27,3.74,0.12,80.00,-3.25,-46.49
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,,,,,,,,
Soul of Eternity,cmr,626,0.72,0.99,0.45,1.17,-0.27,-37.50,0.18,18.18
Jaya Ballard,pdom,132s,,0.69,,2.70,,,2.01,291.30
Starfield Vocalist,peoe,78s,,3.10,,3.18,,,0.08,2.58
Noggle Robber,ecl,237,0.13,0.15,0.02,0.13,-0.11,-84.62,-0.02,-13.33
Llanowar,opca,48,5.30,,4.04,,-1.26,-23.77,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.80,,1.93,,0.13,7.22,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.10,0.74,0.07,0.73,-0.03,-30.00,-0.01,-1.35
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.36,2.48,0.19,0.89,-0.17,-47.22,-1.59,-64.11
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.51,1.73,0.77,1.94,-0.74,-49.01,0.21,12.14
Manaform Hellkite,dbl,437,2.26,8.99,1.29,0.02,-0.97,-42.92,-8.97,-99.78
Bind // Liberate,cmb2,88,0.26,,1.79,,1.53,588.46,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.20,,0.15,,-0.05,-25.00,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,45.04,,36.16,,,-8.88,-19.72
"Faramir, Field Commander",ltr,303,0.10,0.17,0.09,0.30,-0.01,-10.00,0.13,76.47
Enlarge,plst,M14-170,0.08,,,,,,,
Spurnmage Advocate,jud,27,0.28,1.81,0.13,3.07,-0.15,-53.57,1.26,69.61
"Linvala, Shield of Sea Gate",pznr,226p,0.38,0.49,0.23,0.62,-0.15,-39.47,0.13,26.53
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.15,,,,,,
Consuming Vapors,roe,101,0.26,1.32,0.22,1.18,-0.04,-15.38,-0.14,-10.61
Spell Blast,4ed,103,0.10,,0.08,,-0.02,-20.00,,
Slivdrazi Monstrosity,cmb2,102,15.78,,9.89,,-5.89,-37.33,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.07,,0.10,,0.03,42.86,,
Pelakka Wurm,m19,192,0.13,0.68,0.16,0.36,0.03,23.08,-0.32,-47.06
Ripscale Predator,cmr,196,0.04,0.04,0.02,0.08,-0.02,-50.00,0.04,100.00
Twinblade Slasher,eve,79,0.20,1.24,0.27,0.79,0.07,35.00,-0.45,-36.29
Bladegriff Prototype,otc,253,0.24,,0.27,,0.03,12.50,,
Beastmaster Ascension,c14,186,4.10,,3.39,,-0.71,-17.32,,
Plains,prwk,A08,,0.77,,1.21,,,0.44,57.14
Gemrazer,iko,155,0.42,1.07,0.50,1.07,0.08,19.05,0.00,0.00
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.20,,0.17,,-0.03,-15.00,,
"Lady Zhurong, Warrior Queen",ptk,139,125.41,,38.77,,-86.64,-69.09,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.53,,0.35,,-0.18,-33.96,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.52,0.42,0.64,0.38,0.12,23.08,-0.04,-9.52
Manabarbs,10e,218,4.42,20.53,3.35,17.12,-1.07,-24.21,-3.41,-16.61
Incandescent Aria,psnc,192p,0.22,0.18,0.14,0.18,-0.08,-36.36,0.00,0.00
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.28,,0.19,,-0.09,-32.14,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.05,0.08,0.02,0.06,-0.03,-60.00,-0.02,-25.00
Necrotic Hex,cmr,137,0.44,0.41,0.43,0.69,-0.01,-2.27,0.28,68.29
Reconnaissance Mission,40k,193,1.95,,1.64,,-0.31,-15.90,,
Overflowing Insight,j25,341,0.24,,0.33,,0.09,37.50,,
Wasteful Harvest,bro,196,0.05,0.18,0.12,0.17,0.07,140.00,-0.01,-5.56
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.08,0.30,0.07,0.22,-0.01,-12.50,-0.08,-26.67
Blockbuster,rav,115,0.10,,0.06,0.29,-0.04,-40.00,,
"Padeem, Consul of Innovation",cmm,109,2.31,1.83,0.54,1.68,-1.77,-76.62,-0.15,-8.20
Nature's Lore,5ed,316,2.99,,2.24,,-0.75,-25.08,,
Eron the Relentless,ptc,mj73sb,,,0.47,,,,,
Sungrass Prairie,pip,1041,,1.44,,0.55,,,-0.89,-61.81
Colossus of Sardia,10e,317★,,0.90,,1.28,,,0.38,42.22
Krosan Verge,c18,263,0.22,,0.21,,-0.01,-4.55,,
Otepec Huntmaster,lcc,229,0.25,,0.66,,0.41,164.00,,
Krosan Verge,mic,175,0.14,,0.19,,0.05,35.71,,
Monk Idealist,c15,76,0.17,,0.20,,0.03,17.65,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.05,0.10,0.03,0.08,-0.02,-40.00,-0.02,-20.00
Mercadian Atlas,mmq,305,0.60,4.94,0.66,9.56,0.06,10.00,4.62,93.52
Drannith Magistrate,piko,11s,,23.42,,22.61,,,-0.81,-3.46
Thermokarst,ice,268,4.98,,7.52,,2.54,51.00,,
Knight of the White Orchid,c21,95,1.70,,1.68,,-0.02,-1.18,,
"Marchesa, Dealer of Death",potj,220p,0.19,0.34,0.12,0.22,-0.07,-36.84,-0.12,-35.29
Nomads' Assembly,c14,82,0.60,,0.60,,0.00,0.00,,
"Ulamog, the Infinite Gyre",2x2,577,,86.38,,99.47,,,13.09,15.15
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,6.29,7.67,7.21,6.69,0.92,14.63,-0.98,-12.78
"Ajani, the Greathearted",sld,520,,2.33,,1.21,,,-1.12,-48.07
Gift of Paradise,cmr,229,0.04,0.16,0.05,0.20,0.01,25.00,0.04,25.00
Endless One,cmm,804,0.83,,0.54,,-0.29,-34.94,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,2.25,3.01,,,,,,
Polygoyf,m3c,65,0.27,,0.40,5.94,0.13,48.15,,
Tip the Scales,tdc,29,0.13,,0.43,,0.30,230.77,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.77,,0.97,,0.20,25.97,,
Telepathy,7ed,102,2.05,,0.96,,-1.09,-53.17,,
Gleaming Geardrake,mkm,424,0.32,0.45,0.13,0.28,-0.19,-59.38,-0.17,-37.78
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.09,,2.47,,,-0.62,-20.06
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.21,,0.26,,0.05,23.81,,
"Nikara, Lair Scavenger",c20,3,0.65,0.42,0.51,0.48,-0.14,-21.54,0.06,14.29
Resurgent Belief,pmh2,26s,,1.81,,1.32,,,-0.49,-27.07
Rescuer Sphinx,war,65,0.04,0.35,0.11,0.21,0.07,175.00,-0.14,-40.00
Forest,gk2,106,0.36,,0.21,,-0.15,-41.67,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.14,,0.25,,0.11,78.57,,
Homing Lightning,rvr,112,0.03,0.05,0.03,0.11,0.00,0.00,0.06,120.00
Elvish Healer,ice,22,0.10,,0.09,,-0.01,-10.00,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,13.14,63.39,5.88,21.41,-7.26,-55.25,-41.98,-66.22
