name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Triskelion,plst,M11-218,,0.44,,0.30,,,-0.14,-31.82
Rite of the Raging Storm,ncc,274,4.63,,0.41,,-4.22,-91.14,,
Lonely Sandbar,sld,2161,,,,,,,,
"Gorion, Wise Mentor",clb,276,0.08,0.14,0.10,0.23,0.02,25.00,0.09,64.29
Wolf,tvow,11,,,,,,,,
Gate Smasher,dtk,239,0.19,0.30,0.08,0.18,-0.11,-57.89,-0.12,-40.00
"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",fin,272,0.29,0.51,0.28,0.64,-0.01,-3.45,0.13,25.49
Island,fbb,297,4.25,,,,,,,
Kemba's Outfitter,yone,2,,,,,,,,
World Breaker,ogw,126,0.92,10.17,1.53,8.62,0.61,66.30,-1.55,-15.24
Rogue Kavu,9ed,213★,,0.21,,,,,,
Ornery Tumblewagg,otj,171,0.19,0.28,0.39,0.56,0.20,105.26,0.28,100.00
Harbinger of the Seas,mh3,63,1.92,2.23,3.48,5.79,1.56,81.25,3.56,159.64
Mad Auntie,mma,90,0.44,1.36,0.52,0.87,0.08,18.18,-0.49,-36.03
Coral Eel,9ed,S3,0.16,,0.58,,0.42,262.50,,
Midnight Clock,m3c,189,0.30,,0.25,0.82,-0.05,-16.67,,
Invasion of Tolvada // The Broken Sky,mom,241,0.24,0.35,0.33,0.30,0.09,37.50,-0.05,-14.29
The Great Juggernaut,unk,RR04b,,,,,,,,
Lurking Nightstalker,p02,77,0.29,,0.40,,0.11,37.93,,
Spark Spray,vma,188,,,,,,,,
Remand,ddm,26,0.33,,0.50,,0.17,51.52,,
Eumidian Hatchery,eoc,40,2.05,,,,,,,
"Lazav, Familiar Stranger",otj,216,0.09,0.08,0.08,0.21,-0.01,-11.11,0.13,162.50
Plains,cma,292,0.23,,0.14,,-0.09,-39.13,,
Plains,brb,128,0.87,,1.68,,0.81,93.10,,
"Edric, Spymaster of Trest",cns,187,1.12,8.60,0.91,5.67,-0.21,-18.75,-2.93,-34.07
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,1.05,,,,,,
Bubbling Beebles,uds,29,0.13,5.98,0.13,3.49,0.00,0.00,-2.49,-41.64
Second Breakfast,ltr,29,0.06,0.13,0.08,0.26,0.02,33.33,0.13,100.00
"Ulasht, the Hate Seed",2x2,289,0.15,0.29,0.19,0.48,0.04,26.67,0.19,65.52
Unholy Strength,7ed,168,0.11,,0.07,,-0.04,-36.36,,
Forest,wc02,rl349,1.99,,,,,,,
Consecrate // Consume,rna,224,0.10,0.12,0.11,0.46,0.01,10.00,0.34,283.33
Thornwood Falls,ema,246,0.08,0.30,0.06,0.31,-0.02,-25.00,0.01,3.33
Goblin Bowling Team,ugl,44,0.31,,0.26,,-0.05,-16.13,,
Elvish Aberration,pal03,7,,2.10,,0.77,,,-1.33,-63.33
"Farid, Enterprising Salvager",brc,13,0.59,,0.24,,-0.35,-59.32,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.20,1.19,0.16,0.85,-0.04,-20.00,-0.34,-28.57
Return to Dust,khc,32,0.10,,0.15,,0.05,50.00,,
Emberheart Challenger,blb,133,2.73,2.36,2.67,2.83,-0.06,-2.20,0.47,19.92
Royal Assassin,dmr,310,0.46,0.69,0.66,1.09,0.20,43.48,0.40,57.97
Shock,aer,98,0.07,0.19,0.12,0.92,0.05,71.43,0.73,384.21
Eldrazi Temple,sld,1154,57.71,57.61,51.15,68.61,-6.56,-11.37,11.00,19.09
Voyager Glidecar,pdft,36p,0.39,0.31,0.12,0.30,-0.27,-69.23,-0.01,-3.23
Walk the Plank,xln,130,0.14,0.52,0.16,0.31,0.02,14.29,-0.21,-40.38
Sphinx's Revelation,mm3,187,1.11,1.60,0.96,0.87,-0.15,-13.51,-0.73,-45.63
Mise,unh,38,0.26,6.00,0.17,1.66,-0.09,-34.62,-4.34,-72.33
Kor Entanglers,bfz,36,0.14,0.48,0.14,0.29,0.00,0.00,-0.19,-39.58
Tail Swipe,j25,721,0.29,,0.25,,-0.04,-13.79,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.16,0.48,0.29,0.30,0.13,81.25,-0.18,-37.50
"Izoni, Thousand-Eyed",gk1,50,,0.82,,0.87,,,0.05,6.10
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.75,3.01,2.17,3.09,-0.58,-21.09,0.08,2.66
Duelist's Heritage,c16,1,1.70,,1.32,,-0.38,-22.35,,
"Lazav, Dimir Mastermind",znc,92,0.63,,0.58,,-0.05,-7.94,,
Celestial Kirin,sok,3,0.64,11.82,0.62,8.54,-0.02,-3.13,-3.28,-27.75
Courage in Crisis,plst,WAR-158,0.18,,,,,,,
Green Sun's Twilight,pone,169p,0.27,0.28,0.18,0.50,-0.09,-33.33,0.22,78.57
Talisman of Curiosity,m3c,309,0.30,,0.31,2.54,0.01,3.33,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.75,1.25,2.04,0.56,81.16,1.29,172.00
Ornithopter,5ed,393,0.57,,0.40,,-0.17,-29.82,,
"Kamahl, Pit Fighter",p15a,2,,0.86,,1.15,,,0.29,33.72
Saheeli's Directive,pz2,70675,,,,,,,,
Festering Goblin,9ed,130,0.11,,0.10,,-0.01,-9.09,,
Reality Smasher,sld,1153,11.56,9.72,7.24,8.44,-4.32,-37.37,-1.28,-13.17
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,4.47,4.95,3.64,4.61,-0.83,-18.57,-0.34,-6.87
Orzhov Advokist,c16,3,0.16,,0.29,,0.13,81.25,,
Initiate's Companion,akh,174,0.05,0.45,0.13,0.22,0.08,160.00,-0.23,-51.11
Tsabo's Assassin,inv,128,0.48,7.90,0.42,9.11,-0.06,-12.50,1.21,15.32
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,1.71,,,,,,,
"Hogaak, Arisen Necropolis",mh1,202,1.22,7.54,1.13,11.34,-0.09,-7.38,3.80,50.40
Survival of the Fittest,wc98,bs129,52.18,,59.06,,6.88,13.19,,
Keen-Eyed Curator,blb,322,2.46,3.18,2.51,4.25,0.05,2.03,1.07,33.65
Jasmine Boreal,tsb,93,0.46,7.97,0.19,1.99,-0.27,-58.70,-5.98,-75.03
Bone Dragon,pm19,88s,,2.98,,2.73,,,-0.25,-8.39
Psychic Venom,5ed,113,0.18,,0.09,,-0.09,-50.00,,
Birthing Ritual,mh3,337,7.22,15.42,8.88,13.56,1.66,22.99,-1.86,-12.06
Sokka's Haiku,tla,71,0.87,0.19,0.12,0.18,-0.75,-86.21,-0.01,-5.26
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.34,,-5.86,-81.39,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.92,,,,,,,
Ancient Spring,inv,319,0.16,4.86,0.14,4.75,-0.02,-12.50,-0.11,-2.26
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.07,,0.12,,0.05,71.43,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.48,12.23,7.98,17.41,-0.50,-5.90,5.18,42.35
Digsite Engineer,c21,342,1.33,,1.05,,-0.28,-21.05,,
Security Rhox,snc,220,0.05,0.03,0.05,0.07,0.00,0.00,0.04,133.33
Biogenic Upgrade,j25,144,0.12,,0.18,,0.06,50.00,,
Belbe's Armor,nem,126,0.23,3.73,0.20,2.81,-0.03,-13.04,-0.92,-24.66
Slinking Skirge,uds,71,0.14,0.90,0.07,1.22,-0.07,-50.00,0.32,35.56
Thalakos Lowlands,brb,88,0.43,,0.63,,0.20,46.51,,
Scoured Barrens,neo,274,0.08,0.21,0.13,0.34,0.05,62.50,0.13,61.90
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.18,,0.12,,-0.06,-33.33,,
Behemoth Sledge,pip,211,0.14,1.83,0.09,0.28,-0.05,-35.71,-1.55,-84.70
"Cadric, Soul Kindler",dmc,86,4.23,,4.41,,0.18,4.26,,
Summon: Choco/Mog,fin,35,0.06,0.15,0.15,0.19,0.09,150.00,0.04,26.67
Grim Captain's Call,xln,108,0.13,0.47,0.02,0.25,-0.11,-84.62,-0.22,-46.81
"Boseiju, Who Endures",neo,412,48.89,102.23,40.86,76.02,-8.03,-16.42,-26.21,-25.64
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.16,0.38,0.13,0.44,-0.03,-18.75,0.06,15.79
Catastrophe,brb,12,3.70,,2.23,,-1.47,-39.73,,
Vandalblast,sld,404,,12.15,,16.27,,,4.12,33.91
Beledros Witherbloom,pstx,163p,6.89,9.05,17.00,15.50,10.11,146.73,6.45,71.27
Enchanted Carriage,eld,218,0.12,0.21,0.11,0.17,-0.01,-8.33,-0.04,-19.05
Insect,tsoi,7,0.12,,,,,,,
Workshop Elders,moc,245,0.16,,0.10,,-0.06,-37.50,,
Floodbringer,bok,34,0.14,2.75,0.28,0.91,0.14,100.00,-1.84,-66.91
Phyresis,mbs,49,2.01,11.43,1.04,6.85,-0.97,-48.26,-4.58,-40.07
Banewhip Punisher,hou,59,0.15,0.81,0.15,0.62,0.00,0.00,-0.19,-23.46
Mountain,2ed,298,2.81,,1.38,,-1.43,-50.89,,
"Nin, the Pain Artist",c17,183,0.45,,0.52,,0.07,15.56,,
Corpse Traders,ddm,58,0.04,,0.10,,0.06,150.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.04,0.30,0.02,0.30,-0.02,-50.00,0.00,0.00
Scourge of Fleets,pjou,51★,,1.08,,1.64,,,0.56,51.85
Maro's Gone Nuts,cmb1,81,0.59,,0.77,,0.18,30.51,,
Skullclamp,c14,268,4.15,,4.85,,0.70,16.87,,
Skullmane Baku,bok,83,0.10,0.25,0.08,0.25,-0.02,-20.00,0.00,0.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,8.04,7.15,7.05,8.32,-0.99,-12.31,1.17,16.36
Pia Nalaar,pkld,124s,,0.75,,0.89,,,0.14,18.67
Shatterskull Charger,pznr,159s,,0.28,,0.41,,,0.13,46.43
Infected Vermin,ody,144,0.42,3.35,0.21,1.54,-0.21,-50.00,-1.81,-54.03
Venerable Warsinger,stx,246,0.15,0.29,0.18,0.55,0.03,20.00,0.26,89.66
Thousand-Faced Shadow,neo,451,1.05,1.40,2.13,2.69,1.08,102.86,1.29,92.14
"Delney, Streetwise Lookout",mkm,378,,49.38,,37.29,,,-12.09,-24.48
Murderous Betrayal,8ed,147,0.35,,0.12,,-0.23,-65.71,,
Eyeblight Massacre,khc,49,0.12,,0.20,,0.08,66.67,,
Raise Dead,leb,123,9.76,,8.64,,-1.12,-11.48,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,1.95,43.77,1.84,26.74,-0.11,-5.64,-17.03,-38.91
Elder Gargaroth,pm21,179p,5.74,11.30,8.70,10.55,2.96,51.57,-0.75,-6.64
Bloodline Culling,mid,343,0.34,0.28,0.21,0.36,-0.13,-38.24,0.08,28.57
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.25,1.54,0.15,1.24,-0.10,-40.00,-0.30,-19.48
Blessing of Frost,pkhm,161s,,0.32,,0.48,,,0.16,50.00
Heartbeat of Spring,tle,42,1.90,2.92,0.76,3.59,-1.14,-60.00,0.67,22.95
Saproling,tddj,1,0.19,,,,,,,
Worship,8ed,57,0.77,,0.67,,-0.10,-12.99,,
Duress,xln,105,0.11,0.81,0.10,0.44,-0.01,-9.09,-0.37,-45.68
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.43,12.65,0.51,9.79,0.08,18.60,-2.86,-22.61
Forest,ddr,35,0.21,,0.03,,-0.18,-85.71,,
Touch of the Void,bfz,134,0.03,,0.03,0.09,0.00,0.00,,
"Danitha, New Benalia's Light",mat,79,0.66,1.06,1.33,1.29,0.67,101.52,0.23,21.70
Rite of Replication,plst,C14-122,0.35,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,2.47,,1.40,,-1.07,-43.32,,
Warrant // Warden,rna,230,0.09,0.32,0.11,0.14,0.02,22.22,-0.18,-56.25
Sparkspitter,plst,UMA-149,0.02,,0.06,,0.04,200.00,,
Hold the Perimeter,cn2,6,0.19,0.69,0.10,0.55,-0.09,-47.37,-0.14,-20.29
Lightning Shrieker,frf,106,0.03,0.39,0.05,0.36,0.02,66.67,-0.03,-7.69
"Atris, Oracle of Half-Truths",pthb,209s,,0.23,,0.19,,,-0.04,-17.39
Pteramander,otc,109,0.06,,0.09,,0.03,50.00,,
Diamond Faerie,csp,128,0.65,4.39,0.35,3.36,-0.30,-46.15,-1.03,-23.46
Beast Within,who,819,,26.19,,12.95,,,-13.24,-50.55
"Titania, Nature's Force",brc,25,1.93,8.00,,,,,,
Blighted Burgeoning,mom,177,0.11,0.11,0.06,0.10,-0.05,-45.45,-0.01,-9.09
Archmage of Runes,pfdn,30s,,2.74,,1.79,,,-0.95,-34.67
Finale of Promise,pwar,127s,,7.89,,3.92,,,-3.97,-50.32
Rootcast Apprenticeship,blc,32,0.19,,0.42,,0.23,121.05,,
"Laelia, the Blade Reforged",c21,380,1.63,,2.04,,0.41,25.15,,
Predatory Impetus,clb,249,0.05,0.08,0.05,0.12,0.00,0.00,0.04,50.00
Cyclopean Tomb,leb,241,,,294.23,,,,,
Grove of the Guardian,gk1,124,0.35,,0.29,,-0.06,-17.14,,
Deadly Alliance,znr,96,0.10,0.19,0.06,0.17,-0.04,-40.00,-0.02,-10.53
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.03,,0.04,0.18,0.01,33.33,,
Cryptic Command,sld,905,,3.68,,7.31,,,3.63,98.64
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.93,8.81,3.57,3.96,-0.36,-9.16,-4.85,-55.05
Steamflogger Boss,fut,121,0.19,7.94,0.29,3.74,0.10,52.63,-4.20,-52.90
Immaculate Magistrate,ps11,143,,,,,,,,
Soul of Eternity,cmr,626,0.67,0.99,0.39,1.17,-0.28,-41.79,0.18,18.18
Jaya Ballard,pdom,132s,,0.63,,2.79,,,2.16,342.86
Starfield Vocalist,peoe,78s,,3.25,,3.31,,,0.06,1.85
Llanowar,opca,48,5.30,,4.29,,-1.01,-19.06,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.68,,2.30,,0.62,36.90,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.10,0.58,0.06,0.68,-0.04,-40.00,0.10,17.24
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.31,2.46,0.18,0.92,-0.13,-41.94,-1.54,-62.60
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,0.57,1.62,0.72,1.57,0.15,26.32,-0.05,-3.09
Manaform Hellkite,dbl,437,2.23,8.99,0.85,0.02,-1.38,-61.88,-8.97,-99.78
Bind // Liberate,cmb2,88,0.22,,1.79,,1.57,713.64,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.21,,0.23,,0.02,9.52,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,47.75,,32.97,,,-14.78,-30.95
"Faramir, Field Commander",ltr,303,0.10,0.19,0.10,0.22,0.00,0.00,0.03,15.79
Enlarge,plst,M14-170,0.11,,,,,,,
Spurnmage Advocate,jud,27,0.31,8.13,0.22,3.05,-0.09,-29.03,-5.08,-62.48
"Linvala, Shield of Sea Gate",pznr,226p,0.46,0.49,0.23,0.63,-0.23,-50.00,0.14,28.57
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.18,,,,,,
Consuming Vapors,roe,101,0.27,1.32,0.35,1.47,0.08,29.63,0.15,11.36
Spell Blast,4ed,103,0.10,,0.15,,0.05,50.00,,
Slivdrazi Monstrosity,cmb2,102,14.26,,9.89,,-4.37,-30.65,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.07,,0.10,,0.03,42.86,,
Pelakka Wurm,m19,192,0.14,1.04,0.18,0.35,0.04,28.57,-0.69,-66.35
Ripscale Predator,cmr,196,0.07,0.16,0.02,0.09,-0.05,-71.43,-0.07,-43.75
Twinblade Slasher,eve,79,0.20,1.32,0.23,0.76,0.03,15.00,-0.56,-42.42
Bladegriff Prototype,otc,253,0.21,,0.23,,0.02,9.52,,
Beastmaster Ascension,c14,186,4.53,,4.19,,-0.34,-7.51,,
Plains,prwk,A08,,0.84,,1.25,,,0.41,48.81
Gemrazer,iko,155,0.46,0.68,0.54,1.00,0.08,17.39,0.32,47.06
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.24,,0.16,,-0.08,-33.33,,
"Lady Zhurong, Warrior Queen",ptk,139,125.41,,38.42,,-86.99,-69.36,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.79,,0.44,,-0.35,-44.30,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.47,0.42,,,,,,
Manabarbs,10e,218,4.41,19.43,4.26,17.12,-0.15,-3.40,-2.31,-11.89
Incandescent Aria,psnc,192p,0.23,0.18,0.14,0.22,-0.09,-39.13,0.04,22.22
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.23,,0.23,,0.00,0.00,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.03,0.12,0.04,0.06,0.01,33.33,-0.06,-50.00
Necrotic Hex,cmr,137,0.31,0.44,0.43,0.50,0.12,38.71,0.06,13.64
Reconnaissance Mission,40k,193,1.50,,1.80,,0.30,20.00,,
Overflowing Insight,j25,341,0.32,,0.28,,-0.04,-12.50,,
Wasteful Harvest,bro,196,0.05,0.18,0.11,0.17,0.06,120.00,-0.01,-5.56
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.10,0.30,0.06,0.24,-0.04,-40.00,-0.06,-20.00
Blockbuster,rav,115,0.10,,0.05,0.27,-0.05,-50.00,,
"Padeem, Consul of Innovation",cmm,109,0.92,1.25,0.66,1.11,-0.26,-28.26,-0.14,-11.20
Nature's Lore,5ed,316,3.87,,2.36,,-1.51,-39.02,,
Eron the Relentless,ptc,mj73sb,0.41,,0.47,,0.06,14.63,,
Sungrass Prairie,pip,1041,,1.37,,0.63,,,-0.74,-54.01
Colossus of Sardia,10e,317★,,0.90,,1.35,,,0.45,50.00
Krosan Verge,c18,263,0.20,,0.17,,-0.03,-15.00,,
Otepec Huntmaster,lcc,229,0.27,,0.62,,0.35,129.63,,
Krosan Verge,mic,175,0.12,,0.17,,0.05,41.67,,
Monk Idealist,c15,76,0.16,,0.21,,0.05,31.25,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.06,0.07,0.08,0.11,0.02,33.33,0.04,57.14
Mercadian Atlas,mmq,305,0.63,4.48,0.74,10.23,0.11,17.46,5.75,128.35
Drannith Magistrate,piko,11s,,22.19,,22.88,,,0.69,3.11
Thermokarst,ice,268,4.67,,6.33,,1.66,35.55,,
Knight of the White Orchid,c21,95,1.68,,1.59,,-0.09,-5.36,,
"Marchesa, Dealer of Death",potj,220p,0.17,0.43,0.09,0.24,-0.08,-47.06,-0.19,-44.19
Nomads' Assembly,c14,82,0.60,,0.55,,-0.05,-8.33,,
"Ulamog, the Infinite Gyre",2x2,577,,86.07,,110.49,,,24.42,28.37
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,7.02,7.82,7.38,7.23,0.36,5.13,-0.59,-7.54
"Ajani, the Greathearted",sld,520,,1.81,,1.10,,,-0.71,-39.23
Gift of Paradise,cmr,229,0.05,0.16,0.07,0.18,0.02,40.00,0.02,12.50
Endless One,cmm,804,1.02,,0.74,,-0.28,-27.45,,
Meteorite,totj,17,,,,,,,,
Polygoyf,m3c,65,0.31,,0.29,5.94,-0.02,-6.45,,
Tip the Scales,tdc,29,0.07,,0.35,,0.28,400.00,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.97,,0.59,,-0.38,-39.18,,
Telepathy,7ed,102,2.20,,0.47,,-1.73,-78.64,,
Gleaming Geardrake,mkm,424,0.29,0.45,0.14,0.34,-0.15,-51.72,-0.11,-24.44
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.15,,2.19,,,-0.96,-30.48
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.20,,0.33,,0.13,65.00,,
"Nikara, Lair Scavenger",c20,3,0.62,0.42,0.45,0.51,-0.17,-27.42,0.09,21.43
Resurgent Belief,pmh2,26s,,1.67,,1.16,,,-0.51,-30.54
Rescuer Sphinx,war,65,0.06,0.36,0.08,0.17,0.02,33.33,-0.19,-52.78
Forest,gk2,106,0.41,,0.26,,-0.15,-36.59,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.18,,0.20,,0.02,11.11,,
Homing Lightning,rvr,112,0.03,0.04,0.04,0.11,0.01,33.33,0.07,175.00
Elvish Healer,ice,22,0.10,,0.09,,-0.01,-10.00,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,16.31,67.14,3.30,19.72,-13.01,-79.77,-47.42,-70.63
Plains,mom,277,0.11,0.12,0.04,0.08,-0.07,-63.64,-0.04,-33.33
Phantom Interference,otj,61,0.07,0.18,0.17,0.18,0.10,142.86,0.00,0.00
Tempt with Discovery,c13,174,4.01,,1.74,,-2.27,-56.61,,
Underworld Dreams,prm,35970,,,,,,,,
Loxodon Convert,nph,14,0.03,1.58,0.06,0.23,0.03,100.00,-1.35,-85.44
Excavating Anurid,j21,568,,,,,,,,
