name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
"Alesha, Who Laughs at Fate",fdn,476,2.66,3.75,1.80,2.68,-0.86,-32.33,-1.07,-28.53
Duelist's Heritage,c16,1,1.86,,1.41,,-0.45,-24.19,,
"Lazav, Dimir Mastermind",znc,92,0.69,,0.69,,0.00,0.00,,
Celestial Kirin,sok,3,0.66,12.84,0.71,5.62,0.05,7.58,-7.22,-56.23
Courage in Crisis,plst,WAR-158,0.21,,0.11,,-0.10,-47.62,,
Green Sun's Twilight,pone,169p,0.27,0.39,0.22,0.44,-0.05,-18.52,0.05,12.82
Talisman of Curiosity,m3c,309,0.38,,0.32,2.54,-0.06,-15.79,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,1.05,1.39,1.98,0.70,101.45,0.93,88.57
Ornithopter,5ed,393,0.56,,0.54,,-0.02,-3.57,,
"Kamahl, Pit Fighter",p15a,2,,0.92,,1.09,,,0.17,18.48
Saheeli's Directive,pz2,70675,,,,,,,,
"Armaggon, Future Shark",tmt,264,1.35,2.25,1.43,1.74,0.08,5.93,-0.51,-22.67
Festering Goblin,9ed,130,0.11,,0.10,,-0.01,-9.09,,
Reality Smasher,sld,1153,10.14,9.54,5.20,8.57,-4.94,-48.72,-0.97,-10.17
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,6.84,7.31,4.14,4.25,-2.70,-39.47,-3.06,-41.86
Orzhov Advokist,c16,3,0.24,,0.20,,-0.04,-16.67,,
Initiate's Companion,akh,174,0.14,0.34,0.11,0.24,-0.03,-21.43,-0.10,-29.41
Tsabo's Assassin,inv,128,0.63,7.86,0.44,8.09,-0.19,-30.16,0.23,2.93
Mana Clash,9ed,203★,,14.75,,,,,,
Darksteel Splicer,moc,100,1.76,,1.10,,-0.66,-37.50,,
"Hogaak, Arisen Necropolis",mh1,202,1.25,7.98,1.32,15.25,0.07,5.60,7.27,91.10
Survival of the Fittest,wc98,bs129,58.32,,67.92,,9.60,16.46,,
Keen-Eyed Curator,blb,322,1.49,4.44,3.33,5.92,1.84,123.49,1.48,33.33
Jasmine Boreal,tsb,93,0.49,9.09,0.31,2.53,-0.18,-36.73,-6.56,-72.17
Bone Dragon,pm19,88s,,3.29,,2.54,,,-0.75,-22.80
Psychic Venom,5ed,113,0.18,,0.11,,-0.07,-38.89,,
Birthing Ritual,mh3,337,9.15,15.70,9.77,16.16,0.62,6.78,0.46,2.93
Sokka's Haiku,tla,71,0.18,0.30,0.12,0.23,-0.06,-33.33,-0.07,-23.33
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.27,,-5.93,-82.36,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.98,,,,,,,
Ancient Spring,inv,319,0.21,4.92,0.20,4.54,-0.01,-4.76,-0.38,-7.72
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.10,,0.12,,0.02,20.00,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.75,14.35,8.22,17.70,-0.53,-6.06,3.35,23.34
Digsite Engineer,c21,342,1.54,,0.99,,-0.55,-35.71,,
Security Rhox,snc,220,0.04,0.03,0.03,0.09,-0.01,-25.00,0.06,200.00
Biogenic Upgrade,j25,144,0.19,,0.11,,-0.08,-42.11,,
Belbe's Armor,nem,126,0.28,4.49,0.10,2.66,-0.18,-64.29,-1.83,-40.76
Slinking Skirge,uds,71,0.10,0.90,0.08,1.05,-0.02,-20.00,0.15,16.67
Thalakos Lowlands,brb,88,0.53,,0.73,,0.20,37.74,,
Scoured Barrens,neo,274,0.11,0.25,0.12,0.08,0.01,9.09,-0.17,-68.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.13,,-0.06,-31.58,,
Behemoth Sledge,pip,211,0.19,2.16,0.13,0.29,-0.06,-31.58,-1.87,-86.57
"Cadric, Soul Kindler",dmc,86,5.59,,4.49,,-1.10,-19.68,,
Summon: Choco/Mog,fin,35,0.14,0.22,0.05,0.16,-0.09,-64.29,-0.06,-27.27
Grim Captain's Call,xln,108,0.17,0.62,0.11,0.29,-0.06,-35.29,-0.33,-53.23
"Boseiju, Who Endures",neo,412,67.54,153.78,40.60,81.53,-26.94,-39.89,-72.25,-46.98
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.21,0.36,0.16,0.35,-0.05,-23.81,-0.01,-2.78
Catastrophe,brb,12,4.06,,2.77,,-1.29,-31.77,,
Vandalblast,sld,404,,13.93,,15.05,,,1.12,8.04
Beledros Witherbloom,pstx,163p,7.19,9.03,17.00,14.51,9.81,136.44,5.48,60.69
Enchanted Carriage,eld,218,0.06,0.27,0.16,0.14,0.10,166.67,-0.13,-48.15
Insect,tsoi,7,0.18,,,,,,,
Workshop Elders,moc,245,0.24,,0.22,,-0.02,-8.33,,
Floodbringer,bok,34,0.16,5.14,0.12,0.76,-0.04,-25.00,-4.38,-85.21
Phyresis,mbs,49,1.76,12.30,0.95,5.78,-0.81,-46.02,-6.52,-53.01
Banewhip Punisher,hou,59,0.25,0.94,0.25,0.83,0.00,0.00,-0.11,-11.70
Mountain,2ed,298,2.79,,3.74,,0.95,34.05,,
"Nin, the Pain Artist",c17,183,0.49,,0.18,,-0.31,-63.27,,
Corpse Traders,ddm,58,0.22,,0.11,,-0.11,-50.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.25,0.05,0.18,0.00,0.00,-0.07,-28.00
Scourge of Fleets,pjou,51★,,1.05,,1.67,,,0.62,59.05
Maro's Gone Nuts,cmb1,81,0.61,,0.33,,-0.28,-45.90,,
Skullclamp,c14,268,4.91,,4.72,,-0.19,-3.87,,
Skullmane Baku,bok,83,0.12,0.25,0.05,0.32,-0.07,-58.33,0.07,28.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,18.53,7.05,7.29,7.17,-11.24,-60.66,0.12,1.70
Pia Nalaar,pkld,124s,,0.82,,0.76,,,-0.06,-7.32
Shatterskull Charger,pznr,159s,,0.35,,0.41,,,0.06,17.14
Infected Vermin,ody,144,0.41,1.58,0.17,2.16,-0.24,-58.54,0.58,36.71
Venerable Warsinger,stx,246,0.29,0.26,0.24,0.29,-0.05,-17.24,0.03,11.54
Thousand-Faced Shadow,neo,451,3.06,1.54,2.47,2.80,-0.59,-19.28,1.26,81.82
"Delney, Streetwise Lookout",mkm,378,,65.03,,38.30,,,-26.73,-41.10
Murderous Betrayal,8ed,147,0.38,,0.21,,-0.17,-44.74,,
Eyeblight Massacre,khc,49,0.13,,0.14,,0.01,7.69,,
Raise Dead,leb,123,10.73,,6.88,,-3.85,-35.88,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.54,44.25,2.10,37.41,-0.44,-17.32,-6.84,-15.46
Elder Gargaroth,pm21,179p,5.88,8.88,7.31,10.55,1.43,24.32,1.67,18.81
Bloodline Culling,mid,343,0.36,0.35,0.31,0.53,-0.05,-13.89,0.18,51.43
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.30,1.54,0.19,0.97,-0.11,-36.67,-0.57,-37.01
Blessing of Frost,pkhm,161s,,0.62,,0.49,,,-0.13,-20.97
Heartbeat of Spring,tle,42,1.64,2.87,1.40,1.83,-0.24,-14.63,-1.04,-36.24
Saproling,tddj,1,0.15,,,,,,,
Worship,8ed,57,0.83,,1.04,,0.21,25.30,,
Duress,xln,105,0.13,0.75,0.09,0.35,-0.04,-30.77,-0.40,-53.33
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.36,14.75,0.43,13.12,0.07,19.44,-1.63,-11.05
Forest,ddr,35,0.17,,0.03,,-0.14,-82.35,,
Touch of the Void,bfz,134,0.05,0.25,0.07,0.13,0.02,40.00,-0.12,-48.00
"Danitha, New Benalia's Light",mat,79,0.97,1.12,1.26,1.55,0.29,29.90,0.43,38.39
Rite of Replication,plst,C14-122,0.39,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,1.00,,1.21,,0.21,21.00,,
Warrant // Warden,rna,230,0.15,0.29,0.17,0.13,0.02,13.33,-0.16,-55.17
Sparkspitter,plst,UMA-149,0.03,,0.13,,0.10,333.33,,
Hold the Perimeter,cn2,6,0.15,0.71,0.10,0.48,-0.05,-33.33,-0.23,-32.39
Lightning Shrieker,frf,106,0.04,0.41,0.15,0.33,0.11,275.00,-0.08,-19.51
"Atris, Oracle of Half-Truths",pthb,209s,,0.35,,0.29,,,-0.06,-17.14
Pteramander,otc,109,0.09,,0.16,,0.07,77.78,,
Diamond Faerie,csp,128,0.71,7.50,0.37,4.66,-0.34,-47.89,-2.84,-37.87
Beast Within,who,819,,23.04,,12.95,,,-10.09,-43.79
"Titania, Nature's Force",brc,25,2.20,7.82,2.39,9.33,0.19,8.64,1.51,19.31
Blighted Burgeoning,mom,177,0.08,0.11,0.10,0.15,0.02,25.00,0.04,36.36
Archmage of Runes,pfdn,30s,,3.37,,1.80,,,-1.57,-46.59
Finale of Promise,pwar,127s,,8.57,,3.99,,,-4.58,-53.44
Rootcast Apprenticeship,blc,32,0.34,,0.58,,0.24,70.59,,
"Laelia, the Blade Reforged",c21,380,2.01,,2.16,,0.15,7.46,,
Predatory Impetus,clb,249,0.05,0.09,0.03,0.18,-0.02,-40.00,0.09,100.00
Cyclopean Tomb,leb,241,,,218.68,,,,,
Grove of the Guardian,gk1,124,0.29,,0.32,,0.03,10.34,,
Deadly Alliance,znr,96,0.14,0.26,0.07,0.21,-0.07,-50.00,-0.05,-19.23
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.07,0.23,0.06,0.18,-0.01,-14.29,-0.05,-21.74
Cryptic Command,sld,905,,4.75,,6.55,,,1.80,37.89
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.82,8.81,3.84,4.38,0.02,0.52,-4.43,-50.28
Steamflogger Boss,fut,121,0.21,6.99,0.22,4.05,0.01,4.76,-2.94,-42.06
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,0.54,13.19,0.12,0.48,-0.42,-77.78,-12.71,-96.36
Soul of Eternity,cmr,626,0.75,0.97,0.39,1.22,-0.36,-48.00,0.25,25.77
Jaya Ballard,pdom,132s,,0.69,,2.60,,,1.91,276.81
Starfield Vocalist,peoe,78s,,3.21,,2.73,,,-0.48,-14.95
Noggle Robber,ecl,237,0.18,0.22,0.13,0.15,-0.05,-27.78,-0.07,-31.82
Llanowar,opca,48,5.30,,3.80,,-1.50,-28.30,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.90,,2.13,,0.23,12.11,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.08,0.67,0.05,0.74,-0.03,-37.50,0.07,10.45
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.38,4.89,0.26,1.42,-0.12,-31.58,-3.47,-70.96
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.11,1.82,0.70,1.55,-0.41,-36.94,-0.27,-14.84
Manaform Hellkite,dbl,437,2.29,6.69,2.08,0.02,-0.21,-9.17,-6.67,-99.70
Bind // Liberate,cmb2,88,0.29,,1.79,,1.50,517.24,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.21,,0.18,,-0.03,-14.29,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,45.09,,38.94,,,-6.15,-13.64
"Faramir, Field Commander",ltr,303,0.18,0.16,0.07,0.18,-0.11,-61.11,0.02,12.50
Enlarge,plst,M14-170,0.08,,,,,,,
Spurnmage Advocate,jud,27,0.27,2.00,0.21,3.06,-0.06,-22.22,1.06,53.00
"Linvala, Shield of Sea Gate",pznr,226p,0.40,0.41,0.29,0.52,-0.11,-27.50,0.11,26.83
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.23,,,,,,
Consuming Vapors,roe,101,0.32,1.37,0.25,1.15,-0.07,-21.88,-0.22,-16.06
Spell Blast,4ed,103,0.09,,0.10,,0.01,11.11,,
Slivdrazi Monstrosity,cmb2,102,16.39,,5.91,,-10.48,-63.94,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.10,,0.08,,-0.02,-20.00,,
Pelakka Wurm,m19,192,0.18,0.43,0.22,0.33,0.04,22.22,-0.10,-23.26
Ripscale Predator,cmr,196,0.08,0.03,0.02,0.08,-0.06,-75.00,0.05,166.67
Twinblade Slasher,eve,79,0.34,1.24,0.36,0.80,0.02,5.88,-0.44,-35.48
Bladegriff Prototype,otc,253,0.38,,0.34,,-0.04,-10.53,,
Beastmaster Ascension,c14,186,4.08,,3.49,,-0.59,-14.46,,
Plains,prwk,A08,,0.93,,1.42,,,0.49,52.69
Gemrazer,iko,155,0.40,1.76,0.50,0.90,0.10,25.00,-0.86,-48.86
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.29,,0.19,,-0.10,-34.48,,
"Lady Zhurong, Warrior Queen",ptk,139,127.41,,38.50,,-88.91,-69.78,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.54,,0.25,,-0.29,-53.70,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.52,0.40,0.61,0.37,0.09,17.31,-0.03,-7.50
Manabarbs,10e,218,4.67,19.42,2.75,21.49,-1.92,-41.11,2.07,10.66
Incandescent Aria,psnc,192p,0.24,0.18,0.14,0.18,-0.10,-41.67,0.00,0.00
Goblin Gardener,7ed,188★,,15.72,,,,,,
Temur Charm,c20,230,0.36,,0.18,,-0.18,-50.00,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.07,0.07,0.03,0.05,-0.04,-57.14,-0.02,-28.57
Necrotic Hex,cmr,137,0.36,0.43,0.41,0.52,0.05,13.89,0.09,20.93
Reconnaissance Mission,40k,193,1.58,,1.87,,0.29,18.35,,
Overflowing Insight,j25,341,0.27,,0.31,,0.04,14.81,,
Wasteful Harvest,bro,196,0.10,0.15,0.11,0.12,0.01,10.00,-0.03,-20.00
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.12,0.25,0.05,0.23,-0.07,-58.33,-0.02,-8.00
Blockbuster,rav,115,0.09,0.18,0.05,0.27,-0.04,-44.44,0.09,50.00
"Padeem, Consul of Innovation",cmm,109,2.38,3.66,0.45,0.84,-1.93,-81.09,-2.82,-77.05
Nature's Lore,5ed,316,3.08,,2.17,,-0.91,-29.55,,
Eron the Relentless,ptc,mj73sb,0.45,,0.43,,-0.02,-4.44,,
Sungrass Prairie,pip,1041,,1.52,,0.60,,,-0.92,-60.53
Colossus of Sardia,10e,317★,,1.73,,1.35,,,-0.38,-21.97
Krosan Verge,c18,263,0.21,,0.19,,-0.02,-9.52,,
Otepec Huntmaster,lcc,229,0.31,,0.63,,0.32,103.23,,
Krosan Verge,mic,175,0.17,,0.17,,0.00,0.00,,
Monk Idealist,c15,76,0.20,,0.18,,-0.02,-10.00,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.07,0.11,0.07,0.07,0.00,0.00,-0.04,-36.36
Mercadian Atlas,mmq,305,0.62,14.99,0.54,9.44,-0.08,-12.90,-5.55,-37.02
Drannith Magistrate,piko,11s,,22.94,,21.56,,,-1.38,-6.02
Thermokarst,ice,268,5.53,,6.72,,1.19,21.52,,
Knight of the White Orchid,c21,95,3.08,,1.43,,-1.65,-53.57,,
"Marchesa, Dealer of Death",potj,220p,0.21,0.36,0.09,0.17,-0.12,-57.14,-0.19,-52.78
Nomads' Assembly,c14,82,0.61,,0.12,,-0.49,-80.33,,
"Ulamog, the Infinite Gyre",2x2,577,,88.02,,99.56,,,11.54,13.11
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,5.95,7.14,7.98,5.78,2.03,34.12,-1.36,-19.05
"Ajani, the Greathearted",sld,520,,1.91,,0.93,,,-0.98,-51.31
Gift of Paradise,cmr,229,0.18,0.17,0.06,0.16,-0.12,-66.67,-0.01,-5.88
Endless One,cmm,804,3.10,,0.47,,-2.63,-84.84,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,2.83,3.41,0.75,1.50,-2.08,-73.50,-1.91,-56.01
Polygoyf,m3c,65,0.33,,0.50,5.94,0.17,51.52,,
Tip the Scales,tdc,29,0.22,,0.37,,0.15,68.18,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.78,,0.75,,-0.03,-3.85,,
Telepathy,7ed,102,2.05,,0.21,,-1.84,-89.76,,
Gleaming Geardrake,mkm,424,0.24,0.37,0.24,0.16,0.00,0.00,-0.21,-56.76
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.83,,2.41,,,-1.42,-37.08
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.22,,0.19,,-0.03,-13.64,,
"Nikara, Lair Scavenger",c20,3,0.71,0.46,0.82,0.51,0.11,15.49,0.05,10.87
Resurgent Belief,pmh2,26s,,1.65,,1.50,,,-0.15,-9.09
Rescuer Sphinx,war,65,0.09,0.40,0.10,0.21,0.01,11.11,-0.19,-47.50
