name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Mwonvuli Beast Tracker,m13,177,0.23,1.19,0.13,0.85,-0.10,-43.48,-0.34,-28.57
Return to Dust,khc,32,0.09,,0.15,,0.06,66.67,,
Emberheart Challenger,blb,133,2.08,1.99,2.79,3.57,0.71,34.13,1.58,79.40
Royal Assassin,dmr,310,0.44,0.65,0.61,1.00,0.17,38.64,0.35,53.85
Shock,aer,98,0.08,0.19,0.12,0.92,0.04,50.00,0.73,384.21
Eldrazi Temple,sld,1154,64.55,74.19,51.15,69.29,-13.40,-20.76,-4.90,-6.60
Voyager Glidecar,pdft,36p,1.20,0.36,0.07,0.30,-1.13,-94.17,-0.06,-16.67
Walk the Plank,xln,130,0.14,0.52,0.21,0.30,0.07,50.00,-0.22,-42.31
Sphinx's Revelation,mm3,187,1.22,1.55,0.59,0.87,-0.63,-51.64,-0.68,-43.87
Mise,unh,38,0.26,9.46,0.14,1.66,-0.12,-46.15,-7.80,-82.45
Kor Entanglers,bfz,36,0.20,0.49,0.19,0.06,-0.01,-5.00,-0.43,-87.76
Tail Swipe,j25,721,0.29,,0.20,,-0.09,-31.03,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.17,0.48,0.30,0.34,0.13,76.47,-0.14,-29.17
"Izoni, Thousand-Eyed",gk1,50,,0.83,,0.82,,,-0.01,-1.20
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.71,3.02,1.67,2.98,-1.04,-38.38,-0.04,-1.32
Duelist's Heritage,c16,1,1.65,,1.07,,-0.58,-35.15,,
"Lazav, Dimir Mastermind",znc,92,0.72,,0.77,,0.05,6.94,,
Celestial Kirin,sok,3,0.76,11.82,0.63,8.54,-0.13,-17.11,-3.28,-27.75
Courage in Crisis,plst,WAR-158,0.16,,,,,,,
Green Sun's Twilight,pone,169p,0.27,0.28,0.15,0.49,-0.12,-44.44,0.21,75.00
Talisman of Curiosity,m3c,309,0.28,,0.32,2.54,0.04,14.29,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.75,1.25,2.07,0.56,81.16,1.32,176.00
Ornithopter,5ed,393,0.56,,0.06,,-0.50,-89.29,,
"Kamahl, Pit Fighter",p15a,2,,0.78,,1.12,,,0.34,43.59
Saheeli's Directive,pz2,70675,,,,,,,,
Festering Goblin,9ed,130,0.11,,0.09,,-0.02,-18.18,,
Reality Smasher,sld,1153,11.27,9.91,8.04,9.00,-3.23,-28.66,-0.91,-9.18
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,3.77,4.77,3.78,3.93,0.01,0.27,-0.84,-17.61
Orzhov Advokist,c16,3,0.17,,0.23,,0.06,35.29,,
Initiate's Companion,akh,174,0.05,0.47,0.05,0.22,0.00,0.00,-0.25,-53.19
Tsabo's Assassin,inv,128,0.48,7.90,0.54,9.11,0.06,12.50,1.21,15.32
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,1.56,,,,,,,
"Hogaak, Arisen Necropolis",mh1,202,0.95,7.54,1.12,10.37,0.17,17.89,2.83,37.53
Survival of the Fittest,wc98,bs129,50.52,,55.30,,4.78,9.46,,
Keen-Eyed Curator,blb,322,1.90,3.30,2.24,4.40,0.34,17.89,1.10,33.33
Jasmine Boreal,tsb,93,0.46,7.32,0.23,1.99,-0.23,-50.00,-5.33,-72.81
Bone Dragon,pm19,88s,,2.88,,2.73,,,-0.15,-5.21
Psychic Venom,5ed,113,0.14,,0.11,,-0.03,-21.43,,
Birthing Ritual,mh3,337,7.30,15.52,7.44,11.98,0.14,1.92,-3.54,-22.81
Sokka's Haiku,tla,71,0.07,0.18,0.04,0.02,-0.03,-42.86,-0.16,-88.89
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.34,,-5.86,-81.39,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.92,,,,,,,
Ancient Spring,inv,319,0.15,4.69,0.20,5.05,0.05,33.33,0.36,7.68
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.08,,0.12,,0.04,50.00,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.02,12.24,7.92,18.19,-0.10,-1.25,5.95,48.61
Digsite Engineer,c21,342,1.34,,0.81,,-0.53,-39.55,,
Security Rhox,snc,220,0.05,0.03,0.05,0.10,0.00,0.00,0.07,233.33
Biogenic Upgrade,j25,144,0.14,,0.17,,0.03,21.43,,
Belbe's Armor,nem,126,0.20,3.73,0.16,2.81,-0.04,-20.00,-0.92,-24.66
Slinking Skirge,uds,71,0.14,0.90,0.08,1.22,-0.06,-42.86,0.32,35.56
Thalakos Lowlands,brb,88,0.43,,0.52,,0.09,20.93,,
Scoured Barrens,neo,274,0.08,0.20,0.05,0.35,-0.03,-37.50,0.15,75.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.18,,0.11,,-0.07,-38.89,,
Behemoth Sledge,pip,211,0.14,2.02,0.14,0.33,0.00,0.00,-1.69,-83.66
"Cadric, Soul Kindler",dmc,86,4.51,,3.35,,-1.16,-25.72,,
Summon: Choco/Mog,fin,35,0.04,0.11,0.12,0.15,0.08,200.00,0.04,36.36
Grim Captain's Call,xln,108,0.13,0.47,0.04,0.21,-0.09,-69.23,-0.26,-55.32
"Boseiju, Who Endures",neo,412,45.69,91.22,40.80,70.61,-4.89,-10.70,-20.61,-22.59
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.17,0.43,0.15,0.49,-0.02,-11.76,0.06,13.95
Catastrophe,brb,12,3.84,,2.13,,-1.71,-44.53,,
Vandalblast,sld,404,,11.86,,16.27,,,4.41,37.18
Beledros Witherbloom,pstx,163p,6.67,9.05,17.00,15.50,10.33,154.87,6.45,71.27
Enchanted Carriage,eld,218,0.15,0.20,0.13,0.22,-0.02,-13.33,0.02,10.00
Insect,tsoi,7,0.15,,,,,,,
Workshop Elders,moc,245,0.16,,0.13,,-0.03,-18.75,,
Floodbringer,bok,34,0.15,2.75,0.19,0.88,0.04,26.67,-1.87,-68.00
Phyresis,mbs,49,1.58,11.43,1.18,6.56,-0.40,-25.32,-4.87,-42.61
Banewhip Punisher,hou,59,0.17,0.89,0.14,0.61,-0.03,-17.65,-0.28,-31.46
Mountain,2ed,298,2.74,,1.90,,-0.84,-30.66,,
"Nin, the Pain Artist",c17,183,0.45,,0.37,,-0.08,-17.78,,
Corpse Traders,ddm,58,0.04,,0.10,,0.06,150.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.04,0.30,0.03,0.31,-0.01,-25.00,0.01,3.33
Scourge of Fleets,pjou,51★,,1.09,,2.01,,,0.92,84.40
Maro's Gone Nuts,cmb1,81,0.62,,0.77,,0.15,24.19,,
Skullclamp,c14,268,4.19,,4.09,,-0.10,-2.39,,
Skullmane Baku,bok,83,0.05,0.25,0.09,0.25,0.04,80.00,0.00,0.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,7.96,7.15,6.44,7.78,-1.52,-19.10,0.63,8.81
Pia Nalaar,pkld,124s,,0.71,,0.93,,,0.22,30.99
Shatterskull Charger,pznr,159s,,0.36,,0.38,,,0.02,5.56
Infected Vermin,ody,144,0.41,3.35,0.29,1.54,-0.12,-29.27,-1.81,-54.03
Venerable Warsinger,stx,246,0.19,0.29,0.19,0.29,0.00,0.00,0.00,0.00
Thousand-Faced Shadow,neo,451,1.11,1.38,1.95,2.30,0.84,75.68,0.92,66.67
"Delney, Streetwise Lookout",mkm,378,,48.33,,39.31,,,-9.02,-18.66
Murderous Betrayal,8ed,147,0.49,,0.19,,-0.30,-61.22,,
Eyeblight Massacre,khc,49,0.10,,0.27,,0.17,170.00,,
Raise Dead,leb,123,9.51,,8.64,,-0.87,-9.15,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,1.87,42.22,1.82,25.33,-0.05,-2.67,-16.89,-40.00
Elder Gargaroth,pm21,179p,5.94,11.30,10.03,10.55,4.09,68.86,-0.75,-6.64
Bloodline Culling,mid,343,0.33,0.25,0.21,0.31,-0.12,-36.36,0.06,24.00
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.26,1.54,0.27,1.24,0.01,3.85,-0.30,-19.48
Blessing of Frost,pkhm,161s,,0.37,,0.54,,,0.17,45.95
Heartbeat of Spring,tle,42,1.33,3.20,0.96,4.43,-0.37,-27.82,1.23,38.44
Saproling,tddj,1,0.19,,,,,,,
Worship,8ed,57,0.74,,0.94,,0.20,27.03,,
Duress,xln,105,0.11,0.82,0.15,0.44,0.04,36.36,-0.38,-46.34
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.27,12.62,0.43,9.50,0.16,59.26,-3.12,-24.72
Forest,ddr,35,0.20,,0.02,,-0.18,-90.00,,
Touch of the Void,bfz,134,0.03,0.24,0.04,0.08,0.01,33.33,-0.16,-66.67
"Danitha, New Benalia's Light",mat,79,0.64,1.02,,,,,,
Rite of Replication,plst,C14-122,0.39,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,2.47,,1.44,,-1.03,-41.70,,
Warrant // Warden,rna,230,0.10,0.34,0.14,0.14,0.04,40.00,-0.20,-58.82
Sparkspitter,plst,UMA-149,0.03,,0.06,,0.03,100.00,,
Hold the Perimeter,cn2,6,0.17,0.63,0.06,0.55,-0.11,-64.71,-0.08,-12.70
Lightning Shrieker,frf,106,0.05,0.37,0.08,0.37,0.03,60.00,0.00,0.00
"Atris, Oracle of Half-Truths",pthb,209s,,0.31,,0.19,,,-0.12,-38.71
Pteramander,otc,109,0.06,,0.11,,0.05,83.33,,
Diamond Faerie,csp,128,0.62,4.19,0.30,3.46,-0.32,-51.61,-0.73,-17.42
Beast Within,who,819,,25.41,,12.95,,,-12.46,-49.04
"Titania, Nature's Force",brc,25,1.83,7.96,,,,,,
Blighted Burgeoning,mom,177,0.10,0.12,0.13,0.11,0.03,30.00,-0.01,-8.33
Archmage of Runes,pfdn,30s,,2.66,,1.69,,,-0.97,-36.47
Finale of Promise,pwar,127s,,7.73,,4.01,,,-3.72,-48.12
Rootcast Apprenticeship,blc,32,0.15,,0.77,,0.62,413.33,,
"Laelia, the Blade Reforged",c21,380,1.63,,2.14,,0.51,31.29,,
Predatory Impetus,clb,249,0.05,0.10,0.06,0.09,0.01,20.00,-0.01,-10.00
Cyclopean Tomb,leb,241,,,294.23,,,,,
Grove of the Guardian,gk1,124,0.34,,0.30,,-0.04,-11.76,,
Deadly Alliance,znr,96,0.04,0.17,0.06,0.15,0.02,50.00,-0.02,-11.76
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.03,0.35,0.05,0.18,0.02,66.67,-0.17,-48.57
Cryptic Command,sld,905,,3.80,,40.00,,,36.20,952.63
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,4.20,8.81,3.31,3.96,-0.89,-21.19,-4.85,-55.05
Steamflogger Boss,fut,121,0.19,7.90,0.32,3.74,0.13,68.42,-4.16,-52.66
Immaculate Magistrate,ps11,143,,,,,,,,
Soul of Eternity,cmr,626,0.67,0.95,0.29,1.15,-0.38,-56.72,0.20,21.05
Jaya Ballard,pdom,132s,,0.63,,2.79,,,2.16,342.86
Starfield Vocalist,peoe,78s,,3.28,,3.23,,,-0.05,-1.52
Llanowar,opca,48,5.30,,4.29,,-1.01,-19.06,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.74,,1.84,,0.10,5.75,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.10,0.58,0.05,0.74,-0.05,-50.00,0.16,27.59
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.32,2.39,0.20,0.92,-0.12,-37.50,-1.47,-61.51
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,0.88,1.40,0.94,2.04,0.06,6.82,0.64,45.71
Manaform Hellkite,dbl,437,2.27,8.99,0.65,0.02,-1.62,-71.37,-8.97,-99.78
Bind // Liberate,cmb2,88,0.22,,1.79,,1.57,713.64,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.17,,0.21,,0.04,23.53,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,49.18,,33.97,,,-15.21,-30.93
"Faramir, Field Commander",ltr,303,0.09,0.16,0.07,0.15,-0.02,-22.22,-0.01,-6.25
Enlarge,plst,M14-170,0.11,,,,,,,
Spurnmage Advocate,jud,27,0.31,8.13,0.14,2.66,-0.17,-54.84,-5.47,-67.28
"Linvala, Shield of Sea Gate",pznr,226p,0.49,0.49,0.18,0.67,-0.31,-63.27,0.18,36.73
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.18,,,,,,
Consuming Vapors,roe,101,0.26,1.32,0.31,1.47,0.05,19.23,0.15,11.36
Spell Blast,4ed,103,0.10,,0.09,,-0.01,-10.00,,
Slivdrazi Monstrosity,cmb2,102,13.83,,9.89,,-3.94,-28.49,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.07,,0.10,,0.03,42.86,,
Pelakka Wurm,m19,192,0.17,0.91,0.26,0.43,0.09,52.94,-0.48,-52.75
Ripscale Predator,cmr,196,0.09,0.20,0.02,0.09,-0.07,-77.78,-0.11,-55.00
Twinblade Slasher,eve,79,0.19,0.89,0.27,0.74,0.08,42.11,-0.15,-16.85
Bladegriff Prototype,otc,253,0.23,,0.25,,0.02,8.70,,
Beastmaster Ascension,c14,186,4.46,,3.89,,-0.57,-12.78,,
Plains,prwk,A08,,0.84,,1.14,,,0.30,35.71
Gemrazer,iko,155,0.46,0.68,0.63,0.86,0.17,36.96,0.18,26.47
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.23,,0.15,,-0.08,-34.78,,
"Lady Zhurong, Warrior Queen",ptk,139,118.19,,38.32,,-79.87,-67.58,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.86,,0.48,,-0.38,-44.19,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.44,0.45,,,,,,
Manabarbs,10e,218,4.69,19.43,3.36,17.93,-1.33,-28.36,-1.50,-7.72
Incandescent Aria,psnc,192p,0.23,0.18,0.14,0.22,-0.09,-39.13,0.04,22.22
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.20,,0.28,,0.08,40.00,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.03,0.11,0.05,0.08,0.02,66.67,-0.03,-27.27
Necrotic Hex,cmr,137,0.34,0.41,0.41,0.57,0.07,20.59,0.16,39.02
Reconnaissance Mission,40k,193,1.40,,1.42,,0.02,1.43,,
Overflowing Insight,j25,341,0.29,,0.25,,-0.04,-13.79,,
Wasteful Harvest,bro,196,0.05,0.18,0.14,0.06,0.09,180.00,-0.12,-66.67
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.09,0.30,0.07,0.29,-0.02,-22.22,-0.01,-3.33
Blockbuster,rav,115,0.09,,0.05,0.27,-0.04,-44.44,,
"Padeem, Consul of Innovation",cmm,109,0.97,1.31,0.62,1.17,-0.35,-36.08,-0.14,-10.69
Nature's Lore,5ed,316,4.43,,1.83,,-2.60,-58.69,,
Eron the Relentless,ptc,mj73sb,0.41,,0.47,,0.06,14.63,,
Sungrass Prairie,pip,1041,,1.38,,0.74,,,-0.64,-46.38
Colossus of Sardia,10e,317★,,0.90,,1.42,,,0.52,57.78
Krosan Verge,c18,263,0.21,,0.19,,-0.02,-9.52,,
Otepec Huntmaster,lcc,229,0.22,,0.55,,0.33,150.00,,
Krosan Verge,mic,175,0.12,,0.09,,-0.03,-25.00,,
Monk Idealist,c15,76,0.15,,0.17,,0.02,13.33,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.06,0.08,0.04,0.11,-0.02,-33.33,0.03,37.50
Mercadian Atlas,mmq,305,0.62,6.62,0.75,10.23,0.13,20.97,3.61,54.53
Drannith Magistrate,piko,11s,,22.31,,22.81,,,0.50,2.24
Thermokarst,ice,268,4.58,,7.47,,2.89,63.10,,
Knight of the White Orchid,c21,95,2.14,,1.27,,-0.87,-40.65,,
"Marchesa, Dealer of Death",potj,220p,0.17,0.43,0.07,0.20,-0.10,-58.82,-0.23,-53.49
Nomads' Assembly,c14,82,0.60,,0.39,,-0.21,-35.00,,
"Ulamog, the Infinite Gyre",2x2,577,,85.25,,111.15,,,25.90,30.38
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,7.90,8.06,7.55,7.54,-0.35,-4.43,-0.52,-6.45
"Ajani, the Greathearted",sld,520,,1.90,,0.98,,,-0.92,-48.42
Gift of Paradise,cmr,229,0.05,0.17,0.05,0.15,0.00,0.00,-0.02,-11.76
Endless One,cmm,804,0.86,,0.52,,-0.34,-39.53,,
Meteorite,totj,17,,,,,,,,
Polygoyf,m3c,65,0.33,,0.29,5.94,-0.04,-12.12,,
Tip the Scales,tdc,29,0.08,,0.40,,0.32,400.00,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,1.05,,0.79,,-0.26,-24.76,,
Telepathy,7ed,102,2.25,,0.46,,-1.79,-79.56,,
Gleaming Geardrake,mkm,424,0.29,0.42,0.17,0.20,-0.12,-41.38,-0.22,-52.38
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.21,,2.19,,,-1.02,-31.78
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.20,,0.17,,-0.03,-15.00,,
"Nikara, Lair Scavenger",c20,3,0.63,0.44,0.49,0.52,-0.14,-22.22,0.08,18.18
Resurgent Belief,pmh2,26s,,1.86,,1.16,,,-0.70,-37.63
Rescuer Sphinx,war,65,0.06,0.36,0.09,0.17,0.03,50.00,-0.19,-52.78
Forest,gk2,106,0.44,,0.31,,-0.13,-29.55,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.14,,0.20,,0.06,42.86,,
Homing Lightning,rvr,112,0.03,0.02,0.04,0.11,0.01,33.33,0.09,450.00
Elvish Healer,ice,22,0.09,,0.05,,-0.04,-44.44,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,18.33,67.14,5.35,17.70,-12.98,-70.81,-49.44,-73.64
Plains,mom,277,0.10,0.11,0.06,0.09,-0.04,-40.00,-0.02,-18.18
Phantom Interference,otj,61,0.07,0.20,0.15,0.22,0.08,114.29,0.02,10.00
Tempt with Discovery,c13,174,3.76,,1.53,,-2.23,-59.31,,
Underworld Dreams,prm,35970,,,,,,,,
Loxodon Convert,nph,14,0.04,0.25,0.06,0.25,0.02,50.00,0.00,0.00
Excavating Anurid,j21,568,,,,,,,,
