name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Spread the Sickness,mm2,98,0.13,0.38,0.18,0.35,0.05,38.46,-0.03,-7.89
"Izoni, Thousand-Eyed",gk1,50,,0.79,,1.02,,,0.23,29.11
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.36,3.80,1.81,2.33,-0.55,-23.31,-1.47,-38.68
Duelist's Heritage,c16,1,1.80,,1.44,,-0.36,-20.00,,
"Lazav, Dimir Mastermind",znc,92,0.82,,0.60,,-0.22,-26.83,,
Celestial Kirin,sok,3,0.74,14.00,0.59,4.94,-0.15,-20.27,-9.06,-64.71
Courage in Crisis,plst,WAR-158,0.22,,0.14,,-0.08,-36.36,,
Green Sun's Twilight,pone,169p,0.29,0.49,0.24,0.47,-0.05,-17.24,-0.02,-4.08
Talisman of Curiosity,m3c,309,0.43,,0.29,2.54,-0.14,-32.56,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,1.05,1.48,2.03,0.79,114.49,0.98,93.33
Ornithopter,5ed,393,0.55,,0.48,,-0.07,-12.73,,
"Kamahl, Pit Fighter",p15a,2,,0.93,,1.10,,,0.17,18.28
Saheeli's Directive,pz2,70675,,,,,,,,
"Armaggon, Future Shark",tmt,264,2.52,1.58,1.29,1.75,-1.23,-48.81,0.17,10.76
Festering Goblin,9ed,130,0.11,,0.09,,-0.02,-18.18,,
Reality Smasher,sld,1153,10.06,9.10,4.94,7.80,-5.12,-50.89,-1.30,-14.29
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,7.37,7.97,4.13,4.50,-3.24,-43.96,-3.47,-43.54
Orzhov Advokist,c16,3,0.24,,0.25,,0.01,4.17,,
Initiate's Companion,akh,174,0.16,0.32,0.04,0.24,-0.12,-75.00,-0.08,-25.00
Tsabo's Assassin,inv,128,0.65,7.86,0.54,7.86,-0.11,-16.92,0.00,0.00
Mana Clash,9ed,203★,,14.96,,,,,,
Darksteel Splicer,moc,100,1.63,,1.20,,-0.43,-26.38,,
"Hogaak, Arisen Necropolis",mh1,202,1.33,8.35,1.41,16.44,0.08,6.02,8.09,96.89
Survival of the Fittest,wc98,bs129,59.91,,81.72,,21.81,36.40,,
Keen-Eyed Curator,blb,322,1.64,2.55,3.44,7.51,1.80,109.76,4.96,194.51
Jasmine Boreal,tsb,93,0.50,8.71,0.29,4.37,-0.21,-42.00,-4.34,-49.83
Bone Dragon,pm19,88s,,3.45,,2.48,,,-0.97,-28.12
Psychic Venom,5ed,113,0.18,,0.12,,-0.06,-33.33,,
Birthing Ritual,mh3,337,8.00,15.71,9.84,14.07,1.84,23.00,-1.64,-10.44
Sokka's Haiku,tla,71,0.24,0.32,0.14,0.18,-0.10,-41.67,-0.14,-43.75
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.25,,-5.95,-82.64,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,8.03,,,,,,,
Ancient Spring,inv,319,0.21,5.32,0.21,4.34,0.00,0.00,-0.98,-18.42
Spirit,tfic,3,,,,,,,,
Suspend Aggression,sos,357,0.38,0.50,,,,,,
Howlgeist,j22,673,0.12,,0.13,,0.01,8.33,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.74,16.27,8.05,16.90,-0.69,-7.89,0.63,3.87
Digsite Engineer,c21,342,1.58,,0.99,,-0.59,-37.34,,
Security Rhox,snc,220,0.04,0.02,0.03,0.09,-0.01,-25.00,0.07,350.00
Biogenic Upgrade,j25,144,0.19,,0.16,,-0.03,-15.79,,
Belbe's Armor,nem,126,0.24,4.49,0.22,2.66,-0.02,-8.33,-1.83,-40.76
Slinking Skirge,uds,71,0.10,1.98,0.08,1.22,-0.02,-20.00,-0.76,-38.38
Thalakos Lowlands,brb,88,0.50,,0.75,,0.25,50.00,,
Scoured Barrens,neo,274,0.21,0.26,0.28,0.12,0.07,33.33,-0.14,-53.85
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.18,,0.25,,0.07,38.89,,
Behemoth Sledge,pip,211,0.26,2.26,0.16,0.27,-0.10,-38.46,-1.99,-88.05
"Cadric, Soul Kindler",dmc,86,4.54,,4.74,,0.20,4.41,,
Summon: Choco/Mog,fin,35,0.13,0.24,0.11,0.21,-0.02,-15.38,-0.03,-12.50
Grim Captain's Call,xln,108,0.17,0.47,0.07,0.29,-0.10,-58.82,-0.18,-38.30
"Boseiju, Who Endures",neo,412,69.60,152.19,43.66,76.96,-25.94,-37.27,-75.23,-49.43
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.22,0.37,0.11,0.37,-0.11,-50.00,0.00,0.00
Catastrophe,brb,12,3.79,,2.88,,-0.91,-24.01,,
Vandalblast,sld,404,,14.31,,14.64,,,0.33,2.31
Beledros Witherbloom,pstx,163p,7.05,9.00,17.00,14.81,9.95,141.13,5.81,64.56
Enchanted Carriage,eld,218,0.10,0.34,0.11,0.19,0.01,10.00,-0.15,-44.12
Insect,tsoi,7,0.20,,0.13,,-0.07,-35.00,,
Workshop Elders,moc,245,0.24,,0.27,,0.03,12.50,,
Floodbringer,bok,34,0.18,5.13,0.05,0.95,-0.13,-72.22,-4.18,-81.48
Phyresis,mbs,49,2.92,13.26,0.93,7.09,-1.99,-68.15,-6.17,-46.53
Banewhip Punisher,hou,59,0.29,0.99,0.16,0.60,-0.13,-44.83,-0.39,-39.39
Mountain,2ed,298,2.84,,3.77,,0.93,32.75,,
"Nin, the Pain Artist",c17,183,0.49,,0.19,,-0.30,-61.22,,
Corpse Traders,ddm,58,0.22,,0.11,,-0.11,-50.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.06,0.25,0.05,0.13,-0.01,-16.67,-0.12,-48.00
Scourge of Fleets,pjou,51★,,1.04,,1.09,,,0.05,4.81
Maro's Gone Nuts,cmb1,81,0.61,,0.33,,-0.28,-45.90,,
Skullclamp,c14,268,5.24,,4.90,,-0.34,-6.49,,
Skullmane Baku,bok,83,0.15,0.37,0.07,0.40,-0.08,-53.33,0.03,8.11
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,18.49,7.15,6.90,6.78,-11.59,-62.68,-0.37,-5.17
Pia Nalaar,pkld,124s,,0.99,,0.65,,,-0.34,-34.34
Shatterskull Charger,pznr,159s,,0.30,,0.39,,,0.09,30.00
Infected Vermin,ody,144,0.42,0.30,0.16,2.03,-0.26,-61.90,1.73,576.67
Venerable Warsinger,stx,246,0.32,0.27,0.27,0.32,-0.05,-15.62,0.05,18.52
Thousand-Faced Shadow,neo,451,2.83,2.10,2.09,2.50,-0.74,-26.15,0.40,19.05
"Delney, Streetwise Lookout",mkm,378,,68.43,,38.22,,,-30.21,-44.15
Murderous Betrayal,8ed,147,0.39,,0.24,,-0.15,-38.46,,
Eyeblight Massacre,khc,49,0.15,,0.09,,-0.06,-40.00,,
Raise Dead,leb,123,10.87,,7.41,,-3.46,-31.83,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.50,47.36,1.86,41.09,-0.64,-25.60,-6.27,-13.24
Elder Gargaroth,pm21,179p,5.75,8.88,7.31,10.55,1.56,27.13,1.67,18.81
Bloodline Culling,mid,343,0.34,0.39,0.21,0.53,-0.13,-38.24,0.14,35.90
Jan Tomcani Bio,wc01,jt0a,9.61,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.33,1.50,0.19,0.90,-0.14,-42.42,-0.60,-40.00
Blessing of Frost,pkhm,161s,,0.62,,0.49,,,-0.13,-20.97
Heartbeat of Spring,tle,42,1.65,2.93,1.18,1.82,-0.47,-28.48,-1.11,-37.88
Saproling,tddj,1,0.14,,0.15,,0.01,7.14,,
Worship,8ed,57,0.79,,1.03,,0.24,30.38,,
Duress,xln,105,0.17,0.75,0.05,0.32,-0.12,-70.59,-0.43,-57.33
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.39,14.75,0.31,10.80,-0.08,-20.51,-3.95,-26.78
Forest,ddr,35,0.17,,0.05,,-0.12,-70.59,,
Touch of the Void,bfz,134,0.05,0.28,0.08,0.11,0.03,60.00,-0.17,-60.71
"Danitha, New Benalia's Light",mat,79,1.13,1.38,1.50,1.37,0.37,32.74,-0.01,-0.72
Rite of Replication,plst,C14-122,0.38,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,1.00,,1.22,,0.22,22.00,,
Warrant // Warden,rna,230,0.18,0.30,0.05,0.13,-0.13,-72.22,-0.17,-56.67
Sparkspitter,plst,UMA-149,0.03,,0.14,,0.11,366.67,,
Hold the Perimeter,cn2,6,0.14,0.72,0.09,0.48,-0.05,-35.71,-0.24,-33.33
Lightning Shrieker,frf,106,0.05,0.41,0.11,0.35,0.06,120.00,-0.06,-14.63
"Atris, Oracle of Half-Truths",pthb,209s,,0.35,,0.32,,,-0.03,-8.57
Pteramander,otc,109,0.15,,0.15,,0.00,0.00,,
Diamond Faerie,csp,128,0.70,7.50,0.28,4.66,-0.42,-60.00,-2.84,-37.87
Beast Within,who,819,,23.55,,12.95,,,-10.60,-45.01
"Titania, Nature's Force",brc,25,3.29,7.78,1.86,9.80,-1.43,-43.47,2.02,25.96
Blighted Burgeoning,mom,177,0.10,0.10,0.07,0.20,-0.03,-30.00,0.10,100.00
Archmage of Runes,pfdn,30s,,3.55,,1.75,,,-1.80,-50.70
Finale of Promise,pwar,127s,,8.95,,3.81,,,-5.14,-57.43
Rootcast Apprenticeship,blc,32,0.36,,0.57,,0.21,58.33,,
"Laelia, the Blade Reforged",c21,380,2.52,,2.04,,-0.48,-19.05,,
Predatory Impetus,clb,249,0.16,0.13,0.09,0.23,-0.07,-43.75,0.10,76.92
Cyclopean Tomb,leb,241,,,199.52,,,,,
Grove of the Guardian,gk1,124,0.30,,0.36,,0.06,20.00,,
Deadly Alliance,znr,96,0.10,0.25,0.03,0.20,-0.07,-70.00,-0.05,-20.00
Hushwood Verge // Hushwood Verge,adsk,26,,,0.48,,,,,
Deep-Sea Terror,ori,52,0.09,0.23,0.07,0.18,-0.02,-22.22,-0.05,-21.74
Cryptic Command,sld,905,,5.21,,5.92,,,0.71,13.63
Rhino,tmh1,13,,,0.13,0.20,,,,
Season of Weaving,pblb,68p,3.76,8.81,3.86,4.18,0.10,2.66,-4.63,-52.55
Steamflogger Boss,fut,121,0.21,6.99,0.31,3.81,0.10,47.62,-3.18,-45.49
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,0.36,11.23,0.13,0.67,-0.23,-63.89,-10.56,-94.03
Soul of Eternity,cmr,626,0.86,0.96,0.57,1.22,-0.29,-33.72,0.26,27.08
Jaya Ballard,pdom,132s,,1.86,,2.55,,,0.69,37.10
Starfield Vocalist,peoe,78s,,3.24,,2.94,,,-0.30,-9.26
Noggle Robber,ecl,237,0.12,0.19,0.06,0.17,-0.06,-50.00,-0.02,-10.53
Llanowar,opca,48,4.10,,3.80,,-0.30,-7.32,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.86,,1.81,,-0.05,-2.69,,
Bat,tlci,6,,,0.20,,,,,
Refresh,ody,264,0.08,0.70,0.05,0.84,-0.03,-37.50,0.14,20.00
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.41,5.79,0.27,1.54,-0.14,-34.15,-4.25,-73.40
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.09,2.37,0.85,1.74,-0.24,-22.02,-0.63,-26.58
Manaform Hellkite,dbl,437,2.32,6.72,2.14,0.02,-0.18,-7.76,-6.70,-99.70
Bind // Liberate,cmb2,88,0.31,,1.93,,1.62,522.58,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.24,,0.17,,-0.07,-29.17,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,45.18,,38.94,,,-6.24,-13.81
"Faramir, Field Commander",ltr,303,0.20,0.21,0.08,0.16,-0.12,-60.00,-0.05,-23.81
Enlarge,plst,M14-170,0.09,,0.03,,-0.06,-66.67,,
Spurnmage Advocate,jud,27,0.26,2.00,0.25,3.06,-0.01,-3.85,1.06,53.00
"Linvala, Shield of Sea Gate",pznr,226p,0.40,0.41,0.24,0.49,-0.16,-40.00,0.08,19.51
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.26,0.27,0.45,0.12,80.00,0.19,73.08
Consuming Vapors,roe,101,0.29,1.49,0.38,1.14,0.09,31.03,-0.35,-23.49
Spell Blast,4ed,103,0.11,,0.12,,0.01,9.09,,
Slivdrazi Monstrosity,cmb2,102,15.46,,3.97,,-11.49,-74.32,,
Clue,twho,21,,,1.21,2.51,,,,
Crusader of Odric,fdn,569,0.17,,0.10,,-0.07,-41.18,,
Pelakka Wurm,m19,192,0.18,0.37,0.11,0.33,-0.07,-38.89,-0.04,-10.81
Ripscale Predator,cmr,196,0.08,0.03,0.02,0.07,-0.06,-75.00,0.04,133.33
Twinblade Slasher,eve,79,0.36,1.30,0.29,0.85,-0.07,-19.44,-0.45,-34.62
Bladegriff Prototype,otc,253,0.37,,0.29,,-0.08,-21.62,,
Beastmaster Ascension,c14,186,3.96,,3.55,,-0.41,-10.35,,
Plains,prwk,A08,,0.93,,1.43,,,0.50,53.76
Gemrazer,iko,155,0.40,2.72,0.61,0.86,0.21,52.50,-1.86,-68.38
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.31,,0.19,,-0.12,-38.71,,
"Lady Zhurong, Warrior Queen",ptk,139,120.85,,36.65,,-84.20,-69.67,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.57,,0.26,,-0.31,-54.39,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.62,0.47,0.34,0.67,-0.28,-45.16,0.20,42.55
Manabarbs,10e,218,4.75,19.77,3.02,20.93,-1.73,-36.42,1.16,5.87
Incandescent Aria,psnc,192p,0.24,0.18,0.14,0.18,-0.10,-41.67,0.00,0.00
Royal Treatment,soa,56,0.25,0.39,0.02,0.11,-0.23,-92.00,-0.28,-71.79
Goblin Gardener,7ed,188★,,15.72,,,,,,
Temur Charm,c20,230,0.31,,0.20,,-0.11,-35.48,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.09,0.09,0.11,0.05,0.02,22.22,-0.04,-44.44
Necrotic Hex,cmr,137,0.49,0.42,0.43,0.56,-0.06,-12.24,0.14,33.33
Reconnaissance Mission,40k,193,1.80,,1.64,,-0.16,-8.89,,
Overflowing Insight,j25,341,0.29,,0.37,,0.08,27.59,,
Wasteful Harvest,bro,196,0.10,0.15,0.04,0.11,-0.06,-60.00,-0.04,-26.67
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.11,0.25,0.04,0.23,-0.07,-63.64,-0.02,-8.00
Blockbuster,rav,115,0.09,0.22,0.04,0.25,-0.05,-55.56,0.03,13.64
"Padeem, Consul of Innovation",cmm,109,1.77,4.04,0.47,1.18,-1.30,-73.45,-2.86,-70.79
Nature's Lore,5ed,316,4.36,,2.65,,-1.71,-39.22,,
Eron the Relentless,ptc,mj73sb,0.45,,0.43,,-0.02,-4.44,,
Sungrass Prairie,pip,1041,,1.36,,0.73,,,-0.63,-46.32
Colossus of Sardia,10e,317★,,1.73,,1.35,,,-0.38,-21.97
Krosan Verge,c18,263,0.25,,0.19,,-0.06,-24.00,,
Otepec Huntmaster,lcc,229,0.31,,0.62,,0.31,100.00,,
Krosan Verge,mic,175,0.20,,0.17,,-0.03,-15.00,,
Monk Idealist,c15,76,0.20,,0.17,,-0.03,-15.00,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.11,0.13,0.03,0.04,-0.08,-72.73,-0.09,-69.23
Mercadian Atlas,mmq,305,0.62,14.99,0.62,9.44,0.00,0.00,-5.55,-37.02
Drannith Magistrate,piko,11s,,23.25,,18.13,,,-5.12,-22.02
Thermokarst,ice,268,5.88,,7.28,,1.40,23.81,,
Knight of the White Orchid,c21,95,5.40,,1.74,,-3.66,-67.78,,
"Marchesa, Dealer of Death",potj,220p,0.22,0.38,0.09,0.13,-0.13,-59.09,-0.25,-65.79
Nomads' Assembly,c14,82,0.64,,0.52,,-0.12,-18.75,,
"Ulamog, the Infinite Gyre",2x2,577,,88.41,,95.79,,,7.38,8.35
Disintegrate,sum,142,,,575.00,,,,,
Inspiring Vantage,sld,1375,5.78,6.79,7.60,5.04,1.82,31.49,-1.75,-25.77
"Ajani, the Greathearted",sld,520,,1.77,,0.78,,,-0.99,-55.93
Gift of Paradise,cmr,229,0.26,0.17,0.02,0.15,-0.24,-92.31,-0.02,-11.76
Endless One,cmm,804,1.88,,0.44,,-1.44,-76.60,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,1.91,3.47,0.71,1.57,-1.20,-62.83,-1.90,-54.76
Polygoyf,m3c,65,0.34,,0.36,5.94,0.02,5.88,,
Tip the Scales,tdc,29,0.23,,0.26,,0.03,13.04,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.78,,0.97,,0.19,24.36,,
Telepathy,7ed,102,2.02,,0.16,,-1.86,-92.08,,
Gleaming Geardrake,mkm,424,0.24,0.35,0.22,0.21,-0.02,-8.33,-0.14,-40.00
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.94,,2.18,,,-1.76,-44.67
