name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
"Lazav, Familiar Stranger",otj,216,0.18,0.34,0.18,0.16,0.00,0.00,-0.18,-52.94
Plains,cma,292,,,0.15,,,,,
Plains,brb,128,0.73,,1.55,,0.82,112.33,,
"Edric, Spymaster of Trest",cns,187,2.33,11.30,1.08,6.09,-1.25,-53.65,-5.21,-46.11
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,0.47,,,,,,
Bubbling Beebles,uds,29,0.19,7.28,0.13,3.92,-0.06,-31.58,-3.36,-46.15
Second Breakfast,ltr,29,0.12,0.18,0.04,0.18,-0.08,-66.67,0.00,0.00
"Ulasht, the Hate Seed",2x2,289,0.22,0.38,0.10,0.45,-0.12,-54.55,0.07,18.42
Unholy Strength,7ed,168,0.16,,0.08,,-0.08,-50.00,,
Forest,wc02,rl349,,,,,,,,
Consecrate // Consume,rna,224,0.21,0.26,0.11,0.57,-0.10,-47.62,0.31,119.23
Thornwood Falls,ema,246,0.12,0.34,0.07,0.26,-0.05,-41.67,-0.08,-23.53
Goblin Bowling Team,ugl,44,0.33,,0.32,,-0.01,-3.03,,
Improvised Arsenal,tmt,92,0.59,0.72,0.46,0.62,-0.13,-22.03,-0.10,-13.89
Elvish Aberration,pal03,7,,1.81,,0.83,,,-0.98,-54.14
"Farid, Enterprising Salvager",brc,13,0.28,,0.24,,-0.04,-14.29,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.28,0.89,0.19,0.76,-0.09,-32.14,-0.13,-14.61
Return to Dust,khc,32,0.22,,0.14,,-0.08,-36.36,,
Emberheart Challenger,blb,133,0.72,1.12,1.62,2.50,0.90,125.00,1.38,123.21
Royal Assassin,dmr,310,0.45,0.98,0.49,0.89,0.04,8.89,-0.09,-9.18
Shock,aer,98,0.18,0.13,0.04,0.61,-0.14,-77.78,0.48,369.23
Eldrazi Temple,sld,1154,47.24,46.76,40.31,62.54,-6.93,-14.67,15.78,33.75
Voyager Glidecar,pdft,36p,0.40,0.34,0.16,0.30,-0.24,-60.00,-0.04,-11.76
Walk the Plank,xln,130,0.22,0.49,0.12,0.45,-0.10,-45.45,-0.04,-8.16
Heated Argument,sos,118,0.03,0.36,0.03,0.07,0.00,0.00,-0.29,-80.56
Sphinx's Revelation,mm3,187,1.22,1.58,0.61,0.89,-0.61,-50.00,-0.69,-43.67
Mise,unh,38,0.23,,0.29,1.58,0.06,26.09,,
Kor Entanglers,bfz,36,0.12,0.43,0.08,0.27,-0.04,-33.33,-0.16,-37.21
Tail Swipe,j25,721,0.29,,0.25,,-0.04,-13.79,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.13,0.38,0.12,0.35,-0.01,-7.69,-0.03,-7.89
"Izoni, Thousand-Eyed",gk1,50,,0.86,,0.94,,,0.08,9.30
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.46,3.73,2.16,2.92,-0.30,-12.20,-0.81,-21.72
Duelist's Heritage,c16,1,1.97,,1.68,,-0.29,-14.72,,
"Lazav, Dimir Mastermind",znc,92,0.73,,0.65,,-0.08,-10.96,,
Celestial Kirin,sok,3,0.88,14.59,0.53,3.87,-0.35,-39.77,-10.72,-73.47
Courage in Crisis,plst,WAR-158,0.21,,0.13,,-0.08,-38.10,,
Green Sun's Twilight,pone,169p,0.32,1.10,0.23,0.51,-0.09,-28.12,-0.59,-53.64
Talisman of Curiosity,m3c,309,0.44,,0.30,2.54,-0.14,-31.82,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,1.11,1.42,2.03,0.73,105.80,0.92,82.88
Ornithopter,5ed,393,0.51,,0.44,,-0.07,-13.73,,
"Kamahl, Pit Fighter",p15a,2,,1.00,,1.16,,,0.16,16.00
Saheeli's Directive,pz2,70675,,,,,,,,
"Armaggon, Future Shark",tmt,264,1.86,2.68,1.20,1.80,-0.66,-35.48,-0.88,-32.84
Festering Goblin,9ed,130,0.13,,0.10,,-0.03,-23.08,,
Reality Smasher,sld,1153,9.14,9.16,4.10,7.46,-5.04,-55.14,-1.70,-18.56
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,7.77,7.91,4.68,4.74,-3.09,-39.77,-3.17,-40.08
Orzhov Advokist,c16,3,0.21,,0.22,,0.01,4.76,,
Initiate's Companion,akh,174,0.20,0.33,0.06,0.36,-0.14,-70.00,0.03,9.09
Tsabo's Assassin,inv,128,0.67,7.86,0.63,7.86,-0.04,-5.97,0.00,0.00
Mana Clash,9ed,203★,,14.89,,,,,,
Darksteel Splicer,moc,100,1.88,,1.35,,-0.53,-28.19,,
"Hogaak, Arisen Necropolis",mh1,202,1.50,8.36,1.33,17.10,-0.17,-11.33,8.74,104.55
Survival of the Fittest,wc98,bs129,67.62,,94.86,,27.24,40.28,,
Keen-Eyed Curator,blb,322,1.52,3.28,2.31,4.28,0.79,51.97,1.00,30.49
Jasmine Boreal,tsb,93,0.49,8.71,0.25,4.37,-0.24,-48.98,-4.34,-49.83
Bone Dragon,pm19,88s,,3.43,,2.32,,,-1.11,-32.36
Psychic Venom,5ed,113,0.18,,0.14,,-0.04,-22.22,,
Birthing Ritual,mh3,337,7.81,15.49,8.80,13.41,0.99,12.68,-2.08,-13.43
Sokka's Haiku,tla,71,0.24,0.39,0.13,0.25,-0.11,-45.83,-0.14,-35.90
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,,,1.26,,,,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,8.03,,,,,,,
Ancient Spring,inv,319,0.21,4.86,0.27,4.25,0.06,28.57,-0.61,-12.55
Spirit,tfic,3,,,,,,,,
Suspend Aggression,sos,357,0.32,0.51,0.20,0.13,-0.12,-37.50,-0.38,-74.51
Howlgeist,j22,673,0.13,,0.15,,0.02,15.38,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.14,17.32,7.69,16.12,-0.45,-5.53,-1.20,-6.93
Digsite Engineer,c21,342,1.66,,0.85,,-0.81,-48.80,,
Security Rhox,snc,220,0.04,0.04,0.06,0.11,0.02,50.00,0.07,175.00
Biogenic Upgrade,j25,144,0.19,,0.19,,0.00,0.00,,
Belbe's Armor,nem,126,0.23,1.14,0.21,2.35,-0.02,-8.70,1.21,106.14
Slinking Skirge,uds,71,0.10,1.98,0.09,1.13,-0.01,-10.00,-0.85,-42.93
Thalakos Lowlands,brb,88,0.50,,0.75,,0.25,50.00,,
Scoured Barrens,neo,274,0.26,0.28,0.04,0.24,-0.22,-84.62,-0.04,-14.29
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.23,,0.04,21.05,,
Behemoth Sledge,pip,211,0.23,2.26,0.21,0.29,-0.02,-8.70,-1.97,-87.17
"Cadric, Soul Kindler",dmc,86,5.10,,4.73,,-0.37,-7.25,,
Summon: Choco/Mog,fin,35,0.19,0.24,0.12,0.13,-0.07,-36.84,-0.11,-45.83
Grim Captain's Call,xln,108,0.20,0.47,0.07,0.29,-0.13,-65.00,-0.18,-38.30
"Boseiju, Who Endures",neo,412,69.97,144.07,43.30,83.84,-26.67,-38.12,-60.23,-41.81
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.22,0.53,0.13,0.36,-0.09,-40.91,-0.17,-32.08
Catastrophe,brb,12,3.84,,2.91,,-0.93,-24.22,,
Vandalblast,sld,404,,14.39,,13.97,,,-0.42,-2.92
Beledros Witherbloom,pstx,163p,7.09,9.00,5.75,10.07,-1.34,-18.90,1.07,11.89
Enchanted Carriage,eld,218,0.13,0.34,0.11,0.20,-0.02,-15.38,-0.14,-41.18
Insect,tsoi,7,0.20,,0.13,,-0.07,-35.00,,
Workshop Elders,moc,245,0.27,,0.27,,0.00,0.00,,
Floodbringer,bok,34,0.16,4.78,0.09,0.88,-0.07,-43.75,-3.90,-81.59
Phyresis,mbs,49,3.51,15.44,0.84,7.34,-2.67,-76.07,-8.10,-52.46
Banewhip Punisher,hou,59,0.32,0.98,0.18,0.61,-0.14,-43.75,-0.37,-37.76
Mountain,2ed,298,2.86,,2.66,,-0.20,-6.99,,
"Nin, the Pain Artist",c17,183,0.48,,0.35,,-0.13,-27.08,,
Corpse Traders,ddm,58,0.26,,0.10,,-0.16,-61.54,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.06,0.25,0.06,0.14,0.00,0.00,-0.11,-44.00
Scourge of Fleets,pjou,51★,,1.05,,0.66,,,-0.39,-37.14
Maro's Gone Nuts,cmb1,81,0.61,,0.33,,-0.28,-45.90,,
Skullclamp,c14,268,5.45,,4.70,,-0.75,-13.76,,
Skullmane Baku,bok,83,0.14,0.37,0.05,0.39,-0.09,-64.29,0.02,5.41
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,16.98,7.17,6.70,6.51,-10.28,-60.54,-0.66,-9.21
Pia Nalaar,pkld,124s,,0.99,,0.65,,,-0.34,-34.34
Shatterskull Charger,pznr,159s,,0.30,,0.39,,,0.09,30.00
Infected Vermin,ody,144,0.41,0.30,0.25,1.89,-0.16,-39.02,1.59,530.00
Venerable Warsinger,stx,246,0.35,0.28,0.23,0.51,-0.12,-34.29,0.23,82.14
Thousand-Faced Shadow,neo,451,2.81,2.27,1.82,2.73,-0.99,-35.23,0.46,20.26
"Delney, Streetwise Lookout",mkm,378,,69.86,,38.09,,,-31.77,-45.48
Murderous Betrayal,8ed,147,0.34,,0.19,,-0.15,-44.12,,
Eyeblight Massacre,khc,49,0.16,,0.07,,-0.09,-56.25,,
Raise Dead,leb,123,11.49,,7.95,,-3.54,-30.81,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.83,47.36,2.18,39.81,-0.65,-22.97,-7.55,-15.94
Elder Gargaroth,pm21,179p,5.68,8.88,6.86,10.55,1.18,20.77,1.67,18.81
Bloodline Culling,mid,343,0.32,0.42,0.24,0.54,-0.08,-25.00,0.12,28.57
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.36,1.50,0.26,0.81,-0.10,-27.78,-0.69,-46.00
Blessing of Frost,pkhm,161s,,0.62,,0.49,,,-0.13,-20.97
Heartbeat of Spring,tle,42,1.68,3.00,1.09,2.08,-0.59,-35.12,-0.92,-30.67
Saproling,tddj,1,0.13,,0.15,,0.02,15.38,,
Worship,8ed,57,0.81,,0.84,,0.03,3.70,,
Duress,xln,105,0.19,0.73,0.07,0.28,-0.12,-63.16,-0.45,-61.64
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.46,0.32,0.48,9.86,0.02,4.35,9.54,2981.25
Forest,ddr,35,0.17,,0.05,,-0.12,-70.59,,
Touch of the Void,bfz,134,0.05,0.28,0.06,0.11,0.01,20.00,-0.17,-60.71
"Danitha, New Benalia's Light",mat,79,1.20,1.45,1.62,1.12,0.42,35.00,-0.33,-22.76
Rite of Replication,plst,C14-122,0.33,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,1.00,,1.22,,0.22,22.00,,
Warrant // Warden,rna,230,0.18,0.25,0.10,0.13,-0.08,-44.44,-0.12,-48.00
Sparkspitter,plst,UMA-149,0.03,,0.14,,0.11,366.67,,
Hold the Perimeter,cn2,6,0.14,0.72,0.11,0.48,-0.03,-21.43,-0.24,-33.33
Lightning Shrieker,frf,106,0.05,0.44,0.07,0.35,0.02,40.00,-0.09,-20.45
"Atris, Oracle of Half-Truths",pthb,209s,,0.35,,0.40,,,0.05,14.29
Pteramander,otc,109,0.17,,0.23,,0.06,35.29,,
Diamond Faerie,csp,128,0.76,7.50,0.27,4.66,-0.49,-64.47,-2.84,-37.87
Beast Within,who,819,,23.55,,12.95,,,-10.60,-45.01
"Titania, Nature's Force",brc,25,3.19,7.66,2.75,9.80,-0.44,-13.79,2.14,27.94
Blighted Burgeoning,mom,177,0.10,0.10,0.13,0.22,0.03,30.00,0.12,120.00
Archmage of Runes,pfdn,30s,,3.74,,1.77,,,-1.97,-52.67
Finale of Promise,pwar,127s,,8.75,,3.81,,,-4.94,-56.46
Rootcast Apprenticeship,blc,32,0.29,,0.51,,0.22,75.86,,
"Laelia, the Blade Reforged",c21,380,2.60,,2.22,,-0.38,-14.62,,
Predatory Impetus,clb,249,0.25,0.15,0.10,0.21,-0.15,-60.00,0.06,40.00
Cyclopean Tomb,leb,241,,,199.52,,,,,
Grove of the Guardian,gk1,124,0.30,,0.33,,0.03,10.00,,
Deadly Alliance,znr,96,0.13,0.23,0.09,0.19,-0.04,-30.77,-0.04,-17.39
Hushwood Verge // Hushwood Verge,adsk,26,,,0.48,,,,,
Deep-Sea Terror,ori,52,0.12,0.23,0.07,0.18,-0.05,-41.67,-0.05,-21.74
Cryptic Command,sld,905,,5.23,,5.60,,,0.37,7.07
Rhino,tmh1,13,,,0.13,0.20,,,,
Season of Weaving,pblb,68p,3.87,6.67,3.86,4.18,-0.01,-0.26,-2.49,-37.33
Steamflogger Boss,fut,121,0.46,9.17,0.34,3.81,-0.12,-26.09,-5.36,-58.45
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,0.31,10.11,0.07,0.94,-0.24,-77.42,-9.17,-90.70
Soul of Eternity,cmr,626,1.05,0.96,0.57,1.16,-0.48,-45.71,0.20,20.83
Jaya Ballard,pdom,132s,,3.08,,2.55,,,-0.53,-17.21
Starfield Vocalist,peoe,78s,,3.23,,2.44,,,-0.79,-24.46
Noggle Robber,ecl,237,0.15,0.19,0.07,0.11,-0.08,-53.33,-0.08,-42.11
Llanowar,opca,48,4.10,,3.52,,-0.58,-14.15,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.58,,1.59,,0.01,0.63,,
Bat,tlci,6,,,0.13,,,,,
Refresh,ody,264,0.08,0.74,0.11,0.82,0.03,37.50,0.08,10.81
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.43,8.70,0.32,1.73,-0.11,-25.58,-6.97,-80.11
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.84,2.16,0.88,1.82,-0.96,-52.17,-0.34,-15.74
Manaform Hellkite,dbl,437,2.31,6.15,2.30,0.02,-0.01,-0.43,-6.13,-99.67
Bind // Liberate,cmb2,88,0.33,,1.93,,1.60,484.85,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.25,,0.17,,-0.08,-32.00,,
Thorn of Amethyst,ltc,386z,,,,1240.46,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,45.64,,37.84,,,-7.80,-17.09
"Faramir, Field Commander",ltr,303,0.17,0.28,0.15,0.17,-0.02,-11.76,-0.11,-39.29
Enlarge,plst,M14-170,0.08,,0.03,,-0.05,-62.50,,
Spurnmage Advocate,jud,27,0.28,2.00,0.12,2.97,-0.16,-57.14,0.97,48.50
"Linvala, Shield of Sea Gate",pznr,226p,0.42,0.41,0.21,0.49,-0.21,-50.00,0.08,19.51
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.30,0.27,0.48,0.12,80.00,0.18,60.00
Consuming Vapors,roe,101,0.30,1.44,0.23,1.10,-0.07,-23.33,-0.34,-23.61
Spell Blast,4ed,103,0.10,,0.10,,0.00,0.00,,
Slivdrazi Monstrosity,cmb2,102,13.11,,3.07,,-10.04,-76.58,,
Clue,twho,21,,,1.21,2.51,,,,
Crusader of Odric,fdn,569,0.19,,0.09,,-0.10,-52.63,,
Pelakka Wurm,m19,192,0.19,0.39,0.15,0.33,-0.04,-21.05,-0.06,-15.38
Ripscale Predator,cmr,196,0.10,0.03,0.03,0.07,-0.07,-70.00,0.04,133.33
Twinblade Slasher,eve,79,0.36,1.30,0.21,0.85,-0.15,-41.67,-0.45,-34.62
Bladegriff Prototype,otc,253,0.40,,0.31,,-0.09,-22.50,,
Beastmaster Ascension,c14,186,3.29,,3.05,,-0.24,-7.29,,
Plains,prwk,A08,,0.94,,1.43,,,0.49,52.13
Gemrazer,iko,155,0.49,3.35,0.55,0.80,0.06,12.24,-2.55,-76.12
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.32,,0.21,,-0.11,-34.38,,
"Lady Zhurong, Warrior Queen",ptk,139,120.85,,39.71,,-81.14,-67.14,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.58,,0.40,,-0.18,-31.03,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.60,0.40,0.48,0.27,-0.12,-20.00,-0.13,-32.50
Manabarbs,10e,218,4.83,19.77,3.77,19.40,-1.06,-21.95,-0.37,-1.87
Incandescent Aria,psnc,192p,0.24,0.26,0.12,0.18,-0.12,-50.00,-0.08,-30.77
Royal Treatment,soa,56,0.24,0.41,0.11,0.27,-0.13,-54.17,-0.14,-34.15
Goblin Gardener,7ed,188★,,15.72,,,,,,
Temur Charm,c20,230,0.34,,0.18,,-0.16,-47.06,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.13,0.12,0.11,0.05,-0.02,-15.38,-0.07,-58.33
Necrotic Hex,cmr,137,0.42,0.44,0.45,0.70,0.03,7.14,0.26,59.09
Reconnaissance Mission,40k,193,1.87,,1.91,,0.04,2.14,,
Overflowing Insight,j25,341,0.35,,0.25,,-0.10,-28.57,,
Wasteful Harvest,bro,196,0.11,0.15,0.12,0.12,0.01,9.09,-0.03,-20.00
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.11,0.25,0.06,0.23,-0.05,-45.45,-0.02,-8.00
Blockbuster,rav,115,0.09,0.18,0.04,0.33,-0.05,-55.56,0.15,83.33
"Padeem, Consul of Innovation",cmm,109,2.21,3.10,0.64,1.18,-1.57,-71.04,-1.92,-61.94
Nature's Lore,5ed,316,4.54,,2.39,,-2.15,-47.36,,
Eron the Relentless,ptc,mj73sb,0.45,,0.42,,-0.03,-6.67,,
Sungrass Prairie,pip,1041,,1.43,,0.70,,,-0.73,-51.05
Colossus of Sardia,10e,317★,,1.73,,1.37,,,-0.36,-20.81
Krosan Verge,c18,263,0.25,,0.22,,-0.03,-12.00,,
Otepec Huntmaster,lcc,229,0.39,,0.63,,0.24,61.54,,
Krosan Verge,mic,175,0.20,,0.11,,-0.09,-45.00,,
Monk Idealist,c15,76,0.20,,0.18,,-0.02,-10.00,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.15,0.13,0.02,0.07,-0.13,-86.67,-0.06,-46.15
Mercadian Atlas,mmq,305,0.62,14.99,0.64,9.27,0.02,3.23,-5.72,-38.16
Drannith Magistrate,piko,11s,,23.58,,15.51,,,-8.07,-34.22
Thermokarst,ice,268,5.86,,6.79,,0.93,15.87,,
Knight of the White Orchid,c21,95,4.01,,1.62,,-2.39,-59.60,,
"Marchesa, Dealer of Death",potj,220p,0.25,0.38,0.12,0.16,-0.13,-52.00,-0.22,-57.89
Nomads' Assembly,c14,82,0.65,,0.55,,-0.10,-15.38,,
"Ulamog, the Infinite Gyre",2x2,577,,90.33,,92.53,,,2.20,2.44
Disintegrate,sum,142,,,575.00,,,,,
Inspiring Vantage,sld,1375,5.72,6.66,7.43,5.06,1.71,29.90,-1.60,-24.02
"Ajani, the Greathearted",sld,520,,1.70,,0.97,,,-0.73,-42.94
Gift of Paradise,cmr,229,0.30,0.17,0.04,0.10,-0.26,-86.67,-0.07,-41.18
Endless One,cmm,804,0.49,,0.49,,0.00,0.00,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,1.73,3.36,0.65,1.38,-1.08,-62.43,-1.98,-58.93
Polygoyf,m3c,65,0.37,,0.31,6.65,-0.06,-16.22,,
Tip the Scales,tdc,29,0.19,,0.26,,0.07,36.84,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.83,,0.47,,-0.36,-43.37,,
Telepathy,7ed,102,1.93,,0.28,,-1.65,-85.49,,
Gleaming Geardrake,mkm,424,0.25,0.33,0.20,0.31,-0.05,-20.00,-0.02,-6.06
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
