name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
"Edric, Spymaster of Trest",cns,187,1.12,8.60,0.97,5.67,-0.15,-13.39,-2.93,-34.07
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,1.05,,,,,,
Bubbling Beebles,uds,29,0.13,5.98,0.13,3.49,0.00,0.00,-2.49,-41.64
Second Breakfast,ltr,29,0.06,0.13,0.08,0.26,0.02,33.33,0.13,100.00
"Ulasht, the Hate Seed",2x2,289,0.15,0.29,0.19,0.52,0.04,26.67,0.23,79.31
Unholy Strength,7ed,168,0.11,,0.07,,-0.04,-36.36,,
Forest,wc02,rl349,1.99,,,,,,,
Consecrate // Consume,rna,224,0.11,0.12,0.11,0.46,0.00,0.00,0.34,283.33
Thornwood Falls,ema,246,0.08,0.30,0.06,0.31,-0.02,-25.00,0.01,3.33
Goblin Bowling Team,ugl,44,0.31,,0.26,,-0.05,-16.13,,
Elvish Aberration,pal03,7,,2.10,,0.77,,,-1.33,-63.33
"Farid, Enterprising Salvager",brc,13,0.56,,0.24,,-0.32,-57.14,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.21,1.19,0.16,0.85,-0.05,-23.81,-0.34,-28.57
Return to Dust,khc,32,0.10,,0.15,,0.05,50.00,,
Emberheart Challenger,blb,133,2.00,2.40,2.71,2.89,0.71,35.50,0.49,20.42
Royal Assassin,dmr,310,0.46,0.69,0.63,1.09,0.17,36.96,0.40,57.97
Shock,aer,98,0.07,0.19,0.12,0.92,0.05,71.43,0.73,384.21
Eldrazi Temple,sld,1154,59.97,61.17,51.15,68.61,-8.82,-14.71,7.44,12.16
Voyager Glidecar,pdft,36p,0.39,0.31,0.12,0.30,-0.27,-69.23,-0.01,-3.23
Walk the Plank,xln,130,0.13,0.52,0.13,0.31,0.00,0.00,-0.21,-40.38
Sphinx's Revelation,mm3,187,1.11,1.55,0.96,0.87,-0.15,-13.51,-0.68,-43.87
Mise,unh,38,0.26,6.00,0.17,1.66,-0.09,-34.62,-4.34,-72.33
Kor Entanglers,bfz,36,0.15,0.48,0.12,0.29,-0.03,-20.00,-0.19,-39.58
Tail Swipe,j25,721,0.31,,0.28,,-0.03,-9.68,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.16,0.48,0.29,0.30,0.13,81.25,-0.18,-37.50
"Izoni, Thousand-Eyed",gk1,50,,0.82,,0.87,,,0.05,6.10
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.67,3.02,2.25,3.09,-0.42,-15.73,0.07,2.32
Duelist's Heritage,c16,1,1.70,,1.32,,-0.38,-22.35,,
"Lazav, Dimir Mastermind",znc,92,0.64,,0.58,,-0.06,-9.38,,
Celestial Kirin,sok,3,0.64,11.82,0.62,8.54,-0.02,-3.13,-3.28,-27.75
Courage in Crisis,plst,WAR-158,0.17,,,,,,,
Green Sun's Twilight,pone,169p,0.27,0.28,0.18,0.50,-0.09,-33.33,0.22,78.57
Talisman of Curiosity,m3c,309,0.29,,0.32,2.54,0.03,10.34,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.75,1.25,2.04,0.56,81.16,1.29,172.00
Ornithopter,5ed,393,0.57,,0.40,,-0.17,-29.82,,
"Kamahl, Pit Fighter",p15a,2,,0.86,,1.15,,,0.29,33.72
Saheeli's Directive,pz2,70675,,,,,,,,
Festering Goblin,9ed,130,0.11,,0.06,,-0.05,-45.45,,
Reality Smasher,sld,1153,11.69,9.72,7.24,8.44,-4.45,-38.07,-1.28,-13.17
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,4.08,4.92,3.58,4.45,-0.50,-12.25,-0.47,-9.55
Orzhov Advokist,c16,3,0.16,,0.29,,0.13,81.25,,
Initiate's Companion,akh,174,0.05,0.45,0.13,0.22,0.08,160.00,-0.23,-51.11
Tsabo's Assassin,inv,128,0.48,7.90,0.38,9.11,-0.10,-20.83,1.21,15.32
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,1.71,,,,,,,
"Hogaak, Arisen Necropolis",mh1,202,1.07,7.54,1.09,11.34,0.02,1.87,3.80,50.40
Survival of the Fittest,wc98,bs129,52.18,,60.61,,8.43,16.16,,
Keen-Eyed Curator,blb,322,2.50,3.18,2.47,4.34,-0.03,-1.20,1.16,36.48
Jasmine Boreal,tsb,93,0.45,7.97,0.19,1.99,-0.26,-57.78,-5.98,-75.03
Bone Dragon,pm19,88s,,2.88,,2.73,,,-0.15,-5.21
Psychic Venom,5ed,113,0.18,,0.09,,-0.09,-50.00,,
Birthing Ritual,mh3,337,7.18,15.56,9.01,13.53,1.83,25.49,-2.03,-13.05
Sokka's Haiku,tla,71,0.11,0.17,0.13,0.18,0.02,18.18,0.01,5.88
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.34,,-5.86,-81.39,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.92,,,,,,,
Ancient Spring,inv,319,0.16,4.86,0.16,4.75,0.00,0.00,-0.11,-2.26
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.07,,0.12,,0.05,71.43,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.48,12.33,7.98,17.41,-0.50,-5.90,5.08,41.20
Digsite Engineer,c21,342,1.33,,1.13,,-0.20,-15.04,,
Security Rhox,snc,220,0.05,0.03,0.05,0.08,0.00,0.00,0.05,166.67
Biogenic Upgrade,j25,144,0.12,,0.18,,0.06,50.00,,
Belbe's Armor,nem,126,0.23,3.73,0.20,2.81,-0.03,-13.04,-0.92,-24.66
Slinking Skirge,uds,71,0.14,0.90,0.07,1.22,-0.07,-50.00,0.32,35.56
Thalakos Lowlands,brb,88,0.43,,0.52,,0.09,20.93,,
Scoured Barrens,neo,274,0.09,0.21,0.13,0.32,0.04,44.44,0.11,52.38
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.18,,0.12,,-0.06,-33.33,,
Behemoth Sledge,pip,211,0.14,1.83,0.09,0.31,-0.05,-35.71,-1.52,-83.06
"Cadric, Soul Kindler",dmc,86,4.43,,4.41,,-0.02,-0.45,,
Summon: Choco/Mog,fin,35,0.05,0.14,0.15,0.18,0.10,200.00,0.04,28.57
Grim Captain's Call,xln,108,0.13,0.47,0.02,0.24,-0.11,-84.62,-0.23,-48.94
"Boseiju, Who Endures",neo,412,48.11,100.57,41.29,76.02,-6.82,-14.18,-24.55,-24.41
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.15,0.38,0.13,0.44,-0.02,-13.33,0.06,15.79
Catastrophe,brb,12,3.70,,2.18,,-1.52,-41.08,,
Vandalblast,sld,404,,12.10,,16.27,,,4.17,34.46
Beledros Witherbloom,pstx,163p,6.89,9.05,17.00,15.50,10.11,146.73,6.45,71.27
Enchanted Carriage,eld,218,0.12,0.21,0.11,0.21,-0.01,-8.33,0.00,0.00
Insect,tsoi,7,0.12,,,,,,,
Workshop Elders,moc,245,0.17,,0.10,,-0.07,-41.18,,
Floodbringer,bok,34,0.15,2.75,0.20,0.91,0.05,33.33,-1.84,-66.91
Phyresis,mbs,49,2.08,11.43,1.00,6.85,-1.08,-51.92,-4.58,-40.07
Banewhip Punisher,hou,59,0.15,0.87,0.18,0.64,0.03,20.00,-0.23,-26.44
Mountain,2ed,298,2.81,,1.38,,-1.43,-50.89,,
"Nin, the Pain Artist",c17,183,0.45,,0.52,,0.07,15.56,,
Corpse Traders,ddm,58,0.04,,0.10,,0.06,150.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.04,0.30,0.02,0.30,-0.02,-50.00,0.00,0.00
Scourge of Fleets,pjou,51★,,1.08,,1.64,,,0.56,51.85
Maro's Gone Nuts,cmb1,81,0.59,,0.77,,0.18,30.51,,
Skullclamp,c14,268,4.08,,4.86,,0.78,19.12,,
Skullmane Baku,bok,83,0.10,0.25,0.08,0.25,-0.02,-20.00,0.00,0.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,8.05,7.15,7.10,8.32,-0.95,-11.80,1.17,16.36
Pia Nalaar,pkld,124s,,0.75,,0.89,,,0.14,18.67
Shatterskull Charger,pznr,159s,,0.28,,0.41,,,0.13,46.43
Infected Vermin,ody,144,0.42,3.35,0.21,1.54,-0.21,-50.00,-1.81,-54.03
Venerable Warsinger,stx,246,0.16,0.29,0.21,0.45,0.05,31.25,0.16,55.17
Thousand-Faced Shadow,neo,451,1.05,1.40,2.09,2.69,1.04,99.05,1.29,92.14
"Delney, Streetwise Lookout",mkm,378,,48.82,,37.29,,,-11.53,-23.62
Murderous Betrayal,8ed,147,0.35,,0.13,,-0.22,-62.86,,
Eyeblight Massacre,khc,49,0.12,,0.20,,0.08,66.67,,
Raise Dead,leb,123,9.76,,8.64,,-1.12,-11.48,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,1.84,43.77,1.68,26.74,-0.16,-8.70,-17.03,-38.91
Elder Gargaroth,pm21,179p,5.74,11.30,8.70,10.55,2.96,51.57,-0.75,-6.64
Bloodline Culling,mid,343,0.33,0.27,0.21,0.36,-0.12,-36.36,0.09,33.33
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.25,1.54,0.15,1.24,-0.10,-40.00,-0.30,-19.48
Blessing of Frost,pkhm,161s,,0.32,,0.48,,,0.16,50.00
Heartbeat of Spring,tle,42,1.82,2.93,0.75,3.64,-1.07,-58.79,0.71,24.23
Saproling,tddj,1,0.19,,,,,,,
Worship,8ed,57,0.77,,0.67,,-0.10,-12.99,,
Duress,xln,105,0.11,0.81,0.11,0.44,0.00,0.00,-0.37,-45.68
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.42,12.65,0.51,9.79,0.09,21.43,-2.86,-22.61
Forest,ddr,35,0.21,,0.03,,-0.18,-85.71,,
Touch of the Void,bfz,134,0.03,,0.03,0.09,0.00,0.00,,
"Danitha, New Benalia's Light",mat,79,0.65,1.06,1.33,1.24,0.68,104.62,0.18,16.98
Rite of Replication,plst,C14-122,0.36,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,2.47,,1.40,,-1.07,-43.32,,
Warrant // Warden,rna,230,0.09,0.32,0.11,0.14,0.02,22.22,-0.18,-56.25
Sparkspitter,plst,UMA-149,0.02,,0.06,,0.04,200.00,,
Hold the Perimeter,cn2,6,0.19,0.69,0.10,0.55,-0.09,-47.37,-0.14,-20.29
Lightning Shrieker,frf,106,0.03,0.39,0.07,0.36,0.04,133.33,-0.03,-7.69
"Atris, Oracle of Half-Truths",pthb,209s,,0.23,,0.19,,,-0.04,-17.39
Pteramander,otc,109,0.06,,0.09,,0.03,50.00,,
Diamond Faerie,csp,128,0.65,4.39,0.37,3.36,-0.28,-43.08,-1.03,-23.46
Beast Within,who,819,,26.19,,12.95,,,-13.24,-50.55
"Titania, Nature's Force",brc,25,1.93,7.96,,,,,,
Blighted Burgeoning,mom,177,0.11,0.11,0.08,0.10,-0.03,-27.27,-0.01,-9.09
Archmage of Runes,pfdn,30s,,2.74,,1.72,,,-1.02,-37.23
Finale of Promise,pwar,127s,,7.89,,3.92,,,-3.97,-50.32
Rootcast Apprenticeship,blc,32,0.22,,0.48,,0.26,118.18,,
"Laelia, the Blade Reforged",c21,380,1.63,,2.04,,0.41,25.15,,
Predatory Impetus,clb,249,0.05,0.09,0.05,0.12,0.00,0.00,0.03,33.33
Cyclopean Tomb,leb,241,,,294.23,,,,,
Grove of the Guardian,gk1,124,0.36,,0.29,,-0.07,-19.44,,
Deadly Alliance,znr,96,0.11,0.19,0.08,0.17,-0.03,-27.27,-0.02,-10.53
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.03,,0.04,0.18,0.01,33.33,,
Cryptic Command,sld,905,,3.76,,7.31,,,3.55,94.41
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.93,8.81,3.57,3.96,-0.36,-9.16,-4.85,-55.05
Steamflogger Boss,fut,121,0.19,7.94,0.29,3.74,0.10,52.63,-4.20,-52.90
Immaculate Magistrate,ps11,143,,,,,,,,
Soul of Eternity,cmr,626,0.67,0.95,0.39,1.11,-0.28,-41.79,0.16,16.84
Jaya Ballard,pdom,132s,,0.63,,2.79,,,2.16,342.86
Starfield Vocalist,peoe,78s,,3.28,,3.31,,,0.03,0.91
Llanowar,opca,48,5.30,,4.29,,-1.01,-19.06,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.67,,2.30,,0.63,37.72,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.10,0.58,0.06,0.68,-0.04,-40.00,0.10,17.24
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.30,2.46,0.17,0.92,-0.13,-43.33,-1.54,-62.60
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,0.61,1.55,0.74,1.62,0.13,21.31,0.07,4.52
Manaform Hellkite,dbl,437,2.23,8.99,0.85,0.02,-1.38,-61.88,-8.97,-99.78
Bind // Liberate,cmb2,88,0.22,,1.79,,1.57,713.64,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.21,,0.23,,0.02,9.52,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,48.38,,32.97,,,-15.41,-31.85
"Faramir, Field Commander",ltr,303,0.10,0.18,0.10,0.22,0.00,0.00,0.04,22.22
Enlarge,plst,M14-170,0.14,,,,,,,
Spurnmage Advocate,jud,27,0.31,8.13,0.22,3.09,-0.09,-29.03,-5.04,-61.99
"Linvala, Shield of Sea Gate",pznr,226p,0.46,0.49,0.21,0.63,-0.25,-54.35,0.14,28.57
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.18,,,,,,
Consuming Vapors,roe,101,0.27,1.32,0.35,1.47,0.08,29.63,0.15,11.36
Spell Blast,4ed,103,0.10,,0.15,,0.05,50.00,,
Slivdrazi Monstrosity,cmb2,102,14.14,,9.89,,-4.25,-30.06,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.07,,0.10,,0.03,42.86,,
Pelakka Wurm,m19,192,0.14,1.04,0.20,0.35,0.06,42.86,-0.69,-66.35
Ripscale Predator,cmr,196,0.07,0.16,0.02,0.09,-0.05,-71.43,-0.07,-43.75
Twinblade Slasher,eve,79,0.20,1.32,0.23,0.74,0.03,15.00,-0.58,-43.94
Bladegriff Prototype,otc,253,0.21,,0.24,,0.03,14.29,,
Beastmaster Ascension,c14,186,4.49,,4.19,,-0.30,-6.68,,
Plains,prwk,A08,,0.84,,1.25,,,0.41,48.81
Gemrazer,iko,155,0.45,0.68,0.53,1.00,0.08,17.78,0.32,47.06
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.24,,0.16,,-0.08,-33.33,,
"Lady Zhurong, Warrior Queen",ptk,139,125.41,,38.42,,-86.99,-69.36,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.79,,0.46,,-0.33,-41.77,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.47,0.39,,,,,,
Manabarbs,10e,218,4.41,19.43,4.14,17.12,-0.27,-6.12,-2.31,-11.89
Incandescent Aria,psnc,192p,0.23,0.18,0.14,0.22,-0.09,-39.13,0.04,22.22
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.22,,0.25,,0.03,13.64,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.03,0.12,0.04,0.06,0.01,33.33,-0.06,-50.00
Necrotic Hex,cmr,137,0.31,0.44,0.43,0.50,0.12,38.71,0.06,13.64
Reconnaissance Mission,40k,193,1.46,,1.83,,0.37,25.34,,
Overflowing Insight,j25,341,0.26,,0.28,,0.02,7.69,,
Wasteful Harvest,bro,196,0.05,0.18,0.12,0.13,0.07,140.00,-0.05,-27.78
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.09,0.30,0.06,0.24,-0.03,-33.33,-0.06,-20.00
Blockbuster,rav,115,0.10,,0.05,0.27,-0.05,-50.00,,
"Padeem, Consul of Innovation",cmm,109,0.92,1.25,0.68,1.15,-0.24,-26.09,-0.10,-8.00
Nature's Lore,5ed,316,4.03,,2.25,,-1.78,-44.17,,
Eron the Relentless,ptc,mj73sb,0.41,,0.47,,0.06,14.63,,
Sungrass Prairie,pip,1041,,1.37,,0.68,,,-0.69,-50.36
Colossus of Sardia,10e,317★,,0.90,,1.35,,,0.45,50.00
Krosan Verge,c18,263,0.20,,0.17,,-0.03,-15.00,,
Otepec Huntmaster,lcc,229,0.28,,0.68,,0.40,142.86,,
Krosan Verge,mic,175,0.12,,0.17,,0.05,41.67,,
Monk Idealist,c15,76,0.16,,0.21,,0.05,31.25,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.06,0.07,0.06,0.11,0.00,0.00,0.04,57.14
Mercadian Atlas,mmq,305,0.62,4.48,0.74,10.23,0.12,19.35,5.75,128.35
Drannith Magistrate,piko,11s,,22.19,,22.88,,,0.69,3.11
Thermokarst,ice,268,4.67,,6.51,,1.84,39.40,,
Knight of the White Orchid,c21,95,1.82,,1.59,,-0.23,-12.64,,
"Marchesa, Dealer of Death",potj,220p,0.17,0.43,0.08,0.24,-0.09,-52.94,-0.19,-44.19
Nomads' Assembly,c14,82,0.60,,0.54,,-0.06,-10.00,,
"Ulamog, the Infinite Gyre",2x2,577,,86.07,,110.49,,,24.42,28.37
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,7.02,7.85,7.38,7.54,0.36,5.13,-0.31,-3.95
"Ajani, the Greathearted",sld,520,,1.81,,1.21,,,-0.60,-33.15
Gift of Paradise,cmr,229,0.05,0.16,0.07,0.13,0.02,40.00,-0.03,-18.75
Endless One,cmm,804,1.02,,0.77,,-0.25,-24.51,,
Meteorite,totj,17,,,,,,,,
Polygoyf,m3c,65,0.31,,0.29,5.94,-0.02,-6.45,,
Tip the Scales,tdc,29,0.09,,0.38,,0.29,322.22,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,1.03,,0.60,,-0.43,-41.75,,
Telepathy,7ed,102,2.22,,0.47,,-1.75,-78.83,,
Gleaming Geardrake,mkm,424,0.29,0.45,0.14,0.34,-0.15,-51.72,-0.11,-24.44
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.15,,2.19,,,-0.96,-30.48
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.20,,0.32,,0.12,60.00,,
"Nikara, Lair Scavenger",c20,3,0.62,0.42,0.45,0.48,-0.17,-27.42,0.06,14.29
Resurgent Belief,pmh2,26s,,1.67,,1.16,,,-0.51,-30.54
Rescuer Sphinx,war,65,0.06,0.36,0.08,0.17,0.02,33.33,-0.19,-52.78
Forest,gk2,106,0.41,,0.26,,-0.15,-36.59,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.17,,0.21,,0.04,23.53,,
Homing Lightning,rvr,112,0.03,0.04,0.04,0.11,0.01,33.33,0.07,175.00
Elvish Healer,ice,22,0.10,,0.09,,-0.01,-10.00,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,16.46,67.14,4.10,19.72,-12.36,-75.09,-47.42,-70.63
Plains,mom,277,0.11,0.12,0.05,0.08,-0.06,-54.55,-0.04,-33.33
Phantom Interference,otj,61,0.07,0.18,0.17,0.09,0.10,142.86,-0.09,-50.00
Tempt with Discovery,c13,174,4.01,,1.74,,-2.27,-56.61,,
Underworld Dreams,prm,35970,,,,,,,,
Loxodon Convert,nph,14,0.03,1.58,0.06,0.23,0.03,100.00,-1.35,-85.44
Excavating Anurid,j21,568,,,,,,,,
