name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Bubbling Beebles,uds,29,0.13,5.98,0.14,3.49,0.01,7.69,-2.49,-41.64
Second Breakfast,ltr,29,0.05,0.12,0.04,0.29,-0.01,-20.00,0.17,141.67
"Ulasht, the Hate Seed",2x2,289,0.15,0.29,0.19,0.52,0.04,26.67,0.23,79.31
Unholy Strength,7ed,168,0.10,,0.07,,-0.03,-30.00,,
Forest,wc02,rl349,1.99,,,,,,,
Consecrate // Consume,rna,224,0.11,0.12,0.11,0.46,0.00,0.00,0.34,283.33
Thornwood Falls,ema,246,0.08,0.30,0.06,0.31,-0.02,-25.00,0.01,3.33
Goblin Bowling Team,ugl,44,0.31,,0.26,,-0.05,-16.13,,
Elvish Aberration,pal03,7,,2.10,,0.82,,,-1.28,-60.95
"Farid, Enterprising Salvager",brc,13,0.52,,0.25,,-0.27,-51.92,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.22,1.19,0.17,0.85,-0.05,-22.73,-0.34,-28.57
Return to Dust,khc,32,0.10,,0.15,,0.05,50.00,,
Emberheart Challenger,blb,133,1.53,2.10,2.86,2.99,1.33,86.93,0.89,42.38
Royal Assassin,dmr,310,0.42,0.63,0.55,1.06,0.13,30.95,0.43,68.25
Shock,aer,98,0.07,0.19,0.14,0.92,0.07,100.00,0.73,384.21
Eldrazi Temple,sld,1154,61.80,62.88,51.15,68.61,-10.65,-17.23,5.73,9.11
Voyager Glidecar,pdft,36p,0.39,0.36,0.09,0.30,-0.30,-76.92,-0.06,-16.67
Walk the Plank,xln,130,0.14,0.52,0.17,0.31,0.03,21.43,-0.21,-40.38
Sphinx's Revelation,mm3,187,1.11,1.55,0.76,0.87,-0.35,-31.53,-0.68,-43.87
Mise,unh,38,0.26,6.00,0.16,1.66,-0.10,-38.46,-4.34,-72.33
Kor Entanglers,bfz,36,0.18,0.48,0.16,0.06,-0.02,-11.11,-0.42,-87.50
Tail Swipe,j25,721,0.29,,0.29,,0.00,0.00,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.16,0.48,0.29,0.30,0.13,81.25,-0.18,-37.50
"Izoni, Thousand-Eyed",gk1,50,,0.83,,0.90,,,0.07,8.43
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.63,3.02,2.00,2.91,-0.63,-23.95,-0.11,-3.64
Duelist's Heritage,c16,1,1.67,,1.11,,-0.56,-33.53,,
"Lazav, Dimir Mastermind",znc,92,0.69,,0.49,,-0.20,-28.99,,
Celestial Kirin,sok,3,0.68,11.82,0.56,8.54,-0.12,-17.65,-3.28,-27.75
Courage in Crisis,plst,WAR-158,0.17,,,,,,,
Green Sun's Twilight,pone,169p,0.27,0.28,0.15,0.50,-0.12,-44.44,0.22,78.57
Talisman of Curiosity,m3c,309,0.27,,0.30,2.54,0.03,11.11,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.75,1.25,2.04,0.56,81.16,1.29,172.00
Ornithopter,5ed,393,0.57,,0.40,,-0.17,-29.82,,
"Kamahl, Pit Fighter",p15a,2,,0.86,,1.15,,,0.29,33.72
Saheeli's Directive,pz2,70675,,,,,,,,
Festering Goblin,9ed,130,0.11,,0.06,,-0.05,-45.45,,
Reality Smasher,sld,1153,11.30,9.98,7.55,8.69,-3.75,-33.19,-1.29,-12.93
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,3.55,4.75,3.49,4.45,-0.06,-1.69,-0.30,-6.32
Orzhov Advokist,c16,3,0.16,,0.25,,0.09,56.25,,
Initiate's Companion,akh,174,0.05,0.45,0.07,0.22,0.02,40.00,-0.23,-51.11
Tsabo's Assassin,inv,128,0.48,7.90,0.45,9.11,-0.03,-6.25,1.21,15.32
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,1.62,,,,,,,
"Hogaak, Arisen Necropolis",mh1,202,1.23,7.54,1.07,11.34,-0.16,-13.01,3.80,50.40
Survival of the Fittest,wc98,bs129,51.61,,61.14,,9.53,18.47,,
Keen-Eyed Curator,blb,322,2.24,3.05,2.63,4.42,0.39,17.41,1.37,44.92
Jasmine Boreal,tsb,93,0.45,7.97,0.19,1.99,-0.26,-57.78,-5.98,-75.03
Bone Dragon,pm19,88s,,2.88,,2.73,,,-0.15,-5.21
Psychic Venom,5ed,113,0.18,,0.09,,-0.09,-50.00,,
Birthing Ritual,mh3,337,7.60,15.67,8.88,11.35,1.28,16.84,-4.32,-27.57
Sokka's Haiku,tla,71,0.05,0.24,0.11,0.20,0.06,120.00,-0.04,-16.67
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.34,,-5.86,-81.39,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.92,,,,,,,
Ancient Spring,inv,319,0.16,4.86,0.19,4.73,0.03,18.75,-0.13,-2.67
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.07,,0.12,,0.05,71.43,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.17,12.47,8.00,17.61,-0.17,-2.08,5.14,41.22
Digsite Engineer,c21,342,1.34,,0.84,,-0.50,-37.31,,
Security Rhox,snc,220,0.05,0.03,0.05,0.08,0.00,0.00,0.05,166.67
Biogenic Upgrade,j25,144,0.11,,0.18,,0.07,63.64,,
Belbe's Armor,nem,126,0.23,3.73,0.18,2.81,-0.05,-21.74,-0.92,-24.66
Slinking Skirge,uds,71,0.14,0.90,0.08,1.22,-0.06,-42.86,0.32,35.56
Thalakos Lowlands,brb,88,0.43,,0.52,,0.09,20.93,,
Scoured Barrens,neo,274,0.07,0.21,0.09,0.30,0.02,28.57,0.09,42.86
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.18,,0.12,,-0.06,-33.33,,
Behemoth Sledge,pip,211,0.12,1.83,0.12,0.31,0.00,0.00,-1.52,-83.06
"Cadric, Soul Kindler",dmc,86,4.47,,4.34,,-0.13,-2.91,,
Summon: Choco/Mog,fin,35,0.07,0.12,0.15,0.17,0.08,114.29,0.05,41.67
Grim Captain's Call,xln,108,0.13,0.47,0.02,0.24,-0.11,-84.62,-0.23,-48.94
"Boseiju, Who Endures",neo,412,46.07,98.93,39.24,73.88,-6.83,-14.83,-25.05,-25.32
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.17,0.39,0.13,0.47,-0.04,-23.53,0.08,20.51
Catastrophe,brb,12,3.84,,2.18,,-1.66,-43.23,,
Vandalblast,sld,404,,11.92,,16.27,,,4.35,36.49
Beledros Witherbloom,pstx,163p,6.89,9.05,17.00,15.50,10.11,146.73,6.45,71.27
Enchanted Carriage,eld,218,0.15,0.21,0.14,0.21,-0.01,-6.67,0.00,0.00
Insect,tsoi,7,0.12,,,,,,,
Workshop Elders,moc,245,0.17,,0.10,,-0.07,-41.18,,
Floodbringer,bok,34,0.15,2.75,0.26,0.88,0.11,73.33,-1.87,-68.00
Phyresis,mbs,49,1.65,11.43,1.10,6.64,-0.55,-33.33,-4.79,-41.91
Banewhip Punisher,hou,59,0.17,0.87,0.22,0.60,0.05,29.41,-0.27,-31.03
Mountain,2ed,298,2.95,,1.65,,-1.30,-44.07,,
"Nin, the Pain Artist",c17,183,0.45,,0.52,,0.07,15.56,,
Corpse Traders,ddm,58,0.04,,0.10,,0.06,150.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.04,0.30,0.02,0.30,-0.02,-50.00,0.00,0.00
Scourge of Fleets,pjou,51★,,1.08,,1.68,,,0.60,55.56
Maro's Gone Nuts,cmb1,81,0.58,,0.77,,0.19,32.76,,
Skullclamp,c14,268,4.08,,4.41,,0.33,8.09,,
Skullmane Baku,bok,83,0.10,0.25,0.11,0.25,0.01,10.00,0.00,0.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,8.00,7.15,7.18,8.36,-0.82,-10.25,1.21,16.92
Pia Nalaar,pkld,124s,,0.67,,0.93,,,0.26,38.81
Shatterskull Charger,pznr,159s,,0.28,,0.38,,,0.10,35.71
Infected Vermin,ody,144,0.41,3.35,0.19,1.54,-0.22,-53.66,-1.81,-54.03
Venerable Warsinger,stx,246,0.17,0.28,0.19,0.45,0.02,11.76,0.17,60.71
Thousand-Faced Shadow,neo,451,1.07,1.38,1.96,2.47,0.89,83.18,1.09,78.99
"Delney, Streetwise Lookout",mkm,378,,48.56,,37.29,,,-11.27,-23.21
Murderous Betrayal,8ed,147,0.35,,0.13,,-0.22,-62.86,,
Eyeblight Massacre,khc,49,0.11,,0.22,,0.11,100.00,,
Raise Dead,leb,123,9.76,,8.64,,-1.12,-11.48,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,1.81,43.77,1.66,26.74,-0.15,-8.29,-17.03,-38.91
Elder Gargaroth,pm21,179p,5.74,11.30,8.70,10.55,2.96,51.57,-0.75,-6.64
Bloodline Culling,mid,343,0.33,0.27,0.20,0.36,-0.13,-39.39,0.09,33.33
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.25,1.54,0.19,1.24,-0.06,-24.00,-0.30,-19.48
Blessing of Frost,pkhm,161s,,0.32,,0.54,,,0.22,68.75
Heartbeat of Spring,tle,42,1.44,2.95,0.90,4.22,-0.54,-37.50,1.27,43.05
Saproling,tddj,1,0.19,,,,,,,
Worship,8ed,57,0.77,,0.67,,-0.10,-12.99,,
Duress,xln,105,0.11,0.82,0.14,0.44,0.03,27.27,-0.38,-46.34
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.36,12.62,0.43,9.73,0.07,19.44,-2.89,-22.90
Forest,ddr,35,0.21,,0.02,,-0.19,-90.48,,
Touch of the Void,bfz,134,0.03,0.24,0.03,0.09,0.00,0.00,-0.15,-62.50
"Danitha, New Benalia's Light",mat,79,0.65,1.05,,,,,,
Rite of Replication,plst,C14-122,0.37,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,2.47,,1.40,,-1.07,-43.32,,
Warrant // Warden,rna,230,0.09,0.34,0.13,0.14,0.04,44.44,-0.20,-58.82
Sparkspitter,plst,UMA-149,0.02,,0.06,,0.04,200.00,,
Hold the Perimeter,cn2,6,0.18,0.69,0.06,0.55,-0.12,-66.67,-0.14,-20.29
Lightning Shrieker,frf,106,0.03,0.39,0.07,0.36,0.04,133.33,-0.03,-7.69
"Atris, Oracle of Half-Truths",pthb,209s,,0.23,,0.19,,,-0.04,-17.39
Pteramander,otc,109,0.06,,0.09,,0.03,50.00,,
Diamond Faerie,csp,128,0.65,4.39,0.30,3.36,-0.35,-53.85,-1.03,-23.46
Beast Within,who,819,,26.19,,12.95,,,-13.24,-50.55
"Titania, Nature's Force",brc,25,1.84,7.96,,,,,,
Blighted Burgeoning,mom,177,0.11,0.11,0.10,0.11,-0.01,-9.09,0.00,0.00
Archmage of Runes,pfdn,30s,,2.65,,1.62,,,-1.03,-38.87
Finale of Promise,pwar,127s,,7.79,,3.92,,,-3.87,-49.68
Rootcast Apprenticeship,blc,32,0.19,,0.48,,0.29,152.63,,
"Laelia, the Blade Reforged",c21,380,1.64,,2.10,,0.46,28.05,,
Predatory Impetus,clb,249,0.05,0.09,0.06,0.11,0.01,20.00,0.02,22.22
Cyclopean Tomb,leb,241,,,294.23,,,,,
Grove of the Guardian,gk1,124,0.33,,0.29,,-0.04,-12.12,,
Deadly Alliance,znr,96,0.15,0.18,0.08,0.17,-0.07,-46.67,-0.01,-5.56
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.04,0.35,0.04,0.18,0.00,0.00,-0.17,-48.57
Cryptic Command,sld,905,,3.62,,10.96,,,7.34,202.76
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.93,8.81,3.57,3.96,-0.36,-9.16,-4.85,-55.05
Steamflogger Boss,fut,121,0.19,7.94,0.28,3.74,0.09,47.37,-4.20,-52.90
Immaculate Magistrate,ps11,143,,,,,,,,
Soul of Eternity,cmr,626,0.67,0.93,0.40,1.11,-0.27,-40.30,0.18,19.35
Jaya Ballard,pdom,132s,,0.63,,2.79,,,2.16,342.86
Starfield Vocalist,peoe,78s,,3.29,,3.28,,,-0.01,-0.30
Llanowar,opca,48,5.30,,4.29,,-1.01,-19.06,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.69,,2.10,,0.41,24.26,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.10,0.58,0.07,0.72,-0.03,-30.00,0.14,24.14
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.30,2.39,0.17,0.92,-0.13,-43.33,-1.47,-61.51
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,0.79,1.56,0.68,1.79,-0.11,-13.92,0.23,14.74
Manaform Hellkite,dbl,437,2.22,8.99,0.83,0.02,-1.39,-62.61,-8.97,-99.78
Bind // Liberate,cmb2,88,0.22,,1.79,,1.57,713.64,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.20,,0.21,,0.01,5.00,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,48.16,,32.97,,,-15.19,-31.54
"Faramir, Field Commander",ltr,303,0.11,0.16,0.11,0.23,0.00,0.00,0.07,43.75
Enlarge,plst,M14-170,0.12,,,,,,,
Spurnmage Advocate,jud,27,0.31,8.13,0.17,2.77,-0.14,-45.16,-5.36,-65.93
"Linvala, Shield of Sea Gate",pznr,226p,0.46,0.49,0.21,0.63,-0.25,-54.35,0.14,28.57
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.18,,,,,,
Consuming Vapors,roe,101,0.26,1.32,0.30,1.47,0.04,15.38,0.15,11.36
Spell Blast,4ed,103,0.09,,0.15,,0.06,66.67,,
Slivdrazi Monstrosity,cmb2,102,14.30,,9.89,,-4.41,-30.84,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.07,,0.10,,0.03,42.86,,
Pelakka Wurm,m19,192,0.15,0.91,0.26,0.43,0.11,73.33,-0.48,-52.75
Ripscale Predator,cmr,196,0.07,0.16,0.02,0.09,-0.05,-71.43,-0.07,-43.75
Twinblade Slasher,eve,79,0.19,1.32,0.27,0.74,0.08,42.11,-0.58,-43.94
Bladegriff Prototype,otc,253,0.22,,0.30,,0.08,36.36,,
Beastmaster Ascension,c14,186,4.49,,3.99,,-0.50,-11.14,,
Plains,prwk,A08,,0.84,,1.25,,,0.41,48.81
Gemrazer,iko,155,0.45,0.68,0.60,0.88,0.15,33.33,0.20,29.41
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.24,,0.16,,-0.08,-33.33,,
"Lady Zhurong, Warrior Queen",ptk,139,125.41,,38.42,,-86.99,-69.36,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.84,,0.31,,-0.53,-63.10,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.46,0.39,,,,,,
Manabarbs,10e,218,4.41,19.43,4.29,17.12,-0.12,-2.72,-2.31,-11.89
Incandescent Aria,psnc,192p,0.23,0.18,0.14,0.22,-0.09,-39.13,0.04,22.22
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.23,,0.27,,0.04,17.39,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.03,0.10,0.05,0.06,0.02,66.67,-0.04,-40.00
Necrotic Hex,cmr,137,0.31,0.41,0.43,0.52,0.12,38.71,0.11,26.83
Reconnaissance Mission,40k,193,1.47,,1.87,,0.40,27.21,,
Overflowing Insight,j25,341,0.26,,0.28,,0.02,7.69,,
Wasteful Harvest,bro,196,0.06,0.19,0.14,0.13,0.08,133.33,-0.06,-31.58
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.10,0.30,0.06,0.26,-0.04,-40.00,-0.04,-13.33
Blockbuster,rav,115,0.09,,0.05,0.27,-0.04,-44.44,,
"Padeem, Consul of Innovation",cmm,109,0.92,1.25,0.49,1.08,-0.43,-46.74,-0.17,-13.60
Nature's Lore,5ed,316,4.06,,2.23,,-1.83,-45.07,,
Eron the Relentless,ptc,mj73sb,0.41,,0.47,,0.06,14.63,,
Sungrass Prairie,pip,1041,,1.34,,0.68,,,-0.66,-49.25
Colossus of Sardia,10e,317★,,0.90,,1.35,,,0.45,50.00
Krosan Verge,c18,263,0.21,,0.17,,-0.04,-19.05,,
Otepec Huntmaster,lcc,229,0.26,,0.69,,0.43,165.38,,
Krosan Verge,mic,175,0.12,,0.17,,0.05,41.67,,
Monk Idealist,c15,76,0.15,,0.18,,0.03,20.00,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.05,0.07,0.06,0.09,0.01,20.00,0.02,28.57
Mercadian Atlas,mmq,305,0.62,4.48,0.66,10.23,0.04,6.45,5.75,128.35
Drannith Magistrate,piko,11s,,22.09,,22.81,,,0.72,3.26
Thermokarst,ice,268,4.61,,7.06,,2.45,53.15,,
Knight of the White Orchid,c21,95,1.94,,1.49,,-0.45,-23.20,,
"Marchesa, Dealer of Death",potj,220p,0.17,0.41,0.08,0.18,-0.09,-52.94,-0.23,-56.10
Nomads' Assembly,c14,82,0.59,,0.54,,-0.05,-8.47,,
"Ulamog, the Infinite Gyre",2x2,577,,86.05,,110.49,,,24.44,28.40
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,7.68,7.81,7.38,7.54,-0.30,-3.91,-0.27,-3.46
"Ajani, the Greathearted",sld,520,,1.81,,1.25,,,-0.56,-30.94
Gift of Paradise,cmr,229,0.06,0.17,0.07,0.13,0.01,16.67,-0.04,-23.53
Endless One,cmm,804,0.96,,0.70,,-0.26,-27.08,,
Meteorite,totj,17,,,,,,,,
Polygoyf,m3c,65,0.31,,0.32,5.94,0.01,3.23,,
Tip the Scales,tdc,29,0.10,,0.39,,0.29,290.00,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,1.02,,0.71,,-0.31,-30.39,,
Telepathy,7ed,102,2.26,,0.53,,-1.73,-76.55,,
Gleaming Geardrake,mkm,424,0.29,0.45,0.16,0.33,-0.13,-44.83,-0.12,-26.67
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.17,,2.19,,,-0.98,-30.91
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.20,,0.28,,0.08,40.00,,
"Nikara, Lair Scavenger",c20,3,0.62,0.42,0.45,0.50,-0.17,-27.42,0.08,19.05
Resurgent Belief,pmh2,26s,,1.91,,1.16,,,-0.75,-39.27
Rescuer Sphinx,war,65,0.06,0.36,0.09,0.17,0.03,50.00,-0.19,-52.78
Forest,gk2,106,0.42,,0.29,,-0.13,-30.95,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.19,,0.21,,0.02,10.53,,
Homing Lightning,rvr,112,0.03,0.04,0.04,0.11,0.01,33.33,0.07,175.00
Elvish Healer,ice,22,0.10,,0.07,,-0.03,-30.00,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,17.83,67.14,4.27,19.72,-13.56,-76.05,-47.42,-70.63
Plains,mom,277,0.10,0.12,0.06,0.06,-0.04,-40.00,-0.06,-50.00
Phantom Interference,otj,61,0.06,0.20,0.16,0.13,0.10,166.67,-0.07,-35.00
Tempt with Discovery,c13,174,3.92,,1.41,,-2.51,-64.03,,
Underworld Dreams,prm,35970,,,,,,,,
Loxodon Convert,nph,14,0.03,1.58,0.06,0.23,0.03,100.00,-1.35,-85.44
Excavating Anurid,j21,568,,,,,,,,
