name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Eldrazi Temple,sld,1154,64.55,81.19,51.15,69.29,-13.40,-20.76,-11.90,-14.66
Voyager Glidecar,pdft,36p,1.20,0.36,0.06,0.30,-1.14,-95.00,-0.06,-16.67
Walk the Plank,xln,130,0.13,0.52,0.12,0.30,-0.01,-7.69,-0.22,-42.31
Sphinx's Revelation,mm3,187,1.17,1.55,0.53,0.87,-0.64,-54.70,-0.68,-43.87
Mise,unh,38,0.25,9.46,0.15,1.77,-0.10,-40.00,-7.69,-81.29
Kor Entanglers,bfz,36,0.14,0.49,0.18,0.09,0.04,28.57,-0.40,-81.63
Tail Swipe,j25,721,0.25,,0.19,,-0.06,-24.00,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.17,0.48,0.26,0.34,0.09,52.94,-0.14,-29.17
"Izoni, Thousand-Eyed",gk1,50,,0.82,,0.74,,,-0.08,-9.76
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.60,3.01,1.50,2.90,-1.10,-42.31,-0.11,-3.65
Duelist's Heritage,c16,1,1.63,,1.16,,-0.47,-28.83,,
"Lazav, Dimir Mastermind",znc,92,0.68,,0.75,,0.07,10.29,,
Celestial Kirin,sok,3,0.78,9.19,0.51,8.54,-0.27,-34.62,-0.65,-7.07
Courage in Crisis,plst,WAR-158,0.16,,,,,,,
Green Sun's Twilight,pone,169p,0.26,0.28,0.19,0.47,-0.07,-26.92,0.19,67.86
Talisman of Curiosity,m3c,309,0.25,,0.33,2.54,0.08,32.00,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.75,1.25,2.07,0.56,81.16,1.32,176.00
Ornithopter,5ed,393,0.56,,0.05,,-0.51,-91.07,,
"Kamahl, Pit Fighter",p15a,2,,0.70,,1.12,,,0.42,60.00
Saheeli's Directive,pz2,70675,,,,,,,,
Festering Goblin,9ed,130,0.13,,0.10,,-0.03,-23.08,,
Reality Smasher,sld,1153,11.27,10.00,8.04,9.00,-3.23,-28.66,-1.00,-10.00
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,3.67,4.66,3.86,3.93,0.19,5.18,-0.73,-15.67
Orzhov Advokist,c16,3,0.17,,0.22,,0.05,29.41,,
Initiate's Companion,akh,174,0.05,0.75,0.06,0.21,0.01,20.00,-0.54,-72.00
Tsabo's Assassin,inv,128,0.47,10.22,0.53,9.11,0.06,12.77,-1.11,-10.86
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,1.46,,,,,,,
"Hogaak, Arisen Necropolis",mh1,202,0.88,7.51,1.27,10.37,0.39,44.32,2.86,38.08
Survival of the Fittest,wc98,bs129,50.26,,57.87,,7.61,15.14,,
Keen-Eyed Curator,blb,322,2.05,3.28,2.18,4.22,0.13,6.34,0.94,28.66
Jasmine Boreal,tsb,93,0.45,7.32,0.23,1.99,-0.22,-48.89,-5.33,-72.81
Bone Dragon,pm19,88s,,2.88,,2.73,,,-0.15,-5.21
Psychic Venom,5ed,113,0.14,,0.12,,-0.02,-14.29,,
Birthing Ritual,mh3,337,6.80,15.39,7.64,11.60,0.84,12.35,-3.79,-24.63
Sokka's Haiku,tla,71,0.07,0.20,0.02,0.02,-0.05,-71.43,-0.18,-90.00
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.34,,-5.86,-81.39,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.92,,,,,,,
Ancient Spring,inv,319,0.15,4.65,0.17,5.05,0.02,13.33,0.40,8.60
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.08,,0.11,,0.03,37.50,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,7.82,12.19,8.16,18.86,0.34,4.35,6.67,54.72
Digsite Engineer,c21,342,1.34,,0.87,,-0.47,-35.07,,
Security Rhox,snc,220,0.05,0.03,0.07,0.12,0.02,40.00,0.09,300.00
Biogenic Upgrade,j25,144,0.13,,0.17,,0.04,30.77,,
Belbe's Armor,nem,126,0.19,3.73,0.17,2.81,-0.02,-10.53,-0.92,-24.66
Slinking Skirge,uds,71,0.13,0.90,0.09,1.22,-0.04,-30.77,0.32,35.56
Thalakos Lowlands,brb,88,0.43,,0.52,,0.09,20.93,,
Scoured Barrens,neo,274,0.09,0.19,0.04,0.15,-0.05,-55.56,-0.04,-21.05
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.10,,-0.09,-47.37,,
Behemoth Sledge,pip,211,0.13,2.14,0.17,0.33,0.04,30.77,-1.81,-84.58
"Cadric, Soul Kindler",dmc,86,4.46,,3.36,,-1.10,-24.66,,
Summon: Choco/Mog,fin,35,0.04,0.11,0.14,0.17,0.10,250.00,0.06,54.55
Grim Captain's Call,xln,108,0.08,0.47,0.05,0.21,-0.03,-37.50,-0.26,-55.32
"Boseiju, Who Endures",neo,412,45.07,89.52,40.39,69.71,-4.68,-10.38,-19.81,-22.13
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.19,0.43,0.13,0.43,-0.06,-31.58,0.00,0.00
Catastrophe,brb,12,3.84,,2.27,,-1.57,-40.89,,
Vandalblast,sld,404,,11.75,,16.27,,,4.52,38.47
Beledros Witherbloom,pstx,163p,6.67,9.05,17.00,15.50,10.33,154.87,6.45,71.27
Enchanted Carriage,eld,218,0.10,0.21,0.12,0.22,0.02,20.00,0.01,4.76
Insect,tsoi,7,0.15,,,,,,,
Workshop Elders,moc,245,0.15,,0.14,,-0.01,-6.67,,
Floodbringer,bok,34,0.15,2.75,0.27,0.88,0.12,80.00,-1.87,-68.00
Phyresis,mbs,49,1.56,11.27,1.28,6.56,-0.28,-17.95,-4.71,-41.79
Banewhip Punisher,hou,59,0.16,0.81,0.18,0.60,0.02,12.50,-0.21,-25.93
Mountain,2ed,298,2.71,,2.22,,-0.49,-18.08,,
"Nin, the Pain Artist",c17,183,0.41,,0.39,,-0.02,-4.88,,
Corpse Traders,ddm,58,0.04,,0.11,,0.07,175.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.04,0.33,0.04,0.31,0.00,0.00,-0.02,-6.06
Scourge of Fleets,pjou,51★,,1.08,,0.90,,,-0.18,-16.67
Maro's Gone Nuts,cmb1,81,0.62,,0.77,,0.15,24.19,,
Skullclamp,c14,268,4.15,,4.43,,0.28,6.75,,
Skullmane Baku,bok,83,0.05,0.25,0.11,0.25,0.06,120.00,0.00,0.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,7.72,7.15,6.71,7.37,-1.01,-13.08,0.22,3.08
Pia Nalaar,pkld,124s,,0.71,,0.93,,,0.22,30.99
Shatterskull Charger,pznr,159s,,0.36,,0.38,,,0.02,5.56
Infected Vermin,ody,144,0.40,3.35,0.34,1.54,-0.06,-15.00,-1.81,-54.03
Venerable Warsinger,stx,246,0.17,0.33,0.20,0.32,0.03,17.65,-0.01,-3.03
Thousand-Faced Shadow,neo,451,1.13,1.38,1.64,2.13,0.51,45.13,0.75,54.35
"Delney, Streetwise Lookout",mkm,378,,48.55,,41.05,,,-7.50,-15.45
Murderous Betrayal,8ed,147,0.49,,0.21,,-0.28,-57.14,,
Eyeblight Massacre,khc,49,0.10,,0.18,,0.08,80.00,,
Raise Dead,leb,123,9.51,,8.64,,-0.87,-9.15,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,1.94,42.22,1.98,24.93,0.04,2.06,-17.29,-40.95
Elder Gargaroth,pm21,179p,5.84,11.30,10.86,10.55,5.02,85.96,-0.75,-6.64
Bloodline Culling,mid,343,0.33,0.25,0.21,0.33,-0.12,-36.36,0.08,32.00
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.26,1.54,0.24,1.20,-0.02,-7.69,-0.34,-22.08
Blessing of Frost,pkhm,161s,,0.37,,0.54,,,0.17,45.95
Heartbeat of Spring,tle,42,1.27,3.23,1.27,2.84,0.00,0.00,-0.39,-12.07
Saproling,tddj,1,0.17,,,,,,,
Worship,8ed,57,0.74,,0.81,,0.07,9.46,,
Duress,xln,105,0.10,0.73,0.14,0.44,0.04,40.00,-0.29,-39.73
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.26,12.47,0.41,9.81,0.15,57.69,-2.66,-21.33
Forest,ddr,35,0.23,,0.02,,-0.21,-91.30,,
Touch of the Void,bfz,134,0.03,0.24,0.02,0.08,-0.01,-33.33,-0.16,-66.67
"Danitha, New Benalia's Light",mat,79,0.67,1.03,,,,,,
Rite of Replication,plst,C14-122,0.37,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,2.47,,1.41,,-1.06,-42.91,,
Warrant // Warden,rna,230,0.10,0.34,0.10,0.14,0.00,0.00,-0.20,-58.82
Sparkspitter,plst,UMA-149,0.04,,0.06,,0.02,50.00,,
Hold the Perimeter,cn2,6,0.18,0.63,0.07,0.55,-0.11,-61.11,-0.08,-12.70
Lightning Shrieker,frf,106,0.05,0.37,0.06,0.37,0.01,20.00,0.00,0.00
"Atris, Oracle of Half-Truths",pthb,209s,,0.28,,0.30,,,0.02,7.14
Pteramander,otc,109,0.07,,0.14,,0.07,100.00,,
Diamond Faerie,csp,128,0.62,4.19,0.32,3.46,-0.30,-48.39,-0.73,-17.42
Beast Within,who,819,,25.63,,12.95,,,-12.68,-49.47
"Titania, Nature's Force",brc,25,1.82,7.96,,,,,,
Blighted Burgeoning,mom,177,0.12,0.13,0.13,0.13,0.01,8.33,0.00,0.00
Archmage of Runes,pfdn,30s,,2.56,,1.69,,,-0.87,-33.98
Finale of Promise,pwar,127s,,7.73,,4.01,,,-3.72,-48.12
Rootcast Apprenticeship,blc,32,0.16,,0.85,,0.69,431.25,,
"Laelia, the Blade Reforged",c21,380,1.38,,2.26,,0.88,63.77,,
Predatory Impetus,clb,249,0.05,0.10,0.05,0.09,0.00,0.00,-0.01,-10.00
Cyclopean Tomb,leb,241,,,294.23,,,,,
Grove of the Guardian,gk1,124,0.34,,0.30,,-0.04,-11.76,,
Deadly Alliance,znr,96,0.04,0.17,0.11,0.16,0.07,175.00,-0.01,-5.88
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.03,0.35,0.06,0.18,0.03,100.00,-0.17,-48.57
Cryptic Command,sld,905,,3.34,,40.00,,,36.66,1097.60
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,4.13,7.00,3.31,3.92,-0.82,-19.85,-3.08,-44.00
Steamflogger Boss,fut,121,0.24,7.90,0.32,3.74,0.08,33.33,-4.16,-52.66
Immaculate Magistrate,ps11,143,,,,,,,,
Soul of Eternity,cmr,626,0.67,0.99,0.28,1.15,-0.39,-58.21,0.16,16.16
Jaya Ballard,pdom,132s,,0.63,,2.79,,,2.16,342.86
Starfield Vocalist,peoe,78s,,3.39,,2.92,,,-0.47,-13.86
Llanowar,opca,48,5.30,,4.29,,-1.01,-19.06,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.81,,1.92,,0.11,6.08,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.12,0.58,0.04,0.74,-0.08,-66.67,0.16,27.59
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.32,2.31,0.22,0.92,-0.10,-31.25,-1.39,-60.17
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,0.72,1.39,0.95,1.79,0.23,31.94,0.40,28.78
Manaform Hellkite,dbl,437,2.32,8.99,0.45,0.02,-1.87,-80.60,-8.97,-99.78
Bind // Liberate,cmb2,88,0.22,,1.79,,1.57,713.64,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.17,,0.21,,0.04,23.53,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,49.18,,33.97,,,-15.21,-30.93
"Faramir, Field Commander",ltr,303,0.16,0.14,0.07,0.18,-0.09,-56.25,0.04,28.57
Enlarge,plst,M14-170,0.09,,,,,,,
Spurnmage Advocate,jud,27,0.31,7.84,0.14,2.66,-0.17,-54.84,-5.18,-66.07
"Linvala, Shield of Sea Gate",pznr,226p,0.49,1.00,0.18,0.71,-0.31,-63.27,-0.29,-29.00
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.18,,,,,,
Consuming Vapors,roe,101,0.26,1.32,0.22,1.47,-0.04,-15.38,0.15,11.36
Spell Blast,4ed,103,0.09,,0.10,,0.01,11.11,,
Slivdrazi Monstrosity,cmb2,102,14.11,,9.89,,-4.22,-29.91,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.07,,0.11,,0.04,57.14,,
Pelakka Wurm,m19,192,0.17,0.91,0.12,0.37,-0.05,-29.41,-0.54,-59.34
Ripscale Predator,cmr,196,0.11,0.22,0.02,0.09,-0.09,-81.82,-0.13,-59.09
Twinblade Slasher,eve,79,0.19,0.89,0.26,0.74,0.07,36.84,-0.15,-16.85
Bladegriff Prototype,otc,253,0.22,,0.19,,-0.03,-13.64,,
Beastmaster Ascension,c14,186,4.54,,3.56,,-0.98,-21.59,,
Plains,prwk,A08,,0.85,,1.14,,,0.29,34.12
Gemrazer,iko,155,0.47,0.62,0.55,0.85,0.08,17.02,0.23,37.10
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.22,,0.15,,-0.07,-31.82,,
"Lady Zhurong, Warrior Queen",ptk,139,118.19,,38.32,,-79.87,-67.58,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.93,,0.55,,-0.38,-40.86,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.42,0.41,,,,,,
Manabarbs,10e,218,4.79,19.43,2.93,17.93,-1.86,-38.83,-1.50,-7.72
Incandescent Aria,psnc,192p,0.23,0.18,0.14,0.22,-0.09,-39.13,0.04,22.22
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.23,,0.27,,0.04,17.39,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.03,0.13,0.05,0.08,0.02,66.67,-0.05,-38.46
Necrotic Hex,cmr,137,0.35,0.41,0.50,0.53,0.15,42.86,0.12,29.27
Reconnaissance Mission,40k,193,1.43,,1.54,,0.11,7.69,,
Overflowing Insight,j25,341,0.32,,0.30,,-0.02,-6.25,,
Wasteful Harvest,bro,196,0.06,0.17,0.08,0.05,0.02,33.33,-0.12,-70.59
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.08,0.34,0.07,0.29,-0.01,-12.50,-0.05,-14.71
Blockbuster,rav,115,0.09,,0.05,0.27,-0.04,-44.44,,
"Padeem, Consul of Innovation",cmm,109,0.94,1.34,0.57,0.99,-0.37,-39.36,-0.35,-26.12
Nature's Lore,5ed,316,4.05,,1.85,,-2.20,-54.32,,
Eron the Relentless,ptc,mj73sb,0.41,,0.47,,0.06,14.63,,
Sungrass Prairie,pip,1041,,1.35,,0.74,,,-0.61,-45.19
Colossus of Sardia,10e,317★,,0.90,,1.42,,,0.52,57.78
Krosan Verge,c18,263,0.21,,0.18,,-0.03,-14.29,,
Otepec Huntmaster,lcc,229,0.22,,0.61,,0.39,177.27,,
Krosan Verge,mic,175,0.12,,0.08,,-0.04,-33.33,,
Monk Idealist,c15,76,0.15,,0.15,,0.00,0.00,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.05,0.08,0.03,0.05,-0.02,-40.00,-0.03,-37.50
Mercadian Atlas,mmq,305,0.62,7.60,0.83,10.23,0.21,33.87,2.63,34.61
Drannith Magistrate,piko,11s,,22.21,,22.63,,,0.42,1.89
Thermokarst,ice,268,4.58,,7.58,,3.00,65.50,,
Knight of the White Orchid,c21,95,2.24,,1.18,,-1.06,-47.32,,
"Marchesa, Dealer of Death",potj,220p,0.17,0.43,0.10,0.20,-0.07,-41.18,-0.23,-53.49
Nomads' Assembly,c14,82,0.58,,0.39,,-0.19,-32.76,,
"Ulamog, the Infinite Gyre",2x2,577,,84.96,,117.92,,,32.96,38.79
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,8.08,8.04,7.55,7.52,-0.53,-6.56,-0.52,-6.47
"Ajani, the Greathearted",sld,520,,1.88,,1.05,,,-0.83,-44.15
Gift of Paradise,cmr,229,0.05,0.17,0.04,0.12,-0.01,-20.00,-0.05,-29.41
Endless One,cmm,804,1.14,,0.52,,-0.62,-54.39,,
Meteorite,totj,17,,,,,,,,
Polygoyf,m3c,65,0.35,,0.34,5.94,-0.01,-2.86,,
Tip the Scales,tdc,29,0.08,,0.27,,0.19,237.50,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,1.09,,0.56,,-0.53,-48.62,,
Telepathy,7ed,102,2.25,,0.35,,-1.90,-84.44,,
Gleaming Geardrake,mkm,424,0.29,0.43,0.13,0.17,-0.16,-55.17,-0.26,-60.47
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.06,,2.11,,,-0.95,-31.05
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.20,,0.20,,0.00,0.00,,
"Nikara, Lair Scavenger",c20,3,0.66,0.45,0.63,0.69,-0.03,-4.55,0.24,53.33
Resurgent Belief,pmh2,26s,,1.86,,1.16,,,-0.70,-37.63
Rescuer Sphinx,war,65,0.06,0.38,0.07,0.17,0.01,16.67,-0.21,-55.26
Forest,gk2,106,0.45,,0.33,,-0.12,-26.67,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.13,,0.19,,0.06,46.15,,
Homing Lightning,rvr,112,0.03,0.02,0.04,0.11,0.01,33.33,0.09,450.00
Elvish Healer,ice,22,0.08,,0.05,,-0.03,-37.50,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,19.68,67.14,5.73,17.70,-13.95,-70.88,-49.44,-73.64
Plains,mom,277,0.07,0.10,0.07,0.10,0.00,0.00,0.00,0.00
Phantom Interference,otj,61,0.08,0.20,0.12,0.16,0.04,50.00,-0.04,-20.00
Tempt with Discovery,c13,174,3.75,,1.60,,-2.15,-57.33,,
Underworld Dreams,prm,35970,,,,,,,,
Loxodon Convert,nph,14,0.04,0.25,0.08,0.25,0.04,100.00,0.00,0.00
