name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Behemoth Sledge,pip,211,0.12,1.97,0.19,0.28,0.07,58.33,-1.69,-85.79
"Cadric, Soul Kindler",dmc,86,4.49,,2.93,,-1.56,-34.74,,
Summon: Choco/Mog,fin,35,0.05,0.14,0.11,0.18,0.06,120.00,0.04,28.57
Grim Captain's Call,xln,108,0.08,0.47,0.12,0.21,0.04,50.00,-0.26,-55.32
"Boseiju, Who Endures",neo,412,44.67,83.44,39.95,83.78,-4.72,-10.57,0.34,0.41
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.20,0.44,0.23,0.44,0.03,15.00,0.00,0.00
Catastrophe,brb,12,3.78,,2.35,,-1.43,-37.83,,
Vandalblast,sld,404,,11.69,,16.39,,,4.70,40.21
Beledros Witherbloom,pstx,163p,7.15,9.05,17.00,15.50,9.85,137.76,6.45,71.27
Enchanted Carriage,eld,218,0.11,0.20,0.08,0.22,-0.03,-27.27,0.02,10.00
Insect,tsoi,7,0.15,,,,,,,
Workshop Elders,moc,245,0.15,,0.16,,0.01,6.67,,
Floodbringer,bok,34,0.13,1.95,0.11,0.91,-0.02,-15.38,-1.04,-53.33
Phyresis,mbs,49,1.37,10.92,1.00,6.56,-0.37,-27.01,-4.36,-39.93
Banewhip Punisher,hou,59,0.18,0.76,0.26,0.57,0.08,44.44,-0.19,-25.00
Mountain,2ed,298,2.81,,2.91,,0.10,3.56,,
"Nin, the Pain Artist",c17,183,0.41,,0.37,,-0.04,-9.76,,
Corpse Traders,ddm,58,0.05,,0.11,,0.06,120.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.03,0.33,0.04,0.31,0.01,33.33,-0.02,-6.06
Scourge of Fleets,pjou,51★,,1.07,,0.68,,,-0.39,-36.45
Maro's Gone Nuts,cmb1,81,0.63,,0.77,,0.14,22.22,,
Skullclamp,c14,268,4.51,,4.65,,0.14,3.10,,
Skullmane Baku,bok,83,0.06,0.25,0.10,0.26,0.04,66.67,0.01,4.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,7.09,7.15,7.42,7.94,0.33,4.65,0.79,11.05
Pia Nalaar,pkld,124s,,0.71,,0.93,,,0.22,30.99
Shatterskull Charger,pznr,159s,,0.34,,0.38,,,0.04,11.76
Infected Vermin,ody,144,0.42,3.40,0.34,1.56,-0.08,-19.05,-1.84,-54.12
Venerable Warsinger,stx,246,0.18,0.28,0.25,0.27,0.07,38.89,-0.01,-3.57
Thousand-Faced Shadow,neo,451,1.11,1.42,2.05,2.07,0.94,84.68,0.65,45.77
"Delney, Streetwise Lookout",mkm,378,,47.64,,,,,,
Murderous Betrayal,8ed,147,0.50,,0.31,,-0.19,-38.00,,
Eyeblight Massacre,khc,49,0.09,,0.18,,0.09,100.00,,
Raise Dead,leb,123,9.61,,7.16,,-2.45,-25.49,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.33,43.22,1.59,20.35,-0.74,-31.76,-22.87,-52.92
Elder Gargaroth,pm21,179p,5.91,11.30,11.23,11.40,5.32,90.02,0.10,0.88
Bloodline Culling,mid,343,0.31,0.27,0.24,0.33,-0.07,-22.58,0.06,22.22
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.28,1.54,0.29,1.38,0.01,3.57,-0.16,-10.39
Blessing of Frost,pkhm,161s,,0.35,,0.54,,,0.19,54.29
Heartbeat of Spring,tle,42,,,,,,,,
Saproling,tddj,1,0.18,,,,,,,
Worship,8ed,57,0.77,,1.03,,0.26,33.77,,
Duress,xln,105,0.06,0.75,0.12,0.52,0.06,100.00,-0.23,-30.67
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.27,12.38,0.42,9.93,0.15,55.56,-2.45,-19.79
Forest,ddr,35,0.21,,0.02,,-0.19,-90.48,,
Touch of the Void,bfz,134,0.03,0.22,0.03,0.12,0.00,0.00,-0.10,-45.45
"Danitha, New Benalia's Light",mat,79,0.68,1.05,,,,,,
Rite of Replication,plst,C14-122,0.45,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,2.47,,1.55,,-0.92,-37.25,,
Warrant // Warden,rna,230,0.09,0.24,0.04,0.14,-0.05,-55.56,-0.10,-41.67
Sparkspitter,plst,UMA-149,0.03,,0.06,,0.03,100.00,,
Hold the Perimeter,cn2,6,0.19,0.63,0.08,0.55,-0.11,-57.89,-0.08,-12.70
Lightning Shrieker,frf,106,0.05,0.57,0.06,0.35,0.01,20.00,-0.22,-38.60
"Atris, Oracle of Half-Truths",pthb,209s,,0.24,,0.30,,,0.06,25.00
Pteramander,otc,109,0.06,,0.13,,0.07,116.67,,
Diamond Faerie,csp,128,0.62,7.99,0.32,3.24,-0.30,-48.39,-4.75,-59.45
Beast Within,who,819,,23.52,,12.95,,,-10.57,-44.94
"Titania, Nature's Force",brc,25,1.94,8.02,,,,,,
Blighted Burgeoning,mom,177,0.08,0.13,0.14,0.18,0.06,75.00,0.05,38.46
Archmage of Runes,pfdn,30s,,2.55,,1.63,,,-0.92,-36.08
Finale of Promise,pwar,127s,,7.19,,4.18,,,-3.01,-41.86
Rootcast Apprenticeship,blc,32,0.18,,1.01,,0.83,461.11,,
"Laelia, the Blade Reforged",c21,380,1.38,,1.97,,0.59,42.75,,
Predatory Impetus,clb,249,0.05,0.11,0.03,0.12,-0.02,-40.00,0.01,9.09
Cyclopean Tomb,leb,241,,,294.23,,,,,
Grove of the Guardian,gk1,124,0.34,,0.30,,-0.04,-11.76,,
Deadly Alliance,znr,96,0.05,0.13,0.12,0.13,0.07,140.00,0.00,0.00
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.03,0.30,0.07,0.18,0.04,133.33,-0.12,-40.00
Cryptic Command,sld,905,,12.30,,40.00,,,27.70,225.20
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,4.40,9.87,3.29,3.87,-1.11,-25.23,-6.00,-60.79
Steamflogger Boss,fut,121,0.28,7.90,0.26,3.74,-0.02,-7.14,-4.16,-52.66
Immaculate Magistrate,ps11,143,,,,,,,,
Soul of Eternity,cmr,626,0.59,1.02,0.37,1.08,-0.22,-37.29,0.06,5.88
Jaya Ballard,pdom,132s,,0.63,,2.79,,,2.16,342.86
Starfield Vocalist,peoe,78s,,3.51,,2.80,,,-0.71,-20.23
Llanowar,opca,48,5.44,,4.29,,-1.15,-21.14,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.90,,2.59,,0.69,36.32,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.13,0.63,0.06,0.70,-0.07,-53.85,0.07,11.11
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.31,2.09,0.20,1.00,-0.11,-35.48,-1.09,-52.15
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.01,1.73,1.02,1.66,0.01,0.99,-0.07,-4.05
Manaform Hellkite,dbl,437,2.35,9.54,0.61,0.02,-1.74,-74.04,-9.52,-99.79
Bind // Liberate,cmb2,88,0.19,,1.79,,1.60,842.11,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.20,,0.16,,-0.04,-20.00,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,50.53,,33.97,,,-16.56,-32.77
"Faramir, Field Commander",ltr,303,0.11,0.16,0.12,0.17,0.01,9.09,0.01,6.25
Enlarge,plst,M14-170,0.08,,,,,,,
Spurnmage Advocate,jud,27,0.31,7.84,0.19,2.66,-0.12,-38.71,-5.18,-66.07
"Linvala, Shield of Sea Gate",pznr,226p,0.54,1.00,0.20,0.70,-0.34,-62.96,-0.30,-30.00
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.14,0.19,,,,,,
Consuming Vapors,roe,101,0.27,1.32,0.17,1.57,-0.10,-37.04,0.25,18.94
Spell Blast,4ed,103,0.08,,0.06,,-0.02,-25.00,,
Slivdrazi Monstrosity,cmb2,102,12.44,,8.99,,-3.45,-27.73,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.11,,0.12,,0.01,9.09,,
Pelakka Wurm,m19,192,0.17,0.81,0.17,0.34,0.00,0.00,-0.47,-58.02
Ripscale Predator,cmr,196,0.10,0.37,0.02,0.08,-0.08,-80.00,-0.29,-78.38
Twinblade Slasher,eve,79,0.19,0.89,0.27,0.69,0.08,42.11,-0.20,-22.47
Bladegriff Prototype,otc,253,0.21,,0.20,,-0.01,-4.76,,
Beastmaster Ascension,c14,186,4.29,,3.56,,-0.73,-17.02,,
Plains,prwk,A08,,0.87,,1.26,,,0.39,44.83
Gemrazer,iko,155,0.48,0.62,0.52,0.89,0.04,8.33,0.27,43.55
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.19,,0.16,,-0.03,-15.79,,
"Lady Zhurong, Warrior Queen",ptk,139,118.19,,38.32,,-79.87,-67.58,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.93,,0.49,,-0.44,-47.31,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.41,0.33,,,,,,
Manabarbs,10e,218,4.77,24.29,2.84,18.01,-1.93,-40.46,-6.28,-25.85
Incandescent Aria,psnc,192p,0.22,,0.16,0.22,-0.06,-27.27,,
Goblin Gardener,7ed,188★,,9.61,,,,,,
Temur Charm,c20,230,0.24,,0.18,,-0.06,-25.00,,
Biolume Egg // Biolume Serpent,inr,54,0.03,0.15,0.06,0.08,0.03,100.00,-0.07,-46.67
Necrotic Hex,cmr,137,0.31,0.43,0.52,0.58,0.21,67.74,0.15,34.88
Reconnaissance Mission,40k,193,1.07,,1.30,,0.23,21.50,,
Overflowing Insight,j25,341,0.19,,0.40,,0.21,110.53,,
Wasteful Harvest,bro,196,0.06,0.18,0.06,0.20,0.00,0.00,0.02,11.11
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.08,0.34,0.08,0.29,0.00,0.00,-0.05,-14.71
Blockbuster,rav,115,0.07,0.24,0.05,0.31,-0.02,-28.57,0.07,29.17
"Padeem, Consul of Innovation",cmm,109,1.04,1.42,0.53,0.94,-0.51,-49.04,-0.48,-33.80
Nature's Lore,5ed,316,2.72,,2.03,,-0.69,-25.37,,
Eron the Relentless,ptc,mj73sb,0.90,,0.49,,-0.41,-45.56,,
Sungrass Prairie,pip,1041,,1.32,,0.76,,,-0.56,-42.42
Colossus of Sardia,10e,317★,,0.90,,1.42,,,0.52,57.78
Krosan Verge,c18,263,0.21,,0.18,,-0.03,-14.29,,
Otepec Huntmaster,lcc,229,0.22,,0.55,,0.33,150.00,,
Krosan Verge,mic,175,0.13,,0.12,,-0.01,-7.69,,
Monk Idealist,c15,76,0.15,,0.14,,-0.01,-6.67,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.05,0.08,0.02,0.08,-0.03,-60.00,0.00,0.00
Mercadian Atlas,mmq,305,0.62,7.60,0.64,10.23,0.02,3.23,2.63,34.61
Drannith Magistrate,piko,11s,,22.35,,22.63,,,0.28,1.25
Thermokarst,ice,268,4.54,,7.15,,2.61,57.49,,
Knight of the White Orchid,c21,95,2.73,,1.42,,-1.31,-47.99,,
"Marchesa, Dealer of Death",potj,220p,0.18,0.42,0.11,0.21,-0.07,-38.89,-0.21,-50.00
Nomads' Assembly,c14,82,0.56,,0.37,,-0.19,-33.93,,
"Ulamog, the Infinite Gyre",2x2,577,,85.11,,121.71,,,36.60,43.00
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,10.18,8.32,7.55,7.71,-2.63,-25.83,-0.61,-7.33
"Ajani, the Greathearted",sld,520,,1.59,,1.14,,,-0.45,-28.30
Gift of Paradise,cmr,229,0.03,0.16,0.08,0.12,0.05,166.67,-0.04,-25.00
Endless One,cmm,804,1.32,,0.49,,-0.83,-62.88,,
Meteorite,totj,17,,,,,,,,
Polygoyf,m3c,65,0.36,,0.57,5.94,0.21,58.33,,
Tip the Scales,tdc,29,0.20,,0.38,,0.18,90.00,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.93,,0.45,,-0.48,-51.61,,
Telepathy,7ed,102,2.24,,0.44,,-1.80,-80.36,,
Gleaming Geardrake,mkm,424,0.30,0.42,0.13,0.19,-0.17,-56.67,-0.23,-54.76
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.08,,2.20,,,-0.88,-28.57
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.19,,0.19,,0.00,0.00,,
"Nikara, Lair Scavenger",c20,3,0.57,0.49,0.78,0.56,0.21,36.84,0.07,14.29
Resurgent Belief,pmh2,26s,,1.84,,1.19,,,-0.65,-35.33
Rescuer Sphinx,war,65,0.05,0.36,0.05,0.17,0.00,0.00,-0.19,-52.78
Forest,gk2,106,0.46,,0.33,,-0.13,-28.26,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.12,,0.19,,0.07,58.33,,
Homing Lightning,rvr,112,0.03,0.02,0.04,0.11,0.01,33.33,0.09,450.00
Elvish Healer,ice,22,0.08,,0.13,,0.05,62.50,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,22.84,67.14,4.33,18.05,-18.51,-81.04,-49.09,-73.12
Plains,mom,277,0.08,0.09,0.07,0.09,-0.01,-12.50,0.00,0.00
Phantom Interference,otj,61,0.07,0.15,0.12,0.47,0.05,71.43,0.32,213.33
Tempt with Discovery,c13,174,2.92,,1.41,,-1.51,-51.71,,
Underworld Dreams,prm,35970,,,,,,,,
Loxodon Convert,nph,14,0.04,0.23,0.05,0.25,0.01,25.00,0.02,8.70
Excavating Anurid,j21,568,,,,,,,,
Young Wolf,sis,58,,,,,,,,
Grim Lavamancer,g06,2,,7.89,,4.54,,,-3.35,-42.46
