name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Bird,totj,7,,,,,,,,
"Narset, Parter of Veils",sld,1141,18.43,20.41,18.47,20.40,0.04,0.22,-0.01,-0.05
Paradise Druid,woc,129,0.33,,0.25,,-0.08,-24.24,,
Run Away Together,woc,108,0.33,,0.09,,-0.24,-72.73,,
Sinew Sliver,tsr,44,0.40,2.85,0.25,1.16,-0.15,-37.50,-1.69,-59.30
Charge,dom,10,0.05,0.30,0.12,0.16,0.07,140.00,-0.14,-46.67
Island,eld,255,0.17,0.14,0.04,0.16,-0.13,-76.47,0.02,14.29
Novice Knight,m19,30,0.11,0.58,0.20,0.31,0.09,81.82,-0.27,-46.55
Fallen Askari,vis,59,0.12,,0.10,,-0.02,-16.67,,
Altar's Reap,plst,DDR-37,0.13,,0.34,,0.21,161.54,,
"Lavinia, Azorius Renegade",rvr,370,0.35,0.38,0.42,1.34,0.07,20.00,0.96,252.63
"Odric, Master Tactician",c20,96,0.44,,0.34,,-0.10,-22.73,,
Afflict,ody,115,0.11,0.55,0.06,0.51,-0.05,-45.45,-0.04,-7.27
Crown of Gondor,ltc,75,0.38,,0.54,,0.16,42.11,,
Invisible Stalker,isd,60,0.90,10.73,0.88,3.11,-0.02,-2.22,-7.62,-71.02
"Dakkon, Shadow Slayer",mh2,192,0.67,1.60,0.67,1.06,0.00,0.00,-0.54,-33.75
Shahrazad,arn,10,455.33,,332.09,,-123.24,-27.07,,
Destructive Tampering,aer,78,0.05,0.26,0.04,0.16,-0.01,-20.00,-0.10,-38.46
Mox Jet,30a,556,,,,,,,,
Harmonize,c20,173,0.28,,0.23,,-0.05,-17.86,,
Nocturnal Raid,mir,132,0.21,,0.17,,-0.04,-19.05,,
Temporal Manipulation,sld,1169,16.73,16.92,13.91,15.36,-2.82,-16.86,-1.56,-9.22
The Convincing General,unk,MZ05a,,,,,,,,
Archon of the Wild Rose,woe,1,0.27,0.36,0.27,0.29,0.00,0.00,-0.07,-19.44
Vaevictis Asmadi,bchr,89,,,2.21,,,,,
Flensermite,mbs,41,0.24,1.35,0.25,1.42,0.01,4.17,0.07,5.19
Triskelion,plst,M11-218,,0.66,,0.42,,,-0.24,-36.36
Rite of the Raging Storm,ncc,274,1.06,,0.45,,-0.61,-57.55,,
Lonely Sandbar,sld,2161,0.52,,0.53,,0.01,1.92,,
"Gorion, Wise Mentor",clb,276,0.19,0.20,0.11,0.27,-0.08,-42.11,0.07,35.00
Wolf,tvow,11,,,,,,,,
Gate Smasher,dtk,239,0.15,0.25,0.08,0.18,-0.07,-46.67,-0.07,-28.00
"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",fin,272,0.30,0.56,0.31,0.61,0.01,3.33,0.05,8.93
Island,fbb,297,6.67,,,,,,,
Kemba's Outfitter,yone,2,,,,,,,,
World Breaker,ogw,126,0.63,5.63,0.82,6.23,0.19,30.16,0.60,10.66
Rogue Kavu,9ed,213★,,0.21,,,,,,
Ornery Tumblewagg,otj,171,0.31,0.38,0.20,0.47,-0.11,-35.48,0.09,23.68
Harbinger of the Seas,mh3,63,1.70,2.51,3.32,4.38,1.62,95.29,1.87,74.50
Mad Auntie,mma,90,0.76,0.90,0.57,1.04,-0.19,-25.00,0.14,15.56
Coral Eel,9ed,S3,0.16,,0.51,,0.35,218.75,,
Midnight Clock,m3c,189,0.38,,0.24,0.82,-0.14,-36.84,,
Invasion of Tolvada // The Broken Sky,mom,241,0.36,0.39,0.24,0.48,-0.12,-33.33,0.09,23.08
The Great Juggernaut,unk,RR04b,,,,,,,,
Lurking Nightstalker,p02,77,0.26,,0.35,,0.09,34.62,,
Spark Spray,vma,188,,,,,,,,
Remand,ddm,26,0.38,,1.06,,0.68,178.95,,
Eumidian Hatchery,eoc,40,1.20,,2.45,,1.25,104.17,,
"Lazav, Familiar Stranger",otj,216,0.14,0.34,0.14,0.13,0.00,0.00,-0.21,-61.76
Plains,cma,292,,,0.15,,,,,
Plains,brb,128,0.79,,1.55,,0.76,96.20,,
"Edric, Spymaster of Trest",cns,187,2.12,11.30,0.95,5.82,-1.17,-55.19,-5.48,-48.50
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,0.47,,,,,,
Bubbling Beebles,uds,29,0.17,7.28,0.13,3.92,-0.04,-23.53,-3.36,-46.15
Second Breakfast,ltr,29,0.13,0.18,0.03,0.18,-0.10,-76.92,0.00,0.00
"Ulasht, the Hate Seed",2x2,289,0.22,0.38,0.10,0.45,-0.12,-54.55,0.07,18.42
Unholy Strength,7ed,168,0.16,,0.08,,-0.08,-50.00,,
Forest,wc02,rl349,,,,,,,,
Consecrate // Consume,rna,224,0.20,0.26,0.11,0.57,-0.09,-45.00,0.31,119.23
Thornwood Falls,ema,246,0.11,0.34,0.07,0.26,-0.04,-36.36,-0.08,-23.53
Goblin Bowling Team,ugl,44,0.33,,0.30,,-0.03,-9.09,,
Improvised Arsenal,tmt,92,0.55,0.79,0.48,0.59,-0.07,-12.73,-0.20,-25.32
Elvish Aberration,pal03,7,,1.80,,0.82,,,-0.98,-54.44
"Farid, Enterprising Salvager",brc,13,0.27,,0.26,,-0.01,-3.70,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.28,0.89,0.21,0.88,-0.07,-25.00,-0.01,-1.12
Return to Dust,khc,32,0.22,,0.13,,-0.09,-40.91,,
Emberheart Challenger,blb,133,0.75,1.12,1.72,2.84,0.97,129.33,1.72,153.57
Royal Assassin,dmr,310,0.44,0.98,0.49,0.78,0.05,11.36,-0.20,-20.41
Shock,aer,98,0.18,0.13,0.05,0.61,-0.13,-72.22,0.48,369.23
Eldrazi Temple,sld,1154,47.24,46.76,41.35,62.54,-5.89,-12.47,15.78,33.75
Voyager Glidecar,pdft,36p,0.40,0.34,0.16,0.30,-0.24,-60.00,-0.04,-11.76
Walk the Plank,xln,130,0.22,0.49,0.16,0.35,-0.06,-27.27,-0.14,-28.57
Heated Argument,sos,118,0.05,0.40,0.04,0.08,-0.01,-20.00,-0.32,-80.00
Sphinx's Revelation,mm3,187,1.19,1.58,0.61,0.89,-0.58,-48.74,-0.69,-43.67
Mise,unh,38,0.23,,0.33,1.58,0.10,43.48,,
Kor Entanglers,bfz,36,0.11,0.40,0.08,0.28,-0.03,-27.27,-0.12,-30.00
Tail Swipe,j25,721,0.26,,0.27,,0.01,3.85,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.13,0.38,0.12,0.35,-0.01,-7.69,-0.03,-7.89
"Izoni, Thousand-Eyed",gk1,50,,0.81,,1.06,,,0.25,30.86
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.37,3.73,2.16,2.92,-0.21,-8.86,-0.81,-21.72
Duelist's Heritage,c16,1,2.01,,1.48,,-0.53,-26.37,,
"Lazav, Dimir Mastermind",znc,92,0.74,,0.54,,-0.20,-27.03,,
Celestial Kirin,sok,3,0.81,14.59,0.38,3.87,-0.43,-53.09,-10.72,-73.47
Courage in Crisis,plst,WAR-158,0.21,,0.13,,-0.08,-38.10,,
Green Sun's Twilight,pone,169p,0.31,1.10,0.23,0.51,-0.08,-25.81,-0.59,-53.64
Talisman of Curiosity,m3c,309,0.43,,0.28,2.54,-0.15,-34.88,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,1.11,1.42,2.03,0.73,105.80,0.92,82.88
Ornithopter,5ed,393,0.53,,0.44,,-0.09,-16.98,,
"Kamahl, Pit Fighter",p15a,2,,1.00,,1.16,,,0.16,16.00
Saheeli's Directive,pz2,70675,,,,,,,,
"Armaggon, Future Shark",tmt,264,2.13,2.58,1.26,1.93,-0.87,-40.85,-0.65,-25.19
Festering Goblin,9ed,130,0.13,,0.10,,-0.03,-23.08,,
Reality Smasher,sld,1153,9.58,9.10,4.94,7.66,-4.64,-48.43,-1.44,-15.82
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,8.10,8.51,4.70,4.70,-3.40,-41.98,-3.81,-44.77
Orzhov Advokist,c16,3,0.22,,0.25,,0.03,13.64,,
Initiate's Companion,akh,174,0.17,0.32,0.04,0.36,-0.13,-76.47,0.04,12.50
Tsabo's Assassin,inv,128,0.67,7.86,0.63,7.86,-0.04,-5.97,0.00,0.00
Mana Clash,9ed,203★,,14.89,,,,,,
Darksteel Splicer,moc,100,1.85,,1.48,,-0.37,-20.00,,
"Hogaak, Arisen Necropolis",mh1,202,1.49,8.32,1.27,17.20,-0.22,-14.77,8.88,106.73
Survival of the Fittest,wc98,bs129,65.84,,90.11,,24.27,36.86,,
Keen-Eyed Curator,blb,322,1.64,3.22,2.49,4.59,0.85,51.83,1.37,42.55
Jasmine Boreal,tsb,93,0.50,8.71,0.26,4.37,-0.24,-48.00,-4.34,-49.83
Bone Dragon,pm19,88s,,3.43,,2.48,,,-0.95,-27.70
Psychic Venom,5ed,113,0.18,,0.09,,-0.09,-50.00,,
Birthing Ritual,mh3,337,7.83,15.54,8.93,13.78,1.10,14.05,-1.76,-11.33
Sokka's Haiku,tla,71,0.24,0.30,0.13,0.29,-0.11,-45.83,-0.01,-3.33
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,,,1.26,,,,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,8.03,,,,,,,
Ancient Spring,inv,319,0.21,4.86,0.33,4.03,0.12,57.14,-0.83,-17.08
Spirit,tfic,3,,,,,,,,
Suspend Aggression,sos,357,0.33,0.53,0.20,0.11,-0.13,-39.39,-0.42,-79.25
Howlgeist,j22,673,0.13,,0.15,,0.02,15.38,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.12,17.12,7.42,16.12,-0.70,-8.62,-1.00,-5.84
Digsite Engineer,c21,342,1.63,,0.88,,-0.75,-46.01,,
Security Rhox,snc,220,0.04,0.04,0.03,0.11,-0.01,-25.00,0.07,175.00
Biogenic Upgrade,j25,144,0.18,,0.19,,0.01,5.56,,
Belbe's Armor,nem,126,0.24,4.49,0.20,2.46,-0.04,-16.67,-2.03,-45.21
Slinking Skirge,uds,71,0.10,1.98,0.08,1.22,-0.02,-20.00,-0.76,-38.38
Thalakos Lowlands,brb,88,0.50,,0.75,,0.25,50.00,,
Scoured Barrens,neo,274,0.24,0.28,0.10,0.15,-0.14,-58.33,-0.13,-46.43
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.25,,0.06,31.58,,
Behemoth Sledge,pip,211,0.24,2.26,0.23,0.29,-0.01,-4.17,-1.97,-87.17
"Cadric, Soul Kindler",dmc,86,5.06,,4.67,,-0.39,-7.71,,
Summon: Choco/Mog,fin,35,0.20,0.25,0.11,0.20,-0.09,-45.00,-0.05,-20.00
Grim Captain's Call,xln,108,0.20,0.47,0.07,0.29,-0.13,-65.00,-0.18,-38.30
"Boseiju, Who Endures",neo,412,69.08,144.80,44.43,81.66,-24.65,-35.68,-63.14,-43.60
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.23,0.52,0.12,0.36,-0.11,-47.83,-0.16,-30.77
Catastrophe,brb,12,3.79,,2.91,,-0.88,-23.22,,
Vandalblast,sld,404,,14.31,,13.97,,,-0.34,-2.38
Beledros Witherbloom,pstx,163p,7.09,9.00,17.00,14.81,9.91,139.77,5.81,64.56
Enchanted Carriage,eld,218,0.12,0.34,0.12,0.20,0.00,0.00,-0.14,-41.18
Insect,tsoi,7,0.21,,0.16,,-0.05,-23.81,,
Workshop Elders,moc,245,0.28,,0.27,,-0.01,-3.57,,
Floodbringer,bok,34,0.15,4.78,0.07,0.88,-0.08,-53.33,-3.90,-81.59
Phyresis,mbs,49,3.10,14.74,0.73,7.43,-2.37,-76.45,-7.31,-49.59
Banewhip Punisher,hou,59,0.32,0.99,0.20,0.61,-0.12,-37.50,-0.38,-38.38
Mountain,2ed,298,2.86,,3.29,,0.43,15.03,,
"Nin, the Pain Artist",c17,183,0.47,,0.32,,-0.15,-31.91,,
Corpse Traders,ddm,58,0.26,,0.10,,-0.16,-61.54,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.06,0.25,0.05,0.14,-0.01,-16.67,-0.11,-44.00
Scourge of Fleets,pjou,51★,,1.05,,0.69,,,-0.36,-34.29
Maro's Gone Nuts,cmb1,81,0.61,,0.33,,-0.28,-45.90,,
Skullclamp,c14,268,5.51,,4.57,,-0.94,-17.06,,
Skullmane Baku,bok,83,0.15,0.37,0.06,0.39,-0.09,-60.00,0.02,5.41
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,18.50,7.15,6.69,6.78,-11.81,-63.84,-0.37,-5.17
Pia Nalaar,pkld,124s,,0.99,,0.65,,,-0.34,-34.34
Shatterskull Charger,pznr,159s,,0.30,,0.39,,,0.09,30.00
Infected Vermin,ody,144,0.41,0.30,0.25,1.89,-0.16,-39.02,1.59,530.00
Venerable Warsinger,stx,246,0.34,0.27,0.22,0.51,-0.12,-35.29,0.24,88.89
Thousand-Faced Shadow,neo,451,2.87,2.25,1.82,2.49,-1.05,-36.59,0.24,10.67
"Delney, Streetwise Lookout",mkm,378,,69.42,,38.51,,,-30.91,-44.53
Murderous Betrayal,8ed,147,0.34,,0.20,,-0.14,-41.18,,
Eyeblight Massacre,khc,49,0.15,,0.08,,-0.07,-46.67,,
Raise Dead,leb,123,11.14,,8.31,,-2.83,-25.40,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.49,47.36,2.35,36.26,-0.14,-5.62,-11.10,-23.44
Elder Gargaroth,pm21,179p,5.75,8.88,6.27,10.55,0.52,9.04,1.67,18.81
Bloodline Culling,mid,343,0.32,0.41,0.24,0.53,-0.08,-25.00,0.12,29.27
Jan Tomcani Bio,wc01,jt0a,9.61,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.36,1.50,0.25,0.81,-0.11,-30.56,-0.69,-46.00
Blessing of Frost,pkhm,161s,,0.62,,0.49,,,-0.13,-20.97
Heartbeat of Spring,tle,42,1.86,3.16,1.09,1.92,-0.77,-41.40,-1.24,-39.24
Saproling,tddj,1,0.14,,0.15,,0.01,7.14,,
Worship,8ed,57,0.81,,1.08,,0.27,33.33,,
Duress,xln,105,0.21,0.73,0.08,0.28,-0.13,-61.90,-0.45,-61.64
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.46,11.23,0.45,10.95,-0.01,-2.17,-0.28,-2.49
Forest,ddr,35,0.17,,0.05,,-0.12,-70.59,,
Touch of the Void,bfz,134,0.05,0.28,0.07,0.11,0.02,40.00,-0.17,-60.71
"Danitha, New Benalia's Light",mat,79,1.21,1.42,1.77,1.24,0.56,46.28,-0.18,-12.68
Rite of Replication,plst,C14-122,0.33,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,1.00,,1.22,,0.22,22.00,,
Warrant // Warden,rna,230,0.18,0.25,0.03,0.13,-0.15,-83.33,-0.12,-48.00
Sparkspitter,plst,UMA-149,0.03,,0.14,,0.11,366.67,,
Hold the Perimeter,cn2,6,0.14,0.72,0.11,0.48,-0.03,-21.43,-0.24,-33.33
Lightning Shrieker,frf,106,0.05,0.43,0.09,0.35,0.04,80.00,-0.08,-18.60
"Atris, Oracle of Half-Truths",pthb,209s,,0.35,,0.40,,,0.05,14.29
Pteramander,otc,109,0.17,,0.23,,0.06,35.29,,
Diamond Faerie,csp,128,0.75,7.50,0.27,4.66,-0.48,-64.00,-2.84,-37.87
Beast Within,who,819,,23.55,,12.95,,,-10.60,-45.01
"Titania, Nature's Force",brc,25,3.38,7.66,2.03,9.80,-1.35,-39.94,2.14,27.94
Blighted Burgeoning,mom,177,0.08,0.10,0.12,0.20,0.04,50.00,0.10,100.00
Archmage of Runes,pfdn,30s,,3.74,,1.66,,,-2.08,-55.61
Finale of Promise,pwar,127s,,8.75,,3.81,,,-4.94,-56.46
Rootcast Apprenticeship,blc,32,0.31,,0.56,,0.25,80.65,,
"Laelia, the Blade Reforged",c21,380,2.60,,2.01,,-0.59,-22.69,,
Predatory Impetus,clb,249,0.22,0.14,0.07,0.21,-0.15,-68.18,0.07,50.00
Cyclopean Tomb,leb,241,,,199.52,,,,,
Grove of the Guardian,gk1,124,0.30,,0.34,,0.04,13.33,,
Deadly Alliance,znr,96,0.11,0.25,0.09,0.20,-0.02,-18.18,-0.05,-20.00
Hushwood Verge // Hushwood Verge,adsk,26,,,0.48,,,,,
Deep-Sea Terror,ori,52,0.12,0.23,0.07,0.18,-0.05,-41.67,-0.05,-21.74
Cryptic Command,sld,905,,5.16,,5.70,,,0.54,10.47
Rhino,tmh1,13,,,0.13,0.20,,,,
Season of Weaving,pblb,68p,3.80,8.81,3.86,4.18,0.06,1.58,-4.63,-52.55
Steamflogger Boss,fut,121,0.46,8.80,0.33,3.81,-0.13,-28.26,-4.99,-56.70
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,0.29,10.48,0.08,0.57,-0.21,-72.41,-9.91,-94.56
Soul of Eternity,cmr,626,1.03,0.96,0.57,1.18,-0.46,-44.66,0.22,22.92
Jaya Ballard,pdom,132s,,1.86,,2.55,,,0.69,37.10
Starfield Vocalist,peoe,78s,,3.23,,2.61,,,-0.62,-19.20
Noggle Robber,ecl,237,0.14,0.18,0.07,0.11,-0.07,-50.00,-0.07,-38.89
Llanowar,opca,48,4.10,,3.52,,-0.58,-14.15,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.77,,1.77,,0.00,0.00,,
Bat,tlci,6,,,0.16,,,,,
Refresh,ody,264,0.08,0.74,0.06,0.82,-0.02,-25.00,0.08,10.81
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.43,8.66,0.26,1.73,-0.17,-39.53,-6.93,-80.02
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.52,2.17,0.91,1.78,-0.61,-40.13,-0.39,-17.97
Manaform Hellkite,dbl,437,2.32,6.15,2.14,0.02,-0.18,-7.76,-6.13,-99.67
Bind // Liberate,cmb2,88,0.33,,1.93,,1.60,484.85,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.26,,0.18,,-0.08,-30.77,,
Thorn of Amethyst,ltc,386z,,,,1240.46,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,45.64,,37.84,,,-7.80,-17.09
"Faramir, Field Commander",ltr,303,0.18,0.26,0.15,0.19,-0.03,-16.67,-0.07,-26.92
Enlarge,plst,M14-170,0.08,,0.03,,-0.05,-62.50,,
Spurnmage Advocate,jud,27,0.27,2.00,0.15,2.97,-0.12,-44.44,0.97,48.50
"Linvala, Shield of Sea Gate",pznr,226p,0.42,0.41,0.24,0.49,-0.18,-42.86,0.08,19.51
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.30,0.27,0.48,0.12,80.00,0.18,60.00
Consuming Vapors,roe,101,0.30,1.44,0.26,1.10,-0.04,-13.33,-0.34,-23.61
Spell Blast,4ed,103,0.10,,0.08,,-0.02,-20.00,,
Slivdrazi Monstrosity,cmb2,102,13.95,,3.07,,-10.88,-77.99,,
Clue,twho,21,,,1.21,2.51,,,,
Crusader of Odric,fdn,569,0.19,,0.09,,-0.10,-52.63,,
Pelakka Wurm,m19,192,0.19,0.39,0.12,0.33,-0.07,-36.84,-0.06,-15.38
Ripscale Predator,cmr,196,0.08,0.03,0.03,0.07,-0.05,-62.50,0.04,133.33
Twinblade Slasher,eve,79,0.36,1.30,0.21,0.85,-0.15,-41.67,-0.45,-34.62
Bladegriff Prototype,otc,253,0.39,,0.30,,-0.09,-23.08,,
Beastmaster Ascension,c14,186,3.36,,3.35,,-0.01,-0.30,,
Plains,prwk,A08,,0.93,,1.43,,,0.50,53.76
Gemrazer,iko,155,0.48,3.35,0.55,0.84,0.07,14.58,-2.51,-74.93
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.32,,0.21,,-0.11,-34.38,,
"Lady Zhurong, Warrior Queen",ptk,139,120.85,,36.65,,-84.20,-69.67,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.57,,0.48,,-0.09,-15.79,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.62,0.39,0.36,0.40,-0.26,-41.94,0.01,2.56
Manabarbs,10e,218,4.81,19.77,3.41,19.40,-1.40,-29.11,-0.37,-1.87
Incandescent Aria,psnc,192p,0.16,0.26,0.14,0.18,-0.02,-12.50,-0.08,-30.77
Royal Treatment,soa,56,0.19,0.39,0.09,0.25,-0.10,-52.63,-0.14,-35.90
Goblin Gardener,7ed,188★,,15.72,,,,,,
Temur Charm,c20,230,0.34,,0.18,,-0.16,-47.06,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.11,0.13,0.11,0.05,0.00,0.00,-0.08,-61.54
Necrotic Hex,cmr,137,0.42,0.44,0.54,0.62,0.12,28.57,0.18,40.91
Reconnaissance Mission,40k,193,1.81,,1.70,,-0.11,-6.08,,
Overflowing Insight,j25,341,0.36,,0.28,,-0.08,-22.22,,
Wasteful Harvest,bro,196,0.11,0.16,0.10,0.14,-0.01,-9.09,-0.02,-12.50
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.11,0.25,0.07,0.23,-0.04,-36.36,-0.02,-8.00
Blockbuster,rav,115,0.09,0.18,0.04,0.33,-0.05,-55.56,0.15,83.33
"Padeem, Consul of Innovation",cmm,109,2.20,3.23,0.42,1.20,-1.78,-80.91,-2.03,-62.85
Nature's Lore,5ed,316,4.51,,2.48,,-2.03,-45.01,,
Eron the Relentless,ptc,mj73sb,0.45,,0.43,,-0.02,-4.44,,
Sungrass Prairie,pip,1041,,1.36,,0.73,,,-0.63,-46.32
Colossus of Sardia,10e,317★,,1.73,,1.37,,,-0.36,-20.81
Krosan Verge,c18,263,0.25,,0.18,,-0.07,-28.00,,
Otepec Huntmaster,lcc,229,0.38,,0.60,,0.22,57.89,,
Krosan Verge,mic,175,0.20,,0.11,,-0.09,-45.00,,
Monk Idealist,c15,76,0.20,,0.18,,-0.02,-10.00,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.14,0.11,0.02,0.04,-0.12,-85.71,-0.07,-63.64
Mercadian Atlas,mmq,305,0.62,14.99,0.67,9.58,0.05,8.06,-5.41,-36.09
Drannith Magistrate,piko,11s,,23.58,,15.51,,,-8.07,-34.22
Thermokarst,ice,268,5.96,,6.92,,0.96,16.11,,
Knight of the White Orchid,c21,95,5.01,,1.55,,-3.46,-69.06,,
"Marchesa, Dealer of Death",potj,220p,0.24,0.38,0.09,0.16,-0.15,-62.50,-0.22,-57.89
Nomads' Assembly,c14,82,0.65,,0.56,,-0.09,-13.85,,
"Ulamog, the Infinite Gyre",2x2,577,,89.39,,92.53,,,3.14,3.51
Disintegrate,sum,142,,,575.00,,,,,
Inspiring Vantage,sld,1375,5.71,6.66,7.43,5.06,1.72,30.12,-1.60,-24.02
"Ajani, the Greathearted",sld,520,,1.74,,0.97,,,-0.77,-44.25
Gift of Paradise,cmr,229,0.26,0.17,0.03,0.14,-0.23,-88.46,-0.03,-17.65
Endless One,cmm,804,0.96,,0.50,,-0.46,-47.92,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,1.51,3.40,0.67,1.43,-0.84,-55.63,-1.97,-57.94
Polygoyf,m3c,65,0.37,,0.36,5.94,-0.01,-2.70,,
Tip the Scales,tdc,29,0.18,,0.28,,0.10,55.56,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.82,,0.48,,-0.34,-41.46,,
Telepathy,7ed,102,1.93,,0.42,,-1.51,-78.24,,
Gleaming Geardrake,mkm,424,0.24,0.33,0.20,0.31,-0.04,-16.67,-0.02,-6.06
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
