name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Searing Blaze,plst,WWK-90,0.52,,,,,,,
Siren's Call,ced,78,2.19,,0.63,,-1.56,-71.23,,
Mystical Tutor,dmr,421,12.60,17.86,10.99,13.29,-1.61,-12.78,-4.57,-25.59
Essence Warden,prm,95481,,,,,,,,
Blood Operative,grn,63,0.21,0.47,0.11,0.37,-0.10,-47.62,-0.10,-21.28
Selvala's Enforcer,cns,40,0.17,0.60,0.11,0.32,-0.06,-35.29,-0.28,-46.67
Coalstoke Gearhulk,pdft,198s,,1.38,,1.57,,,0.19,13.77
Fresh Meat,nph,109,0.24,0.95,0.17,1.39,-0.07,-29.17,0.44,46.32
Orzhov Guildgate,gtc,244,0.12,0.69,0.21,0.74,0.09,75.00,0.05,7.25
Mortify,ltc,269,0.19,,0.19,,0.00,0.00,,
Bird,totj,7,,,,,,,,
"Narset, Parter of Veils",sld,1141,18.94,20.18,16.15,18.63,-2.79,-14.73,-1.55,-7.68
Paradise Druid,woc,129,0.17,,0.14,,-0.03,-17.65,,
Run Away Together,woc,108,0.11,,0.08,,-0.03,-27.27,,
Sinew Sliver,tsr,44,0.38,2.17,0.20,0.88,-0.18,-47.37,-1.29,-59.45
Charge,dom,10,0.04,0.34,0.03,0.20,-0.01,-25.00,-0.14,-41.18
Island,eld,255,0.10,0.13,0.04,0.16,-0.06,-60.00,0.03,23.08
Novice Knight,m19,30,0.07,0.58,0.07,0.35,0.00,0.00,-0.23,-39.66
Fallen Askari,vis,59,0.16,,0.10,,-0.06,-37.50,,
Altar's Reap,plst,DDR-37,0.14,,0.15,,0.01,7.14,,
"Lavinia, Azorius Renegade",rvr,370,0.33,0.37,0.56,0.89,0.23,69.70,0.52,140.54
"Odric, Master Tactician",c20,96,0.37,,0.27,,-0.10,-27.03,,
Afflict,ody,115,0.07,0.55,0.11,0.47,0.04,57.14,-0.08,-14.55
Crown of Gondor,ltc,75,0.24,,0.26,,0.02,8.33,,
Invisible Stalker,isd,60,0.75,9.70,0.83,4.09,0.08,10.67,-5.61,-57.84
"Dakkon, Shadow Slayer",mh2,192,0.59,1.24,0.51,1.61,-0.08,-13.56,0.37,29.84
Shahrazad,arn,10,453.33,,327.87,,-125.46,-27.68,,
Destructive Tampering,aer,78,0.02,0.21,0.05,0.15,0.03,150.00,-0.06,-28.57
Mox Jet,30a,556,,,,,,,,
Harmonize,c20,173,0.25,,0.26,,0.01,4.00,,
Nocturnal Raid,mir,132,0.21,,0.22,,0.01,4.76,,
Temporal Manipulation,sld,1169,16.79,16.89,15.37,16.28,-1.42,-8.46,-0.61,-3.61
The Convincing General,unk,MZ05a,,,,,,,,
Archon of the Wild Rose,woe,1,0.18,0.33,0.26,0.42,0.08,44.44,0.09,27.27
Vaevictis Asmadi,bchr,89,,,,,,,,
Flensermite,mbs,41,0.21,1.11,0.28,1.41,0.07,33.33,0.30,27.03
Triskelion,plst,M11-218,,0.44,,0.23,,,-0.21,-47.73
Rite of the Raging Storm,ncc,274,3.77,,0.40,,-3.37,-89.39,,
Lonely Sandbar,sld,2161,,,,,,,,
"Gorion, Wise Mentor",clb,276,0.10,0.12,0.12,0.18,0.02,20.00,0.06,50.00
Wolf,tvow,11,,,,,,,,
Gate Smasher,dtk,239,0.17,0.49,0.08,0.18,-0.09,-52.94,-0.31,-63.27
"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",fin,272,0.31,0.61,0.21,0.50,-0.10,-32.26,-0.11,-18.03
Island,fbb,297,4.25,,,,,,,
Kemba's Outfitter,yone,2,,,,,,,,
World Breaker,ogw,126,0.88,8.18,1.77,8.27,0.89,101.14,0.09,1.10
Rogue Kavu,9ed,213★,,0.21,,,,,,
Ornery Tumblewagg,otj,171,0.18,0.25,0.18,0.38,0.00,0.00,0.13,52.00
Harbinger of the Seas,mh3,63,1.40,3.33,3.81,5.17,2.41,172.14,1.84,55.26
Mad Auntie,mma,90,0.50,1.21,0.72,1.14,0.22,44.00,-0.07,-5.79
Coral Eel,9ed,S3,0.16,,0.58,,0.42,262.50,,
Midnight Clock,m3c,189,0.35,,0.26,0.82,-0.09,-25.71,,
Invasion of Tolvada // The Broken Sky,mom,241,0.28,0.37,0.24,0.29,-0.04,-14.29,-0.08,-21.62
The Great Juggernaut,unk,RR04b,,,,,,,,
Lurking Nightstalker,p02,77,0.25,,0.36,,0.11,44.00,,
Spark Spray,vma,188,,,,,,,,
Remand,ddm,26,0.30,,0.51,,0.21,70.00,,
Eumidian Hatchery,eoc,40,1.08,,2.07,,0.99,91.67,,
"Lazav, Familiar Stranger",otj,216,0.11,0.10,0.10,0.16,-0.01,-9.09,0.06,60.00
Plains,cma,292,0.25,,0.14,,-0.11,-44.00,,
Plains,brb,128,0.87,,1.68,,0.81,93.10,,
"Edric, Spymaster of Trest",cns,187,1.31,8.38,0.92,5.53,-0.39,-29.77,-2.85,-34.01
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,1.05,,,,,,
Bubbling Beebles,uds,29,0.11,5.98,0.10,3.49,-0.01,-9.09,-2.49,-41.64
Second Breakfast,ltr,29,0.07,0.15,0.06,0.11,-0.01,-14.29,-0.04,-26.67
"Ulasht, the Hate Seed",2x2,289,0.16,0.29,0.20,0.51,0.04,25.00,0.22,75.86
Unholy Strength,7ed,168,0.10,,0.10,,0.00,0.00,,
Forest,wc02,rl349,1.99,,,,,,,
Consecrate // Consume,rna,224,0.10,0.14,0.13,0.48,0.03,30.00,0.34,242.86
Thornwood Falls,ema,246,0.09,0.32,0.05,0.27,-0.04,-44.44,-0.05,-15.62
Goblin Bowling Team,ugl,44,0.32,,0.27,,-0.05,-15.62,,
Improvised Arsenal,tmt,92,,,,,,,,
Elvish Aberration,pal03,7,,1.90,,0.79,,,-1.11,-58.42
"Farid, Enterprising Salvager",brc,13,0.21,,0.28,,0.07,33.33,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.21,1.19,0.22,0.85,0.01,4.76,-0.34,-28.57
Return to Dust,khc,32,0.10,,0.17,,0.07,70.00,,
Emberheart Challenger,blb,133,3.65,2.77,2.54,2.90,-1.11,-30.41,0.13,4.69
Royal Assassin,dmr,310,0.45,0.69,0.53,1.15,0.08,17.78,0.46,66.67
Shock,aer,98,0.05,0.22,0.04,0.92,-0.01,-20.00,0.70,318.18
Eldrazi Temple,sld,1154,49.47,55.61,45.37,68.61,-4.10,-8.29,13.00,23.38
Voyager Glidecar,pdft,36p,,0.31,0.12,0.30,,,-0.01,-3.23
Walk the Plank,xln,130,0.13,0.53,0.10,0.28,-0.03,-23.08,-0.25,-47.17
Sphinx's Revelation,mm3,187,1.10,1.80,1.08,0.48,-0.02,-1.82,-1.32,-73.33
Mise,unh,38,0.23,6.00,0.17,1.66,-0.06,-26.09,-4.34,-72.33
Kor Entanglers,bfz,36,0.10,0.52,0.11,0.28,0.01,10.00,-0.24,-46.15
Tail Swipe,j25,721,0.34,,0.19,,-0.15,-44.12,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.15,0.48,0.20,0.30,0.05,33.33,-0.18,-37.50
"Izoni, Thousand-Eyed",gk1,50,,0.79,,1.21,,,0.42,53.16
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.49,3.07,2.07,3.26,-0.42,-16.87,0.19,6.19
Duelist's Heritage,c16,1,1.72,,1.57,,-0.15,-8.72,,
"Lazav, Dimir Mastermind",znc,92,0.81,,0.69,,-0.12,-14.81,,
Celestial Kirin,sok,3,0.65,12.25,0.62,8.56,-0.03,-4.62,-3.69,-30.12
Courage in Crisis,plst,WAR-158,0.17,,,,,,,
Green Sun's Twilight,pone,169p,0.27,0.33,0.16,0.44,-0.11,-40.74,0.11,33.33
Talisman of Curiosity,m3c,309,0.31,,0.35,2.54,0.04,12.90,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.76,1.25,2.06,0.56,81.16,1.30,171.05
Ornithopter,5ed,393,0.57,,0.87,,0.30,52.63,,
"Kamahl, Pit Fighter",p15a,2,,0.81,,1.15,,,0.34,41.98
Saheeli's Directive,pz2,70675,,,,,,,,
Festering Goblin,9ed,130,0.13,,0.09,,-0.04,-30.77,,
Reality Smasher,sld,1153,10.63,9.68,7.23,8.27,-3.40,-31.98,-1.41,-14.57
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,5.33,4.99,3.90,3.77,-1.43,-26.83,-1.22,-24.45
Orzhov Advokist,c16,3,0.17,,0.31,,0.14,82.35,,
Initiate's Companion,akh,174,0.06,0.41,0.13,0.27,0.07,116.67,-0.14,-34.15
Tsabo's Assassin,inv,128,0.45,7.90,0.37,8.66,-0.08,-17.78,0.76,9.62
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,1.82,,1.03,,-0.79,-43.41,,
"Hogaak, Arisen Necropolis",mh1,202,1.07,7.58,1.21,11.44,0.14,13.08,3.86,50.92
Survival of the Fittest,wc98,bs129,55.47,,54.34,,-1.13,-2.04,,
Keen-Eyed Curator,blb,322,2.20,3.90,2.47,4.81,0.27,12.27,0.91,23.33
Jasmine Boreal,tsb,93,0.51,7.97,0.19,2.34,-0.32,-62.75,-5.63,-70.64
Bone Dragon,pm19,88s,,3.16,,2.80,,,-0.36,-11.39
Psychic Venom,5ed,113,0.17,,0.04,,-0.13,-76.47,,
Birthing Ritual,mh3,337,8.68,15.86,8.01,12.96,-0.67,-7.72,-2.90,-18.28
Sokka's Haiku,tla,71,0.07,0.30,0.10,0.16,0.03,42.86,-0.14,-46.67
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.49,,-5.71,-79.31,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.92,,,,,,,
Ancient Spring,inv,319,0.19,4.86,0.19,4.48,0.00,0.00,-0.38,-7.82
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.08,,0.12,,0.04,50.00,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.47,12.28,8.47,17.62,0.00,0.00,5.34,43.49
Digsite Engineer,c21,342,1.23,,1.21,,-0.02,-1.63,,
Security Rhox,snc,220,0.05,0.03,0.05,0.09,0.00,0.00,0.06,200.00
Biogenic Upgrade,j25,144,0.13,,0.18,,0.05,38.46,,
Belbe's Armor,nem,126,0.28,3.73,0.33,2.90,0.05,17.86,-0.83,-22.25
Slinking Skirge,uds,71,0.13,0.90,0.06,1.16,-0.07,-53.85,0.26,28.89
Thalakos Lowlands,brb,88,0.43,,0.67,,0.24,55.81,,
Scoured Barrens,neo,274,0.12,0.21,0.15,0.21,0.03,25.00,0.00,0.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.18,,0.16,,-0.02,-11.11,,
Behemoth Sledge,pip,211,0.13,2.20,0.16,0.26,0.03,23.08,-1.94,-88.18
"Cadric, Soul Kindler",dmc,86,3.80,,3.91,,0.11,2.89,,
Summon: Choco/Mog,fin,35,0.06,0.12,0.07,0.13,0.01,16.67,0.01,8.33
Grim Captain's Call,xln,108,0.13,0.46,0.08,0.26,-0.05,-38.46,-0.20,-43.48
"Boseiju, Who Endures",neo,412,52.51,115.70,39.81,72.17,-12.70,-24.19,-43.53,-37.62
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.10,0.38,0.17,0.43,0.07,70.00,0.05,13.16
Catastrophe,brb,12,3.74,,2.37,,-1.37,-36.63,,
Vandalblast,sld,404,,12.23,,16.43,,,4.20,34.34
Beledros Witherbloom,pstx,163p,6.89,9.03,17.00,15.50,10.11,146.73,6.47,71.65
Enchanted Carriage,eld,218,0.12,0.19,0.06,0.17,-0.06,-50.00,-0.02,-10.53
Insect,tsoi,7,0.12,,,,,,,
Workshop Elders,moc,245,0.16,,0.10,,-0.06,-37.50,,
Floodbringer,bok,34,0.14,2.75,0.13,0.97,-0.01,-7.14,-1.78,-64.73
Phyresis,mbs,49,1.21,11.42,1.04,5.98,-0.17,-14.05,-5.44,-47.64
Banewhip Punisher,hou,59,0.29,0.86,0.24,0.60,-0.05,-17.24,-0.26,-30.23
Mountain,2ed,298,2.76,,2.57,,-0.19,-6.88,,
"Nin, the Pain Artist",c17,183,0.47,,0.65,,0.18,38.30,,
Corpse Traders,ddm,58,0.04,,0.10,,0.06,150.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.27,0.02,0.21,-0.03,-60.00,-0.06,-22.22
Scourge of Fleets,pjou,51★,,1.06,,1.43,,,0.37,34.91
Maro's Gone Nuts,cmb1,81,0.60,,0.33,,-0.27,-45.00,,
Skullclamp,c14,268,4.43,,4.71,,0.28,6.32,,
Skullmane Baku,bok,83,0.10,0.25,0.05,0.28,-0.05,-50.00,0.03,12.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,9.83,7.03,7.27,7.95,-2.56,-26.04,0.92,13.09
Pia Nalaar,pkld,124s,,0.75,,0.89,,,0.14,18.67
Shatterskull Charger,pznr,159s,,0.29,,0.41,,,0.12,41.38
Infected Vermin,ody,144,0.41,3.25,0.27,1.51,-0.14,-34.15,-1.74,-53.54
Venerable Warsinger,stx,246,0.14,0.28,0.31,0.51,0.17,121.43,0.23,82.14
Thousand-Faced Shadow,neo,451,1.01,1.38,2.03,2.87,1.02,100.99,1.49,107.97
"Delney, Streetwise Lookout",mkm,378,,51.07,,36.99,,,-14.08,-27.57
Murderous Betrayal,8ed,147,0.41,,0.17,,-0.24,-58.54,,
Eyeblight Massacre,khc,49,0.11,,0.23,,0.12,109.09,,
Raise Dead,leb,123,10.07,,8.36,,-1.71,-16.98,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.50,43.87,1.86,30.90,-0.64,-25.60,-12.97,-29.56
Elder Gargaroth,pm21,179p,5.76,11.30,8.47,10.55,2.71,47.05,-0.75,-6.64
Bloodline Culling,mid,343,0.33,0.29,0.26,0.34,-0.07,-21.21,0.05,17.24
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.27,1.54,0.23,1.24,-0.04,-14.81,-0.30,-19.48
Blessing of Frost,pkhm,161s,,0.30,,0.48,,,0.18,60.00
Heartbeat of Spring,tle,42,1.67,2.70,1.10,2.93,-0.57,-34.13,0.23,8.52
Saproling,tddj,1,0.18,,,,,,,
Worship,8ed,57,0.74,,0.32,,-0.42,-56.76,,
Duress,xln,105,0.13,0.78,0.05,0.41,-0.08,-61.54,-0.37,-47.44
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.37,12.92,0.43,9.62,0.06,16.22,-3.30,-25.54
Forest,ddr,35,0.21,,0.02,,-0.19,-90.48,,
Touch of the Void,bfz,134,0.03,,0.03,0.12,0.00,0.00,,
"Danitha, New Benalia's Light",mat,79,0.71,1.00,1.23,1.58,0.52,73.24,0.58,58.00
Rite of Replication,plst,C14-122,0.35,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,2.47,,1.40,,-1.07,-43.32,,
Warrant // Warden,rna,230,0.10,0.32,0.10,0.14,0.00,0.00,-0.18,-56.25
Sparkspitter,plst,UMA-149,0.04,,0.08,,0.04,100.00,,
Hold the Perimeter,cn2,6,0.19,0.65,0.19,0.55,0.00,0.00,-0.10,-15.38
Lightning Shrieker,frf,106,0.05,0.39,0.04,0.36,-0.01,-20.00,-0.03,-7.69
"Atris, Oracle of Half-Truths",pthb,209s,,0.23,,0.27,,,0.04,17.39
Pteramander,otc,109,0.07,,0.09,,0.02,28.57,,
Diamond Faerie,csp,128,0.71,4.43,0.45,3.36,-0.26,-36.62,-1.07,-24.15
Beast Within,who,819,,29.42,,12.95,,,-16.47,-55.98
"Titania, Nature's Force",brc,25,2.06,7.95,2.44,10.44,0.38,18.45,2.49,31.32
Blighted Burgeoning,mom,177,0.12,0.12,0.04,0.14,-0.08,-66.67,0.02,16.67
Archmage of Runes,pfdn,30s,,3.00,,2.09,,,-0.91,-30.33
Finale of Promise,pwar,127s,,8.08,,3.74,,,-4.34,-53.71
Rootcast Apprenticeship,blc,32,0.19,,0.73,,0.54,284.21,,
"Laelia, the Blade Reforged",c21,380,1.69,,2.01,,0.32,18.93,,
Predatory Impetus,clb,249,0.04,0.08,0.05,0.11,0.01,25.00,0.03,37.50
Cyclopean Tomb,leb,241,,,228.72,,,,,
Grove of the Guardian,gk1,124,0.31,,0.22,,-0.09,-29.03,,
Deadly Alliance,znr,96,0.06,0.24,0.09,0.17,0.03,50.00,-0.07,-29.17
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.05,,0.03,0.18,-0.02,-40.00,,
Cryptic Command,sld,905,,3.60,,0.08,,,-3.52,-97.78
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.66,8.81,3.87,3.96,0.21,5.74,-4.85,-55.05
Steamflogger Boss,fut,121,0.16,7.29,0.31,3.74,0.15,93.75,-3.55,-48.70
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,,,,,,,,
Soul of Eternity,cmr,626,0.70,0.96,0.42,1.17,-0.28,-40.00,0.21,21.87
Jaya Ballard,pdom,132s,,0.69,,2.79,,,2.10,304.35
Starfield Vocalist,peoe,78s,,3.23,,3.19,,,-0.04,-1.24
Noggle Robber,ecl,237,0.16,0.23,0.05,0.15,-0.11,-68.75,-0.08,-34.78
Llanowar,opca,48,5.30,,4.04,,-1.26,-23.77,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.70,,2.23,,0.53,31.18,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.10,0.75,0.08,0.73,-0.02,-20.00,-0.02,-2.67
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.33,2.48,0.16,0.92,-0.17,-51.52,-1.56,-62.90
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,0.83,1.86,0.89,1.81,0.06,7.23,-0.05,-2.69
Manaform Hellkite,dbl,437,2.24,8.99,0.98,0.02,-1.26,-56.25,-8.97,-99.78
Bind // Liberate,cmb2,88,0.26,,1.79,,1.53,588.46,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.24,,0.16,,-0.08,-33.33,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,46.88,,33.80,,,-13.08,-27.90
"Faramir, Field Commander",ltr,303,0.10,0.19,0.12,0.18,0.02,20.00,-0.01,-5.26
Enlarge,plst,M14-170,0.09,,,,,,,
Spurnmage Advocate,jud,27,0.29,1.84,0.22,3.12,-0.07,-24.14,1.28,69.57
"Linvala, Shield of Sea Gate",pznr,226p,0.40,0.49,0.25,0.69,-0.15,-37.50,0.20,40.82
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.15,,,,,,
Consuming Vapors,roe,101,0.27,1.32,0.21,1.17,-0.06,-22.22,-0.15,-11.36
Spell Blast,4ed,103,0.10,,0.10,,0.00,0.00,,
Slivdrazi Monstrosity,cmb2,102,15.11,,9.89,,-5.22,-34.55,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.07,,0.12,,0.05,71.43,,
Pelakka Wurm,m19,192,0.13,1.01,0.18,0.36,0.05,38.46,-0.65,-64.36
Ripscale Predator,cmr,196,0.06,0.04,0.02,0.08,-0.04,-66.67,0.04,100.00
Twinblade Slasher,eve,79,0.20,1.31,0.26,0.79,0.06,30.00,-0.52,-39.69
Bladegriff Prototype,otc,253,0.25,,0.23,,-0.02,-8.00,,
Beastmaster Ascension,c14,186,4.50,,3.68,,-0.82,-18.22,,
Plains,prwk,A08,,0.75,,1.27,,,0.52,69.33
Gemrazer,iko,155,0.44,0.87,0.58,1.01,0.14,31.82,0.14,16.09
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.21,,0.18,,-0.03,-14.29,,
"Lady Zhurong, Warrior Queen",ptk,139,125.41,,38.77,,-86.64,-69.09,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.54,,0.36,,-0.18,-33.33,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.51,0.38,0.60,0.44,0.09,17.65,0.06,15.79
Manabarbs,10e,218,4.24,19.43,4.73,17.12,0.49,11.56,-2.31,-11.89
Incandescent Aria,psnc,192p,0.22,0.18,0.14,0.20,-0.08,-36.36,0.02,11.11
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.28,,0.15,,-0.13,-46.43,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.04,0.09,0.03,0.06,-0.01,-25.00,-0.03,-33.33
Necrotic Hex,cmr,137,0.33,0.42,0.39,0.72,0.06,18.18,0.30,71.43
Reconnaissance Mission,40k,193,1.84,,1.52,,-0.32,-17.39,,
Overflowing Insight,j25,341,0.28,,0.32,,0.04,14.29,,
Wasteful Harvest,bro,196,0.05,0.19,0.10,0.19,0.05,100.00,0.00,0.00
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.09,0.30,0.07,0.22,-0.02,-22.22,-0.08,-26.67
Blockbuster,rav,115,0.10,,0.06,0.29,-0.04,-40.00,,
"Padeem, Consul of Innovation",cmm,109,1.49,1.53,0.45,1.56,-1.04,-69.80,0.03,1.96
Nature's Lore,5ed,316,2.81,,2.07,,-0.74,-26.33,,
Eron the Relentless,ptc,mj73sb,0.41,,0.47,,0.06,14.63,,
Sungrass Prairie,pip,1041,,1.42,,0.63,,,-0.79,-55.63
Colossus of Sardia,10e,317★,,0.90,,1.28,,,0.38,42.22
Krosan Verge,c18,263,0.22,,0.22,,0.00,0.00,,
Otepec Huntmaster,lcc,229,0.27,,0.54,,0.27,100.00,,
Krosan Verge,mic,175,0.14,,0.18,,0.04,28.57,,
Monk Idealist,c15,76,0.16,,0.21,,0.05,31.25,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.03,0.10,0.05,0.12,0.02,66.67,0.02,20.00
Mercadian Atlas,mmq,305,0.60,4.94,0.56,10.39,-0.04,-6.67,5.45,110.32
Drannith Magistrate,piko,11s,,22.70,,22.70,,,0.00,0.00
Thermokarst,ice,268,5.00,,7.24,,2.24,44.80,,
Knight of the White Orchid,c21,95,1.73,,1.27,,-0.46,-26.59,,
"Marchesa, Dealer of Death",potj,220p,0.19,0.44,0.13,0.24,-0.06,-31.58,-0.20,-45.45
Nomads' Assembly,c14,82,0.59,,0.59,,0.00,0.00,,
"Ulamog, the Infinite Gyre",2x2,577,,86.44,,107.70,,,21.26,24.60
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,6.90,7.76,7.21,7.06,0.31,4.49,-0.70,-9.02
"Ajani, the Greathearted",sld,520,,2.17,,1.18,,,-0.99,-45.62
Gift of Paradise,cmr,229,0.04,0.16,0.04,0.19,0.00,0.00,0.03,18.75
Endless One,cmm,804,0.87,,0.46,,-0.41,-47.13,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,1.75,2.80,,,,,,
Polygoyf,m3c,65,0.29,,0.34,5.94,0.05,17.24,,
Tip the Scales,tdc,29,0.16,,0.38,,0.22,137.50,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.71,,0.56,,-0.15,-21.13,,
Telepathy,7ed,102,2.12,,0.49,,-1.63,-76.89,,
Gleaming Geardrake,mkm,424,0.30,0.44,0.14,0.28,-0.16,-53.33,-0.16,-36.36
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.09,,2.52,,,-0.57,-18.45
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.21,,0.26,,0.05,23.81,,
"Nikara, Lair Scavenger",c20,3,0.63,0.44,0.47,0.44,-0.16,-25.40,0.00,0.00
Resurgent Belief,pmh2,26s,,1.69,,1.39,,,-0.30,-17.75
Rescuer Sphinx,war,65,0.05,0.35,0.08,0.20,0.03,60.00,-0.15,-42.86
Forest,gk2,106,0.40,,0.21,,-0.19,-47.50,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.13,,0.25,,0.12,92.31,,
Homing Lightning,rvr,112,0.03,0.04,0.04,0.11,0.01,33.33,0.07,175.00
Elvish Healer,ice,22,0.11,,0.05,,-0.06,-54.55,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,15.16,63.39,5.36,21.41,-9.80,-64.64,-41.98,-66.22
Plains,mom,277,0.11,0.14,0.06,0.04,-0.05,-45.45,-0.10,-71.43
