name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Pugnacious Hammerskull,plci,208p,0.39,0.99,0.45,0.73,0.06,15.38,-0.26,-26.26
War Historian,mom,214,0.03,0.03,0.03,0.04,0.00,0.00,0.01,33.33
Searing Blaze,plst,WWK-90,0.48,,,,,,,
Siren's Call,ced,78,2.10,,0.73,,-1.37,-65.24,,
Mystical Tutor,dmr,421,15.48,19.71,9.74,16.17,-5.74,-37.08,-3.54,-17.96
Essence Warden,prm,95481,,,,,,,,
Blood Operative,grn,63,0.17,0.53,0.17,0.34,0.00,0.00,-0.19,-35.85
Selvala's Enforcer,cns,40,0.15,0.60,0.11,0.33,-0.04,-26.67,-0.27,-45.00
Coalstoke Gearhulk,pdft,198s,,1.40,,0.84,,,-0.56,-40.00
Fresh Meat,nph,109,0.26,0.85,0.29,1.08,0.03,11.54,0.23,27.06
Orzhov Guildgate,gtc,244,0.23,0.70,0.13,0.83,-0.10,-43.48,0.13,18.57
Mortify,ltc,269,0.28,,0.16,,-0.12,-42.86,,
Bird,totj,7,,,,,,,,
"Narset, Parter of Veils",sld,1141,18.52,20.46,18.31,20.89,-0.21,-1.13,0.43,2.10
Paradise Druid,woc,129,0.27,,0.22,,-0.05,-18.52,,
Run Away Together,woc,108,0.31,,0.09,,-0.22,-70.97,,
Sinew Sliver,tsr,44,0.41,3.02,0.19,1.35,-0.22,-53.66,-1.67,-55.30
Charge,dom,10,0.05,0.30,0.10,0.17,0.05,100.00,-0.13,-43.33
Island,eld,255,0.12,0.14,0.05,0.17,-0.07,-58.33,0.03,21.43
Novice Knight,m19,30,0.11,0.58,0.14,0.30,0.03,27.27,-0.28,-48.28
Fallen Askari,vis,59,0.14,,0.05,,-0.09,-64.29,,
Altar's Reap,plst,DDR-37,0.15,,0.33,,0.18,120.00,,
"Lavinia, Azorius Renegade",rvr,370,0.38,0.38,0.44,1.68,0.06,15.79,1.30,342.11
"Odric, Master Tactician",c20,96,0.35,,0.27,,-0.08,-22.86,,
Afflict,ody,115,0.07,0.55,0.05,0.56,-0.02,-28.57,0.01,1.82
Crown of Gondor,ltc,75,0.39,,0.22,,-0.17,-43.59,,
Invisible Stalker,isd,60,1.66,10.61,0.78,1.62,-0.88,-53.01,-8.99,-84.73
"Dakkon, Shadow Slayer",mh2,192,0.57,1.52,0.42,1.06,-0.15,-26.32,-0.46,-30.26
Shahrazad,arn,10,455.33,,328.35,,-126.98,-27.89,,
Destructive Tampering,aer,78,0.04,0.24,0.05,0.16,0.01,25.00,-0.08,-33.33
Mox Jet,30a,556,,,,,,,,
Harmonize,c20,173,0.30,,0.23,,-0.07,-23.33,,
Nocturnal Raid,mir,132,0.22,,0.15,,-0.07,-31.82,,
Temporal Manipulation,sld,1169,16.74,16.95,14.43,15.92,-2.31,-13.80,-1.03,-6.08
The Convincing General,unk,MZ05a,,,,,,,,
Archon of the Wild Rose,woe,1,0.29,0.33,0.28,0.34,-0.01,-3.45,0.01,3.03
Vaevictis Asmadi,bchr,89,,,,,,,,
Flensermite,mbs,41,0.28,1.20,0.27,1.48,-0.01,-3.57,0.28,23.33
Triskelion,plst,M11-218,,0.56,,0.31,,,-0.25,-44.64
Rite of the Raging Storm,ncc,274,1.20,,0.51,,-0.69,-57.50,,
Lonely Sandbar,sld,2161,0.60,,0.38,,-0.22,-36.67,,
"Gorion, Wise Mentor",clb,276,0.21,0.20,0.15,0.32,-0.06,-28.57,0.12,60.00
Wolf,tvow,11,,,,,,,,
Gate Smasher,dtk,239,0.16,0.06,0.10,0.18,-0.06,-37.50,0.12,200.00
"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",fin,272,0.29,0.59,0.28,0.74,-0.01,-3.45,0.15,25.42
Island,fbb,297,4.40,,,,,,,
Kemba's Outfitter,yone,2,,,,,,,,
World Breaker,ogw,126,0.74,6.68,0.79,6.84,0.05,6.76,0.16,2.40
Rogue Kavu,9ed,213★,,0.21,,,,,,
Ornery Tumblewagg,otj,171,0.28,0.37,0.31,0.50,0.03,10.71,0.13,35.14
Harbinger of the Seas,mh3,63,1.64,2.83,3.20,5.23,1.56,95.12,2.40,84.81
Mad Auntie,mma,90,0.74,0.88,0.48,1.26,-0.26,-35.14,0.38,43.18
Coral Eel,9ed,S3,0.16,,0.60,,0.44,275.00,,
Midnight Clock,m3c,189,0.34,,0.22,0.82,-0.12,-35.29,,
Invasion of Tolvada // The Broken Sky,mom,241,0.32,0.39,0.39,0.45,0.07,21.88,0.06,15.38
The Great Juggernaut,unk,RR04b,,,,,,,,
Lurking Nightstalker,p02,77,0.26,,0.35,,0.09,34.62,,
Spark Spray,vma,188,,,,,,,,
Remand,ddm,26,0.31,,0.55,,0.24,77.42,,
Eumidian Hatchery,eoc,40,0.80,,1.87,,1.07,133.75,,
"Lazav, Familiar Stranger",otj,216,0.12,0.29,0.09,0.21,-0.03,-25.00,-0.08,-27.59
Plains,cma,292,0.25,,0.15,,-0.10,-40.00,,
Plains,brb,128,0.80,,1.59,,0.79,98.75,,
"Edric, Spymaster of Trest",cns,187,2.47,9.25,0.89,5.53,-1.58,-63.97,-3.72,-40.22
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,0.47,,,,,,
Bubbling Beebles,uds,29,0.15,7.28,0.12,3.84,-0.03,-20.00,-3.44,-47.25
Second Breakfast,ltr,29,0.21,0.18,0.04,0.10,-0.17,-80.95,-0.08,-44.44
"Ulasht, the Hate Seed",2x2,289,0.22,0.35,0.13,0.50,-0.09,-40.91,0.15,42.86
Unholy Strength,7ed,168,0.14,,0.15,,0.01,7.14,,
Forest,wc02,rl349,1.99,,,,,,,
Consecrate // Consume,rna,224,0.19,0.21,0.15,0.52,-0.04,-21.05,0.31,147.62
Thornwood Falls,ema,246,0.10,0.34,0.08,0.26,-0.02,-20.00,-0.08,-23.53
Goblin Bowling Team,ugl,44,0.32,,0.27,,-0.05,-15.62,,
Improvised Arsenal,tmt,92,0.56,0.77,0.50,0.51,-0.06,-10.71,-0.26,-33.77
Elvish Aberration,pal03,7,,1.82,,0.78,,,-1.04,-57.14
"Farid, Enterprising Salvager",brc,13,0.28,,0.19,,-0.09,-32.14,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.23,0.82,0.22,0.91,-0.01,-4.35,0.09,10.98
Return to Dust,khc,32,0.20,,0.15,,-0.05,-25.00,,
Emberheart Challenger,blb,133,0.64,1.15,1.58,2.63,0.94,146.88,1.48,128.70
Royal Assassin,dmr,310,0.43,0.95,0.52,0.82,0.09,20.93,-0.13,-13.68
Shock,aer,98,0.15,0.18,0.09,0.61,-0.06,-40.00,0.43,238.89
Eldrazi Temple,sld,1154,47.82,46.52,44.30,62.83,-3.52,-7.36,16.31,35.06
Voyager Glidecar,pdft,36p,0.40,0.34,0.16,0.30,-0.24,-60.00,-0.04,-11.76
Walk the Plank,xln,130,0.17,0.49,0.16,0.40,-0.01,-5.88,-0.09,-18.37
Heated Argument,sos,118,0.17,0.88,0.10,0.21,-0.07,-41.18,-0.67,-76.14
Sphinx's Revelation,mm3,187,1.16,1.52,0.79,0.89,-0.37,-31.90,-0.63,-41.45
Mise,unh,38,0.24,6.00,0.22,1.58,-0.02,-8.33,-4.42,-73.67
Kor Entanglers,bfz,36,0.11,0.45,0.11,0.26,0.00,0.00,-0.19,-42.22
Tail Swipe,j25,721,0.26,,0.26,,0.00,0.00,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.13,0.41,0.12,0.35,-0.01,-7.69,-0.06,-14.63
"Izoni, Thousand-Eyed",gk1,50,,0.79,,0.90,,,0.11,13.92
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.49,3.74,1.73,2.20,-0.76,-30.52,-1.54,-41.18
Duelist's Heritage,c16,1,1.81,,1.43,,-0.38,-20.99,,
"Lazav, Dimir Mastermind",znc,92,0.80,,0.65,,-0.15,-18.75,,
Celestial Kirin,sok,3,0.74,14.00,0.84,4.94,0.10,13.51,-9.06,-64.71
Courage in Crisis,plst,WAR-158,0.22,,0.12,,-0.10,-45.45,,
Green Sun's Twilight,pone,169p,0.31,0.49,0.24,0.47,-0.07,-22.58,-0.02,-4.08
Talisman of Curiosity,m3c,309,0.42,,0.30,2.54,-0.12,-28.57,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,1.05,1.48,2.03,0.79,114.49,0.98,93.33
Ornithopter,5ed,393,0.54,,0.35,,-0.19,-35.19,,
"Kamahl, Pit Fighter",p15a,2,,0.93,,1.07,,,0.14,15.05
Saheeli's Directive,pz2,70675,,,,,,,,
"Armaggon, Future Shark",tmt,264,1.47,1.38,1.25,1.78,-0.22,-14.97,0.40,28.99
Festering Goblin,9ed,130,0.11,,0.09,,-0.02,-18.18,,
Reality Smasher,sld,1153,10.06,9.45,4.94,7.80,-5.12,-50.89,-1.65,-17.46
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,7.08,7.39,4.09,4.94,-2.99,-42.23,-2.45,-33.15
Orzhov Advokist,c16,3,0.25,,0.19,,-0.06,-24.00,,
Initiate's Companion,akh,174,0.14,0.33,0.07,0.24,-0.07,-50.00,-0.09,-27.27
Tsabo's Assassin,inv,128,0.65,7.86,0.50,8.09,-0.15,-23.08,0.23,2.93
Mana Clash,9ed,203★,,14.75,,,,,,
Darksteel Splicer,moc,100,1.49,,1.21,,-0.28,-18.79,,
"Hogaak, Arisen Necropolis",mh1,202,1.23,8.32,1.43,16.14,0.20,16.26,7.82,93.99
Survival of the Fittest,wc98,bs129,59.53,,81.94,,22.41,37.64,,
Keen-Eyed Curator,blb,322,1.65,3.33,2.62,7.80,0.97,58.79,4.47,134.23
Jasmine Boreal,tsb,93,0.49,9.09,0.30,2.53,-0.19,-38.78,-6.56,-72.17
Bone Dragon,pm19,88s,,3.29,,2.48,,,-0.81,-24.62
Psychic Venom,5ed,113,0.18,,0.16,,-0.02,-11.11,,
Birthing Ritual,mh3,337,8.15,15.65,9.39,15.13,1.24,15.21,-0.52,-3.32
Sokka's Haiku,tla,71,0.21,0.34,0.10,0.17,-0.11,-52.38,-0.17,-50.00
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.27,,-5.93,-82.36,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,5.67,,,,,,,
Ancient Spring,inv,319,0.21,5.32,0.20,4.66,-0.01,-4.76,-0.66,-12.41
Spirit,tfic,3,,,,,,,,
Suspend Aggression,sos,357,2.26,2.06,,,,,,
Howlgeist,j22,673,0.12,,0.13,,0.01,8.33,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.97,15.75,7.92,16.90,-1.05,-11.71,1.15,7.30
Digsite Engineer,c21,342,1.60,,0.94,,-0.66,-41.25,,
Security Rhox,snc,220,0.04,0.02,0.03,0.09,-0.01,-25.00,0.07,350.00
Biogenic Upgrade,j25,144,0.17,,0.14,,-0.03,-17.65,,
Belbe's Armor,nem,126,0.25,4.49,0.23,2.66,-0.02,-8.00,-1.83,-40.76
Slinking Skirge,uds,71,0.10,0.90,0.08,1.22,-0.02,-20.00,0.32,35.56
Thalakos Lowlands,brb,88,0.50,,0.75,,0.25,50.00,,
Scoured Barrens,neo,274,0.15,0.25,0.32,0.12,0.17,113.33,-0.13,-52.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.18,,0.14,,-0.04,-22.22,,
Behemoth Sledge,pip,211,0.28,2.26,0.15,0.27,-0.13,-46.43,-1.99,-88.05
"Cadric, Soul Kindler",dmc,86,4.51,,4.74,,0.23,5.10,,
Summon: Choco/Mog,fin,35,0.89,0.22,0.09,0.20,-0.80,-89.89,-0.02,-9.09
Grim Captain's Call,xln,108,0.15,0.47,0.05,0.29,-0.10,-66.67,-0.18,-38.30
"Boseiju, Who Endures",neo,412,68.91,152.00,44.07,83.52,-24.84,-36.05,-68.48,-45.05
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.20,0.37,0.10,0.40,-0.10,-50.00,0.03,8.11
Catastrophe,brb,12,3.79,,2.89,,-0.90,-23.75,,
Vandalblast,sld,404,,14.02,,14.85,,,0.83,5.92
Beledros Witherbloom,pstx,163p,7.19,9.03,17.00,14.51,9.81,136.44,5.48,60.69
Enchanted Carriage,eld,218,0.08,0.32,0.11,0.14,0.03,37.50,-0.18,-56.25
Insect,tsoi,7,0.21,,,,,,,
Workshop Elders,moc,245,0.24,,0.29,,0.05,20.83,,
Floodbringer,bok,34,0.16,5.13,0.05,0.78,-0.11,-68.75,-4.35,-84.80
Phyresis,mbs,49,2.14,13.26,1.09,7.09,-1.05,-49.07,-6.17,-46.53
Banewhip Punisher,hou,59,0.31,0.99,0.27,0.81,-0.04,-12.90,-0.18,-18.18
Mountain,2ed,298,2.86,,3.96,,1.10,38.46,,
"Nin, the Pain Artist",c17,183,0.49,,0.23,,-0.26,-53.06,,
Corpse Traders,ddm,58,0.22,,0.11,,-0.11,-50.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.25,0.05,0.17,0.00,0.00,-0.08,-32.00
Scourge of Fleets,pjou,51★,,1.04,,1.51,,,0.47,45.19
Maro's Gone Nuts,cmb1,81,0.61,,0.33,,-0.28,-45.90,,
Skullclamp,c14,268,4.68,,4.72,,0.04,0.85,,
Skullmane Baku,bok,83,0.12,0.37,0.09,0.40,-0.03,-25.00,0.03,8.11
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,18.49,7.09,7.35,7.03,-11.14,-60.25,-0.06,-0.85
Pia Nalaar,pkld,124s,,0.99,,0.65,,,-0.34,-34.34
Shatterskull Charger,pznr,159s,,0.30,,0.41,,,0.11,36.67
Infected Vermin,ody,144,0.42,0.30,0.14,2.03,-0.28,-66.67,1.73,576.67
Venerable Warsinger,stx,246,0.32,0.26,0.30,0.32,-0.02,-6.25,0.06,23.08
Thousand-Faced Shadow,neo,451,2.83,1.99,2.34,2.53,-0.49,-17.31,0.54,27.14
"Delney, Streetwise Lookout",mkm,378,,67.55,,38.25,,,-29.30,-43.38
Murderous Betrayal,8ed,147,0.39,,0.21,,-0.18,-46.15,,
Eyeblight Massacre,khc,49,0.14,,0.07,,-0.07,-50.00,,
Raise Dead,leb,123,10.87,,7.70,,-3.17,-29.16,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.76,46.80,1.80,41.09,-0.96,-34.78,-5.71,-12.20
Elder Gargaroth,pm21,179p,5.78,8.88,7.31,10.55,1.53,26.47,1.67,18.81
Bloodline Culling,mid,343,0.37,0.39,0.26,0.53,-0.11,-29.73,0.14,35.90
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.33,1.50,0.18,0.97,-0.15,-45.45,-0.53,-35.33
Blessing of Frost,pkhm,161s,,0.62,,0.49,,,-0.13,-20.97
Heartbeat of Spring,tle,42,1.86,2.89,1.18,1.79,-0.68,-36.56,-1.10,-38.06
Saproling,tddj,1,0.14,,,,,,,
Worship,8ed,57,0.82,,0.89,,0.07,8.54,,
Duress,xln,105,0.14,0.75,0.08,0.35,-0.06,-42.86,-0.40,-53.33
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.35,14.75,0.42,13.06,0.07,20.00,-1.69,-11.46
Forest,ddr,35,0.17,,0.05,,-0.12,-70.59,,
Touch of the Void,bfz,134,0.05,0.30,0.08,0.11,0.03,60.00,-0.19,-63.33
"Danitha, New Benalia's Light",mat,79,1.08,1.20,1.43,1.48,0.35,32.41,0.28,23.33
Rite of Replication,plst,C14-122,0.38,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,1.00,,1.21,,0.21,21.00,,
Warrant // Warden,rna,230,0.16,0.30,0.07,0.13,-0.09,-56.25,-0.17,-56.67
Sparkspitter,plst,UMA-149,0.03,,0.14,,0.11,366.67,,
Hold the Perimeter,cn2,6,0.14,0.67,0.10,0.48,-0.04,-28.57,-0.19,-28.36
Lightning Shrieker,frf,106,0.05,0.41,0.09,0.35,0.04,80.00,-0.06,-14.63
"Atris, Oracle of Half-Truths",pthb,209s,,0.35,,0.29,,,-0.06,-17.14
Pteramander,otc,109,0.11,,0.13,,0.02,18.18,,
Diamond Faerie,csp,128,0.72,7.50,0.25,4.66,-0.47,-65.28,-2.84,-37.87
Beast Within,who,819,,23.04,,12.95,,,-10.09,-43.79
"Titania, Nature's Force",brc,25,3.04,7.81,2.05,9.21,-0.99,-32.57,1.40,17.93
Blighted Burgeoning,mom,177,0.08,0.10,0.09,0.13,0.01,12.50,0.03,30.00
Archmage of Runes,pfdn,30s,,3.42,,1.75,,,-1.67,-48.83
Finale of Promise,pwar,127s,,8.53,,4.00,,,-4.53,-53.11
Rootcast Apprenticeship,blc,32,0.30,,0.55,,0.25,83.33,,
"Laelia, the Blade Reforged",c21,380,2.39,,2.05,,-0.34,-14.23,,
Predatory Impetus,clb,249,0.10,0.11,0.10,0.23,0.00,0.00,0.12,109.09
Cyclopean Tomb,leb,241,,,218.68,,,,,
Grove of the Guardian,gk1,124,0.29,,0.36,,0.07,24.14,,
Deadly Alliance,znr,96,0.11,0.25,0.02,0.18,-0.09,-81.82,-0.07,-28.00
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.09,0.23,0.07,0.18,-0.02,-22.22,-0.05,-21.74
Cryptic Command,sld,905,,4.70,,6.03,,,1.33,28.30
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.72,8.81,3.84,4.18,0.12,3.23,-4.63,-52.55
Steamflogger Boss,fut,121,0.21,6.99,0.32,3.93,0.11,52.38,-3.06,-43.78
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,0.41,12.02,0.16,0.46,-0.25,-60.98,-11.56,-96.17
Soul of Eternity,cmr,626,0.86,0.96,0.44,1.22,-0.42,-48.84,0.26,27.08
Jaya Ballard,pdom,132s,,0.69,,2.67,,,1.98,286.96
Starfield Vocalist,peoe,78s,,3.27,,2.94,,,-0.33,-10.09
Noggle Robber,ecl,237,0.12,0.22,0.07,0.19,-0.05,-41.67,-0.03,-13.64
Llanowar,opca,48,4.10,,3.80,,-0.30,-7.32,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.86,,2.01,,0.15,8.06,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.08,0.70,0.04,0.84,-0.04,-50.00,0.14,20.00
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.39,5.27,0.30,1.47,-0.09,-23.08,-3.80,-72.11
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.73,2.13,0.84,1.71,-0.89,-51.45,-0.42,-19.72
Manaform Hellkite,dbl,437,2.29,6.69,2.08,0.02,-0.21,-9.17,-6.67,-99.70
Bind // Liberate,cmb2,88,0.29,,1.93,,1.64,565.52,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.24,,0.16,,-0.08,-33.33,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,45.13,,38.94,,,-6.19,-13.72
"Faramir, Field Commander",ltr,303,0.22,0.20,0.09,0.19,-0.13,-59.09,-0.01,-5.00
Enlarge,plst,M14-170,0.09,,0.03,,-0.06,-66.67,,
Spurnmage Advocate,jud,27,0.26,2.00,0.25,3.06,-0.01,-3.85,1.06,53.00
"Linvala, Shield of Sea Gate",pznr,226p,0.40,0.41,0.26,0.49,-0.14,-35.00,0.08,19.51
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.26,,,,,,
Consuming Vapors,roe,101,0.29,1.42,0.54,1.14,0.25,86.21,-0.28,-19.72
Spell Blast,4ed,103,0.10,,0.11,,0.01,10.00,,
Slivdrazi Monstrosity,cmb2,102,16.20,,3.97,,-12.23,-75.49,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.16,,0.10,,-0.06,-37.50,,
Pelakka Wurm,m19,192,0.19,0.37,0.14,0.33,-0.05,-26.32,-0.04,-10.81
Ripscale Predator,cmr,196,0.08,0.03,0.02,0.07,-0.06,-75.00,0.04,133.33
Twinblade Slasher,eve,79,0.36,1.30,0.28,0.85,-0.08,-22.22,-0.45,-34.62
Bladegriff Prototype,otc,253,0.38,,0.33,,-0.05,-13.16,,
Beastmaster Ascension,c14,186,3.90,,3.83,,-0.07,-1.79,,
Plains,prwk,A08,,0.93,,1.40,,,0.47,50.54
Gemrazer,iko,155,0.43,2.72,0.62,0.90,0.19,44.19,-1.82,-66.91
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.29,,0.20,,-0.09,-31.03,,
"Lady Zhurong, Warrior Queen",ptk,139,120.85,,34.39,,-86.46,-71.54,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.57,,0.25,,-0.32,-56.14,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.61,0.46,0.42,0.56,-0.19,-31.15,0.10,21.74
Manabarbs,10e,218,4.75,19.77,2.66,20.93,-2.09,-44.00,1.16,5.87
Incandescent Aria,psnc,192p,0.24,0.18,0.14,0.18,-0.10,-41.67,0.00,0.00
Royal Treatment,soa,56,0.23,0.69,0.13,0.16,-0.10,-43.48,-0.53,-76.81
Goblin Gardener,7ed,188★,,15.72,,,,,,
Temur Charm,c20,230,0.32,,0.23,,-0.09,-28.12,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.08,0.09,0.08,0.05,0.00,0.00,-0.04,-44.44
Necrotic Hex,cmr,137,0.40,0.43,0.49,0.55,0.09,22.50,0.12,27.91
Reconnaissance Mission,40k,193,1.57,,1.79,,0.22,14.01,,
Overflowing Insight,j25,341,0.25,,0.45,,0.20,80.00,,
Wasteful Harvest,bro,196,0.10,0.16,0.06,0.11,-0.04,-40.00,-0.05,-31.25
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.11,0.25,0.05,0.23,-0.06,-54.55,-0.02,-8.00
Blockbuster,rav,115,0.09,0.18,0.04,0.25,-0.05,-55.56,0.07,38.89
"Padeem, Consul of Innovation",cmm,109,2.20,3.99,0.54,0.94,-1.66,-75.45,-3.05,-76.44
Nature's Lore,5ed,316,3.93,,2.90,,-1.03,-26.21,,
Eron the Relentless,ptc,mj73sb,0.45,,0.43,,-0.02,-4.44,,
Sungrass Prairie,pip,1041,,1.37,,0.70,,,-0.67,-48.91
Colossus of Sardia,10e,317★,,1.73,,1.35,,,-0.38,-21.97
Krosan Verge,c18,263,0.25,,0.19,,-0.06,-24.00,,
Otepec Huntmaster,lcc,229,0.35,,0.59,,0.24,68.57,,
Krosan Verge,mic,175,0.20,,0.21,,0.01,5.00,,
Monk Idealist,c15,76,0.20,,0.17,,-0.03,-15.00,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.07,0.11,0.05,0.05,-0.02,-28.57,-0.06,-54.55
Mercadian Atlas,mmq,305,0.62,14.99,0.54,9.44,-0.08,-12.90,-5.55,-37.02
Drannith Magistrate,piko,11s,,23.02,,21.56,,,-1.46,-6.34
Thermokarst,ice,268,5.44,,6.72,,1.28,23.53,,
Knight of the White Orchid,c21,95,4.15,,1.79,,-2.36,-56.87,,
"Marchesa, Dealer of Death",potj,220p,0.21,0.38,0.05,0.13,-0.16,-76.19,-0.25,-65.79
Nomads' Assembly,c14,82,0.63,,0.45,,-0.18,-28.57,,
"Ulamog, the Infinite Gyre",2x2,577,,88.87,,97.25,,,8.38,9.43
Disintegrate,sum,142,,,575.00,,,,,
Inspiring Vantage,sld,1375,5.96,6.93,7.60,5.07,1.64,27.52,-1.86,-26.84
"Ajani, the Greathearted",sld,520,,1.80,,0.66,,,-1.14,-63.33
Gift of Paradise,cmr,229,0.22,0.16,0.04,0.17,-0.18,-81.82,0.01,6.25
Endless One,cmm,804,3.08,,0.44,,-2.64,-85.71,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,2.18,3.31,0.74,1.64,-1.44,-66.06,-1.67,-50.45
Polygoyf,m3c,65,0.34,,0.40,5.94,0.06,17.65,,
Tip the Scales,tdc,29,0.30,,0.28,,-0.02,-6.67,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.75,,0.78,,0.03,4.00,,
Telepathy,7ed,102,2.10,,0.27,,-1.83,-87.14,,
Gleaming Geardrake,mkm,424,0.24,0.35,0.22,0.21,-0.02,-8.33,-0.14,-40.00
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.89,,2.23,,,-1.66,-42.67
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.23,,0.17,,-0.06,-26.09,,
