name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Mox Jet,30a,556,,,,,,,,
Harmonize,c20,173,0.28,,0.30,,0.02,7.14,,
Nocturnal Raid,mir,132,0.22,,0.13,,-0.09,-40.91,,
Temporal Manipulation,sld,1169,16.82,17.03,16.20,15.64,-0.62,-3.69,-1.39,-8.16
The Convincing General,unk,MZ05a,,,,,,,,
Archon of the Wild Rose,woe,1,0.19,0.31,0.24,0.35,0.05,26.32,0.04,12.90
Vaevictis Asmadi,bchr,89,,,,,,,,
Flensermite,mbs,41,0.22,1.11,0.24,1.41,0.02,9.09,0.30,27.03
Triskelion,plst,M11-218,,0.43,,0.20,,,-0.23,-53.49
Rite of the Raging Storm,ncc,274,2.75,,0.58,,-2.17,-78.91,,
Lonely Sandbar,sld,2161,,,,,,,,
"Gorion, Wise Mentor",clb,276,0.11,0.12,0.11,0.25,0.00,0.00,0.13,108.33
Wolf,tvow,11,,,,,,,,
Gate Smasher,dtk,239,0.16,0.28,0.09,0.18,-0.07,-43.75,-0.10,-35.71
"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",fin,272,0.25,0.52,0.23,0.50,-0.02,-8.00,-0.02,-3.85
Island,fbb,297,4.40,,,,,,,
Kemba's Outfitter,yone,2,,,,,,,,
World Breaker,ogw,126,0.88,8.18,1.45,8.27,0.57,64.77,0.09,1.10
Rogue Kavu,9ed,213★,,0.21,,,,,,
Ornery Tumblewagg,otj,171,0.21,0.28,0.29,0.31,0.08,38.10,0.03,10.71
Harbinger of the Seas,mh3,63,1.79,2.87,3.69,5.39,1.90,106.15,2.52,87.80
Mad Auntie,mma,90,0.49,1.01,0.74,1.19,0.25,51.02,0.18,17.82
Coral Eel,9ed,S3,0.16,,0.58,,0.42,262.50,,
Midnight Clock,m3c,189,0.44,,0.26,0.82,-0.18,-40.91,,
Invasion of Tolvada // The Broken Sky,mom,241,0.27,0.38,0.44,0.37,0.17,62.96,-0.01,-2.63
The Great Juggernaut,unk,RR04b,,,,,,,,
Lurking Nightstalker,p02,77,0.24,,0.32,,0.08,33.33,,
Spark Spray,vma,188,,,,,,,,
Remand,ddm,26,0.30,,0.70,,0.40,133.33,,
Eumidian Hatchery,eoc,40,1.10,,2.30,,1.20,109.09,,
"Lazav, Familiar Stranger",otj,216,0.10,0.16,0.13,0.11,0.03,30.00,-0.05,-31.25
Plains,cma,292,0.25,,0.14,,-0.11,-44.00,,
Plains,brb,128,0.87,,1.59,,0.72,82.76,,
"Edric, Spymaster of Trest",cns,187,1.49,8.38,0.83,5.36,-0.66,-44.30,-3.02,-36.04
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,1.05,,,,,,
Bubbling Beebles,uds,29,0.11,6.61,0.11,3.90,0.00,0.00,-2.71,-41.00
Second Breakfast,ltr,29,0.07,0.17,0.06,0.06,-0.01,-14.29,-0.11,-64.71
"Ulasht, the Hate Seed",2x2,289,0.14,0.31,0.16,0.51,0.02,14.29,0.20,64.52
Unholy Strength,7ed,168,0.11,,0.16,,0.05,45.45,,
Forest,wc02,rl349,1.99,,,,,,,
Consecrate // Consume,rna,224,0.12,0.17,0.12,0.48,0.00,0.00,0.31,182.35
Thornwood Falls,ema,246,0.09,0.36,0.10,0.27,0.01,11.11,-0.09,-25.00
Goblin Bowling Team,ugl,44,0.32,,0.26,,-0.06,-18.75,,
Improvised Arsenal,tmt,92,,,2.99,,,,,
Elvish Aberration,pal03,7,,1.83,,0.81,,,-1.02,-55.74
"Farid, Enterprising Salvager",brc,13,0.15,,0.27,,0.12,80.00,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.22,1.19,0.26,0.86,0.04,18.18,-0.33,-27.73
Return to Dust,khc,32,0.12,,0.17,,0.05,41.67,,
Emberheart Challenger,blb,133,1.51,2.73,2.65,3.09,1.14,75.50,0.36,13.19
Royal Assassin,dmr,310,0.53,0.88,0.45,1.08,-0.08,-15.09,0.20,22.73
Shock,aer,98,0.04,0.22,0.02,0.81,-0.02,-50.00,0.59,268.18
Eldrazi Temple,sld,1154,48.37,45.61,45.37,66.68,-3.00,-6.20,21.07,46.20
Voyager Glidecar,pdft,36p,0.50,,0.11,0.30,-0.39,-78.00,,
Walk the Plank,xln,130,0.15,0.50,0.11,0.28,-0.04,-26.67,-0.22,-44.00
Sphinx's Revelation,mm3,187,1.18,1.86,1.02,0.87,-0.16,-13.56,-0.99,-53.23
Mise,unh,38,0.23,6.00,0.15,1.63,-0.08,-34.78,-4.37,-72.83
Kor Entanglers,bfz,36,0.11,0.51,0.07,0.28,-0.04,-36.36,-0.23,-45.10
Tail Swipe,j25,721,0.32,,0.27,,-0.05,-15.62,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.14,0.48,0.19,0.38,0.05,35.71,-0.10,-20.83
"Izoni, Thousand-Eyed",gk1,50,,0.79,,1.22,,,0.43,54.43
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.57,3.16,2.03,2.87,-0.54,-21.01,-0.29,-9.18
Duelist's Heritage,c16,1,1.68,,1.52,,-0.16,-9.52,,
"Lazav, Dimir Mastermind",znc,92,0.56,,0.79,,0.23,41.07,,
Celestial Kirin,sok,3,0.65,12.84,0.68,7.93,0.03,4.62,-4.91,-38.24
Courage in Crisis,plst,WAR-158,0.17,,,,,,,
Green Sun's Twilight,pone,169p,0.27,0.34,0.17,0.44,-0.10,-37.04,0.10,29.41
Talisman of Curiosity,m3c,309,0.39,,0.28,2.54,-0.11,-28.21,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.76,1.25,2.06,0.56,81.16,1.30,171.05
Ornithopter,5ed,393,0.57,,0.76,,0.19,33.33,,
"Kamahl, Pit Fighter",p15a,2,,0.94,,1.23,,,0.29,30.85
Saheeli's Directive,pz2,70675,,,,,,,,
Festering Goblin,9ed,130,0.13,,0.09,,-0.04,-30.77,,
Reality Smasher,sld,1153,10.38,9.60,6.76,8.20,-3.62,-34.87,-1.40,-14.58
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,6.00,6.34,3.86,4.44,-2.14,-35.67,-1.90,-29.97
Orzhov Advokist,c16,3,0.19,,0.26,,0.07,36.84,,
Initiate's Companion,akh,174,0.07,0.41,0.10,0.27,0.03,42.86,-0.14,-34.15
Tsabo's Assassin,inv,128,0.53,6.93,0.52,8.66,-0.01,-1.89,1.73,24.96
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,2.00,,1.08,,-0.92,-46.00,,
"Hogaak, Arisen Necropolis",mh1,202,1.06,7.64,1.23,10.81,0.17,16.04,3.17,41.49
Survival of the Fittest,wc98,bs129,55.44,,59.82,,4.38,7.90,,
Keen-Eyed Curator,blb,322,2.08,3.85,2.24,5.00,0.16,7.69,1.15,29.87
Jasmine Boreal,tsb,93,0.51,4.96,0.15,2.17,-0.36,-70.59,-2.79,-56.25
Bone Dragon,pm19,88s,,3.16,,2.80,,,-0.36,-11.39
Psychic Venom,5ed,113,0.17,,0.11,,-0.06,-35.29,,
Birthing Ritual,mh3,337,9.19,16.29,9.20,14.47,0.01,0.11,-1.82,-11.17
Sokka's Haiku,tla,71,0.18,0.24,0.10,0.17,-0.08,-44.44,-0.07,-29.17
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.34,,-5.86,-81.39,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.92,,,,,,,
Ancient Spring,inv,319,0.19,4.92,0.17,4.43,-0.02,-10.53,-0.49,-9.96
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.09,,0.12,,0.03,33.33,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.55,12.23,8.35,16.95,-0.20,-2.34,4.72,38.59
Digsite Engineer,c21,342,1.29,,1.38,,0.09,6.98,,
Security Rhox,snc,220,0.05,0.03,0.04,0.09,-0.01,-20.00,0.06,200.00
Biogenic Upgrade,j25,144,0.13,,0.14,,0.01,7.69,,
Belbe's Armor,nem,126,0.26,3.73,0.25,2.90,-0.01,-3.85,-0.83,-22.25
Slinking Skirge,uds,71,0.13,0.89,0.06,1.05,-0.07,-53.85,0.16,17.98
Thalakos Lowlands,brb,88,0.43,,0.67,,0.24,55.81,,
Scoured Barrens,neo,274,0.11,0.20,0.11,0.16,0.00,0.00,-0.04,-20.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.18,,-0.01,-5.26,,
Behemoth Sledge,pip,211,0.12,2.20,0.21,0.28,0.09,75.00,-1.92,-87.27
"Cadric, Soul Kindler",dmc,86,4.48,,3.19,,-1.29,-28.79,,
Summon: Choco/Mog,fin,35,0.10,0.11,0.08,0.19,-0.02,-20.00,0.08,72.73
Grim Captain's Call,xln,108,0.15,0.46,0.13,0.35,-0.02,-13.33,-0.11,-23.91
"Boseiju, Who Endures",neo,412,56.17,128.41,39.62,75.67,-16.55,-29.46,-52.74,-41.07
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.18,0.38,0.18,0.40,0.00,0.00,0.02,5.26
Catastrophe,brb,12,3.83,,2.54,,-1.29,-33.68,,
Vandalblast,sld,404,,12.49,,15.83,,,3.34,26.74
Beledros Witherbloom,pstx,163p,7.37,9.03,17.00,14.72,9.63,130.66,5.69,63.01
Enchanted Carriage,eld,218,0.11,0.21,0.06,0.18,-0.05,-45.45,-0.03,-14.29
Insect,tsoi,7,0.12,,,,,,,
Workshop Elders,moc,245,0.19,,0.14,,-0.05,-26.32,,
Floodbringer,bok,34,0.16,3.41,0.03,0.97,-0.13,-81.25,-2.44,-71.55
Phyresis,mbs,49,2.84,11.83,1.05,5.74,-1.79,-63.03,-6.09,-51.48
Banewhip Punisher,hou,59,0.23,0.88,0.24,0.77,0.01,4.35,-0.11,-12.50
Mountain,2ed,298,2.76,,3.05,,0.29,10.51,,
"Nin, the Pain Artist",c17,183,0.49,,0.32,,-0.17,-34.69,,
Corpse Traders,ddm,58,0.04,,0.09,,0.05,125.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.27,0.02,0.21,-0.03,-60.00,-0.06,-22.22
Scourge of Fleets,pjou,51★,,1.05,,0.80,,,-0.25,-23.81
Maro's Gone Nuts,cmb1,81,0.60,,0.33,,-0.27,-45.00,,
Skullclamp,c14,268,4.47,,4.68,,0.21,4.70,,
Skullmane Baku,bok,83,0.10,0.25,0.02,0.31,-0.08,-80.00,0.06,24.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,16.43,7.00,6.71,7.51,-9.72,-59.16,0.51,7.29
Pia Nalaar,pkld,124s,,0.82,,0.89,,,0.07,8.54
Shatterskull Charger,pznr,159s,,0.31,,0.41,,,0.10,32.26
Infected Vermin,ody,144,0.39,2.94,0.33,1.49,-0.06,-15.38,-1.45,-49.32
Venerable Warsinger,stx,246,0.18,0.24,0.10,0.46,-0.08,-44.44,0.22,91.67
Thousand-Faced Shadow,neo,451,1.06,1.34,2.00,2.89,0.94,88.68,1.55,115.67
"Delney, Streetwise Lookout",mkm,378,,51.59,,35.67,,,-15.92,-30.86
Murderous Betrayal,8ed,147,0.35,,0.24,,-0.11,-31.43,,
Eyeblight Massacre,khc,49,0.12,,0.23,,0.11,91.67,,
Raise Dead,leb,123,10.40,,7.25,,-3.15,-30.29,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.13,43.71,1.93,37.30,-0.20,-9.39,-6.41,-14.66
Elder Gargaroth,pm21,179p,5.74,11.28,8.47,10.55,2.73,47.56,-0.73,-6.47
Bloodline Culling,mid,343,0.33,0.28,0.26,0.35,-0.07,-21.21,0.07,25.00
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.29,1.54,0.21,0.93,-0.08,-27.59,-0.61,-39.61
Blessing of Frost,pkhm,161s,,0.54,,0.48,,,-0.06,-11.11
Heartbeat of Spring,tle,42,1.52,2.38,0.98,2.37,-0.54,-35.53,-0.01,-0.42
Saproling,tddj,1,0.17,,,,,,,
Worship,8ed,57,0.75,,0.48,,-0.27,-36.00,,
Duress,xln,105,0.10,0.76,0.10,0.32,0.00,0.00,-0.44,-57.89
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.31,12.92,0.54,10.39,0.23,74.19,-2.53,-19.58
Forest,ddr,35,0.14,,0.02,,-0.12,-85.71,,
Touch of the Void,bfz,134,0.03,,0.04,0.12,0.01,33.33,,
"Danitha, New Benalia's Light",mat,79,0.72,1.06,1.38,1.60,0.66,91.67,0.54,50.94
Rite of Replication,plst,C14-122,0.35,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,0.70,,1.40,,0.70,100.00,,
Warrant // Warden,rna,230,0.11,0.32,0.11,0.09,0.00,0.00,-0.23,-71.88
Sparkspitter,plst,UMA-149,0.04,,0.08,,0.04,100.00,,
Hold the Perimeter,cn2,6,0.18,0.65,0.21,0.55,0.03,16.67,-0.10,-15.38
Lightning Shrieker,frf,106,0.05,0.40,0.04,0.35,-0.01,-20.00,-0.05,-12.50
"Atris, Oracle of Half-Truths",pthb,209s,,0.35,,0.29,,,-0.06,-17.14
Pteramander,otc,109,0.07,,0.13,,0.06,85.71,,
Diamond Faerie,csp,128,0.73,7.50,0.34,3.74,-0.39,-53.42,-3.76,-50.13
Beast Within,who,819,,22.52,,12.95,,,-9.57,-42.50
"Titania, Nature's Force",brc,25,2.25,7.94,2.61,9.67,0.36,16.00,1.73,21.79
Blighted Burgeoning,mom,177,0.10,0.10,0.05,0.16,-0.05,-50.00,0.06,60.00
Archmage of Runes,pfdn,30s,,2.99,,2.04,,,-0.95,-31.77
Finale of Promise,pwar,127s,,8.30,,3.57,,,-4.73,-56.99
Rootcast Apprenticeship,blc,32,0.24,,0.43,,0.19,79.17,,
"Laelia, the Blade Reforged",c21,380,1.74,,1.89,,0.15,8.62,,
Predatory Impetus,clb,249,0.04,0.10,0.09,0.16,0.05,125.00,0.06,60.00
Cyclopean Tomb,leb,241,,,228.72,,,,,
Grove of the Guardian,gk1,124,0.31,,0.26,,-0.05,-16.13,,
Deadly Alliance,znr,96,0.09,0.24,0.15,0.17,0.06,66.67,-0.07,-29.17
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.04,0.23,0.03,0.18,-0.01,-25.00,-0.05,-21.74
Cryptic Command,sld,905,,3.77,,5.55,,,1.78,47.21
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.68,8.81,4.03,3.96,0.35,9.51,-4.85,-55.05
Steamflogger Boss,fut,121,0.15,6.99,0.24,3.74,0.09,60.00,-3.25,-46.49
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,2.57,12.99,,,,,,
Soul of Eternity,cmr,626,0.72,0.99,0.45,1.19,-0.27,-37.50,0.20,20.20
Jaya Ballard,pdom,132s,,0.69,,2.59,,,1.90,275.36
Starfield Vocalist,peoe,78s,,3.10,,3.36,,,0.26,8.39
Noggle Robber,ecl,237,0.15,0.20,0.05,0.12,-0.10,-66.67,-0.08,-40.00
Llanowar,opca,48,5.30,,4.04,,-1.26,-23.77,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.86,,1.93,,0.07,3.76,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.08,0.74,0.07,0.73,-0.01,-12.50,-0.01,-1.35
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.35,2.48,0.20,0.89,-0.15,-42.86,-1.59,-64.11
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.05,1.80,0.78,1.83,-0.27,-25.71,0.03,1.67
Manaform Hellkite,dbl,437,2.28,8.99,1.29,0.02,-0.99,-43.42,-8.97,-99.78
Bind // Liberate,cmb2,88,0.27,,1.79,,1.52,562.96,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.21,,0.16,,-0.05,-23.81,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,45.04,,36.16,,,-8.88,-19.72
"Faramir, Field Commander",ltr,303,0.09,0.15,0.07,0.24,-0.02,-22.22,0.09,60.00
Enlarge,plst,M14-170,0.08,,,,,,,
Spurnmage Advocate,jud,27,0.27,1.81,0.09,3.07,-0.18,-66.67,1.26,69.61
"Linvala, Shield of Sea Gate",pznr,226p,0.39,0.49,0.24,0.62,-0.15,-38.46,0.13,26.53
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.15,,,,,,
Consuming Vapors,roe,101,0.27,1.32,0.19,1.18,-0.08,-29.63,-0.14,-10.61
Spell Blast,4ed,103,0.10,,0.07,,-0.03,-30.00,,
Slivdrazi Monstrosity,cmb2,102,15.71,,9.89,,-5.82,-37.05,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.07,,0.10,,0.03,42.86,,
Pelakka Wurm,m19,192,0.13,0.68,0.18,0.36,0.05,38.46,-0.32,-47.06
Ripscale Predator,cmr,196,0.04,0.04,0.02,0.08,-0.02,-50.00,0.04,100.00
Twinblade Slasher,eve,79,0.20,1.24,0.29,0.79,0.09,45.00,-0.45,-36.29
Bladegriff Prototype,otc,253,0.26,,0.24,,-0.02,-7.69,,
Beastmaster Ascension,c14,186,4.14,,3.51,,-0.63,-15.22,,
Plains,prwk,A08,,0.77,,1.23,,,0.46,59.74
Gemrazer,iko,155,0.48,1.06,0.48,0.98,0.00,0.00,-0.08,-7.55
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.20,,0.19,,-0.01,-5.00,,
"Lady Zhurong, Warrior Queen",ptk,139,123.60,,38.77,,-84.83,-68.63,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.53,,0.35,,-0.18,-33.96,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.52,0.42,0.70,0.34,0.18,34.62,-0.08,-19.05
Manabarbs,10e,218,4.42,20.53,3.44,17.12,-0.98,-22.17,-3.41,-16.61
Incandescent Aria,psnc,192p,0.22,0.18,0.13,0.18,-0.09,-40.91,0.00,0.00
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.28,,0.22,,-0.06,-21.43,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.07,0.09,0.02,0.06,-0.05,-71.43,-0.03,-33.33
Necrotic Hex,cmr,137,0.43,0.42,0.46,0.67,0.03,6.98,0.25,59.52
Reconnaissance Mission,40k,193,1.79,,1.85,,0.06,3.35,,
Overflowing Insight,j25,341,0.25,,0.31,,0.06,24.00,,
Wasteful Harvest,bro,196,0.07,0.16,0.12,0.20,0.05,71.43,0.04,25.00
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.09,0.30,0.07,0.23,-0.02,-22.22,-0.07,-23.33
Blockbuster,rav,115,0.10,,0.06,0.29,-0.04,-40.00,,
"Padeem, Consul of Innovation",cmm,109,2.59,2.07,0.53,1.57,-2.06,-79.54,-0.50,-24.15
Nature's Lore,5ed,316,3.41,,2.35,,-1.06,-31.09,,
Eron the Relentless,ptc,mj73sb,,,0.43,,,,,
Sungrass Prairie,pip,1041,,1.49,,0.60,,,-0.89,-59.73
Colossus of Sardia,10e,317★,,0.90,,1.28,,,0.38,42.22
Krosan Verge,c18,263,0.21,,0.21,,0.00,0.00,,
Otepec Huntmaster,lcc,229,0.31,,0.70,,0.39,125.81,,
Krosan Verge,mic,175,0.14,,0.26,,0.12,85.71,,
Monk Idealist,c15,76,0.17,,0.20,,0.03,17.65,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.04,0.09,0.07,0.08,0.03,75.00,-0.01,-11.11
Mercadian Atlas,mmq,305,0.60,14.99,0.61,9.56,0.01,1.67,-5.43,-36.22
Drannith Magistrate,piko,11s,,23.50,,22.61,,,-0.89,-3.79
Thermokarst,ice,268,5.09,,7.06,,1.97,38.70,,
Knight of the White Orchid,c21,95,2.29,,1.67,,-0.62,-27.07,,
"Marchesa, Dealer of Death",potj,220p,0.19,0.34,0.12,0.21,-0.07,-36.84,-0.13,-38.24
Nomads' Assembly,c14,82,0.60,,0.54,,-0.06,-10.00,,
"Ulamog, the Infinite Gyre",2x2,577,,86.71,,99.47,,,12.76,14.72
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,6.29,7.58,8.53,6.37,2.24,35.61,-1.21,-15.96
"Ajani, the Greathearted",sld,520,,2.45,,1.13,,,-1.32,-53.88
Gift of Paradise,cmr,229,0.05,0.15,0.05,0.20,0.00,0.00,0.05,33.33
Endless One,cmm,804,0.89,,0.52,,-0.37,-41.57,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,1.97,3.82,,,,,,
Polygoyf,m3c,65,0.28,,0.45,5.94,0.17,60.71,,
Tip the Scales,tdc,29,0.17,,0.31,,0.14,82.35,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.79,,0.85,,0.06,7.59,,
Telepathy,7ed,102,2.09,,0.81,,-1.28,-61.24,,
Gleaming Geardrake,mkm,424,0.32,0.43,0.13,0.28,-0.19,-59.38,-0.15,-34.88
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.09,,2.56,,,-0.53,-17.15
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.21,,0.22,,0.01,4.76,,
"Nikara, Lair Scavenger",c20,3,0.64,0.42,0.55,0.46,-0.09,-14.06,0.04,9.52
Resurgent Belief,pmh2,26s,,1.79,,1.27,,,-0.52,-29.05
Rescuer Sphinx,war,65,0.04,0.31,0.08,0.20,0.04,100.00,-0.11,-35.48
Forest,gk2,106,0.36,,0.20,,-0.16,-44.44,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.17,,0.31,,0.14,82.35,,
Homing Lightning,rvr,112,0.03,0.05,0.03,0.11,0.00,0.00,0.06,120.00
Elvish Healer,ice,22,0.11,,0.10,,-0.01,-9.09,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,13.18,63.39,5.25,21.41,-7.93,-60.17,-41.98,-66.22
