name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Talisman of Curiosity,m3c,309,0.38,,0.28,2.54,-0.10,-26.32,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.76,1.25,2.06,0.56,81.16,1.30,171.05
Ornithopter,5ed,393,0.57,,0.60,,0.03,5.26,,
"Kamahl, Pit Fighter",p15a,2,,0.94,,1.23,,,0.29,30.85
Saheeli's Directive,pz2,70675,,,,,,,,
"Armaggon, Future Shark",tmt,264,,,,,,,,
Festering Goblin,9ed,130,0.13,,0.08,,-0.05,-38.46,,
Reality Smasher,sld,1153,10.40,9.60,6.76,8.20,-3.64,-35.00,-1.40,-14.58
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,5.59,6.53,4.00,4.92,-1.59,-28.44,-1.61,-24.66
Orzhov Advokist,c16,3,0.19,,0.23,,0.04,21.05,,
Initiate's Companion,akh,174,0.08,0.41,0.11,0.28,0.03,37.50,-0.13,-31.71
Tsabo's Assassin,inv,128,0.53,6.93,0.42,8.66,-0.11,-20.75,1.73,24.96
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,1.90,,1.23,,-0.67,-35.26,,
"Hogaak, Arisen Necropolis",mh1,202,1.22,7.66,1.41,10.58,0.19,15.57,2.92,38.12
Survival of the Fittest,wc98,bs129,56.63,,60.58,,3.95,6.98,,
Keen-Eyed Curator,blb,322,2.23,3.85,2.42,5.06,0.19,8.52,1.21,31.43
Jasmine Boreal,tsb,93,0.52,4.96,0.23,2.53,-0.29,-55.77,-2.43,-48.99
Bone Dragon,pm19,88s,,3.16,,2.80,,,-0.36,-11.39
Psychic Venom,5ed,113,0.17,,0.11,,-0.06,-35.29,,
Birthing Ritual,mh3,337,9.18,16.40,9.06,15.30,-0.12,-1.31,-1.10,-6.71
Sokka's Haiku,tla,71,0.27,0.30,0.15,0.19,-0.12,-44.44,-0.11,-36.67
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.34,,-5.86,-81.39,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.96,,,,,,,
Ancient Spring,inv,319,0.20,4.92,0.19,4.56,-0.01,-5.00,-0.36,-7.32
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.09,,0.12,,0.03,33.33,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.67,13.74,8.67,17.10,0.00,0.00,3.36,24.45
Digsite Engineer,c21,342,1.24,,1.33,,0.09,7.26,,
Security Rhox,snc,220,0.05,0.03,0.04,0.08,-0.01,-20.00,0.05,166.67
Biogenic Upgrade,j25,144,0.13,,0.17,,0.04,30.77,,
Belbe's Armor,nem,126,0.26,3.73,0.09,2.90,-0.17,-65.38,-0.83,-22.25
Slinking Skirge,uds,71,0.12,0.89,0.06,1.07,-0.06,-50.00,0.18,20.22
Thalakos Lowlands,brb,88,0.51,,0.67,,0.16,31.37,,
Scoured Barrens,neo,274,0.11,0.20,0.10,0.16,-0.01,-9.09,-0.04,-20.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.21,,0.02,10.53,,
Behemoth Sledge,pip,211,0.17,2.20,0.20,0.28,0.03,17.65,-1.92,-87.27
"Cadric, Soul Kindler",dmc,86,5.47,,3.56,,-1.91,-34.92,,
Summon: Choco/Mog,fin,35,0.14,0.15,0.11,0.19,-0.03,-21.43,0.04,26.67
Grim Captain's Call,xln,108,0.16,0.50,0.14,0.35,-0.02,-12.50,-0.15,-30.00
"Boseiju, Who Endures",neo,412,58.47,137.39,41.56,76.38,-16.91,-28.92,-61.01,-44.41
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.23,0.37,0.17,0.40,-0.06,-26.09,0.03,8.11
Catastrophe,brb,12,4.09,,2.64,,-1.45,-35.45,,
Vandalblast,sld,404,,12.76,,15.83,,,3.07,24.06
Beledros Witherbloom,pstx,163p,7.37,9.03,17.00,14.72,9.63,130.66,5.69,63.01
Enchanted Carriage,eld,218,0.11,0.21,0.07,0.17,-0.04,-36.36,-0.04,-19.05
Insect,tsoi,7,0.14,,,,,,,
Workshop Elders,moc,245,0.20,,0.14,,-0.06,-30.00,,
Floodbringer,bok,34,0.16,3.71,0.02,0.87,-0.14,-87.50,-2.84,-76.55
Phyresis,mbs,49,2.33,11.90,1.01,5.74,-1.32,-56.65,-6.16,-51.76
Banewhip Punisher,hou,59,0.23,0.90,0.28,0.83,0.05,21.74,-0.07,-7.78
Mountain,2ed,298,2.76,,3.31,,0.55,19.93,,
"Nin, the Pain Artist",c17,183,0.50,,0.40,,-0.10,-20.00,,
Corpse Traders,ddm,58,0.04,,0.09,,0.05,125.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.27,0.02,0.21,-0.03,-60.00,-0.06,-22.22
Scourge of Fleets,pjou,51★,,1.05,,0.83,,,-0.22,-20.95
Maro's Gone Nuts,cmb1,81,0.60,,0.33,,-0.27,-45.00,,
Skullclamp,c14,268,4.71,,4.77,,0.06,1.27,,
Skullmane Baku,bok,83,0.13,0.25,0.03,0.30,-0.10,-76.92,0.05,20.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,18.57,7.00,6.63,7.89,-11.94,-64.30,0.89,12.71
Pia Nalaar,pkld,124s,,0.82,,0.89,,,0.07,8.54
Shatterskull Charger,pznr,159s,,0.30,,0.41,,,0.11,36.67
Infected Vermin,ody,144,0.40,2.94,0.25,1.49,-0.15,-37.50,-1.45,-49.32
Venerable Warsinger,stx,246,0.20,0.24,0.18,0.46,-0.02,-10.00,0.22,91.67
Thousand-Faced Shadow,neo,451,1.21,1.49,2.13,2.64,0.92,76.03,1.15,77.18
"Delney, Streetwise Lookout",mkm,378,,51.69,,35.97,,,-15.72,-30.41
Murderous Betrayal,8ed,147,0.38,,0.20,,-0.18,-47.37,,
Eyeblight Massacre,khc,49,0.13,,0.17,,0.04,30.77,,
Raise Dead,leb,123,10.40,,7.25,,-3.15,-30.29,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,1.97,44.25,1.75,39.28,-0.22,-11.17,-4.97,-11.23
Elder Gargaroth,pm21,179p,5.78,10.09,7.14,10.55,1.36,23.53,0.46,4.56
Bloodline Culling,mid,343,0.33,0.30,0.26,0.35,-0.07,-21.21,0.05,16.67
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.29,1.54,0.21,1.01,-0.08,-27.59,-0.53,-34.42
Blessing of Frost,pkhm,161s,,0.54,,0.48,,,-0.06,-11.11
Heartbeat of Spring,tle,42,1.37,2.26,1.10,2.15,-0.27,-19.71,-0.11,-4.87
Saproling,tddj,1,0.17,,,,,,,
Worship,8ed,57,0.75,,0.73,,-0.02,-2.67,,
Duress,xln,105,0.11,0.76,0.10,0.32,-0.01,-9.09,-0.44,-57.89
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.31,12.92,0.37,10.39,0.06,19.35,-2.53,-19.58
Forest,ddr,35,0.14,,0.03,,-0.11,-78.57,,
Touch of the Void,bfz,134,0.04,0.25,0.04,0.12,0.00,0.00,-0.13,-52.00
"Danitha, New Benalia's Light",mat,79,0.82,1.10,1.44,1.38,0.62,75.61,0.28,25.45
Rite of Replication,plst,C14-122,0.34,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,0.70,,1.40,,0.70,100.00,,
Warrant // Warden,rna,230,0.12,0.32,0.10,0.09,-0.02,-16.67,-0.23,-71.88
Sparkspitter,plst,UMA-149,0.03,,0.08,,0.05,166.67,,
Hold the Perimeter,cn2,6,0.18,0.65,0.21,0.55,0.03,16.67,-0.10,-15.38
Lightning Shrieker,frf,106,0.05,0.40,0.12,0.35,0.07,140.00,-0.05,-12.50
"Atris, Oracle of Half-Truths",pthb,209s,,0.34,,0.27,,,-0.07,-20.59
Pteramander,otc,109,0.07,,0.13,,0.06,85.71,,
Diamond Faerie,csp,128,0.75,7.50,0.35,3.74,-0.40,-53.33,-3.76,-50.13
Beast Within,who,819,,22.52,,12.95,,,-9.57,-42.50
"Titania, Nature's Force",brc,25,2.15,7.90,2.81,9.67,0.66,30.70,1.77,22.41
Blighted Burgeoning,mom,177,0.11,0.10,0.05,0.16,-0.06,-54.55,0.06,60.00
Archmage of Runes,pfdn,30s,,3.24,,1.94,,,-1.30,-40.12
Finale of Promise,pwar,127s,,8.30,,3.57,,,-4.73,-56.99
Rootcast Apprenticeship,blc,32,0.35,,0.52,,0.17,48.57,,
"Laelia, the Blade Reforged",c21,380,1.76,,1.96,,0.20,11.36,,
Predatory Impetus,clb,249,0.04,0.09,0.11,0.17,0.07,175.00,0.08,88.89
Cyclopean Tomb,leb,241,,,228.72,,,,,
Grove of the Guardian,gk1,124,0.31,,0.29,,-0.02,-6.45,,
Deadly Alliance,znr,96,0.11,0.24,0.09,0.21,-0.02,-18.18,-0.03,-12.50
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.05,0.23,0.06,0.18,0.01,20.00,-0.05,-21.74
Cryptic Command,sld,905,,4.43,,5.51,,,1.08,24.38
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.68,8.81,4.03,3.96,0.35,9.51,-4.85,-55.05
Steamflogger Boss,fut,121,0.15,6.99,0.22,3.74,0.07,46.67,-3.25,-46.49
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,1.00,17.09,,,,,,
Soul of Eternity,cmr,626,0.75,0.99,0.48,1.16,-0.27,-36.00,0.17,17.17
Jaya Ballard,pdom,132s,,0.69,,2.59,,,1.90,275.36
Starfield Vocalist,peoe,78s,,3.11,,3.31,,,0.20,6.43
Noggle Robber,ecl,237,0.18,0.21,0.08,0.12,-0.10,-55.56,-0.09,-42.86
Llanowar,opca,48,5.30,,4.04,,-1.26,-23.77,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.85,,1.71,,-0.14,-7.57,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.08,0.67,0.07,0.73,-0.01,-12.50,0.06,8.96
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.35,3.19,0.18,0.89,-0.17,-48.57,-2.30,-72.10
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.14,2.12,0.71,1.71,-0.43,-37.72,-0.41,-19.34
Manaform Hellkite,dbl,437,2.29,8.99,1.52,0.02,-0.77,-33.62,-8.97,-99.78
Bind // Liberate,cmb2,88,0.27,,1.79,,1.52,562.96,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.19,,0.17,,-0.02,-10.53,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,44.86,,38.52,,,-6.34,-14.13
"Faramir, Field Commander",ltr,303,0.11,0.15,0.10,0.19,-0.01,-9.09,0.04,26.67
Enlarge,plst,M14-170,0.08,,,,,,,
Spurnmage Advocate,jud,27,0.27,1.81,0.11,3.07,-0.16,-59.26,1.26,69.61
"Linvala, Shield of Sea Gate",pznr,226p,0.39,0.49,0.26,0.58,-0.13,-33.33,0.09,18.37
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.15,,,,,,
Consuming Vapors,roe,101,0.27,1.32,0.20,1.07,-0.07,-25.93,-0.25,-18.94
Spell Blast,4ed,103,0.10,,0.09,,-0.01,-10.00,,
Slivdrazi Monstrosity,cmb2,102,15.90,,4.66,,-11.24,-70.69,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.06,,0.10,,0.04,66.67,,
Pelakka Wurm,m19,192,0.15,0.68,0.17,0.36,0.02,13.33,-0.32,-47.06
Ripscale Predator,cmr,196,0.05,0.04,0.02,0.08,-0.03,-60.00,0.04,100.00
Twinblade Slasher,eve,79,0.28,1.24,0.28,0.79,0.00,0.00,-0.45,-36.29
Bladegriff Prototype,otc,253,0.28,,0.26,,-0.02,-7.14,,
Beastmaster Ascension,c14,186,4.23,,3.64,,-0.59,-13.95,,
Plains,prwk,A08,,0.79,,1.32,,,0.53,67.09
Gemrazer,iko,155,0.51,1.19,0.58,0.97,0.07,13.73,-0.22,-18.49
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.19,,0.19,,0.00,0.00,,
"Lady Zhurong, Warrior Queen",ptk,139,123.60,,38.77,,-84.83,-68.63,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.53,,0.39,,-0.14,-26.42,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.49,0.47,0.72,0.31,0.23,46.94,-0.16,-34.04
Manabarbs,10e,218,4.50,20.53,3.23,17.12,-1.27,-28.22,-3.41,-16.61
Incandescent Aria,psnc,192p,0.22,0.18,0.13,0.18,-0.09,-40.91,0.00,0.00
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.27,,0.18,,-0.09,-33.33,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.07,0.09,0.03,0.06,-0.04,-57.14,-0.03,-33.33
Necrotic Hex,cmr,137,0.42,0.42,0.45,0.61,0.03,7.14,0.19,45.24
Reconnaissance Mission,40k,193,1.77,,1.79,,0.02,1.13,,
Overflowing Insight,j25,341,0.26,,0.28,,0.02,7.69,,
Wasteful Harvest,bro,196,0.08,0.16,0.11,0.22,0.03,37.50,0.06,37.50
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.09,0.30,0.06,0.23,-0.03,-33.33,-0.07,-23.33
Blockbuster,rav,115,0.10,0.18,0.06,0.28,-0.04,-40.00,0.10,55.56
"Padeem, Consul of Innovation",cmm,109,2.76,2.07,0.55,1.40,-2.21,-80.07,-0.67,-32.37
Nature's Lore,5ed,316,3.74,,2.26,,-1.48,-39.57,,
Eron the Relentless,ptc,mj73sb,,,0.43,,,,,
Sungrass Prairie,pip,1041,,1.50,,0.60,,,-0.90,-60.00
Colossus of Sardia,10e,317★,,0.90,,1.28,,,0.38,42.22
Krosan Verge,c18,263,0.21,,0.26,,0.05,23.81,,
Otepec Huntmaster,lcc,229,0.38,,0.80,,0.42,110.53,,
Krosan Verge,mic,175,0.15,,0.24,,0.09,60.00,,
Monk Idealist,c15,76,0.18,,0.18,,0.00,0.00,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.05,0.10,0.07,0.06,0.02,40.00,-0.04,-40.00
Mercadian Atlas,mmq,305,0.61,14.99,0.60,8.73,-0.01,-1.64,-6.26,-41.76
Drannith Magistrate,piko,11s,,23.34,,22.98,,,-0.36,-1.54
Thermokarst,ice,268,5.28,,6.81,,1.53,28.98,,
Knight of the White Orchid,c21,95,2.69,,1.69,,-1.00,-37.17,,
"Marchesa, Dealer of Death",potj,220p,0.19,0.34,0.10,0.18,-0.09,-47.37,-0.16,-47.06
Nomads' Assembly,c14,82,0.61,,0.38,,-0.23,-37.70,,
"Ulamog, the Infinite Gyre",2x2,577,,86.99,,99.47,,,12.48,14.35
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,6.22,7.58,8.12,5.97,1.90,30.55,-1.61,-21.24
"Ajani, the Greathearted",sld,520,,2.69,,1.33,,,-1.36,-50.56
Gift of Paradise,cmr,229,0.06,0.19,0.05,0.20,-0.01,-16.67,0.01,5.26
Endless One,cmm,804,0.92,,0.31,,-0.61,-66.30,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,2.53,3.03,0.88,1.43,-1.65,-65.22,-1.60,-52.81
Polygoyf,m3c,65,0.30,,0.47,5.94,0.17,56.67,,
Tip the Scales,tdc,29,0.21,,0.24,,0.03,14.29,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.81,,0.81,,0.00,0.00,,
Telepathy,7ed,102,2.03,,0.59,,-1.44,-70.94,,
Gleaming Geardrake,mkm,424,0.32,0.43,0.13,0.28,-0.19,-59.38,-0.15,-34.88
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.25,,2.73,,,-0.52,-16.00
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.21,,0.18,,-0.03,-14.29,,
"Nikara, Lair Scavenger",c20,3,0.67,0.43,0.52,0.42,-0.15,-22.39,-0.01,-2.33
Resurgent Belief,pmh2,26s,,1.79,,1.27,,,-0.52,-29.05
Rescuer Sphinx,war,65,0.04,0.36,0.08,0.20,0.04,100.00,-0.16,-44.44
Forest,gk2,106,0.35,,0.27,,-0.08,-22.86,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.26,,0.28,,0.02,7.69,,
Homing Lightning,rvr,112,0.04,0.05,0.03,0.10,-0.01,-25.00,0.05,100.00
