name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Pugnacious Hammerskull,plci,208p,0.39,0.71,0.47,0.73,0.08,20.51,0.02,2.82
War Historian,mom,214,0.02,0.03,0.02,0.04,0.00,0.00,0.01,33.33
Searing Blaze,plst,WWK-90,0.84,,,,,,,
Siren's Call,ced,78,2.18,,0.63,,-1.55,-71.10,,
Mystical Tutor,dmr,421,12.75,17.47,9.71,13.31,-3.04,-23.84,-4.16,-23.81
Essence Warden,prm,95481,,,,,,,,
Blood Operative,grn,63,0.18,0.47,0.14,0.35,-0.04,-22.22,-0.12,-25.53
Selvala's Enforcer,cns,40,0.18,0.60,0.11,0.32,-0.07,-38.89,-0.28,-46.67
Coalstoke Gearhulk,pdft,198s,,1.37,,1.57,,,0.20,14.60
Fresh Meat,nph,109,0.26,0.95,0.14,1.39,-0.12,-46.15,0.44,46.32
Orzhov Guildgate,gtc,244,0.08,0.62,0.13,0.71,0.05,62.50,0.09,14.52
Mortify,ltc,269,0.20,,0.19,,-0.01,-5.00,,
Bird,totj,7,,,,,,,,
"Narset, Parter of Veils",sld,1141,18.99,20.25,16.15,18.60,-2.84,-14.96,-1.65,-8.15
Paradise Druid,woc,129,0.17,,0.20,,0.03,17.65,,
Run Away Together,woc,108,0.11,,0.06,,-0.05,-45.45,,
Sinew Sliver,tsr,44,0.35,2.01,0.25,0.94,-0.10,-28.57,-1.07,-53.23
Charge,dom,10,0.04,0.41,0.07,0.20,0.03,75.00,-0.21,-51.22
Island,eld,255,0.11,0.13,0.04,0.20,-0.07,-63.64,0.07,53.85
Novice Knight,m19,30,0.07,0.53,0.08,0.35,0.01,14.29,-0.18,-33.96
Fallen Askari,vis,59,0.16,,0.06,,-0.10,-62.50,,
Altar's Reap,plst,DDR-37,0.14,,0.10,,-0.04,-28.57,,
"Lavinia, Azorius Renegade",rvr,370,0.34,0.45,0.73,0.85,0.39,114.71,0.40,88.89
"Odric, Master Tactician",c20,96,0.29,,0.36,,0.07,24.14,,
Afflict,ody,115,0.06,0.80,0.10,0.40,0.04,66.67,-0.40,-50.00
Crown of Gondor,ltc,75,0.26,,0.43,,0.17,65.38,,
Invisible Stalker,isd,60,0.66,9.48,0.98,4.69,0.32,48.48,-4.79,-50.53
"Dakkon, Shadow Slayer",mh2,192,0.70,1.02,0.94,1.72,0.24,34.29,0.70,68.63
Shahrazad,arn,10,453.33,,327.87,,-125.46,-27.68,,
Destructive Tampering,aer,78,0.02,0.20,0.02,0.15,0.00,0.00,-0.05,-25.00
Mox Jet,30a,556,,,,,,,,
Harmonize,c20,173,0.22,,0.35,,0.13,59.09,,
Nocturnal Raid,mir,132,0.23,,0.22,,-0.01,-4.35,,
Temporal Manipulation,sld,1169,16.73,16.82,15.72,16.56,-1.01,-6.04,-0.26,-1.55
The Convincing General,unk,MZ05a,,,,,,,,
Archon of the Wild Rose,woe,1,0.21,0.30,0.25,0.39,0.04,19.05,0.09,30.00
Vaevictis Asmadi,bchr,89,,,,,,,,
Flensermite,mbs,41,0.25,1.14,0.27,1.41,0.02,8.00,0.27,23.68
Triskelion,plst,M11-218,,0.45,,0.32,,,-0.13,-28.89
Rite of the Raging Storm,ncc,274,5.04,,0.43,,-4.61,-91.47,,
Lonely Sandbar,sld,2161,,,,,,,,
"Gorion, Wise Mentor",clb,276,0.08,0.14,0.14,0.19,0.06,75.00,0.05,35.71
Wolf,tvow,11,,,,,,,,
Gate Smasher,dtk,239,0.18,0.36,0.08,0.18,-0.10,-55.56,-0.18,-50.00
"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",fin,272,0.24,0.52,0.26,0.59,0.02,8.33,0.07,13.46
Island,fbb,297,4.25,,,,,,,
Kemba's Outfitter,yone,2,,,,,,,,
World Breaker,ogw,126,0.87,9.07,1.83,8.79,0.96,110.34,-0.28,-3.09
Rogue Kavu,9ed,213★,,0.21,,,,,,
Ornery Tumblewagg,otj,171,0.20,0.27,0.34,0.54,0.14,70.00,0.27,100.00
Harbinger of the Seas,mh3,63,1.88,2.85,3.58,5.25,1.70,90.43,2.40,84.21
Mad Auntie,mma,90,0.44,1.62,0.52,0.97,0.08,18.18,-0.65,-40.12
Coral Eel,9ed,S3,0.16,,0.58,,0.42,262.50,,
Midnight Clock,m3c,189,0.28,,0.26,0.82,-0.02,-7.14,,
Invasion of Tolvada // The Broken Sky,mom,241,0.28,0.35,0.28,0.30,0.00,0.00,-0.05,-14.29
The Great Juggernaut,unk,RR04b,,,,,,,,
Lurking Nightstalker,p02,77,0.29,,0.39,,0.10,34.48,,
Spark Spray,vma,188,,,,,,,,
Remand,ddm,26,0.31,,0.45,,0.14,45.16,,
Eumidian Hatchery,eoc,40,1.55,,,,,,,
"Lazav, Familiar Stranger",otj,216,0.12,0.10,0.10,0.18,-0.02,-16.67,0.08,80.00
Plains,cma,292,0.25,,0.14,,-0.11,-44.00,,
Plains,brb,128,0.87,,1.68,,0.81,93.10,,
"Edric, Spymaster of Trest",cns,187,1.12,8.75,0.97,5.67,-0.15,-13.39,-3.08,-35.20
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,1.05,,,,,,
Bubbling Beebles,uds,29,0.13,5.98,0.12,3.49,-0.01,-7.69,-2.49,-41.64
Second Breakfast,ltr,29,0.06,0.13,0.09,0.22,0.03,50.00,0.09,69.23
"Ulasht, the Hate Seed",2x2,289,0.15,0.30,0.15,0.50,0.00,0.00,0.20,66.67
Unholy Strength,7ed,168,0.10,,0.06,,-0.04,-40.00,,
Forest,wc02,rl349,1.99,,,,,,,
Consecrate // Consume,rna,224,0.10,0.14,0.11,0.46,0.01,10.00,0.32,228.57
Thornwood Falls,ema,246,0.08,0.30,0.06,0.27,-0.02,-25.00,-0.03,-10.00
Goblin Bowling Team,ugl,44,0.31,,0.21,,-0.10,-32.26,,
Elvish Aberration,pal03,7,,1.99,,0.79,,,-1.20,-60.30
"Farid, Enterprising Salvager",brc,13,0.61,,0.19,,-0.42,-68.85,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.20,1.19,0.16,0.87,-0.04,-20.00,-0.32,-26.89
Return to Dust,khc,32,0.10,,0.17,,0.07,70.00,,
Emberheart Challenger,blb,133,2.74,2.32,2.74,2.76,0.00,0.00,0.44,18.97
Royal Assassin,dmr,310,0.48,0.69,0.55,1.10,0.07,14.58,0.41,59.42
Shock,aer,98,0.07,0.19,0.09,0.92,0.02,28.57,0.73,384.21
Eldrazi Temple,sld,1154,51.69,57.61,47.67,68.61,-4.02,-7.78,11.00,19.09
Voyager Glidecar,pdft,36p,0.39,0.31,0.12,0.30,-0.27,-69.23,-0.01,-3.23
Walk the Plank,xln,130,0.12,0.52,0.11,0.28,-0.01,-8.33,-0.24,-46.15
Sphinx's Revelation,mm3,187,1.08,1.58,1.06,0.87,-0.02,-1.85,-0.71,-44.94
Mise,unh,38,0.23,6.00,0.18,1.66,-0.05,-21.74,-4.34,-72.33
Kor Entanglers,bfz,36,0.10,0.48,0.12,0.30,0.02,20.00,-0.18,-37.50
Tail Swipe,j25,721,0.30,,0.23,,-0.07,-23.33,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.16,0.48,0.30,0.30,0.14,87.50,-0.18,-37.50
"Izoni, Thousand-Eyed",gk1,50,,0.83,,0.99,,,0.16,19.28
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.68,3.02,2.10,3.09,-0.58,-21.64,0.07,2.32
Duelist's Heritage,c16,1,1.70,,1.50,,-0.20,-11.76,,
"Lazav, Dimir Mastermind",znc,92,0.66,,0.61,,-0.05,-7.58,,
Celestial Kirin,sok,3,0.67,11.82,0.56,8.56,-0.11,-16.42,-3.26,-27.58
Courage in Crisis,plst,WAR-158,0.18,,,,,,,
Green Sun's Twilight,pone,169p,0.27,0.28,0.20,0.48,-0.07,-25.93,0.20,71.43
Talisman of Curiosity,m3c,309,0.93,,0.29,2.54,-0.64,-68.82,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.74,1.25,2.04,0.56,81.16,1.30,175.68
Ornithopter,5ed,393,0.57,,0.96,,0.39,68.42,,
"Kamahl, Pit Fighter",p15a,2,,0.86,,1.15,,,0.29,33.72
Saheeli's Directive,pz2,70675,,,,,,,,
Festering Goblin,9ed,130,0.11,,0.10,,-0.01,-9.09,,
Reality Smasher,sld,1153,11.11,9.72,7.36,8.06,-3.75,-33.75,-1.66,-17.08
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,4.18,4.81,3.85,4.21,-0.33,-7.89,-0.60,-12.47
Orzhov Advokist,c16,3,0.16,,0.30,,0.14,87.50,,
Initiate's Companion,akh,174,0.05,0.42,0.10,0.24,0.05,100.00,-0.18,-42.86
Tsabo's Assassin,inv,128,0.48,7.90,0.44,9.00,-0.04,-8.33,1.10,13.92
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,1.68,,,,,,,
"Hogaak, Arisen Necropolis",mh1,202,1.18,7.54,1.40,12.62,0.22,18.64,5.08,67.37
Survival of the Fittest,wc98,bs129,52.17,,59.06,,6.89,13.21,,
Keen-Eyed Curator,blb,322,3.07,3.25,2.73,4.04,-0.34,-11.07,0.79,24.31
Jasmine Boreal,tsb,93,0.50,7.97,0.19,2.12,-0.31,-62.00,-5.85,-73.40
Bone Dragon,pm19,88s,,3.16,,2.73,,,-0.43,-13.61
Psychic Venom,5ed,113,0.18,,0.09,,-0.09,-50.00,,
Birthing Ritual,mh3,337,7.76,15.24,8.41,12.74,0.65,8.38,-2.50,-16.40
Sokka's Haiku,tla,71,0.12,0.21,0.11,0.16,-0.01,-8.33,-0.05,-23.81
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.28,,-5.92,-82.22,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.92,,,,,,,
Ancient Spring,inv,319,0.15,4.86,0.13,4.75,-0.02,-13.33,-0.11,-2.26
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.07,,0.12,,0.05,71.43,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.74,12.23,8.11,17.41,-0.63,-7.21,5.18,42.35
Digsite Engineer,c21,342,1.28,,1.05,,-0.23,-17.97,,
Security Rhox,snc,220,0.05,0.03,0.05,0.07,0.00,0.00,0.04,133.33
Biogenic Upgrade,j25,144,0.12,,0.18,,0.06,50.00,,
Belbe's Armor,nem,126,0.21,3.73,0.24,2.81,0.03,14.29,-0.92,-24.66
Slinking Skirge,uds,71,0.14,0.90,0.07,1.16,-0.07,-50.00,0.26,28.89
Thalakos Lowlands,brb,88,0.43,,0.63,,0.20,46.51,,
Scoured Barrens,neo,274,0.09,0.21,0.20,0.28,0.11,122.22,0.07,33.33
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.12,,-0.07,-36.84,,
Behemoth Sledge,pip,211,0.12,1.95,0.09,0.28,-0.03,-25.00,-1.67,-85.64
"Cadric, Soul Kindler",dmc,86,4.09,,4.38,,0.29,7.09,,
Summon: Choco/Mog,fin,35,0.09,0.12,0.11,0.24,0.02,22.22,0.12,100.00
Grim Captain's Call,xln,108,0.13,0.47,0.02,0.25,-0.11,-84.62,-0.22,-46.81
"Boseiju, Who Endures",neo,412,49.99,103.43,41.17,79.29,-8.82,-17.64,-24.14,-23.34
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.15,0.38,0.14,0.44,-0.01,-6.67,0.06,15.79
Catastrophe,brb,12,3.71,,2.37,,-1.34,-36.12,,
Vandalblast,sld,404,,12.21,,15.01,,,2.80,22.93
Beledros Witherbloom,pstx,163p,6.89,9.03,17.00,15.50,10.11,146.73,6.47,71.65
Enchanted Carriage,eld,218,0.12,0.22,0.10,0.17,-0.02,-16.67,-0.05,-22.73
Insect,tsoi,7,0.12,,,,,,,
Workshop Elders,moc,245,0.16,,0.10,,-0.06,-37.50,,
Floodbringer,bok,34,0.14,2.75,0.22,0.91,0.08,57.14,-1.84,-66.91
Phyresis,mbs,49,2.05,11.43,1.05,6.85,-1.00,-48.78,-4.58,-40.07
Banewhip Punisher,hou,59,0.15,0.81,0.15,0.57,0.00,0.00,-0.24,-29.63
Mountain,2ed,298,2.81,,1.55,,-1.26,-44.84,,
"Nin, the Pain Artist",c17,183,0.46,,0.54,,0.08,17.39,,
Corpse Traders,ddm,58,0.04,,0.10,,0.06,150.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.27,0.02,0.29,-0.03,-60.00,0.02,7.41
Scourge of Fleets,pjou,51★,,1.09,,1.42,,,0.33,30.28
Maro's Gone Nuts,cmb1,81,0.60,,0.77,,0.17,28.33,,
Skullclamp,c14,268,4.25,,4.64,,0.39,9.18,,
Skullmane Baku,bok,83,0.10,0.25,0.08,0.25,-0.02,-20.00,0.00,0.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,8.24,7.15,7.35,8.46,-0.89,-10.80,1.31,18.32
Pia Nalaar,pkld,124s,,0.75,,0.89,,,0.14,18.67
Shatterskull Charger,pznr,159s,,0.28,,0.41,,,0.13,46.43
Infected Vermin,ody,144,0.42,3.25,0.19,1.51,-0.23,-54.76,-1.74,-53.54
Venerable Warsinger,stx,246,0.16,0.28,0.18,0.55,0.02,12.50,0.27,96.43
Thousand-Faced Shadow,neo,451,1.06,1.38,2.01,2.69,0.95,89.62,1.31,94.93
"Delney, Streetwise Lookout",mkm,378,,49.95,,37.33,,,-12.62,-25.27
Murderous Betrayal,8ed,147,0.35,,0.18,,-0.17,-48.57,,
Eyeblight Massacre,khc,49,0.12,,0.19,,0.07,58.33,,
Raise Dead,leb,123,9.76,,8.64,,-1.12,-11.48,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,1.96,43.77,1.95,26.74,-0.01,-0.51,-17.03,-38.91
Elder Gargaroth,pm21,179p,5.74,11.30,8.70,10.55,2.96,51.57,-0.75,-6.64
Bloodline Culling,mid,343,0.34,0.27,0.26,0.36,-0.08,-23.53,0.09,33.33
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.25,1.54,0.22,1.24,-0.03,-12.00,-0.30,-19.48
Blessing of Frost,pkhm,161s,,0.32,,0.48,,,0.16,50.00
Heartbeat of Spring,tle,42,1.34,3.08,0.92,3.43,-0.42,-31.34,0.35,11.36
Saproling,tddj,1,0.19,,,,,,,
Worship,8ed,57,0.77,,0.57,,-0.20,-25.97,,
Duress,xln,105,0.11,0.81,0.08,0.39,-0.03,-27.27,-0.42,-51.85
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.43,12.86,0.44,9.62,0.01,2.33,-3.24,-25.19
Forest,ddr,35,0.21,,0.03,,-0.18,-85.71,,
Touch of the Void,bfz,134,0.03,,0.03,0.09,0.00,0.00,,
"Danitha, New Benalia's Light",mat,79,0.66,1.07,1.31,1.44,0.65,98.48,0.37,34.58
Rite of Replication,plst,C14-122,0.35,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,2.47,,1.40,,-1.07,-43.32,,
Warrant // Warden,rna,230,0.09,0.32,0.10,0.14,0.01,11.11,-0.18,-56.25
Sparkspitter,plst,UMA-149,0.04,,0.07,,0.03,75.00,,
Hold the Perimeter,cn2,6,0.19,0.69,0.10,0.55,-0.09,-47.37,-0.14,-20.29
Lightning Shrieker,frf,106,0.04,0.39,0.05,0.36,0.01,25.00,-0.03,-7.69
"Atris, Oracle of Half-Truths",pthb,209s,,0.23,,0.19,,,-0.04,-17.39
Pteramander,otc,109,0.06,,0.10,,0.04,66.67,,
Diamond Faerie,csp,128,0.65,4.39,0.33,3.36,-0.32,-49.23,-1.03,-23.46
Beast Within,who,819,,27.07,,12.95,,,-14.12,-52.16
"Titania, Nature's Force",brc,25,1.93,8.00,,,,,,
Blighted Burgeoning,mom,177,0.10,0.11,0.06,0.11,-0.04,-40.00,0.00,0.00
Archmage of Runes,pfdn,30s,,2.76,,1.95,,,-0.81,-29.35
Finale of Promise,pwar,127s,,7.89,,3.92,,,-3.97,-50.32
Rootcast Apprenticeship,blc,32,0.18,,0.43,,0.25,138.89,,
"Laelia, the Blade Reforged",c21,380,1.66,,2.04,,0.38,22.89,,
Predatory Impetus,clb,249,0.05,0.08,0.06,0.11,0.01,20.00,0.03,37.50
Cyclopean Tomb,leb,241,,,273.51,,,,,
Grove of the Guardian,gk1,124,0.35,,0.29,,-0.06,-17.14,,
Deadly Alliance,znr,96,0.10,0.19,0.09,0.17,-0.01,-10.00,-0.02,-10.53
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.04,,0.03,0.18,-0.01,-25.00,,
Cryptic Command,sld,905,,3.90,,1.65,,,-2.25,-57.69
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.93,8.81,3.73,3.96,-0.20,-5.09,-4.85,-55.05
Steamflogger Boss,fut,121,0.19,7.94,0.33,3.74,0.14,73.68,-4.20,-52.90
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,,,,,,,,
Soul of Eternity,cmr,626,0.68,0.99,0.39,1.17,-0.29,-42.65,0.18,18.18
Jaya Ballard,pdom,132s,,0.63,,2.79,,,2.16,342.86
Starfield Vocalist,peoe,78s,,3.24,,3.31,,,0.07,2.16
Llanowar,opca,48,5.55,,4.29,,-1.26,-22.70,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.74,,2.11,,0.37,21.26,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.10,0.58,0.07,0.68,-0.03,-30.00,0.10,17.24
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.30,2.51,0.17,0.92,-0.13,-43.33,-1.59,-63.35
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,0.47,2.09,0.76,1.46,0.29,61.70,-0.63,-30.14
Manaform Hellkite,dbl,437,2.23,8.99,0.85,0.02,-1.38,-61.88,-8.97,-99.78
Bind // Liberate,cmb2,88,0.23,,1.79,,1.56,678.26,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.21,,0.18,,-0.03,-14.29,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,47.72,,32.97,,,-14.75,-30.91
"Faramir, Field Commander",ltr,303,0.10,0.18,0.08,0.25,-0.02,-20.00,0.07,38.89
Enlarge,plst,M14-170,0.10,,,,,,,
Spurnmage Advocate,jud,27,0.30,8.13,0.23,3.05,-0.07,-23.33,-5.08,-62.48
"Linvala, Shield of Sea Gate",pznr,226p,0.46,0.49,0.24,0.61,-0.22,-47.83,0.12,24.49
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.17,,,,,,
Consuming Vapors,roe,101,0.27,1.32,0.39,1.47,0.12,44.44,0.15,11.36
Spell Blast,4ed,103,0.10,,0.11,,0.01,10.00,,
Slivdrazi Monstrosity,cmb2,102,14.45,,9.89,,-4.56,-31.56,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.07,,0.10,,0.03,42.86,,
Pelakka Wurm,m19,192,0.13,1.04,0.17,0.35,0.04,30.77,-0.69,-66.35
Ripscale Predator,cmr,196,0.06,0.14,0.02,0.09,-0.04,-66.67,-0.05,-35.71
Twinblade Slasher,eve,79,0.21,1.32,0.24,0.76,0.03,14.29,-0.56,-42.42
Bladegriff Prototype,otc,253,0.20,,0.19,,-0.01,-5.00,,
Beastmaster Ascension,c14,186,4.50,,3.97,,-0.53,-11.78,,
Plains,prwk,A08,,0.84,,1.26,,,0.42,50.00
Gemrazer,iko,155,0.49,0.69,0.55,1.00,0.06,12.24,0.31,44.93
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.24,,0.18,,-0.06,-25.00,,
"Lady Zhurong, Warrior Queen",ptk,139,125.41,,38.42,,-86.99,-69.36,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.76,,0.42,,-0.34,-44.74,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.49,0.44,,,,,,
Manabarbs,10e,218,4.41,19.43,4.51,17.12,0.10,2.27,-2.31,-11.89
Incandescent Aria,psnc,192p,0.22,0.18,0.14,0.20,-0.08,-36.36,0.02,11.11
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.24,,0.20,,-0.04,-16.67,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.02,0.12,0.03,0.04,0.01,50.00,-0.08,-66.67
Necrotic Hex,cmr,137,0.32,0.44,0.43,0.63,0.11,34.37,0.19,43.18
Reconnaissance Mission,40k,193,1.59,,1.81,,0.22,13.84,,
Overflowing Insight,j25,341,0.30,,0.29,,-0.01,-3.33,,
Wasteful Harvest,bro,196,0.05,0.18,0.12,0.18,0.07,140.00,0.00,0.00
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.10,0.30,0.06,0.22,-0.04,-40.00,-0.08,-26.67
Blockbuster,rav,115,0.10,,0.05,0.28,-0.05,-50.00,,
"Padeem, Consul of Innovation",cmm,109,0.98,1.22,0.68,1.34,-0.30,-30.61,0.12,9.84
Nature's Lore,5ed,316,3.37,,2.14,,-1.23,-36.50,,
Eron the Relentless,ptc,mj73sb,0.41,,0.47,,0.06,14.63,,
Sungrass Prairie,pip,1041,,1.37,,0.63,,,-0.74,-54.01
Colossus of Sardia,10e,317★,,0.90,,1.35,,,0.45,50.00
Krosan Verge,c18,263,0.22,,0.17,,-0.05,-22.73,,
Otepec Huntmaster,lcc,229,0.25,,0.63,,0.38,152.00,,
Krosan Verge,mic,175,0.13,,0.17,,0.04,30.77,,
Monk Idealist,c15,76,0.16,,0.21,,0.05,31.25,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.05,0.07,0.07,0.14,0.02,40.00,0.07,100.00
Mercadian Atlas,mmq,305,0.63,4.48,0.56,10.23,-0.07,-11.11,5.75,128.35
Drannith Magistrate,piko,11s,,22.41,,23.22,,,0.81,3.61
Thermokarst,ice,268,5.17,,6.63,,1.46,28.24,,
Knight of the White Orchid,c21,95,1.58,,1.52,,-0.06,-3.80,,
"Marchesa, Dealer of Death",potj,220p,0.19,0.43,0.08,0.24,-0.11,-57.89,-0.19,-44.19
Nomads' Assembly,c14,82,0.61,,0.56,,-0.05,-8.20,,
"Ulamog, the Infinite Gyre",2x2,577,,86.36,,110.49,,,24.13,27.94
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,6.91,7.82,7.38,7.06,0.47,6.80,-0.76,-9.72
"Ajani, the Greathearted",sld,520,,1.90,,1.25,,,-0.65,-34.21
Gift of Paradise,cmr,229,0.05,0.16,0.05,0.17,0.00,0.00,0.01,6.25
Endless One,cmm,804,0.84,,0.61,,-0.23,-27.38,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,,,,,,,,
Polygoyf,m3c,65,0.31,,0.26,5.94,-0.05,-16.13,,
Tip the Scales,tdc,29,0.09,,0.27,,0.18,200.00,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.85,,0.62,,-0.23,-27.06,,
Telepathy,7ed,102,2.21,,0.67,,-1.54,-69.68,,
Gleaming Geardrake,mkm,424,0.29,0.45,0.17,0.34,-0.12,-41.38,-0.11,-24.44
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.13,,2.28,,,-0.85,-27.16
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.20,,0.33,,0.13,65.00,,
"Nikara, Lair Scavenger",c20,3,0.62,0.43,0.45,0.65,-0.17,-27.42,0.22,51.16
Resurgent Belief,pmh2,26s,,1.67,,1.16,,,-0.51,-30.54
Rescuer Sphinx,war,65,0.06,0.36,0.06,0.17,0.00,0.00,-0.19,-52.78
Forest,gk2,106,0.41,,0.25,,-0.16,-39.02,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.15,,0.19,,0.04,26.67,,
Homing Lightning,rvr,112,0.03,0.04,0.04,0.10,0.01,33.33,0.06,150.00
Elvish Healer,ice,22,0.10,,0.08,,-0.02,-20.00,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,16.31,67.14,4.61,19.72,-11.70,-71.74,-47.42,-70.63
Plains,mom,277,0.11,0.12,0.05,0.05,-0.06,-54.55,-0.07,-58.33
Phantom Interference,otj,61,0.08,0.18,0.17,0.27,0.09,112.50,0.09,50.00
Tempt with Discovery,c13,174,3.90,,1.83,,-2.07,-53.08,,
Underworld Dreams,prm,35970,,,,,,,,
