name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Triskelion,plst,M11-218,,0.39,,0.38,,,-0.01,-2.56
Rite of the Raging Storm,ncc,274,0.39,,0.34,,-0.05,-12.82,,
Lonely Sandbar,sld,2161,,,,,,,,
"Gorion, Wise Mentor",clb,276,0.10,0.15,0.17,0.30,0.07,70.00,0.15,100.00
Wolf,tvow,11,,,,,,,,
Gate Smasher,dtk,239,0.16,0.25,0.03,0.18,-0.13,-81.25,-0.07,-28.00
"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",fin,272,0.41,0.86,0.31,0.79,-0.10,-24.39,-0.07,-8.14
Island,fbb,297,4.60,,,,,,,
Kemba's Outfitter,yone,2,,,,,,,,
World Breaker,ogw,126,1.11,10.92,1.58,8.98,0.47,42.34,-1.94,-17.77
Rogue Kavu,9ed,213★,,0.49,,,,,,
Ornery Tumblewagg,otj,171,1.02,0.36,0.43,0.33,-0.59,-57.84,-0.03,-8.33
Harbinger of the Seas,mh3,63,1.99,2.84,4.42,5.31,2.43,122.11,2.47,86.97
Mad Auntie,mma,90,0.37,1.17,0.85,0.86,0.48,129.73,-0.31,-26.50
Coral Eel,9ed,S3,0.16,,0.59,,0.43,268.75,,
Midnight Clock,m3c,189,0.28,,0.23,0.82,-0.05,-17.86,,
Invasion of Tolvada // The Broken Sky,mom,241,0.31,0.36,0.23,0.30,-0.08,-25.81,-0.06,-16.67
The Great Juggernaut,unk,RR04b,,,,,,,,
Lurking Nightstalker,p02,77,0.32,,0.32,,0.00,0.00,,
Spark Spray,vma,188,,,,,,,,
Remand,ddm,26,0.34,,0.56,,0.22,64.71,,
Eumidian Hatchery,eoc,40,4.02,,,,,,,
"Lazav, Familiar Stranger",otj,216,0.08,0.10,0.17,0.20,0.09,112.50,0.10,100.00
Plains,cma,292,0.23,,0.07,,-0.16,-69.57,,
Plains,brb,128,0.81,,1.68,,0.87,107.41,,
"Edric, Spymaster of Trest",cns,187,1.37,9.01,1.10,4.81,-0.27,-19.71,-4.20,-46.61
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,0.49,,,,,,
Bubbling Beebles,uds,29,0.13,6.34,0.05,2.95,-0.08,-61.54,-3.39,-53.47
Second Breakfast,ltr,29,0.08,0.14,0.04,0.16,-0.04,-50.00,0.02,14.29
"Ulasht, the Hate Seed",2x2,289,0.18,0.27,0.13,0.35,-0.05,-27.78,0.08,29.63
Unholy Strength,7ed,168,0.12,,0.11,,-0.01,-8.33,,
Forest,wc02,rl349,,,,,,,,
Consecrate // Consume,rna,224,0.14,0.12,0.14,0.46,0.00,0.00,0.34,283.33
Thornwood Falls,ema,246,0.08,0.25,0.02,0.29,-0.06,-75.00,0.04,16.00
Goblin Bowling Team,ugl,44,0.31,,0.17,,-0.14,-45.16,,
Elvish Aberration,pal03,7,,2.00,,0.92,,,-1.08,-54.00
"Farid, Enterprising Salvager",brc,13,0.19,,0.19,,0.00,0.00,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.16,1.19,0.18,0.85,0.02,12.50,-0.34,-28.57
Return to Dust,khc,32,0.09,,0.12,,0.03,33.33,,
Emberheart Challenger,blb,133,1.84,2.53,2.82,3.43,0.98,53.26,0.90,35.57
Royal Assassin,dmr,310,0.37,0.82,0.51,0.34,0.14,37.84,-0.48,-58.54
Shock,aer,98,0.08,0.20,0.08,0.92,0.00,0.00,0.72,360.00
Eldrazi Temple,sld,1154,77.82,100.30,57.84,72.63,-19.98,-25.67,-27.67,-27.59
Voyager Glidecar,pdft,36p,0.94,0.34,0.08,0.30,-0.86,-91.49,-0.04,-11.76
Walk the Plank,xln,130,0.11,0.52,0.16,0.45,0.05,45.45,-0.07,-13.46
Sphinx's Revelation,mm3,187,1.36,1.55,0.78,0.87,-0.58,-42.65,-0.68,-43.87
Mise,unh,38,0.24,9.46,0.13,1.70,-0.11,-45.83,-7.76,-82.03
Kor Entanglers,bfz,36,0.06,0.49,0.10,0.17,0.04,66.67,-0.32,-65.31
Tail Swipe,j25,721,0.19,,0.21,,0.02,10.53,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.17,0.48,0.25,0.38,0.08,47.06,-0.10,-20.83
"Izoni, Thousand-Eyed",gk1,50,,0.82,,0.84,,,0.02,2.44
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.04,2.79,1.65,2.35,-0.39,-19.12,-0.44,-15.77
Duelist's Heritage,c16,1,1.52,,1.73,,0.21,13.82,,
"Lazav, Dimir Mastermind",znc,92,0.67,,0.51,,-0.16,-23.88,,
Celestial Kirin,sok,3,0.77,5.44,0.62,8.47,-0.15,-19.48,3.03,55.70
Courage in Crisis,plst,WAR-158,0.14,,,,,,,
Green Sun's Twilight,pone,169p,0.25,0.28,0.17,0.47,-0.08,-32.00,0.19,67.86
Talisman of Curiosity,m3c,309,0.20,,0.37,2.54,0.17,85.00,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.75,1.29,2.07,0.60,86.96,1.32,176.00
Ornithopter,5ed,393,0.51,,0.42,,-0.09,-17.65,,
"Kamahl, Pit Fighter",p15a,2,,0.88,,1.18,,,0.30,34.09
Saheeli's Directive,pz2,70675,,,,,,,,
Festering Goblin,9ed,130,0.18,,0.11,,-0.07,-38.89,,
Reality Smasher,sld,1153,11.93,10.29,9.60,9.29,-2.33,-19.53,-1.00,-9.72
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,4.15,4.79,3.72,4.09,-0.43,-10.36,-0.70,-14.61
Orzhov Advokist,c16,3,0.15,,0.20,,0.05,33.33,,
Initiate's Companion,akh,174,0.06,0.75,0.02,0.18,-0.04,-66.67,-0.57,-76.00
Tsabo's Assassin,inv,128,0.47,10.22,0.40,9.11,-0.07,-14.89,-1.11,-10.86
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,1.03,,,,,,,
"Hogaak, Arisen Necropolis",mh1,202,1.02,7.24,1.33,9.70,0.31,30.39,2.46,33.98
Survival of the Fittest,wc98,bs129,48.06,,57.50,,9.44,19.64,,
Keen-Eyed Curator,blb,322,1.89,3.11,2.83,3.42,0.94,49.74,0.31,9.97
Jasmine Boreal,tsb,93,0.47,7.32,0.20,1.99,-0.27,-57.45,-5.33,-72.81
Bone Dragon,pm19,88s,,2.77,,3.05,,,0.28,10.11
Psychic Venom,5ed,113,0.14,,0.15,,0.01,7.14,,
Birthing Ritual,mh3,337,6.56,11.35,6.63,9.10,0.07,1.07,-2.25,-19.82
Sokka's Haiku,tla,71,3.96,,0.86,3.49,-3.10,-78.28,,
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,,,1.45,,,,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.94,,,,,,,
Ancient Spring,inv,319,0.16,4.20,0.24,5.18,0.08,50.00,0.98,23.33
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.08,,0.09,,0.01,12.50,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,7.62,12.02,7.95,18.53,0.33,4.33,6.51,54.16
Digsite Engineer,c21,342,1.44,,0.80,,-0.64,-44.44,,
Security Rhox,snc,220,0.04,0.04,0.09,0.12,0.05,125.00,0.08,200.00
Biogenic Upgrade,j25,144,0.17,,0.14,,-0.03,-17.65,,
Belbe's Armor,nem,126,0.19,2.97,0.16,2.81,-0.03,-15.79,-0.16,-5.39
Slinking Skirge,uds,71,0.14,0.90,0.07,1.16,-0.07,-50.00,0.26,28.89
Thalakos Lowlands,brb,88,0.43,,0.54,,0.11,25.58,,
Scoured Barrens,neo,274,0.10,0.20,0.13,0.08,0.03,30.00,-0.12,-60.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.10,,-0.09,-47.37,,
Behemoth Sledge,pip,211,0.12,1.87,0.19,0.28,0.07,58.33,-1.59,-85.03
"Cadric, Soul Kindler",dmc,86,4.46,,2.71,,-1.75,-39.24,,
Summon: Choco/Mog,fin,35,0.05,0.14,0.10,0.20,0.05,100.00,0.06,42.86
Grim Captain's Call,xln,108,0.07,0.47,0.13,0.21,0.06,85.71,-0.26,-55.32
"Boseiju, Who Endures",neo,412,44.12,83.48,41.01,84.08,-3.11,-7.05,0.60,0.72
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.20,0.45,0.22,0.44,0.02,10.00,-0.01,-2.22
Catastrophe,brb,12,3.78,,2.35,,-1.43,-37.83,,
Vandalblast,sld,404,,11.69,,16.39,,,4.70,40.21
Beledros Witherbloom,pstx,163p,7.15,9.05,17.00,15.50,9.85,137.76,6.45,71.27
Enchanted Carriage,eld,218,0.11,0.20,0.06,0.22,-0.05,-45.45,0.02,10.00
Insect,tsoi,7,0.15,,,,,,,
Workshop Elders,moc,245,0.15,,0.16,,0.01,6.67,,
Floodbringer,bok,34,0.12,1.95,0.12,0.90,0.00,0.00,-1.05,-53.85
Phyresis,mbs,49,1.25,10.92,1.06,6.56,-0.19,-15.20,-4.36,-39.93
Banewhip Punisher,hou,59,0.18,0.86,0.21,0.57,0.03,16.67,-0.29,-33.72
Mountain,2ed,298,2.83,,2.91,,0.08,2.83,,
"Nin, the Pain Artist",c17,183,0.41,,0.40,,-0.01,-2.44,,
Corpse Traders,ddm,58,0.05,,0.11,,0.06,120.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.03,0.33,0.04,0.31,0.01,33.33,-0.02,-6.06
Scourge of Fleets,pjou,51★,,1.07,,0.69,,,-0.38,-35.51
Maro's Gone Nuts,cmb1,81,0.63,,0.77,,0.14,22.22,,
Skullclamp,c14,268,4.51,,4.64,,0.13,2.88,,
Skullmane Baku,bok,83,0.06,0.25,0.10,0.26,0.04,66.67,0.01,4.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,7.09,7.19,7.42,8.18,0.33,4.65,0.99,13.77
Pia Nalaar,pkld,124s,,0.71,,0.93,,,0.22,30.99
Shatterskull Charger,pznr,159s,,0.34,,0.38,,,0.04,11.76
Infected Vermin,ody,144,0.42,3.40,0.34,1.56,-0.08,-19.05,-1.84,-54.12
Venerable Warsinger,stx,246,0.19,0.28,0.26,0.27,0.07,36.84,-0.01,-3.57
Thousand-Faced Shadow,neo,451,1.12,1.42,2.05,1.80,0.93,83.04,0.38,26.76
"Delney, Streetwise Lookout",mkm,378,,47.28,,,,,,
Murderous Betrayal,8ed,147,0.50,,0.31,,-0.19,-38.00,,
Eyeblight Massacre,khc,49,0.09,,0.18,,0.09,100.00,,
Raise Dead,leb,123,9.61,,7.16,,-2.45,-25.49,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.36,43.22,1.57,20.35,-0.79,-33.47,-22.87,-52.92
Elder Gargaroth,pm21,179p,5.91,11.30,11.23,11.40,5.32,90.02,0.10,0.88
Bloodline Culling,mid,343,0.30,0.29,0.26,0.35,-0.04,-13.33,0.06,20.69
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.28,1.54,0.28,1.38,0.00,0.00,-0.16,-10.39
Blessing of Frost,pkhm,161s,,0.35,,0.54,,,0.19,54.29
Saproling,tddj,1,0.18,,,,,,,
Worship,8ed,57,0.77,,1.02,,0.25,32.47,,
Duress,xln,105,0.06,0.75,0.08,0.52,0.02,33.33,-0.23,-30.67
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.27,12.38,0.52,9.93,0.25,92.59,-2.45,-19.79
Forest,ddr,35,0.21,,0.02,,-0.19,-90.48,,
Touch of the Void,bfz,134,0.03,0.24,0.03,0.12,0.00,0.00,-0.12,-50.00
"Danitha, New Benalia's Light",mat,79,0.68,0.97,,,,,,
Rite of Replication,plst,C14-122,0.45,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,2.47,,1.55,,-0.92,-37.25,,
Warrant // Warden,rna,230,0.08,0.24,0.06,0.14,-0.02,-25.00,-0.10,-41.67
Sparkspitter,plst,UMA-149,0.03,,0.06,,0.03,100.00,,
Hold the Perimeter,cn2,6,0.19,0.63,0.08,0.55,-0.11,-57.89,-0.08,-12.70
Lightning Shrieker,frf,106,0.05,0.45,0.06,0.35,0.01,20.00,-0.10,-22.22
"Atris, Oracle of Half-Truths",pthb,209s,,0.25,,0.30,,,0.05,20.00
Pteramander,otc,109,0.06,,0.13,,0.07,116.67,,
Diamond Faerie,csp,128,0.62,7.99,0.32,3.24,-0.30,-48.39,-4.75,-59.45
Beast Within,who,819,,23.52,,12.95,,,-10.57,-44.94
"Titania, Nature's Force",brc,25,1.94,8.02,,,,,,
Blighted Burgeoning,mom,177,0.08,0.13,0.14,0.19,0.06,75.00,0.06,46.15
Archmage of Runes,pfdn,30s,,2.54,,1.63,,,-0.91,-35.83
Finale of Promise,pwar,127s,,6.52,,4.18,,,-2.34,-35.89
Rootcast Apprenticeship,blc,32,0.14,,1.10,,0.96,685.71,,
"Laelia, the Blade Reforged",c21,380,1.39,,2.01,,0.62,44.60,,
Predatory Impetus,clb,249,0.04,0.11,0.03,0.12,-0.01,-25.00,0.01,9.09
Cyclopean Tomb,leb,241,,,294.23,,,,,
Grove of the Guardian,gk1,124,0.34,,0.33,,-0.01,-2.94,,
Deadly Alliance,znr,96,0.05,0.12,0.07,0.13,0.02,40.00,0.01,8.33
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.03,0.30,0.07,0.18,0.04,133.33,-0.12,-40.00
Cryptic Command,sld,905,,20.89,,40.00,,,19.11,91.48
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,4.40,9.87,3.29,3.87,-1.11,-25.23,-6.00,-60.79
Steamflogger Boss,fut,121,0.28,7.90,0.26,3.74,-0.02,-7.14,-4.16,-52.66
Immaculate Magistrate,ps11,143,,,,,,,,
Soul of Eternity,cmr,626,0.58,1.02,0.41,1.08,-0.17,-29.31,0.06,5.88
Jaya Ballard,pdom,132s,,0.50,,2.79,,,2.29,458.00
Starfield Vocalist,peoe,78s,,3.53,,2.80,,,-0.73,-20.68
Llanowar,opca,48,5.44,,4.29,,-1.15,-21.14,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.99,,2.48,,0.49,24.62,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.13,0.63,0.06,0.70,-0.07,-53.85,0.07,11.11
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.31,2.09,0.21,1.00,-0.10,-32.26,-1.09,-52.15
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,0.90,1.74,1.01,1.77,0.11,12.22,0.03,1.72
Manaform Hellkite,dbl,437,2.35,9.54,0.61,0.02,-1.74,-74.04,-9.52,-99.79
Bind // Liberate,cmb2,88,0.19,,1.79,,1.60,842.11,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.20,,0.18,,-0.02,-10.00,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,51.26,,33.97,,,-17.29,-33.73
"Faramir, Field Commander",ltr,303,0.12,0.15,0.08,0.19,-0.04,-33.33,0.04,26.67
Enlarge,plst,M14-170,0.08,,,,,,,
Spurnmage Advocate,jud,27,0.32,7.84,0.19,2.66,-0.13,-40.62,-5.18,-66.07
"Linvala, Shield of Sea Gate",pznr,226p,0.54,1.00,0.20,0.70,-0.34,-62.96,-0.30,-30.00
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.14,0.19,,,,,,
Consuming Vapors,roe,101,0.27,1.32,0.19,1.57,-0.08,-29.63,0.25,18.94
Spell Blast,4ed,103,0.08,,0.05,,-0.03,-37.50,,
Slivdrazi Monstrosity,cmb2,102,12.53,,8.99,,-3.54,-28.25,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.11,,0.12,,0.01,9.09,,
Pelakka Wurm,m19,192,0.17,0.81,0.17,0.34,0.00,0.00,-0.47,-58.02
Ripscale Predator,cmr,196,0.10,0.37,0.03,0.08,-0.07,-70.00,-0.29,-78.38
Twinblade Slasher,eve,79,0.19,0.89,0.24,0.69,0.05,26.32,-0.20,-22.47
Bladegriff Prototype,otc,253,0.20,,0.23,,0.03,15.00,,
Beastmaster Ascension,c14,186,4.25,,3.51,,-0.74,-17.41,,
Plains,prwk,A08,,0.86,,1.26,,,0.40,46.51
Gemrazer,iko,155,0.47,0.62,0.55,0.89,0.08,17.02,0.27,43.55
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.19,,0.16,,-0.03,-15.79,,
"Lady Zhurong, Warrior Queen",ptk,139,118.19,,38.32,,-79.87,-67.58,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.93,,0.45,,-0.48,-51.61,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.41,0.32,,,,,,
Manabarbs,10e,218,4.77,24.29,2.97,18.01,-1.80,-37.74,-6.28,-25.85
Incandescent Aria,psnc,192p,0.22,,0.16,0.22,-0.06,-27.27,,
Goblin Gardener,7ed,188★,,9.61,,,,,,
Temur Charm,c20,230,0.26,,0.18,,-0.08,-30.77,,
Biolume Egg // Biolume Serpent,inr,54,0.03,0.15,0.06,0.08,0.03,100.00,-0.07,-46.67
Necrotic Hex,cmr,137,0.31,0.43,0.58,0.50,0.27,87.10,0.07,16.28
Reconnaissance Mission,40k,193,1.07,,1.30,,0.23,21.50,,
Overflowing Insight,j25,341,0.19,,0.43,,0.24,126.32,,
Wasteful Harvest,bro,196,0.07,0.18,0.07,0.20,0.00,0.00,0.02,11.11
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.08,0.34,0.02,0.29,-0.06,-75.00,-0.05,-14.71
Blockbuster,rav,115,0.07,0.24,0.05,0.31,-0.02,-28.57,0.07,29.17
"Padeem, Consul of Innovation",cmm,109,1.09,1.41,0.58,0.79,-0.51,-46.79,-0.62,-43.97
Nature's Lore,5ed,316,2.60,,1.88,,-0.72,-27.69,,
Eron the Relentless,ptc,mj73sb,0.90,,0.49,,-0.41,-45.56,,
Sungrass Prairie,pip,1041,,1.31,,0.76,,,-0.55,-41.98
Colossus of Sardia,10e,317★,,0.90,,1.42,,,0.52,57.78
Krosan Verge,c18,263,0.21,,0.16,,-0.05,-23.81,,
Otepec Huntmaster,lcc,229,0.21,,0.51,,0.30,142.86,,
Krosan Verge,mic,175,0.13,,0.13,,0.00,0.00,,
Monk Idealist,c15,76,0.15,,0.14,,-0.01,-6.67,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.05,0.08,0.02,0.09,-0.03,-60.00,0.01,12.50
Mercadian Atlas,mmq,305,0.62,10.04,0.64,10.23,0.02,3.23,0.19,1.89
Drannith Magistrate,piko,11s,,22.35,,22.63,,,0.28,1.25
Thermokarst,ice,268,4.60,,6.89,,2.29,49.78,,
Knight of the White Orchid,c21,95,2.70,,1.30,,-1.40,-51.85,,
"Marchesa, Dealer of Death",potj,220p,0.18,0.42,0.11,0.21,-0.07,-38.89,-0.21,-50.00
Nomads' Assembly,c14,82,0.56,,0.37,,-0.19,-33.93,,
"Ulamog, the Infinite Gyre",2x2,577,,85.11,,121.71,,,36.60,43.00
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,10.18,8.32,7.55,7.81,-2.63,-25.83,-0.51,-6.13
"Ajani, the Greathearted",sld,520,,1.59,,1.08,,,-0.51,-32.08
Gift of Paradise,cmr,229,0.04,0.16,0.08,0.12,0.04,100.00,-0.04,-25.00
Endless One,cmm,804,1.33,,0.52,,-0.81,-60.90,,
Meteorite,totj,17,,,,,,,,
Polygoyf,m3c,65,0.36,,0.57,5.94,0.21,58.33,,
Tip the Scales,tdc,29,0.18,,0.37,,0.19,105.56,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.95,,0.44,,-0.51,-53.68,,
Telepathy,7ed,102,3.08,,0.45,,-2.63,-85.39,,
Gleaming Geardrake,mkm,424,0.30,0.41,0.16,0.19,-0.14,-46.67,-0.22,-53.66
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,2.94,,2.14,,,-0.80,-27.21
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.19,,0.19,,0.00,0.00,,
"Nikara, Lair Scavenger",c20,3,0.57,0.51,0.81,0.57,0.24,42.11,0.06,11.76
Resurgent Belief,pmh2,26s,,1.84,,1.19,,,-0.65,-35.33
Rescuer Sphinx,war,65,0.05,0.36,0.05,0.17,0.00,0.00,-0.19,-52.78
Forest,gk2,106,0.46,,0.33,,-0.13,-28.26,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.10,,0.20,,0.10,100.00,,
Homing Lightning,rvr,112,0.03,0.02,0.03,0.11,0.00,0.00,0.09,450.00
Elvish Healer,ice,22,0.08,,0.13,,0.05,62.50,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,22.84,67.14,4.65,18.05,-18.19,-79.64,-49.09,-73.12
Plains,mom,277,0.08,0.09,0.07,0.11,-0.01,-12.50,0.02,22.22
Phantom Interference,otj,61,0.06,0.13,0.15,0.50,0.09,150.00,0.37,284.62
Tempt with Discovery,c13,174,2.84,,1.30,,-1.54,-54.23,,
Underworld Dreams,prm,35970,,,,,,,,
Loxodon Convert,nph,14,0.04,0.23,0.05,0.25,0.01,25.00,0.02,8.70
Excavating Anurid,j21,568,,,,,,,,
Young Wolf,sis,58,,,,,,,,
Grim Lavamancer,g06,2,,7.73,,4.63,,,-3.10,-40.10
Ancient Bronze Dragon,hbg,199,,,,,,,,
