name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Flensermite,mbs,41,0.22,1.11,0.23,1.41,0.01,4.55,0.30,27.03
Triskelion,plst,M11-218,,0.43,,0.21,,,-0.22,-51.16
Rite of the Raging Storm,ncc,274,3.02,,0.58,,-2.44,-80.79,,
Lonely Sandbar,sld,2161,,,,,,,,
"Gorion, Wise Mentor",clb,276,0.11,0.12,0.11,0.25,0.00,0.00,0.13,108.33
Wolf,tvow,11,,,,,,,,
Gate Smasher,dtk,239,0.17,0.28,0.06,0.18,-0.11,-64.71,-0.10,-35.71
"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",fin,272,0.26,0.52,0.23,0.52,-0.03,-11.54,0.00,0.00
Island,fbb,297,4.40,,,,,,,
Kemba's Outfitter,yone,2,,,,,,,,
World Breaker,ogw,126,0.88,8.18,1.61,8.27,0.73,82.95,0.09,1.10
Rogue Kavu,9ed,213★,,0.21,,,,,,
Ornery Tumblewagg,otj,171,0.20,0.27,0.30,0.31,0.10,50.00,0.04,14.81
Harbinger of the Seas,mh3,63,1.76,2.87,3.68,5.37,1.92,109.09,2.50,87.11
Mad Auntie,mma,90,0.49,1.01,0.78,1.19,0.29,59.18,0.18,17.82
Coral Eel,9ed,S3,0.16,,0.58,,0.42,262.50,,
Midnight Clock,m3c,189,0.43,,0.25,0.82,-0.18,-41.86,,
Invasion of Tolvada // The Broken Sky,mom,241,0.28,0.38,0.46,0.37,0.18,64.29,-0.01,-2.63
The Great Juggernaut,unk,RR04b,,,,,,,,
Lurking Nightstalker,p02,77,0.24,,0.32,,0.08,33.33,,
Spark Spray,vma,188,,,,,,,,
Remand,ddm,26,0.30,,0.70,,0.40,133.33,,
Eumidian Hatchery,eoc,40,1.10,,2.30,,1.20,109.09,,
"Lazav, Familiar Stranger",otj,216,0.10,0.16,0.13,0.11,0.03,30.00,-0.05,-31.25
Plains,cma,292,0.25,,0.14,,-0.11,-44.00,,
Plains,brb,128,0.87,,1.59,,0.72,82.76,,
"Edric, Spymaster of Trest",cns,187,1.49,8.38,0.90,5.36,-0.59,-39.60,-3.02,-36.04
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,1.05,,,,,,
Bubbling Beebles,uds,29,0.11,6.61,0.11,3.90,0.00,0.00,-2.71,-41.00
Second Breakfast,ltr,29,0.07,0.17,0.03,0.06,-0.04,-57.14,-0.11,-64.71
"Ulasht, the Hate Seed",2x2,289,0.14,0.31,0.16,0.51,0.02,14.29,0.20,64.52
Unholy Strength,7ed,168,0.11,,0.16,,0.05,45.45,,
Forest,wc02,rl349,1.99,,,,,,,
Consecrate // Consume,rna,224,0.10,0.17,0.12,0.48,0.02,20.00,0.31,182.35
Thornwood Falls,ema,246,0.09,0.36,0.10,0.27,0.01,11.11,-0.09,-25.00
Goblin Bowling Team,ugl,44,0.32,,0.26,,-0.06,-18.75,,
Improvised Arsenal,tmt,92,,,2.99,,,,,
Elvish Aberration,pal03,7,,1.83,,0.81,,,-1.02,-55.74
"Farid, Enterprising Salvager",brc,13,0.15,,0.28,,0.13,86.67,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.21,1.19,0.26,0.86,0.05,23.81,-0.33,-27.73
Return to Dust,khc,32,0.12,,0.17,,0.05,41.67,,
Emberheart Challenger,blb,133,1.53,2.73,2.69,3.09,1.16,75.82,0.36,13.19
Royal Assassin,dmr,310,0.49,0.84,0.45,1.08,-0.04,-8.16,0.24,28.57
Shock,aer,98,0.04,0.22,0.02,0.81,-0.02,-50.00,0.59,268.18
Eldrazi Temple,sld,1154,48.32,45.61,45.37,66.68,-2.95,-6.11,21.07,46.20
Voyager Glidecar,pdft,36p,0.50,,0.11,0.30,-0.39,-78.00,,
Walk the Plank,xln,130,0.15,0.50,0.09,0.28,-0.06,-40.00,-0.22,-44.00
Sphinx's Revelation,mm3,187,1.13,1.86,1.02,0.75,-0.11,-9.73,-1.11,-59.68
Mise,unh,38,0.23,6.00,0.15,1.63,-0.08,-34.78,-4.37,-72.83
Kor Entanglers,bfz,36,0.11,0.51,0.07,0.28,-0.04,-36.36,-0.23,-45.10
Tail Swipe,j25,721,0.32,,0.27,,-0.05,-15.62,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.14,0.48,0.19,0.38,0.05,35.71,-0.10,-20.83
"Izoni, Thousand-Eyed",gk1,50,,0.79,,1.22,,,0.43,54.43
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.62,3.16,1.95,2.87,-0.67,-25.57,-0.29,-9.18
Duelist's Heritage,c16,1,1.68,,1.54,,-0.14,-8.33,,
"Lazav, Dimir Mastermind",znc,92,0.57,,0.69,,0.12,21.05,,
Celestial Kirin,sok,3,0.65,12.84,0.58,7.93,-0.07,-10.77,-4.91,-38.24
Courage in Crisis,plst,WAR-158,0.17,,,,,,,
Green Sun's Twilight,pone,169p,0.27,0.32,0.17,0.44,-0.10,-37.04,0.12,37.50
Talisman of Curiosity,m3c,309,0.39,,0.29,2.54,-0.10,-25.64,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,0.76,1.25,2.06,0.56,81.16,1.30,171.05
Ornithopter,5ed,393,0.57,,0.83,,0.26,45.61,,
"Kamahl, Pit Fighter",p15a,2,,0.94,,1.23,,,0.29,30.85
Saheeli's Directive,pz2,70675,,,,,,,,
Festering Goblin,9ed,130,0.13,,0.09,,-0.04,-30.77,,
Reality Smasher,sld,1153,10.38,9.60,6.76,8.20,-3.62,-34.87,-1.40,-14.58
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,6.12,6.36,3.86,4.30,-2.26,-36.93,-2.06,-32.39
Orzhov Advokist,c16,3,0.18,,0.26,,0.08,44.44,,
Initiate's Companion,akh,174,0.07,0.41,0.10,0.27,0.03,42.86,-0.14,-34.15
Tsabo's Assassin,inv,128,0.53,6.93,0.55,8.66,0.02,3.77,1.73,24.96
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,2.10,,1.07,,-1.03,-49.05,,
"Hogaak, Arisen Necropolis",mh1,202,1.05,7.66,1.24,10.94,0.19,18.10,3.28,42.82
Survival of the Fittest,wc98,bs129,55.44,,59.82,,4.38,7.90,,
Keen-Eyed Curator,blb,322,2.13,3.85,2.28,4.93,0.15,7.04,1.08,28.05
Jasmine Boreal,tsb,93,0.51,7.97,0.17,2.17,-0.34,-66.67,-5.80,-72.77
Bone Dragon,pm19,88s,,3.16,,2.80,,,-0.36,-11.39
Psychic Venom,5ed,113,0.17,,0.11,,-0.06,-35.29,,
Birthing Ritual,mh3,337,9.19,16.29,9.20,13.16,0.01,0.11,-3.13,-19.21
Sokka's Haiku,tla,71,0.20,0.22,0.10,0.17,-0.10,-50.00,-0.05,-22.73
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.34,,-5.86,-81.39,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.92,,,,,,,
Ancient Spring,inv,319,0.19,4.92,0.18,4.43,-0.01,-5.26,-0.49,-9.96
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.08,,0.12,,0.04,50.00,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.55,12.23,8.35,16.95,-0.20,-2.34,4.72,38.59
Digsite Engineer,c21,342,1.29,,1.38,,0.09,6.98,,
Security Rhox,snc,220,0.05,0.03,0.04,0.09,-0.01,-20.00,0.06,200.00
Biogenic Upgrade,j25,144,0.13,,0.14,,0.01,7.69,,
Belbe's Armor,nem,126,0.26,3.73,0.25,2.90,-0.01,-3.85,-0.83,-22.25
Slinking Skirge,uds,71,0.13,0.89,0.06,1.05,-0.07,-53.85,0.16,17.98
Thalakos Lowlands,brb,88,0.43,,0.67,,0.24,55.81,,
Scoured Barrens,neo,274,0.11,0.20,0.08,0.16,-0.03,-27.27,-0.04,-20.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.18,,-0.01,-5.26,,
Behemoth Sledge,pip,211,0.12,2.20,0.21,0.28,0.09,75.00,-1.92,-87.27
"Cadric, Soul Kindler",dmc,86,4.36,,3.19,,-1.17,-26.83,,
Summon: Choco/Mog,fin,35,0.09,0.11,0.08,0.18,-0.01,-11.11,0.07,63.64
Grim Captain's Call,xln,108,0.15,0.46,0.13,0.35,-0.02,-13.33,-0.11,-23.91
"Boseiju, Who Endures",neo,412,55.79,125.42,39.57,75.67,-16.22,-29.07,-49.75,-39.67
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.13,0.38,0.18,0.40,0.05,38.46,0.02,5.26
Catastrophe,brb,12,3.71,,2.54,,-1.17,-31.54,,
Vandalblast,sld,404,,12.49,,15.83,,,3.34,26.74
Beledros Witherbloom,pstx,163p,7.37,9.03,17.00,14.72,9.63,130.66,5.69,63.01
Enchanted Carriage,eld,218,0.12,0.19,0.06,0.18,-0.06,-50.00,-0.01,-5.26
Insect,tsoi,7,0.12,,,,,,,
Workshop Elders,moc,245,0.19,,0.14,,-0.05,-26.32,,
Floodbringer,bok,34,0.16,3.41,0.03,0.97,-0.13,-81.25,-2.44,-71.55
Phyresis,mbs,49,2.87,11.83,1.05,5.74,-1.82,-63.41,-6.09,-51.48
Banewhip Punisher,hou,59,0.23,0.88,0.25,0.77,0.02,8.70,-0.11,-12.50
Mountain,2ed,298,2.76,,3.05,,0.29,10.51,,
"Nin, the Pain Artist",c17,183,0.49,,0.32,,-0.17,-34.69,,
Corpse Traders,ddm,58,0.04,,0.09,,0.05,125.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.27,0.02,0.21,-0.03,-60.00,-0.06,-22.22
Scourge of Fleets,pjou,51★,,1.05,,0.83,,,-0.22,-20.95
Maro's Gone Nuts,cmb1,81,0.60,,0.33,,-0.27,-45.00,,
Skullclamp,c14,268,4.46,,4.72,,0.26,5.83,,
Skullmane Baku,bok,83,0.10,0.25,0.02,0.31,-0.08,-80.00,0.06,24.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,14.71,7.00,6.94,7.65,-7.77,-52.82,0.65,9.29
Pia Nalaar,pkld,124s,,0.82,,0.89,,,0.07,8.54
Shatterskull Charger,pznr,159s,,0.31,,0.41,,,0.10,32.26
Infected Vermin,ody,144,0.39,2.94,0.33,1.49,-0.06,-15.38,-1.45,-49.32
Venerable Warsinger,stx,246,0.17,0.26,0.14,0.46,-0.03,-17.65,0.20,76.92
Thousand-Faced Shadow,neo,451,1.06,1.34,2.08,2.76,1.02,96.23,1.42,105.97
"Delney, Streetwise Lookout",mkm,378,,51.59,,35.67,,,-15.92,-30.86
Murderous Betrayal,8ed,147,0.35,,0.24,,-0.11,-31.43,,
Eyeblight Massacre,khc,49,0.12,,0.23,,0.11,91.67,,
Raise Dead,leb,123,10.40,,7.25,,-3.15,-30.29,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.15,43.71,1.92,37.30,-0.23,-10.70,-6.41,-14.66
Elder Gargaroth,pm21,179p,5.74,11.28,8.47,10.55,2.73,47.56,-0.73,-6.47
Bloodline Culling,mid,343,0.33,0.28,0.23,0.35,-0.10,-30.30,0.07,25.00
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.29,1.54,0.21,0.93,-0.08,-27.59,-0.61,-39.61
Blessing of Frost,pkhm,161s,,0.54,,0.48,,,-0.06,-11.11
Heartbeat of Spring,tle,42,1.45,2.47,0.99,2.37,-0.46,-31.72,-0.10,-4.05
Saproling,tddj,1,0.17,,,,,,,
Worship,8ed,57,0.75,,0.48,,-0.27,-36.00,,
Duress,xln,105,0.10,0.76,0.10,0.32,0.00,0.00,-0.44,-57.89
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.31,12.92,0.56,10.39,0.25,80.65,-2.53,-19.58
Forest,ddr,35,0.14,,0.02,,-0.12,-85.71,,
Touch of the Void,bfz,134,0.03,,0.04,0.12,0.01,33.33,,
"Danitha, New Benalia's Light",mat,79,0.72,1.06,1.38,1.58,0.66,91.67,0.52,49.06
Rite of Replication,plst,C14-122,0.36,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,0.70,,1.40,,0.70,100.00,,
Warrant // Warden,rna,230,0.10,0.32,0.11,0.09,0.01,10.00,-0.23,-71.88
Sparkspitter,plst,UMA-149,0.04,,0.08,,0.04,100.00,,
Hold the Perimeter,cn2,6,0.18,0.65,0.21,0.55,0.03,16.67,-0.10,-15.38
Lightning Shrieker,frf,106,0.05,0.40,0.04,0.35,-0.01,-20.00,-0.05,-12.50
"Atris, Oracle of Half-Truths",pthb,209s,,0.35,,0.29,,,-0.06,-17.14
Pteramander,otc,109,0.05,,0.12,,0.07,140.00,,
Diamond Faerie,csp,128,0.73,7.50,0.37,3.74,-0.36,-49.32,-3.76,-50.13
Beast Within,who,819,,22.52,,12.95,,,-9.57,-42.50
"Titania, Nature's Force",brc,25,2.25,7.94,2.61,9.67,0.36,16.00,1.73,21.79
Blighted Burgeoning,mom,177,0.10,0.10,0.05,0.16,-0.05,-50.00,0.06,60.00
Archmage of Runes,pfdn,30s,,2.99,,2.04,,,-0.95,-31.77
Finale of Promise,pwar,127s,,8.30,,3.57,,,-4.73,-56.99
Rootcast Apprenticeship,blc,32,0.21,,0.42,,0.21,100.00,,
"Laelia, the Blade Reforged",c21,380,1.74,,1.89,,0.15,8.62,,
Predatory Impetus,clb,249,0.05,0.10,0.09,0.16,0.04,80.00,0.06,60.00
Cyclopean Tomb,leb,241,,,228.72,,,,,
Grove of the Guardian,gk1,124,0.31,,0.26,,-0.05,-16.13,,
Deadly Alliance,znr,96,0.09,0.24,0.15,0.18,0.06,66.67,-0.06,-25.00
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.04,0.23,0.03,0.18,-0.01,-25.00,-0.05,-21.74
Cryptic Command,sld,905,,3.74,,5.55,,,1.81,48.40
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.68,8.81,3.87,3.96,0.19,5.16,-4.85,-55.05
Steamflogger Boss,fut,121,0.15,6.99,0.24,3.74,0.09,60.00,-3.25,-46.49
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,2.89,12.99,,,,,,
Soul of Eternity,cmr,626,0.72,0.99,0.45,1.19,-0.27,-37.50,0.20,20.20
Jaya Ballard,pdom,132s,,0.69,,2.59,,,1.90,275.36
Starfield Vocalist,peoe,78s,,3.10,,3.39,,,0.29,9.35
Noggle Robber,ecl,237,0.15,0.19,0.04,0.10,-0.11,-73.33,-0.09,-47.37
Llanowar,opca,48,5.30,,4.04,,-1.26,-23.77,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.85,,1.93,,0.08,4.32,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.08,0.74,0.07,0.73,-0.01,-12.50,-0.01,-1.35
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.35,2.48,0.20,0.89,-0.15,-42.86,-1.59,-64.11
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.06,1.82,0.76,1.83,-0.30,-28.30,0.01,0.55
Manaform Hellkite,dbl,437,2.28,8.99,1.29,0.02,-0.99,-43.42,-8.97,-99.78
Bind // Liberate,cmb2,88,0.27,,1.79,,1.52,562.96,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.21,,0.16,,-0.05,-23.81,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,45.04,,36.16,,,-8.88,-19.72
"Faramir, Field Commander",ltr,303,0.09,0.15,0.07,0.24,-0.02,-22.22,0.09,60.00
Enlarge,plst,M14-170,0.08,,,,,,,
Spurnmage Advocate,jud,27,0.27,1.81,0.09,3.07,-0.18,-66.67,1.26,69.61
"Linvala, Shield of Sea Gate",pznr,226p,0.39,0.49,0.23,0.62,-0.16,-41.03,0.13,26.53
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.15,,,,,,
Consuming Vapors,roe,101,0.27,1.32,0.18,1.18,-0.09,-33.33,-0.14,-10.61
Spell Blast,4ed,103,0.10,,0.06,,-0.04,-40.00,,
Slivdrazi Monstrosity,cmb2,102,15.71,,9.89,,-5.82,-37.05,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.07,,0.10,,0.03,42.86,,
Pelakka Wurm,m19,192,0.13,0.68,0.20,0.36,0.07,53.85,-0.32,-47.06
Ripscale Predator,cmr,196,0.04,0.04,0.02,0.08,-0.02,-50.00,0.04,100.00
Twinblade Slasher,eve,79,0.20,1.24,0.28,0.79,0.08,40.00,-0.45,-36.29
Bladegriff Prototype,otc,253,0.26,,0.26,,0.00,0.00,,
Beastmaster Ascension,c14,186,4.14,,3.51,,-0.63,-15.22,,
Plains,prwk,A08,,0.77,,1.21,,,0.44,57.14
Gemrazer,iko,155,0.48,1.06,0.46,1.07,-0.02,-4.17,0.01,0.94
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.20,,0.19,,-0.01,-5.00,,
"Lady Zhurong, Warrior Queen",ptk,139,123.60,,38.77,,-84.83,-68.63,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.53,,0.37,,-0.16,-30.19,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.54,0.41,0.70,0.36,0.16,29.63,-0.05,-12.20
Manabarbs,10e,218,4.42,20.53,3.44,17.12,-0.98,-22.17,-3.41,-16.61
Incandescent Aria,psnc,192p,0.22,0.18,0.14,0.18,-0.08,-36.36,0.00,0.00
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.28,,0.22,,-0.06,-21.43,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.07,0.09,0.02,0.06,-0.05,-71.43,-0.03,-33.33
Necrotic Hex,cmr,137,0.43,0.42,0.45,0.67,0.02,4.65,0.25,59.52
Reconnaissance Mission,40k,193,1.94,,1.86,,-0.08,-4.12,,
Overflowing Insight,j25,341,0.24,,0.32,,0.08,33.33,,
Wasteful Harvest,bro,196,0.07,0.16,0.12,0.19,0.05,71.43,0.03,18.75
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.09,0.30,0.07,0.23,-0.02,-22.22,-0.07,-23.33
Blockbuster,rav,115,0.10,,0.06,0.29,-0.04,-40.00,,
"Padeem, Consul of Innovation",cmm,109,2.56,2.03,0.52,1.57,-2.04,-79.69,-0.46,-22.66
Nature's Lore,5ed,316,3.18,,2.29,,-0.89,-27.99,,
Eron the Relentless,ptc,mj73sb,,,0.43,,,,,
Sungrass Prairie,pip,1041,,1.49,,0.60,,,-0.89,-59.73
Colossus of Sardia,10e,317★,,0.90,,1.28,,,0.38,42.22
Krosan Verge,c18,263,0.21,,0.21,,0.00,0.00,,
Otepec Huntmaster,lcc,229,0.28,,0.65,,0.37,132.14,,
Krosan Verge,mic,175,0.12,,0.27,,0.15,125.00,,
Monk Idealist,c15,76,0.17,,0.20,,0.03,17.65,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.05,0.09,0.07,0.08,0.02,40.00,-0.01,-11.11
Mercadian Atlas,mmq,305,0.61,14.99,0.61,9.56,0.00,0.00,-5.43,-36.22
Drannith Magistrate,piko,11s,,23.52,,22.61,,,-0.91,-3.87
Thermokarst,ice,268,4.98,,7.10,,2.12,42.57,,
Knight of the White Orchid,c21,95,2.04,,1.74,,-0.30,-14.71,,
"Marchesa, Dealer of Death",potj,220p,0.19,0.34,0.12,0.21,-0.07,-36.84,-0.13,-38.24
Nomads' Assembly,c14,82,0.60,,0.54,,-0.06,-10.00,,
"Ulamog, the Infinite Gyre",2x2,577,,86.71,,99.47,,,12.76,14.72
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,6.29,7.58,8.53,6.37,2.24,35.61,-1.21,-15.96
"Ajani, the Greathearted",sld,520,,2.40,,1.13,,,-1.27,-52.92
Gift of Paradise,cmr,229,0.05,0.15,0.05,0.20,0.00,0.00,0.05,33.33
Endless One,cmm,804,0.89,,0.52,,-0.37,-41.57,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,1.89,3.72,,,,,,
Polygoyf,m3c,65,0.28,,0.45,5.94,0.17,60.71,,
Tip the Scales,tdc,29,0.15,,0.34,,0.19,126.67,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.79,,0.89,,0.10,12.66,,
Telepathy,7ed,102,2.09,,0.88,,-1.21,-57.89,,
Gleaming Geardrake,mkm,424,0.32,0.43,0.15,0.28,-0.17,-53.12,-0.15,-34.88
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.09,,2.56,,,-0.53,-17.15
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.21,,0.26,,0.05,23.81,,
"Nikara, Lair Scavenger",c20,3,0.64,0.42,0.51,0.46,-0.13,-20.31,0.04,9.52
Resurgent Belief,pmh2,26s,,1.79,,1.27,,,-0.52,-29.05
Rescuer Sphinx,war,65,0.04,0.31,0.09,0.20,0.05,125.00,-0.11,-35.48
Forest,gk2,106,0.36,,0.20,,-0.16,-44.44,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.13,,0.28,,0.15,115.38,,
Homing Lightning,rvr,112,0.03,0.05,0.03,0.11,0.00,0.00,0.06,120.00
Elvish Healer,ice,22,0.11,,0.09,,-0.02,-18.18,,
Angelic Quartermaster // Angelic Quartermaster,avow,5,,,,,,,,
Mirror Gallery,bok,154,13.14,63.39,5.25,21.41,-7.89,-60.05,-41.98,-66.22
