name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
"Narset, Parter of Veils",sld,1141,18.73,20.52,18.47,20.41,-0.26,-1.39,-0.11,-0.54
Paradise Druid,woc,129,0.37,,0.21,,-0.16,-43.24,,
Run Away Together,woc,108,0.14,,0.11,,-0.03,-21.43,,
Sinew Sliver,tsr,44,0.45,2.84,0.22,1.10,-0.23,-51.11,-1.74,-61.27
Charge,dom,10,0.04,0.35,0.05,0.18,0.01,25.00,-0.17,-48.57
Island,eld,255,0.12,0.14,0.05,0.14,-0.07,-58.33,0.00,0.00
Novice Knight,m19,30,0.10,0.52,0.14,0.31,0.04,40.00,-0.21,-40.38
Fallen Askari,vis,59,0.15,,0.06,,-0.09,-60.00,,
Altar's Reap,plst,DDR-37,0.15,,0.40,,0.25,166.67,,
"Lavinia, Azorius Renegade",rvr,370,0.37,0.38,0.67,1.62,0.30,81.08,1.24,326.32
"Odric, Master Tactician",c20,96,0.33,,0.34,,0.01,3.03,,
Afflict,ody,115,0.06,0.55,0.07,0.54,0.01,16.67,-0.01,-1.82
Crown of Gondor,ltc,75,0.37,,0.51,,0.14,37.84,,
Invisible Stalker,isd,60,1.04,10.43,0.74,2.06,-0.30,-28.85,-8.37,-80.25
"Dakkon, Shadow Slayer",mh2,192,0.61,1.41,0.55,1.34,-0.06,-9.84,-0.07,-4.96
Shahrazad,arn,10,455.33,,315.83,,-139.50,-30.64,,
Destructive Tampering,aer,78,0.02,0.23,0.07,0.16,0.05,250.00,-0.07,-30.43
Mox Jet,30a,556,,,,,,,,
Harmonize,c20,173,0.31,,0.28,,-0.03,-9.68,,
Nocturnal Raid,mir,132,0.21,,0.16,,-0.05,-23.81,,
Temporal Manipulation,sld,1169,16.79,17.32,15.09,15.43,-1.70,-10.13,-1.89,-10.91
The Convincing General,unk,MZ05a,,,,,,,,
Archon of the Wild Rose,woe,1,0.26,0.31,0.17,0.43,-0.09,-34.62,0.12,38.71
Vaevictis Asmadi,bchr,89,,,,,,,,
Flensermite,mbs,41,0.19,1.18,0.22,1.59,0.03,15.79,0.41,34.75
Triskelion,plst,M11-218,,0.50,,0.28,,,-0.22,-44.00
Rite of the Raging Storm,ncc,274,1.38,,0.32,,-1.06,-76.81,,
Lonely Sandbar,sld,2161,2.44,,,,,,,
"Gorion, Wise Mentor",clb,276,0.19,0.18,0.15,0.24,-0.04,-21.05,0.06,33.33
Wolf,tvow,11,,,,,,,,
Gate Smasher,dtk,239,0.16,0.06,0.11,0.17,-0.05,-31.25,0.11,183.33
"Balamb Garden, SeeD Academy // Balamb Garden, Airborne",fin,272,0.32,0.80,0.22,0.77,-0.10,-31.25,-0.03,-3.75
Island,fbb,297,4.40,,,,,,,
Kemba's Outfitter,yone,2,,,,,,,,
World Breaker,ogw,126,0.80,7.11,1.14,7.50,0.34,42.50,0.39,5.49
Rogue Kavu,9ed,213★,,0.21,,,,,,
Ornery Tumblewagg,otj,171,0.31,0.35,0.25,0.39,-0.06,-19.35,0.04,11.43
Harbinger of the Seas,mh3,63,2.38,2.56,3.46,4.99,1.08,45.38,2.43,94.92
Mad Auntie,mma,90,0.61,0.87,0.73,1.29,0.12,19.67,0.42,48.28
Coral Eel,9ed,S3,0.16,,0.58,,0.42,262.50,,
Midnight Clock,m3c,189,0.29,,0.24,0.82,-0.05,-17.24,,
Invasion of Tolvada // The Broken Sky,mom,241,0.23,0.38,0.28,0.51,0.05,21.74,0.13,34.21
The Great Juggernaut,unk,RR04b,,,,,,,,
Lurking Nightstalker,p02,77,0.22,,0.36,,0.14,63.64,,
Spark Spray,vma,188,,,,,,,,
Remand,ddm,26,0.31,,0.57,,0.26,83.87,,
Eumidian Hatchery,eoc,40,0.87,,2.15,,1.28,147.13,,
"Lazav, Familiar Stranger",otj,216,0.12,0.27,0.11,0.21,-0.01,-8.33,-0.06,-22.22
Plains,cma,292,0.25,,0.14,,-0.11,-44.00,,
Plains,brb,128,0.87,,1.59,,0.72,82.76,,
"Edric, Spymaster of Trest",cns,187,2.96,8.38,0.96,5.64,-2.00,-67.57,-2.74,-32.70
Clearwater Pathway // Clearwater Pathway,aznr,25,,,,,,,,
Crossbow Infantry,9ed,12★,,0.47,,,,,,
Bubbling Beebles,uds,29,0.15,7.28,0.17,3.54,0.02,13.33,-3.74,-51.37
Second Breakfast,ltr,29,0.17,0.18,0.05,0.10,-0.12,-70.59,-0.08,-44.44
"Ulasht, the Hate Seed",2x2,289,0.20,0.31,0.15,0.50,-0.05,-25.00,0.19,61.29
Unholy Strength,7ed,168,0.10,,0.16,,0.06,60.00,,
Forest,wc02,rl349,1.99,,,,,,,
Consecrate // Consume,rna,224,0.14,0.21,0.11,0.51,-0.03,-21.43,0.30,142.86
Thornwood Falls,ema,246,0.09,0.32,0.07,0.26,-0.02,-22.22,-0.06,-18.75
Goblin Bowling Team,ugl,44,0.33,,0.26,,-0.07,-21.21,,
Improvised Arsenal,tmt,92,0.55,0.87,0.47,0.42,-0.08,-14.55,-0.45,-51.72
Elvish Aberration,pal03,7,,1.83,,0.78,,,-1.05,-57.38
"Farid, Enterprising Salvager",brc,13,0.29,,0.18,,-0.11,-37.93,,
Wings of Aesthir,me2,199,,,,,,,,
Mwonvuli Beast Tracker,m13,177,0.21,0.82,0.24,0.89,0.03,14.29,0.07,8.54
Return to Dust,khc,32,0.14,,0.16,,0.02,14.29,,
Emberheart Challenger,blb,133,0.88,2.20,1.77,2.93,0.89,101.14,0.73,33.18
Royal Assassin,dmr,310,0.51,0.91,0.39,1.00,-0.12,-23.53,0.09,9.89
Shock,aer,98,0.10,0.18,0.11,0.81,0.01,10.00,0.63,350.00
Eldrazi Temple,sld,1154,48.38,46.43,44.21,66.42,-4.17,-8.62,19.99,43.05
Voyager Glidecar,pdft,36p,0.35,,0.09,0.30,-0.26,-74.29,,
Walk the Plank,xln,130,0.16,0.50,0.15,0.28,-0.01,-6.25,-0.22,-44.00
Sphinx's Revelation,mm3,187,1.06,1.52,0.76,0.89,-0.30,-28.30,-0.63,-41.45
Mise,unh,38,0.24,6.00,0.21,1.70,-0.03,-12.50,-4.30,-71.67
Kor Entanglers,bfz,36,0.11,0.48,0.06,0.25,-0.05,-45.45,-0.23,-47.92
Tail Swipe,j25,721,0.28,,0.31,,0.03,10.71,,
Briarbridge Patrol,sir,187,,,,,,,,
The Restoration of Eiganjo // Architect of Restoration,prm,97897,,,,,,,,
Spread the Sickness,mm2,98,0.13,0.41,0.11,0.35,-0.02,-15.38,-0.06,-14.63
"Izoni, Thousand-Eyed",gk1,50,,0.79,,1.15,,,0.36,45.57
Oracle of the Alpha,ydmu,4,,,,,,,,
"Alesha, Who Laughs at Fate",fdn,476,2.90,3.79,2.24,2.77,-0.66,-22.76,-1.02,-26.91
Duelist's Heritage,c16,1,1.84,,1.42,,-0.42,-22.83,,
"Lazav, Dimir Mastermind",znc,92,0.64,,0.63,,-0.01,-1.56,,
Celestial Kirin,sok,3,0.65,12.84,0.65,6.41,0.00,0.00,-6.43,-50.08
Courage in Crisis,plst,WAR-158,0.20,,,,,,,
Green Sun's Twilight,pone,169p,0.27,0.39,0.22,0.43,-0.05,-18.52,0.04,10.26
Talisman of Curiosity,m3c,309,0.38,,0.31,2.54,-0.07,-18.42,,
"Snapdax, Apex of the Hunt",piko,209p,0.69,1.05,1.25,1.98,0.56,81.16,0.93,88.57
Ornithopter,5ed,393,0.58,,0.34,,-0.24,-41.38,,
"Kamahl, Pit Fighter",p15a,2,,0.92,,1.09,,,0.17,18.48
Saheeli's Directive,pz2,70675,,,,,,,,
"Armaggon, Future Shark",tmt,264,1.33,1.70,1.11,1.64,-0.22,-16.54,-0.06,-3.53
Festering Goblin,9ed,130,0.11,,0.10,,-0.01,-9.09,,
Reality Smasher,sld,1153,10.29,9.54,6.04,8.41,-4.25,-41.30,-1.13,-11.84
"Growing Rites of Itlimoc // Itlimoc, Cradle of the Sun",lci,188,6.22,6.94,3.81,4.28,-2.41,-38.75,-2.66,-38.33
Orzhov Advokist,c16,3,0.20,,0.19,,-0.01,-5.00,,
Initiate's Companion,akh,174,0.12,0.34,0.12,0.24,0.00,0.00,-0.10,-29.41
Tsabo's Assassin,inv,128,0.63,7.86,0.43,8.09,-0.20,-31.75,0.23,2.93
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,1.98,,1.38,,-0.60,-30.30,,
"Hogaak, Arisen Necropolis",mh1,202,1.24,7.86,1.41,11.42,0.17,13.71,3.56,45.29
Survival of the Fittest,wc98,bs129,57.28,,65.64,,8.36,14.59,,
Keen-Eyed Curator,blb,322,1.59,4.43,2.72,7.05,1.13,71.07,2.62,59.14
Jasmine Boreal,tsb,93,0.49,5.03,0.30,2.53,-0.19,-38.78,-2.50,-49.70
Bone Dragon,pm19,88s,,3.34,,2.54,,,-0.80,-23.95
Psychic Venom,5ed,113,0.17,,0.12,,-0.05,-29.41,,
Birthing Ritual,mh3,337,8.82,16.05,10.60,14.99,1.78,20.18,-1.06,-6.60
Sokka's Haiku,tla,71,0.22,0.30,0.08,0.22,-0.14,-63.64,-0.08,-26.67
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.38,,-5.82,-80.83,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,1.85,,,,,,,
Ancient Spring,inv,319,0.20,4.92,0.19,4.63,-0.01,-5.00,-0.29,-5.89
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.10,,0.12,,0.02,20.00,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.66,14.03,8.28,17.66,-0.38,-4.39,3.63,25.87
Digsite Engineer,c21,342,1.35,,1.11,,-0.24,-17.78,,
Security Rhox,snc,220,0.05,0.03,0.03,0.07,-0.02,-40.00,0.04,133.33
Biogenic Upgrade,j25,144,0.15,,0.14,,-0.01,-6.67,,
Belbe's Armor,nem,126,0.29,3.73,0.08,2.66,-0.21,-72.41,-1.07,-28.69
Slinking Skirge,uds,71,0.10,0.90,0.10,1.05,0.00,0.00,0.15,16.67
Thalakos Lowlands,brb,88,0.53,,0.69,,0.16,30.19,,
Scoured Barrens,neo,274,0.11,0.23,0.15,0.15,0.04,36.36,-0.08,-34.78
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.15,,-0.04,-21.05,,
Behemoth Sledge,pip,211,0.19,2.08,0.17,0.29,-0.02,-10.53,-1.79,-86.06
"Cadric, Soul Kindler",dmc,86,5.86,,4.08,,-1.78,-30.38,,
Summon: Choco/Mog,fin,35,0.16,0.19,0.10,0.17,-0.06,-37.50,-0.02,-10.53
Grim Captain's Call,xln,108,0.16,0.54,0.11,0.30,-0.05,-31.25,-0.24,-44.44
"Boseiju, Who Endures",neo,412,65.62,151.59,41.34,83.00,-24.28,-37.00,-68.59,-45.25
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.20,0.36,0.16,0.39,-0.04,-20.00,0.03,8.33
Catastrophe,brb,12,4.09,,2.68,,-1.41,-34.47,,
Vandalblast,sld,404,,13.19,,15.33,,,2.14,16.22
Beledros Witherbloom,pstx,163p,8.89,9.03,17.00,14.75,8.11,91.23,5.72,63.34
Enchanted Carriage,eld,218,0.07,0.24,0.12,0.14,0.05,71.43,-0.10,-41.67
Insect,tsoi,7,0.18,,,,,,,
Workshop Elders,moc,245,0.23,,0.23,,0.00,0.00,,
Floodbringer,bok,34,0.16,4.82,0.15,0.85,-0.01,-6.25,-3.97,-82.37
Phyresis,mbs,49,2.48,12.16,0.81,5.55,-1.67,-67.34,-6.61,-54.36
Banewhip Punisher,hou,59,0.26,0.93,0.21,0.82,-0.05,-19.23,-0.11,-11.83
Mountain,2ed,298,2.79,,3.27,,0.48,17.20,,
"Nin, the Pain Artist",c17,183,0.52,,0.24,,-0.28,-53.85,,
Corpse Traders,ddm,58,0.18,,0.11,,-0.07,-38.89,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.25,0.06,0.18,0.01,20.00,-0.07,-28.00
Scourge of Fleets,pjou,51★,,1.05,,1.19,,,0.14,13.33
Maro's Gone Nuts,cmb1,81,0.61,,0.33,,-0.28,-45.90,,
Skullclamp,c14,268,4.84,,4.73,,-0.11,-2.27,,
Skullmane Baku,bok,83,0.12,0.25,0.03,0.33,-0.09,-75.00,0.08,32.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,18.46,7.06,7.40,7.26,-11.06,-59.91,0.20,2.83
Pia Nalaar,pkld,124s,,0.82,,0.76,,,-0.06,-7.32
Shatterskull Charger,pznr,159s,,0.30,,0.41,,,0.11,36.67
Infected Vermin,ody,144,0.41,1.50,0.24,2.16,-0.17,-41.46,0.66,44.00
Venerable Warsinger,stx,246,0.27,0.27,0.27,0.35,0.00,0.00,0.08,29.63
Thousand-Faced Shadow,neo,451,2.70,1.58,2.49,2.53,-0.21,-7.78,0.95,60.13
"Delney, Streetwise Lookout",mkm,378,,63.53,,36.73,,,-26.80,-42.18
Murderous Betrayal,8ed,147,0.38,,0.17,,-0.21,-55.26,,
Eyeblight Massacre,khc,49,0.13,,0.14,,0.01,7.69,,
Raise Dead,leb,123,10.31,,7.03,,-3.28,-31.81,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.79,44.25,2.07,37.41,-0.72,-25.81,-6.84,-15.46
Elder Gargaroth,pm21,179p,5.89,8.88,6.98,10.55,1.09,18.51,1.67,18.81
Bloodline Culling,mid,343,0.34,0.33,0.26,0.51,-0.08,-23.53,0.18,54.55
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.30,1.54,0.18,1.02,-0.12,-40.00,-0.52,-33.77
Blessing of Frost,pkhm,161s,,0.49,,0.49,,,0.00,0.00
Heartbeat of Spring,tle,42,1.54,2.51,1.31,2.23,-0.23,-14.94,-0.28,-11.16
Saproling,tddj,1,0.14,,,,,,,
Worship,8ed,57,0.76,,0.72,,-0.04,-5.26,,
Duress,xln,105,0.12,0.74,0.12,0.33,0.00,0.00,-0.41,-55.41
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.36,14.75,0.41,12.61,0.05,13.89,-2.14,-14.51
Forest,ddr,35,0.14,,0.04,,-0.10,-71.43,,
Touch of the Void,bfz,134,0.05,0.25,0.08,0.13,0.03,60.00,-0.12,-48.00
"Danitha, New Benalia's Light",mat,79,0.87,1.11,1.22,1.37,0.35,40.23,0.26,23.42
Rite of Replication,plst,C14-122,0.37,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,1.00,,1.33,,0.33,33.00,,
Warrant // Warden,rna,230,0.14,0.28,0.22,0.13,0.08,57.14,-0.15,-53.57
Sparkspitter,plst,UMA-149,0.03,,0.08,,0.05,166.67,,
Hold the Perimeter,cn2,6,0.15,0.68,0.11,0.55,-0.04,-26.67,-0.13,-19.12
Lightning Shrieker,frf,106,0.04,0.41,0.13,0.33,0.09,225.00,-0.08,-19.51
"Atris, Oracle of Half-Truths",pthb,209s,,0.34,,0.29,,,-0.05,-14.71
Pteramander,otc,109,0.09,,0.15,,0.06,66.67,,
Diamond Faerie,csp,128,0.72,7.50,0.40,4.66,-0.32,-44.44,-2.84,-37.87
Beast Within,who,819,,23.04,,12.95,,,-10.09,-43.79
"Titania, Nature's Force",brc,25,2.31,7.82,2.58,9.33,0.27,11.69,1.51,19.31
Blighted Burgeoning,mom,177,0.09,0.10,0.12,0.15,0.03,33.33,0.05,50.00
Archmage of Runes,pfdn,30s,,3.34,,1.81,,,-1.53,-45.81
Finale of Promise,pwar,127s,,8.61,,3.99,,,-4.62,-53.66
Rootcast Apprenticeship,blc,32,0.30,,0.64,,0.34,113.33,,
"Laelia, the Blade Reforged",c21,380,1.89,,2.39,,0.50,26.46,,
Predatory Impetus,clb,249,0.04,0.09,0.05,0.18,0.01,25.00,0.09,100.00
Cyclopean Tomb,leb,241,,,218.68,,,,,
Grove of the Guardian,gk1,124,0.29,,0.36,,0.07,24.14,,
Deadly Alliance,znr,96,0.12,0.23,0.10,0.20,-0.02,-16.67,-0.03,-13.04
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.07,0.23,0.06,0.18,-0.01,-14.29,-0.05,-21.74
Cryptic Command,sld,905,,5.39,,6.39,,,1.00,18.55
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.68,8.81,3.84,4.26,0.16,4.35,-4.55,-51.65
Steamflogger Boss,fut,121,0.21,6.99,0.25,4.05,0.04,19.05,-2.94,-42.06
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,0.55,13.93,,,,,,
Soul of Eternity,cmr,626,0.75,0.96,0.39,1.10,-0.36,-48.00,0.14,14.58
Jaya Ballard,pdom,132s,,0.69,,2.60,,,1.91,276.81
Starfield Vocalist,peoe,78s,,3.21,,2.89,,,-0.32,-9.97
Noggle Robber,ecl,237,0.17,0.23,0.08,0.06,-0.09,-52.94,-0.17,-73.91
Llanowar,opca,48,5.30,,3.80,,-1.50,-28.30,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.90,,1.96,,0.06,3.16,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.08,0.67,0.05,0.74,-0.03,-37.50,0.07,10.45
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.39,3.97,0.26,0.95,-0.13,-33.33,-3.02,-76.07
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.51,2.07,0.75,1.57,-0.76,-50.33,-0.50,-24.15
Manaform Hellkite,dbl,437,2.29,6.69,2.08,0.02,-0.21,-9.17,-6.67,-99.70
Bind // Liberate,cmb2,88,0.28,,1.79,,1.51,539.29,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.22,,0.20,,-0.02,-9.09,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,45.21,,38.94,,,-6.27,-13.87
"Faramir, Field Commander",ltr,303,0.18,0.17,0.03,0.24,-0.15,-83.33,0.07,41.18
Enlarge,plst,M14-170,0.08,,,,,,,
Spurnmage Advocate,jud,27,0.27,2.00,0.24,3.22,-0.03,-11.11,1.22,61.00
"Linvala, Shield of Sea Gate",pznr,226p,0.38,0.42,0.24,0.58,-0.14,-36.84,0.16,38.10
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.21,,,,,,
Consuming Vapors,roe,101,0.31,1.37,0.24,1.15,-0.07,-22.58,-0.22,-16.06
Spell Blast,4ed,103,0.09,,0.09,,0.00,0.00,,
Slivdrazi Monstrosity,cmb2,102,16.25,,5.91,,-10.34,-63.63,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.09,,0.08,,-0.01,-11.11,,
Pelakka Wurm,m19,192,0.17,0.43,0.20,0.33,0.03,17.65,-0.10,-23.26
Ripscale Predator,cmr,196,0.08,0.03,0.02,0.08,-0.06,-75.00,0.05,166.67
Twinblade Slasher,eve,79,0.34,1.24,0.33,0.79,-0.01,-2.94,-0.45,-36.29
Bladegriff Prototype,otc,253,0.35,,0.30,,-0.05,-14.29,,
Beastmaster Ascension,c14,186,4.06,,3.15,,-0.91,-22.41,,
Plains,prwk,A08,,0.94,,1.41,,,0.47,50.00
Gemrazer,iko,155,0.43,1.58,0.58,0.96,0.15,34.88,-0.62,-39.24
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.20,,0.18,,-0.02,-10.00,,
"Lady Zhurong, Warrior Queen",ptk,139,123.60,,35.63,,-87.97,-71.17,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.55,,0.35,,-0.20,-36.36,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.52,0.43,0.72,0.42,0.20,38.46,-0.01,-2.33
Manabarbs,10e,218,4.63,20.53,2.34,21.49,-2.29,-49.46,0.96,4.68
Incandescent Aria,psnc,192p,0.24,0.18,0.14,0.18,-0.10,-41.67,0.00,0.00
Goblin Gardener,7ed,188★,,15.72,,,,,,
Temur Charm,c20,230,0.36,,0.22,,-0.14,-38.89,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.07,0.07,0.03,0.05,-0.04,-57.14,-0.02,-28.57
Necrotic Hex,cmr,137,0.35,0.42,0.45,0.55,0.10,28.57,0.13,30.95
Reconnaissance Mission,40k,193,1.66,,1.78,,0.12,7.23,,
Overflowing Insight,j25,341,0.29,,0.27,,-0.02,-6.90,,
Wasteful Harvest,bro,196,0.09,0.15,0.06,0.12,-0.03,-33.33,-0.03,-20.00
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.12,0.25,0.06,0.23,-0.06,-50.00,-0.02,-8.00
Blockbuster,rav,115,0.10,0.18,0.05,0.27,-0.05,-50.00,0.09,50.00
"Padeem, Consul of Innovation",cmm,109,2.68,3.07,0.42,0.84,-2.26,-84.33,-2.23,-72.64
Nature's Lore,5ed,316,3.14,,2.51,,-0.63,-20.06,,
Eron the Relentless,ptc,mj73sb,0.45,,0.43,,-0.02,-4.44,,
Sungrass Prairie,pip,1041,,1.54,,0.57,,,-0.97,-62.99
Colossus of Sardia,10e,317★,,1.73,,1.33,,,-0.40,-23.12
Krosan Verge,c18,263,0.20,,0.19,,-0.01,-5.00,,
Otepec Huntmaster,lcc,229,0.27,,0.75,,0.48,177.78,,
Krosan Verge,mic,175,0.16,,0.20,,0.04,25.00,,
Monk Idealist,c15,76,0.19,,0.17,,-0.02,-10.53,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.07,0.12,0.07,0.06,0.00,0.00,-0.06,-50.00
Mercadian Atlas,mmq,305,0.61,14.99,0.46,9.37,-0.15,-24.59,-5.62,-37.49
Drannith Magistrate,piko,11s,,22.89,,21.56,,,-1.33,-5.81
Thermokarst,ice,268,5.72,,7.38,,1.66,29.02,,
Knight of the White Orchid,c21,95,3.53,,1.44,,-2.09,-59.21,,
"Marchesa, Dealer of Death",potj,220p,0.20,0.36,0.09,0.17,-0.11,-55.00,-0.19,-52.78
Nomads' Assembly,c14,82,0.60,,0.17,,-0.43,-71.67,,
"Ulamog, the Infinite Gyre",2x2,577,,87.10,,99.56,,,12.46,14.31
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,6.14,7.28,7.98,5.62,1.84,29.97,-1.66,-22.80
"Ajani, the Greathearted",sld,520,,2.18,,0.94,,,-1.24,-56.88
Gift of Paradise,cmr,229,0.20,0.18,0.08,0.16,-0.12,-60.00,-0.02,-11.11
Endless One,cmm,804,2.30,,0.47,,-1.83,-79.57,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,4.04,3.59,0.70,1.30,-3.34,-82.67,-2.29,-63.79
Polygoyf,m3c,65,0.31,,0.49,5.94,0.18,58.06,,
Tip the Scales,tdc,29,0.23,,0.34,,0.11,47.83,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.79,,0.86,,0.07,8.86,,
Telepathy,7ed,102,2.05,,0.35,,-1.70,-82.93,,
Gleaming Geardrake,mkm,424,0.27,0.40,0.26,0.18,-0.01,-3.70,-0.22,-55.00
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.63,,2.43,,,-1.20,-33.06
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.22,,0.20,,-0.02,-9.09,,
"Nikara, Lair Scavenger",c20,3,0.70,0.48,0.75,0.44,0.05,7.14,-0.04,-8.33
Resurgent Belief,pmh2,26s,,1.65,,1.27,,,-0.38,-23.03
Rescuer Sphinx,war,65,0.07,0.40,0.10,0.20,0.03,42.86,-0.20,-50.00
Forest,gk2,106,0.41,,0.30,,-0.11,-26.83,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
