name,set,collector_number,usd,usd_foil,eur,eur_foil,diff_abs,diff_pct,diff_abs_foil,diff_pct_foil
Tsabo's Assassin,inv,128,0.54,6.43,0.43,8.09,-0.11,-20.37,1.66,25.82
Mana Clash,9ed,203★,,14.33,,,,,,
Darksteel Splicer,moc,100,2.03,,1.15,,-0.88,-43.35,,
"Hogaak, Arisen Necropolis",mh1,202,1.14,7.69,1.40,10.99,0.26,22.81,3.30,42.91
Survival of the Fittest,wc98,bs129,57.28,,59.61,,2.33,4.07,,
Keen-Eyed Curator,blb,322,1.76,4.27,2.37,5.36,0.61,34.66,1.09,25.53
Jasmine Boreal,tsb,93,0.51,4.96,0.22,2.53,-0.29,-56.86,-2.43,-48.99
Bone Dragon,pm19,88s,,3.16,,2.63,,,-0.53,-16.77
Psychic Venom,5ed,113,0.17,,0.07,,-0.10,-58.82,,
Birthing Ritual,mh3,337,9.63,16.31,9.43,14.56,-0.20,-2.08,-1.75,-10.73
Sokka's Haiku,tla,71,0.19,0.31,0.15,0.18,-0.04,-21.05,-0.13,-41.94
A-Falcon Abomination,mid,A-52,,,,,,,,
Fire Elemental,4bb,191,7.20,,1.41,,-5.79,-80.42,,
Grizzly Fate,vma,215,,,,,,,,
Swamp,30a,289,0.98,,,,,,,
Ancient Spring,inv,319,0.20,4.92,0.12,4.50,-0.08,-40.00,-0.42,-8.54
Spirit,tfic,3,,,,,,,,
Howlgeist,j22,673,0.09,,0.13,,0.04,44.44,,
Sengir Vampire,anb,60,,,,,,,,
Farewell,neo,436,8.74,13.68,8.96,17.40,0.22,2.52,3.72,27.19
Digsite Engineer,c21,342,1.25,,1.30,,0.05,4.00,,
Security Rhox,snc,220,0.05,0.03,0.02,0.08,-0.03,-60.00,0.05,166.67
Biogenic Upgrade,j25,144,0.14,,0.15,,0.01,7.14,,
Belbe's Armor,nem,126,0.26,3.73,0.19,2.90,-0.07,-26.92,-0.83,-22.25
Slinking Skirge,uds,71,0.10,0.90,0.05,1.05,-0.05,-50.00,0.15,16.67
Thalakos Lowlands,brb,88,0.53,,0.67,,0.14,26.42,,
Scoured Barrens,neo,274,0.10,0.20,0.07,0.15,-0.03,-30.00,-0.05,-25.00
"Shaile, Dean of Radiance // Embrose, Dean of Shadow",prm,90228,,,,,,,,
Spined Wurm,por,185,0.19,,0.20,,0.01,5.26,,
Behemoth Sledge,pip,211,0.24,1.88,0.18,0.28,-0.06,-25.00,-1.60,-85.11
"Cadric, Soul Kindler",dmc,86,6.08,,3.73,,-2.35,-38.65,,
Summon: Choco/Mog,fin,35,0.11,0.16,0.10,0.17,-0.01,-9.09,0.01,6.25
Grim Captain's Call,xln,108,0.17,0.50,0.14,0.35,-0.03,-17.65,-0.15,-30.00
"Boseiju, Who Endures",neo,412,59.74,145.99,42.15,81.12,-17.59,-29.44,-64.87,-44.43
Copy,plst,LCI-1,,,,,,,,
Reassembling Skeleton,cmm,183,0.27,0.36,0.14,0.40,-0.13,-48.15,0.04,11.11
Catastrophe,brb,12,4.09,,2.68,,-1.41,-34.47,,
Vandalblast,sld,404,,12.79,,15.83,,,3.04,23.77
Beledros Witherbloom,pstx,163p,7.37,9.03,17.00,14.72,9.63,130.66,5.69,63.01
Enchanted Carriage,eld,218,0.06,0.22,0.05,0.14,-0.01,-16.67,-0.08,-36.36
Insect,tsoi,7,0.14,,,,,,,
Workshop Elders,moc,245,0.24,,0.16,,-0.08,-33.33,,
Floodbringer,bok,34,0.16,4.34,0.04,0.87,-0.12,-75.00,-3.47,-79.95
Phyresis,mbs,49,3.28,12.05,1.13,5.59,-2.15,-65.55,-6.46,-53.61
Banewhip Punisher,hou,59,0.24,0.92,0.23,0.85,-0.01,-4.17,-0.07,-7.61
Mountain,2ed,298,2.76,,3.33,,0.57,20.65,,
"Nin, the Pain Artist",c17,183,0.51,,0.34,,-0.17,-33.33,,
Corpse Traders,ddm,58,0.04,,0.11,,0.07,175.00,,
Zodiac Rabbit,prm,35086,,,,,,,,
Rite of the Serpent,ktk,86,0.05,0.27,0.02,0.20,-0.03,-60.00,-0.07,-25.93
Scourge of Fleets,pjou,51★,,1.05,,1.36,,,0.31,29.52
Maro's Gone Nuts,cmb1,81,0.61,,0.33,,-0.28,-45.90,,
Skullclamp,c14,268,4.78,,4.93,,0.15,3.14,,
Skullmane Baku,bok,83,0.16,0.25,0.03,0.30,-0.13,-81.25,0.05,20.00
Feeling of Dread,sis,7,,,,,,,,
Ledger Shredder,psnc,46p,18.50,7.02,6.79,7.90,-11.71,-63.30,0.88,12.54
Pia Nalaar,pkld,124s,,0.82,,0.89,,,0.07,8.54
Shatterskull Charger,pznr,159s,,0.30,,0.41,,,0.11,36.67
Infected Vermin,ody,144,0.40,2.94,0.19,1.49,-0.21,-52.50,-1.45,-49.32
Venerable Warsinger,stx,246,0.23,0.26,0.24,0.38,0.01,4.35,0.12,46.15
Thousand-Faced Shadow,neo,451,1.47,1.53,2.16,2.53,0.69,46.94,1.00,65.36
"Delney, Streetwise Lookout",mkm,378,,54.87,,35.97,,,-18.90,-34.45
Murderous Betrayal,8ed,147,0.38,,0.20,,-0.18,-47.37,,
Eyeblight Massacre,khc,49,0.13,,0.16,,0.03,23.08,,
Raise Dead,leb,123,10.46,,7.53,,-2.93,-28.01,,
Hero,tfin,26,,,,,,,,
Saprazzan Skerry,mmq,328,2.41,44.25,1.67,37.91,-0.74,-30.71,-6.34,-14.33
Elder Gargaroth,pm21,179p,5.80,10.09,6.98,10.55,1.18,20.34,0.46,4.56
Bloodline Culling,mid,343,0.33,0.32,0.26,0.34,-0.07,-21.21,0.02,6.25
Jan Tomcani Bio,wc01,jt0a,,,,,,,,
Enigma Drake,akr,234,,,,,,,,
Sphinx Summoner,con,127,0.30,1.54,0.26,1.02,-0.04,-13.33,-0.52,-33.77
Blessing of Frost,pkhm,161s,,0.54,,0.48,,,-0.06,-11.11
Heartbeat of Spring,tle,42,1.75,2.28,0.88,2.33,-0.87,-49.71,0.05,2.19
Saproling,tddj,1,0.17,,,,,,,
Worship,8ed,57,0.73,,0.80,,0.07,9.59,,
Duress,xln,105,0.11,0.72,0.14,0.31,0.03,27.27,-0.41,-56.94
"Miara, Thorn of the Glade",cmr,566,,,,,,,,
Flame Slash,roe,145,0.32,13.38,0.35,11.69,0.03,9.37,-1.69,-12.63
Forest,ddr,35,0.14,,0.04,,-0.10,-71.43,,
Touch of the Void,bfz,134,0.04,0.25,0.05,0.13,0.01,25.00,-0.12,-48.00
"Danitha, New Benalia's Light",mat,79,0.86,1.09,1.24,1.30,0.38,44.19,0.21,19.27
Rite of Replication,plst,C14-122,0.35,,,,,,,
Punchcard // Punchcard,teoe,12,,,,,,,,
Guardian Angel,cei,22,0.70,,1.33,,0.63,90.00,,
Warrant // Warden,rna,230,0.14,0.32,0.09,0.09,-0.05,-35.71,-0.23,-71.88
Sparkspitter,plst,UMA-149,0.03,,0.08,,0.05,166.67,,
Hold the Perimeter,cn2,6,0.15,0.65,0.14,0.55,-0.01,-6.67,-0.10,-15.38
Lightning Shrieker,frf,106,0.04,0.40,0.14,0.35,0.10,250.00,-0.05,-12.50
"Atris, Oracle of Half-Truths",pthb,209s,,0.34,,0.27,,,-0.07,-20.59
Pteramander,otc,109,0.09,,0.13,,0.04,44.44,,
Diamond Faerie,csp,128,0.72,7.50,0.33,4.28,-0.39,-54.17,-3.22,-42.93
Beast Within,who,819,,22.52,,12.95,,,-9.57,-42.50
"Titania, Nature's Force",brc,25,2.30,7.90,2.94,9.67,0.64,27.83,1.77,22.41
Blighted Burgeoning,mom,177,0.11,0.10,0.04,0.16,-0.07,-63.64,0.06,60.00
Archmage of Runes,pfdn,30s,,3.19,,1.90,,,-1.29,-40.44
Finale of Promise,pwar,127s,,8.30,,3.45,,,-4.85,-58.43
Rootcast Apprenticeship,blc,32,0.32,,0.55,,0.23,71.88,,
"Laelia, the Blade Reforged",c21,380,1.78,,2.38,,0.60,33.71,,
Predatory Impetus,clb,249,0.04,0.08,0.08,0.17,0.04,100.00,0.09,112.50
Cyclopean Tomb,leb,241,,,219.53,,,,,
Grove of the Guardian,gk1,124,0.29,,0.36,,0.07,24.14,,
Deadly Alliance,znr,96,0.16,0.22,0.07,0.21,-0.09,-56.25,-0.01,-4.55
Hushwood Verge // Hushwood Verge,adsk,26,,,,,,,,
Deep-Sea Terror,ori,52,0.05,0.23,0.06,0.18,0.01,20.00,-0.05,-21.74
Cryptic Command,sld,905,,4.59,,5.92,,,1.33,28.98
Rhino,tmh1,13,,,,,,,,
Season of Weaving,pblb,68p,3.68,8.81,3.80,3.96,0.12,3.26,-4.85,-55.05
Steamflogger Boss,fut,121,0.16,6.99,0.26,3.74,0.10,62.50,-3.25,-46.49
Immaculate Magistrate,ps11,143,,,,,,,,
Farhaven Elf,pw26,2,0.63,13.93,,,,,,
Soul of Eternity,cmr,626,0.74,1.02,0.48,1.17,-0.26,-35.14,0.15,14.71
Jaya Ballard,pdom,132s,,0.69,,2.70,,,2.01,291.30
Starfield Vocalist,peoe,78s,,3.27,,2.84,,,-0.43,-13.15
Noggle Robber,ecl,237,0.20,0.21,0.09,0.09,-0.11,-55.00,-0.12,-57.14
Llanowar,opca,48,5.30,,3.80,,-1.50,-28.30,,
"Gutmorn, Pactbound Servant",ymid,28,,,,,,,,
Hurska Sweet-Tooth,j25,53,1.91,,1.85,,-0.06,-3.14,,
Bat,tlci,6,,,,,,,,
Refresh,ody,264,0.08,0.67,0.07,0.74,-0.01,-12.50,0.07,10.45
Bone Picker,akr,94,,,,,,,,
Jack-o'-Lantern,dbl,254,0.36,3.28,0.23,0.93,-0.13,-36.11,-2.35,-71.65
Elemental,totj,12,,,,,,,,
"Kuja, Genome Sorcerer // Trance Kuja, Fate Defied",fin,232,1.39,2.20,0.84,1.73,-0.55,-39.57,-0.47,-21.36
Manaform Hellkite,dbl,437,2.29,8.15,2.01,0.02,-0.28,-12.23,-8.13,-99.75
Bind // Liberate,cmb2,88,0.27,,1.79,,1.52,562.96,,
Zodiac Ox,prm,35092,,,,,,,,
"Alesha, Who Smiles at Death",c20,143,0.21,,0.18,,-0.03,-14.29,,
Thorn of Amethyst,ltc,386z,,,,,,,,
"Nissa, Vastwood Seer // Nissa, Sage Animist",ps15,189,,44.79,,38.94,,,-5.85,-13.06
"Faramir, Field Commander",ltr,303,0.14,0.17,0.12,0.27,-0.02,-14.29,0.10,58.82
Enlarge,plst,M14-170,0.08,,,,,,,
Spurnmage Advocate,jud,27,0.27,1.81,0.19,3.18,-0.08,-29.63,1.37,75.69
"Linvala, Shield of Sea Gate",pznr,226p,0.38,0.42,0.25,0.58,-0.13,-34.21,0.16,38.10
Construct,tc21,23,,,,,,,,
Lake of the Dead,prm,23954,,,,,,,,
Kiddie Coaster,unf,219c,0.15,0.18,,,,,,
Consuming Vapors,roe,101,0.30,1.32,0.18,1.15,-0.12,-40.00,-0.17,-12.88
Spell Blast,4ed,103,0.10,,0.08,,-0.02,-20.00,,
Slivdrazi Monstrosity,cmb2,102,16.38,,5.91,,-10.47,-63.92,,
Clue,twho,21,,,,,,,,
Crusader of Odric,fdn,569,0.06,,0.10,,0.04,66.67,,
Pelakka Wurm,m19,192,0.15,0.43,0.17,0.34,0.02,13.33,-0.09,-20.93
Ripscale Predator,cmr,196,0.07,0.03,0.02,0.08,-0.05,-71.43,0.05,166.67
Twinblade Slasher,eve,79,0.31,1.24,0.26,0.79,-0.05,-16.13,-0.45,-36.29
Bladegriff Prototype,otc,253,0.33,,0.30,,-0.03,-9.09,,
Beastmaster Ascension,c14,186,4.25,,3.24,,-1.01,-23.76,,
Plains,prwk,A08,,0.79,,1.27,,,0.48,60.76
Gemrazer,iko,155,0.44,1.22,0.60,0.98,0.16,36.36,-0.24,-19.67
Nezumi Cutthroat,phuk,29,,,,,,,,
Zealous Persecution,e02,41,0.19,,0.18,,-0.01,-5.26,,
"Lady Zhurong, Warrior Queen",ptk,139,123.60,,35.73,,-87.87,-71.09,,
Forgehammer Centurion // Forgehammer Centurion,aone,26,,,,,,,,
Hunting Wilds,c18,152,0.53,,0.40,,-0.13,-24.53,,
Ethereal Grasp,j21,9,,,,,,,,
Grim Wanderer,hbg,159,,,,,,,,
Rally the Galadhrim,ltc,499,0.49,0.44,0.73,0.28,0.24,48.98,-0.16,-36.36
Manabarbs,10e,218,4.63,20.53,3.41,19.64,-1.22,-26.35,-0.89,-4.34
Incandescent Aria,psnc,192p,0.24,0.18,0.13,0.18,-0.11,-45.83,0.00,0.00
Goblin Gardener,7ed,188★,,15.51,,,,,,
Temur Charm,c20,230,0.31,,0.24,,-0.07,-22.58,,
Learning,jtla,44,,,,,,,,
Biolume Egg // Biolume Serpent,inr,54,0.07,0.08,0.03,0.06,-0.04,-57.14,-0.02,-25.00
Necrotic Hex,cmr,137,0.44,0.42,0.39,0.61,-0.05,-11.36,0.19,45.24
Reconnaissance Mission,40k,193,1.64,,1.93,,0.29,17.68,,
Overflowing Insight,j25,341,0.27,,0.29,,0.02,7.41,,
Wasteful Harvest,bro,196,0.08,0.16,0.07,0.18,-0.01,-12.50,0.02,12.50
Hellion,tpca,12,,,,,,,,
Inventor's Goggles,kld,218,0.08,0.30,0.06,0.23,-0.02,-25.00,-0.07,-23.33
Blockbuster,rav,115,0.10,0.18,0.05,0.27,-0.05,-50.00,0.09,50.00
"Padeem, Consul of Innovation",cmm,109,2.09,2.22,0.79,0.91,-1.30,-62.20,-1.31,-59.01
Nature's Lore,5ed,316,3.36,,2.41,,-0.95,-28.27,,
Eron the Relentless,ptc,mj73sb,,,0.43,,,,,
Sungrass Prairie,pip,1041,,1.56,,0.62,,,-0.94,-60.26
Colossus of Sardia,10e,317★,,1.73,,1.28,,,-0.45,-26.01
Krosan Verge,c18,263,0.21,,0.22,,0.01,4.76,,
Otepec Huntmaster,lcc,229,0.36,,0.76,,0.40,111.11,,
Krosan Verge,mic,175,0.15,,0.20,,0.05,33.33,,
Monk Idealist,c15,76,0.18,,0.18,,0.00,0.00,,
Atraxa's Skitterfang // Atraxa's Skitterfang,aone,55,,,,,,,,
Give In to Violence,dsk,101,0.09,0.11,0.07,0.05,-0.02,-22.22,-0.06,-54.55
Mercadian Atlas,mmq,305,0.60,14.99,0.61,8.71,0.01,1.67,-6.28,-41.89
Drannith Magistrate,piko,11s,,23.19,,22.98,,,-0.21,-0.91
Thermokarst,ice,268,5.53,,6.74,,1.21,21.88,,
Knight of the White Orchid,c21,95,2.92,,1.41,,-1.51,-51.71,,
"Marchesa, Dealer of Death",potj,220p,0.20,0.35,0.11,0.17,-0.09,-45.00,-0.18,-51.43
Nomads' Assembly,c14,82,0.61,,0.23,,-0.38,-62.30,,
"Ulamog, the Infinite Gyre",2x2,577,,87.18,,97.62,,,10.44,11.98
Disintegrate,sum,142,,,0.02,,,,,
Inspiring Vantage,sld,1375,6.21,7.40,8.12,5.97,1.91,30.76,-1.43,-19.32
"Ajani, the Greathearted",sld,520,,2.51,,1.26,,,-1.25,-49.80
Gift of Paradise,cmr,229,0.20,0.18,0.07,0.20,-0.13,-65.00,0.02,11.11
Endless One,cmm,804,1.47,,0.29,,-1.18,-80.27,,
Meteorite,totj,17,,,,,,,,
Mirrormind Crown,ecl,381,2.44,3.25,0.73,1.52,-1.71,-70.08,-1.73,-53.23
Polygoyf,m3c,65,0.30,,0.52,5.94,0.22,73.33,,
Tip the Scales,tdc,29,0.21,,0.22,,0.01,4.76,,
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",acmm,24,,,,,,,,
Snake Umbra,woc,133,0.80,,0.82,,0.02,2.50,,
Telepathy,7ed,102,2.03,,0.67,,-1.36,-67.00,,
Gleaming Geardrake,mkm,424,0.29,0.41,0.13,0.26,-0.16,-55.17,-0.15,-36.59
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",admu,76,,,,,,,,
"Etrata, Deadly Fugitive",mkm,386,,3.43,,2.55,,,-0.88,-25.66
Spirit,wmkm,2,,,,,,,,
"Htbr, Racetrack Referee",unk,RW02,,,,,,,,
Temple of the False God,c14,314,0.22,,0.15,,-0.07,-31.82,,
"Nikara, Lair Scavenger",c20,3,0.69,0.46,0.60,0.43,-0.09,-13.04,-0.03,-6.52
Resurgent Belief,pmh2,26s,,1.75,,1.27,,,-0.48,-27.43
Rescuer Sphinx,war,65,0.07,0.34,0.08,0.20,0.01,14.29,-0.14,-41.18
Forest,gk2,106,0.35,,0.29,,-0.06,-17.14,,
Verdant Outrider // Verdant Outrider,awoe,28,,,,,,,,
Dusk // Dawn,blc,138,0.38,,0.38,,0.00,0.00,,
